Order_ID,From,To,Shipment_Date,Delivery_Date,Distance,Shipment_Cost,Order_Date
O174523,Ranchi,Jamshedpur,02-10-2024,03-10-2024,108,5701,01-10-2024
O174524,Lucknow,Kanpur,01-10-2024,02-10-2024,75,4523,01-10-2024
O174525,Chandigarh,Chandigarh,01-10-2024,02-10-2024,0,2720,01-10-2024
O174526,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2040,01-10-2024
O174527,Chennai,Salem,01-10-2024,03-10-2024,280,10368,01-10-2024
O174528,Hyderabad,Hyderabad,01-10-2024,02-10-2024,0,2900,01-10-2024
O174529,Raipur,Raipur,01-10-2024,02-10-2024,0,2360,01-10-2024
O174530,Chennai,Salem,01-10-2024,03-10-2024,280,9988,01-10-2024
O174531,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2540,01-10-2024
O174532,Lucknow,Ghaziabad,01-10-2024,03-10-2024,399,13833,01-10-2024
O174533,Chennai,Chennai,01-10-2024,02-10-2024,0,2380,01-10-2024
O174534,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21921,01-10-2024
O174535,Lucknow,Lucknow,01-10-2024,02-10-2024,0,2920,01-10-2024
O174536,Bhopal,Jabalpur,01-10-2024,03-10-2024,260,9982,01-10-2024
O174537,Lucknow,Lucknow,01-10-2024,02-10-2024,0,2700,01-10-2024
O174538,Chennai,Madurai,01-10-2024,04-10-2024,422,15291,01-10-2024
O174539,Lucknow,Kanpur,01-10-2024,02-10-2024,75,4603,01-10-2024
O174540,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,5301,01-10-2024
O174541,Chennai,Vellore,01-10-2024,02-10-2024,125,5557,01-10-2024
O174542,Chandigarh,Faridabad,01-10-2024,03-10-2024,264,10293,01-10-2024
O174543,Raipur,Raipur,01-10-2024,02-10-2024,0,2220,01-10-2024
O174544,Chandigarh,Chandigarh,01-10-2024,02-10-2024,0,2780,01-10-2024
O174545,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2440,01-10-2024
O174546,Chennai,Salem,01-10-2024,03-10-2024,280,10908,01-10-2024
O174547,Bangalore,Bangalore,01-10-2024,02-10-2024,0,2880,01-10-2024
O174548,Bhopal,Jabalpur,01-10-2024,03-10-2024,260,10482,01-10-2024
O174549,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,4741,01-10-2024
O174550,Chennai,Madurai,01-10-2024,04-10-2024,422,15531,01-10-2024
O174551,Chennai,Chennai,01-10-2024,02-10-2024,0,2980,01-10-2024
O174552,Raipur,Raipur,01-10-2024,02-10-2024,0,2880,01-10-2024
O174553,Bhopal,Bhopal,01-10-2024,02-10-2024,0,2840,01-10-2024
O174554,Patna,Patna,01-10-2024,02-10-2024,0,2580,01-10-2024
O174555,Mumbai,Aurangabad,01-10-2024,03-10-2024,273,9954,01-10-2024
O174556,Chennai,Vellore,01-10-2024,02-10-2024,125,5157,01-10-2024
O174557,Bhopal,Gwalior,01-10-2024,03-10-2024,338,11991,01-10-2024
O174558,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2180,01-10-2024
O174559,Ahmedabad,Vadodara,01-10-2024,02-10-2024,101,5010,01-10-2024
O174560,Mumbai,Pune,01-10-2024,02-10-2024,120,5324,01-10-2024
O174561,Hyderabad,Vijayawada,02-10-2024,04-10-2024,250,10245,01-10-2024
O174562,Mumbai,Pune,01-10-2024,02-10-2024,120,5324,01-10-2024
O174563,Hyderabad,Hyderabad,01-10-2024,02-10-2024,0,2020,01-10-2024
O174564,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,5141,01-10-2024
O174565,Chandigarh,Gurgaon,01-10-2024,03-10-2024,254,10249,01-10-2024
O174566,Mumbai,Pune,01-10-2024,02-10-2024,120,5544,01-10-2024
O174567,Chandigarh,Faridabad,01-10-2024,03-10-2024,264,9893,01-10-2024
O174568,Lucknow,Kanpur,01-10-2024,02-10-2024,75,4483,01-10-2024
O174569,Bhopal,Jabalpur,01-10-2024,03-10-2024,260,10222,01-10-2024
O174570,Hyderabad,Visakhapatnam,01-10-2024,04-10-2024,503,17270,01-10-2024
O174571,New_Delhi,New_Delhi,01-10-2024,02-10-2024,0,2020,01-10-2024
O174572,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2720,01-10-2024
O174573,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2100,01-10-2024
O174574,Chennai,Salem,01-10-2024,03-10-2024,280,10848,01-10-2024
O174575,Chandigarh,Faridabad,01-10-2024,03-10-2024,264,10393,01-10-2024
O174576,Hyderabad,Visakhapatnam,01-10-2024,04-10-2024,503,17470,01-10-2024
O174577,Jaipur,Jodhpur,01-10-2024,03-10-2024,285,11040,01-10-2024
O174578,Chandigarh,Faridabad,01-10-2024,03-10-2024,264,10493,01-10-2024
O174579,Chennai,Madurai,01-10-2024,04-10-2024,422,15291,01-10-2024
O174580,Bangalore,Mysore,01-10-2024,02-10-2024,128,5981,01-10-2024
O174581,Bhopal,Bhopal,01-10-2024,02-10-2024,0,2200,01-10-2024
O174582,Bhopal,Bhopal,01-10-2024,02-10-2024,0,2820,01-10-2024
O174583,Bhopal,Bhopal,01-10-2024,02-10-2024,0,2940,01-10-2024
O174584,Lucknow,Kanpur,01-10-2024,02-10-2024,75,4163,01-10-2024
O174585,Hyderabad,Hyderabad,01-10-2024,02-10-2024,0,2920,01-10-2024
O174586,Chandigarh,Faridabad,01-10-2024,03-10-2024,264,10393,01-10-2024
O174587,Bhopal,Gwalior,01-10-2024,03-10-2024,338,12271,01-10-2024
O174588,Chandigarh,Chandigarh,01-10-2024,02-10-2024,0,2340,01-10-2024
O174589,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21621,01-10-2024
O174590,Ranchi,Dhanbad,01-10-2024,02-10-2024,122,5428,01-10-2024
O174591,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2040,01-10-2024
O174592,Kolkata,Kolkata,01-10-2024,02-10-2024,0,2020,01-10-2024
O174593,Chennai,Salem,01-10-2024,03-10-2024,280,10708,01-10-2024
O174594,Bhopal,Bhopal,01-10-2024,02-10-2024,0,2080,01-10-2024
O174595,Bangalore,Bangalore,01-10-2024,02-10-2024,0,2440,01-10-2024
O174596,Ahmedabad,Surat,01-10-2024,03-10-2024,208,8472,01-10-2024
O174597,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2180,01-10-2024
O174598,Patna,Patna,01-10-2024,02-10-2024,0,2040,01-10-2024
O174599,Ahmedabad,Vadodara,01-10-2024,02-10-2024,101,5130,01-10-2024
O174600,Ranchi,Ranchi,01-10-2024,02-10-2024,0,2260,01-10-2024
O174601,Chennai,Madurai,01-10-2024,04-10-2024,422,15431,01-10-2024
O174602,Ranchi,Dhanbad,01-10-2024,02-10-2024,122,5868,01-10-2024
O174603,Chennai,Coimbatore,01-10-2024,04-10-2024,427,15386,01-10-2024
O174604,Ahmedabad,Surat,01-10-2024,03-10-2024,208,8592,01-10-2024
O174605,Bhopal,Jabalpur,01-10-2024,03-10-2024,260,9782,01-10-2024
O174606,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2720,01-10-2024
O174607,Mumbai,Mumbai,01-10-2024,02-10-2024,0,2340,01-10-2024
O174608,Chennai,Vellore,01-10-2024,02-10-2024,125,5977,01-10-2024
O174609,Mumbai,Mumbai,01-10-2024,02-10-2024,0,2520,01-10-2024
O174610,Lucknow,Lucknow,01-10-2024,02-10-2024,0,2700,01-10-2024
O174611,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21261,01-10-2024
O174612,Chandigarh,Chandigarh,01-10-2024,02-10-2024,0,2960,01-10-2024
O174613,Lucknow,Kanpur,01-10-2024,02-10-2024,75,4803,01-10-2024
O174614,Jaipur,Jodhpur,01-10-2024,03-10-2024,285,10140,01-10-2024
O174615,Chandigarh,Chandigarh,01-10-2024,02-10-2024,0,2040,01-10-2024
O174616,Jaipur,Udaipur,01-10-2024,03-10-2024,335,11813,01-10-2024
O174617,Bhopal,Bhopal,01-10-2024,02-10-2024,0,2120,01-10-2024
O174618,Patna,Patna,01-10-2024,02-10-2024,0,2380,01-10-2024
O174619,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2080,01-10-2024
O174620,Mumbai,Aurangabad,01-10-2024,03-10-2024,273,10754,01-10-2024
O174621,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21221,01-10-2024
O174622,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,5161,01-10-2024
O174623,Chennai,Chennai,01-10-2024,02-10-2024,0,2660,01-10-2024
O174624,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,5621,01-10-2024
O174625,Ranchi,Dhanbad,01-10-2024,02-10-2024,122,5348,01-10-2024
O174626,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2480,01-10-2024
O174627,Chandigarh,Faridabad,01-10-2024,03-10-2024,264,10193,01-10-2024
O174628,Chennai,Salem,01-10-2024,03-10-2024,280,10248,01-10-2024
O174629,Mumbai,Thane,01-10-2024,02-10-2024,19,2495,01-10-2024
O174630,Mumbai,Pune,01-10-2024,02-10-2024,120,5744,01-10-2024
O174631,Jaipur,Jodhpur,02-10-2024,04-10-2024,285,11120,01-10-2024
O174632,Chennai,Chennai,01-10-2024,02-10-2024,0,2400,01-10-2024
O174633,Chennai,Madurai,01-10-2024,04-10-2024,422,14651,01-10-2024
O174634,Hyderabad,Visakhapatnam,01-10-2024,04-10-2024,503,16730,01-10-2024
O174635,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,4981,01-10-2024
O174636,Mumbai,Mumbai,02-10-2024,03-10-2024,0,3000,01-10-2024
O174637,Lucknow,Lucknow,01-10-2024,02-10-2024,0,2060,01-10-2024
O174638,Kolkata,Kolkata,01-10-2024,02-10-2024,0,2320,01-10-2024
O174639,Bangalore,Bangalore,01-10-2024,02-10-2024,0,2680,01-10-2024
O174640,Mumbai,Thane,01-10-2024,02-10-2024,19,2795,01-10-2024
O174641,Ahmedabad,Vadodara,01-10-2024,02-10-2024,101,5150,01-10-2024
O174642,Bhopal,Bhopal,01-10-2024,02-10-2024,0,2280,01-10-2024
O174643,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2280,01-10-2024
O174644,Mumbai,Nagpur,01-10-2024,05-10-2024,688,22081,01-10-2024
O174645,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21521,01-10-2024
O174646,Ranchi,Dhanbad,01-10-2024,02-10-2024,122,5188,01-10-2024
O174647,Jaipur,Jodhpur,01-10-2024,03-10-2024,285,10800,01-10-2024
O174648,Chennai,Vellore,01-10-2024,02-10-2024,125,5357,01-10-2024
O174649,Bangalore,Bangalore,01-10-2024,02-10-2024,0,2280,01-10-2024
O174650,Ahmedabad,Vadodara,01-10-2024,02-10-2024,101,5070,01-10-2024
O174651,Bhopal,Indore,02-10-2024,03-10-2024,170,7253,01-10-2024
O174652,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21861,01-10-2024
O174653,Mumbai,Mumbai,01-10-2024,02-10-2024,0,2460,01-10-2024
O174654,Hyderabad,Hyderabad,01-10-2024,02-10-2024,0,2820,01-10-2024
O174655,Mumbai,Mumbai,01-10-2024,02-10-2024,0,2940,01-10-2024
O174656,Chennai,Chennai,01-10-2024,02-10-2024,0,2040,01-10-2024
O174657,Mumbai,Pune,01-10-2024,02-10-2024,120,5924,01-10-2024
O174658,Chennai,Chennai,01-10-2024,02-10-2024,0,2900,01-10-2024
O174659,Bangalore,Bangalore,01-10-2024,02-10-2024,0,2960,01-10-2024
O174660,Ranchi,Dhanbad,01-10-2024,02-10-2024,122,5848,01-10-2024
O174661,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21421,01-10-2024
O174662,Hyderabad,Visakhapatnam,01-10-2024,04-10-2024,503,17410,01-10-2024
O174663,Hyderabad,Vijayawada,01-10-2024,03-10-2024,250,10165,01-10-2024
O174664,Jaipur,Jaipur,02-10-2024,03-10-2024,0,3000,01-10-2024
O174665,Mumbai,Pune,01-10-2024,02-10-2024,120,5464,01-10-2024
O174666,Hyderabad,Visakhapatnam,01-10-2024,04-10-2024,503,17550,01-10-2024
O174667,Jaipur,Udaipur,01-10-2024,03-10-2024,335,11913,01-10-2024
O174668,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2580,01-10-2024
O174669,Lucknow,Kanpur,01-10-2024,02-10-2024,75,4263,01-10-2024
O174670,Jaipur,Udaipur,01-10-2024,03-10-2024,335,12113,01-10-2024
O174671,Lucknow,Noida,01-10-2024,03-10-2024,397,13270,01-10-2024
O174672,Kolkata,Kolkata,01-10-2024,02-10-2024,0,2400,01-10-2024
O174673,Mumbai,Nagpur,01-10-2024,05-10-2024,688,21601,01-10-2024
O174674,Bangalore,Mysore,01-10-2024,02-10-2024,128,6181,01-10-2024
O174675,New_Delhi,New_Delhi,01-10-2024,02-10-2024,0,2560,01-10-2024
O174676,Bhubaneswar,Bhubaneswar,01-10-2024,02-10-2024,0,2060,01-10-2024
O174677,Ahmedabad,Surat,01-10-2024,03-10-2024,208,9092,01-10-2024
O174678,Mumbai,Thane,01-10-2024,02-10-2024,19,2955,01-10-2024
O174679,Raipur,Raipur,01-10-2024,02-10-2024,0,2740,01-10-2024
O174680,Mumbai,Pune,01-10-2024,02-10-2024,120,5924,01-10-2024
O174681,Bangalore,Bangalore,01-10-2024,02-10-2024,0,2540,01-10-2024
O174682,Lucknow,Lucknow,02-10-2024,03-10-2024,0,3000,01-10-2024
O174683,Mumbai,Mumbai,01-10-2024,02-10-2024,0,2840,01-10-2024
O174684,Bhopal,Jabalpur,01-10-2024,03-10-2024,260,10062,01-10-2024
O174685,Jaipur,Jaipur,01-10-2024,02-10-2024,0,2400,01-10-2024
O174686,Mumbai,Mumbai,01-10-2024,02-10-2024,0,2300,01-10-2024
O174687,Bangalore,Bangalore,02-10-2024,03-10-2024,0,3000,01-10-2024
O174688,Hyderabad,Vijayawada,01-10-2024,03-10-2024,250,9685,01-10-2024
O174689,New_Delhi,New_Delhi,02-10-2024,03-10-2024,0,3000,01-10-2024
O174690,Chennai,Salem,01-10-2024,03-10-2024,280,10088,01-10-2024
O174691,Chandigarh,Chandigarh,01-10-2024,02-10-2024,0,2780,01-10-2024
O174692,Chennai,Chennai,01-10-2024,02-10-2024,0,2200,01-10-2024
O174693,Ranchi,Dhanbad,01-10-2024,02-10-2024,122,5188,01-10-2024
O174694,Bangalore,Mysore,01-10-2024,02-10-2024,128,5461,01-10-2024
O174695,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,5521,01-10-2024
O174696,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2100,01-10-2024
O174697,Mumbai,Thane,01-10-2024,02-10-2024,19,2835,01-10-2024
O174698,Raipur,Raipur,01-10-2024,02-10-2024,0,2680,01-10-2024
O174699,Mumbai,Pune,01-10-2024,02-10-2024,120,5924,01-10-2024
O174700,Bhopal,Indore,01-10-2024,02-10-2024,170,6733,01-10-2024
O174701,Ranchi,Ranchi,01-10-2024,02-10-2024,0,2440,01-10-2024
O174702,Mumbai,Thane,01-10-2024,02-10-2024,19,3295,01-10-2024
O174703,Raipur,Raipur,01-10-2024,02-10-2024,0,2060,01-10-2024
O174704,Jaipur,Jaipur,01-10-2024,02-10-2024,0,2520,01-10-2024
O174705,Chandigarh,Chandigarh,01-10-2024,02-10-2024,0,2380,01-10-2024
O174706,Hyderabad,Hyderabad,01-10-2024,02-10-2024,0,2220,01-10-2024
O174707,Chennai,Madurai,01-10-2024,04-10-2024,422,15351,01-10-2024
O174708,Hyderabad,Hyderabad,01-10-2024,02-10-2024,0,2200,01-10-2024
O174709,Bangalore,Bangalore,01-10-2024,02-10-2024,0,2960,01-10-2024
O174710,Ranchi,Ranchi,01-10-2024,02-10-2024,0,2520,01-10-2024
O174711,Chennai,Madurai,01-10-2024,04-10-2024,422,14971,01-10-2024
O174712,Ahmedabad,Ahmedabad,01-10-2024,02-10-2024,0,2440,01-10-2024
O174713,Lucknow,Ghaziabad,01-10-2024,03-10-2024,399,13213,01-10-2024
O174714,Patna,Patna,01-10-2024,02-10-2024,0,2460,01-10-2024
O174715,Raipur,Raipur,01-10-2024,02-10-2024,0,2140,01-10-2024
O174716,Lucknow,Ghaziabad,01-10-2024,03-10-2024,399,13153,01-10-2024
O174717,Chennai,Vellore,01-10-2024,02-10-2024,125,5957,01-10-2024
O174718,Jaipur,Jaipur,01-10-2024,02-10-2024,0,2440,01-10-2024
O174719,Ranchi,Dhanbad,01-10-2024,02-10-2024,122,5728,01-10-2024
O174720,Ranchi,Jamshedpur,01-10-2024,02-10-2024,108,5241,01-10-2024
O174721,Lucknow,Ghaziabad,02-10-2024,04-10-2024,399,13513,02-10-2024
O174722,Bhopal,Jabalpur,02-10-2024,04-10-2024,260,10322,02-10-2024
O174723,Ahmedabad,Surat,02-10-2024,04-10-2024,208,8952,02-10-2024
O174724,Bangalore,Bangalore,02-10-2024,03-10-2024,0,2400,02-10-2024
O174725,Bhopal,Indore,02-10-2024,03-10-2024,170,6613,02-10-2024
O174726,Bhubaneswar,Bhubaneswar,02-10-2024,03-10-2024,0,2820,02-10-2024
O174727,Chandigarh,Chandigarh,02-10-2024,03-10-2024,0,2440,02-10-2024
O174728,Lucknow,Ghaziabad,02-10-2024,04-10-2024,399,13113,02-10-2024
O174729,Mumbai,Pune,02-10-2024,03-10-2024,120,5324,02-10-2024
O174730,Chennai,Vellore,02-10-2024,03-10-2024,125,5897,02-10-2024
O174731,Bhubaneswar,Bhubaneswar,02-10-2024,03-10-2024,0,2680,02-10-2024
O174732,Bhopal,Jabalpur,02-10-2024,04-10-2024,260,9702,02-10-2024
O174733,Ranchi,Jamshedpur,03-10-2024,04-10-2024,108,5701,02-10-2024
O174734,Chennai,Coimbatore,02-10-2024,05-10-2024,427,14686,02-10-2024
O174735,Mumbai,Thane,02-10-2024,03-10-2024,19,2655,02-10-2024
O174736,Mumbai,Pune,02-10-2024,03-10-2024,120,5144,02-10-2024
O174737,Chennai,Vellore,02-10-2024,03-10-2024,125,5757,02-10-2024
O174738,Bhopal,Jabalpur,02-10-2024,04-10-2024,260,9502,02-10-2024
O174739,Mumbai,Aurangabad,02-10-2024,04-10-2024,273,10354,02-10-2024
O174740,Chennai,Coimbatore,02-10-2024,05-10-2024,427,15346,02-10-2024
O174741,Patna,Patna,02-10-2024,03-10-2024,0,2620,02-10-2024
O174742,Ahmedabad,Surat,02-10-2024,04-10-2024,208,8392,02-10-2024
O174743,Mumbai,Nagpur,02-10-2024,06-10-2024,688,21841,02-10-2024
O174744,Chennai,Chennai,02-10-2024,03-10-2024,0,2780,02-10-2024
O174745,Mumbai,Aurangabad,02-10-2024,04-10-2024,273,9954,02-10-2024
O174746,Hyderabad,Vijayawada,02-10-2024,04-10-2024,250,10065,02-10-2024
O174747,Lucknow,Ghaziabad,02-10-2024,04-10-2024,399,13353,02-10-2024
O174748,Jaipur,Udaipur,02-10-2024,04-10-2024,335,12073,02-10-2024
O174749,Chennai,Salem,02-10-2024,04-10-2024,280,10328,02-10-2024
O174750,Chennai,Madurai,02-10-2024,05-10-2024,422,15531,02-10-2024
O174751,Jaipur,Jaipur,02-10-2024,03-10-2024,0,2360,02-10-2024
O174752,Ahmedabad,Surat,02-10-2024,04-10-2024,208,8872,02-10-2024
O174753,Chennai,Madurai,02-10-2024,05-10-2024,422,15351,02-10-2024
O174754,Mumbai,Nagpur,02-10-2024,06-10-2024,688,21541,02-10-2024
O174755,Bhubaneswar,Bhubaneswar,02-10-2024,03-10-2024,0,2500,02-10-2024
O174756,Ahmedabad,Ahmedabad,02-10-2024,03-10-2024,0,2360,02-10-2024
O174757,Bhubaneswar,Bhubaneswar,02-10-2024,03-10-2024,0,2960,02-10-2024
O174758,Lucknow,Kanpur,02-10-2024,03-10-2024,75,3943,02-10-2024
O174759,Chandigarh,Chandigarh,02-10-2024,03-10-2024,0,2760,02-10-2024
O174760,Lucknow,Kanpur,02-10-2024,03-10-2024,75,3983,02-10-2024
O174761,Lucknow,Kanpur,02-10-2024,03-10-2024,75,4523,02-10-2024
O174762,Jaipur,Jodhpur,02-10-2024,04-10-2024,285,10260,02-10-2024
O174763,Mumbai,Mumbai,02-10-2024,03-10-2024,0,2820,02-10-2024
O174764,Bhopal,Indore,02-10-2024,03-10-2024,170,6493,02-10-2024
O174765,Chennai,Salem,02-10-2024,04-10-2024,280,10968,02-10-2024
O174766,Ranchi,Dhanbad,02-10-2024,03-10-2024,122,5868,02-10-2024
O174767,Lucknow,Lucknow,02-10-2024,03-10-2024,0,2000,02-10-2024
O174768,Ranchi,Dhanbad,02-10-2024,03-10-2024,122,5368,02-10-2024
O174769,Ahmedabad,Ahmedabad,02-10-2024,03-10-2024,0,2320,02-10-2024
O174770,Bhubaneswar,Bhubaneswar,02-10-2024,03-10-2024,0,2700,02-10-2024
O174771,Raipur,Raipur,02-10-2024,03-10-2024,0,2880,02-10-2024
O174772,Mumbai,Thane,02-10-2024,03-10-2024,19,2755,02-10-2024
O174773,Bhopal,Jabalpur,02-10-2024,04-10-2024,260,9902,02-10-2024
O174774,Ahmedabad,Surat,02-10-2024,04-10-2024,208,8692,02-10-2024
O174775,Bhubaneswar,Bhubaneswar,02-10-2024,03-10-2024,0,2640,02-10-2024
