Order_ID,From,To,Shipment_Date,Delivery_Date,Distance,Shipment_Cost,Order_Date
O024617,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,13002,01-04-2023
O024618,Patna,Patna,03-04-2023,04-04-2023,0,5860,01-04-2023
O024619,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,13640,01-04-2023
O024620,New Delhi,New Delhi,03-04-2023,04-04-2023,0,5240,01-04-2023
O024621,Chennai,Coimbatore,03-04-2023,06-04-2023,427,19226,01-04-2023
O024622,Chennai,Chennai,03-04-2023,04-04-2023,0,5900,01-04-2023
O024623,Bhopal,Gwalior,03-04-2023,05-04-2023,338,15331,01-04-2023
O024624,Ahmedabad,Vadodara,03-04-2023,04-04-2023,101,8790,01-04-2023
O024625,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,6580,01-04-2023
O024626,Lucknow,Kanpur,03-04-2023,04-04-2023,75,7503,01-04-2023
O024627,Chennai,Salem,03-04-2023,05-04-2023,280,13688,01-04-2023
O024628,Mumbai,Nagpur,03-04-2023,07-04-2023,688,24681,01-04-2023
O024629,Lucknow,Noida,03-04-2023,05-04-2023,397,17770,01-04-2023
O024630,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,14220,01-04-2023
O024631,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,6000,01-04-2023
O024632,Mumbai,Mumbai,03-04-2023,04-04-2023,0,6640,01-04-2023
O024633,Mumbai,Pune,03-04-2023,04-04-2023,120,8224,01-04-2023
O024634,Mumbai,Aurangabad,03-04-2023,05-04-2023,273,13114,01-04-2023
O024635,Chandigarh,Faridabad,03-04-2023,05-04-2023,264,13413,01-04-2023
O024636,Mumbai,Nagpur,03-04-2023,07-04-2023,688,24821,01-04-2023
O024637,Patna,Patna,03-04-2023,04-04-2023,0,5640,01-04-2023
O024638,Hyderabad,Visakhapatnam,03-04-2023,06-04-2023,503,20890,01-04-2023
O024639,Lucknow,Noida,03-04-2023,05-04-2023,397,16590,01-04-2023
O024640,Chennai,Chennai,03-04-2023,04-04-2023,0,6460,01-04-2023
O024641,Chennai,Coimbatore,03-04-2023,06-04-2023,427,19246,01-04-2023
O024642,Jaipur,Jaipur,03-04-2023,04-04-2023,0,5180,01-04-2023
O024643,Ahmedabad,Ahmedabad,03-04-2023,04-04-2023,0,5100,01-04-2023
O024644,Lucknow,Lucknow,03-04-2023,04-04-2023,0,6000,01-04-2023
O024645,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,6000,01-04-2023
O024646,Jaipur,Udaipur,03-04-2023,05-04-2023,335,14833,01-04-2023
O024647,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,15040,01-04-2023
O024648,Mumbai,Thane,03-04-2023,04-04-2023,19,6675,01-04-2023
O024649,Chennai,Vellore,03-04-2023,04-04-2023,125,9697,01-04-2023
O024650,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,12562,01-04-2023
O024651,Jaipur,Udaipur,03-04-2023,05-04-2023,335,14553,01-04-2023
O024652,Ahmedabad,Vadodara,03-04-2023,04-04-2023,101,8210,01-04-2023
O024653,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,9108,01-04-2023
O024654,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,13700,01-04-2023
O024655,Hyderabad,Visakhapatnam,03-04-2023,06-04-2023,503,20690,01-04-2023
O024656,Lucknow,Kanpur,03-04-2023,04-04-2023,75,8803,01-04-2023
O024657,Chennai,Coimbatore,03-04-2023,06-04-2023,427,18286,01-04-2023
O024658,Ranchi,Ranchi,03-04-2023,04-04-2023,0,5340,01-04-2023
O024659,Chandigarh,Faridabad,03-04-2023,05-04-2023,264,14353,01-04-2023
O024660,Mumbai,Nagpur,03-04-2023,07-04-2023,688,25421,01-04-2023
O024661,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,8628,01-04-2023
O024662,Chennai,Madurai,03-04-2023,06-04-2023,422,18311,01-04-2023
O024663,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,9748,01-04-2023
O024664,Bhopal,Bhopal,03-04-2023,04-04-2023,0,6540,01-04-2023
O024665,Bhopal,Gwalior,03-04-2023,05-04-2023,338,15531,01-04-2023
O024666,Chandigarh,Faridabad,03-04-2023,05-04-2023,264,13253,01-04-2023
O024667,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,5140,01-04-2023
O024668,Chennai,Salem,03-04-2023,05-04-2023,280,13508,01-04-2023
O024669,Jaipur,Udaipur,03-04-2023,05-04-2023,335,15293,01-04-2023
O024670,Mumbai,Thane,03-04-2023,04-04-2023,19,7335,01-04-2023
O024671,Bangalore,Mysore,03-04-2023,04-04-2023,128,9701,01-04-2023
O024672,Bangalore,Bangalore,03-04-2023,04-04-2023,0,5880,01-04-2023
O024673,Jaipur,Jaipur,03-04-2023,04-04-2023,0,5100,01-04-2023
O024674,Hyderabad,Visakhapatnam,03-04-2023,06-04-2023,503,19670,01-04-2023
O024675,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,13782,01-04-2023
O024676,Lucknow,Kanpur,03-04-2023,04-04-2023,75,7943,01-04-2023
O024677,Bhopal,Bhopal,03-04-2023,04-04-2023,0,6020,01-04-2023
O024678,Chennai,Vellore,03-04-2023,04-04-2023,125,8697,01-04-2023
O024679,Lucknow,Ghaziabad,03-04-2023,05-04-2023,399,16913,01-04-2023
O024680,Chennai,Chennai,03-04-2023,04-04-2023,0,6800,01-04-2023
O024681,Ranchi,Jamshedpur,03-04-2023,04-04-2023,108,7981,01-04-2023
O024682,Lucknow,Noida,03-04-2023,05-04-2023,397,16890,01-04-2023
O024683,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,9848,01-04-2023
O024684,Mumbai,Nagpur,03-04-2023,07-04-2023,688,25341,01-04-2023
O024685,Ranchi,Jamshedpur,03-04-2023,04-04-2023,108,9121,01-04-2023
O024686,Lucknow,Noida,03-04-2023,05-04-2023,397,17350,01-04-2023
O024687,Chennai,Vellore,03-04-2023,04-04-2023,125,9097,01-04-2023
O024688,Jaipur,Jaipur,03-04-2023,04-04-2023,0,5880,01-04-2023
O024689,Lucknow,Kanpur,03-04-2023,04-04-2023,75,7263,01-04-2023
O024690,Lucknow,Lucknow,03-04-2023,04-04-2023,0,5600,01-04-2023
O024691,Bangalore,Bangalore,03-04-2023,04-04-2023,0,5360,01-04-2023
O024692,Mumbai,Thane,02-04-2023,03-04-2023,19,5475,01-04-2023
O024693,Bhopal,Bhopal,03-04-2023,04-04-2023,0,6300,01-04-2023
O024694,Jaipur,Jaipur,03-04-2023,04-04-2023,0,5620,01-04-2023
O024695,Patna,Patna,03-04-2023,04-04-2023,0,7000,01-04-2023
O024696,Ahmedabad,Surat,03-04-2023,05-04-2023,208,11532,01-04-2023
O024697,Lucknow,Kanpur,03-04-2023,04-04-2023,75,7063,01-04-2023
O024698,Kolkata,Kolkata,03-04-2023,04-04-2023,0,5540,01-04-2023
O024699,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,12542,01-04-2023
O024700,Jaipur,Udaipur,03-04-2023,05-04-2023,335,16153,01-04-2023
O024701,Bhopal,Gwalior,03-04-2023,05-04-2023,338,14911,01-04-2023
O024702,Chennai,Salem,03-04-2023,05-04-2023,280,13168,01-04-2023
O024703,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,9948,01-04-2023
O024704,Hyderabad,Visakhapatnam,03-04-2023,06-04-2023,503,20910,01-04-2023
O024705,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,6340,01-04-2023
O024706,Mumbai,Nagpur,03-04-2023,07-04-2023,688,25921,01-04-2023
O024707,New Delhi,New Delhi,03-04-2023,04-04-2023,0,6040,01-04-2023
O024708,Chennai,Madurai,03-04-2023,06-04-2023,422,18411,01-04-2023
O024709,Hyderabad,Vijayawada,03-04-2023,05-04-2023,250,13625,01-04-2023
O024710,Bhopal,Bhopal,03-04-2023,04-04-2023,0,6600,01-04-2023
O024711,Mumbai,Aurangabad,03-04-2023,05-04-2023,273,12894,01-04-2023
O024712,Chennai,Chennai,03-04-2023,04-04-2023,0,6600,01-04-2023
O024713,Lucknow,Kanpur,03-04-2023,04-04-2023,75,8823,01-04-2023
O024714,Patna,Patna,03-04-2023,04-04-2023,0,7000,01-04-2023
O024715,Jaipur,Udaipur,03-04-2023,05-04-2023,335,14933,01-04-2023
O024716,Kolkata,Kolkata,03-04-2023,04-04-2023,0,6600,01-04-2023
O024717,Jaipur,Udaipur,03-04-2023,05-04-2023,335,15293,01-04-2023
O024718,Ahmedabad,Surat,03-04-2023,05-04-2023,208,12392,01-04-2023
O024719,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,13762,01-04-2023
O024720,Ahmedabad,Vadodara,03-04-2023,04-04-2023,101,7770,01-04-2023
O024721,Jaipur,Jaipur,03-04-2023,04-04-2023,0,5760,01-04-2023
O024722,Chennai,Chennai,03-04-2023,04-04-2023,0,6320,01-04-2023
O024723,Mumbai,Nagpur,03-04-2023,07-04-2023,688,24401,01-04-2023
O024724,Jaipur,Udaipur,03-04-2023,05-04-2023,335,15913,01-04-2023
O024725,Patna,Patna,03-04-2023,04-04-2023,0,5300,01-04-2023
O024726,Lucknow,Noida,03-04-2023,05-04-2023,397,16030,01-04-2023
O024727,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,5620,01-04-2023
O024728,Bangalore,Mysore,03-04-2023,04-04-2023,128,9761,01-04-2023
O024729,Ahmedabad,Ahmedabad,03-04-2023,04-04-2023,0,6880,01-04-2023
O024730,Ranchi,Jamshedpur,03-04-2023,04-04-2023,108,7981,01-04-2023
O024731,Lucknow,Ghaziabad,03-04-2023,05-04-2023,399,17733,01-04-2023
O024732,Jaipur,Jaipur,03-04-2023,04-04-2023,0,5340,01-04-2023
O024733,Chennai,Salem,03-04-2023,05-04-2023,280,13748,01-04-2023
O024734,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,12702,01-04-2023
O024735,Hyderabad,Vijayawada,03-04-2023,05-04-2023,250,12805,01-04-2023
O024736,Hyderabad,Vijayawada,03-04-2023,05-04-2023,250,12985,01-04-2023
O024737,Mumbai,Nagpur,03-04-2023,07-04-2023,688,24441,01-04-2023
O024738,Chennai,Madurai,03-04-2023,06-04-2023,422,18511,01-04-2023
O024739,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,13140,01-04-2023
O024740,Bangalore,Mysore,03-04-2023,04-04-2023,128,9921,01-04-2023
O024741,Chennai,Salem,03-04-2023,05-04-2023,280,13828,01-04-2023
O024742,Mumbai,Aurangabad,03-04-2023,05-04-2023,273,13954,01-04-2023
O024743,Chandigarh,Gurgaon,03-04-2023,05-04-2023,254,12429,01-04-2023
O024744,Chennai,Coimbatore,03-04-2023,06-04-2023,427,19206,01-04-2023
O024745,Mumbai,Mumbai,03-04-2023,04-04-2023,0,6460,01-04-2023
O024746,Hyderabad,Visakhapatnam,03-04-2023,06-04-2023,503,21010,01-04-2023
O024747,Ahmedabad,Surat,03-04-2023,05-04-2023,208,13192,01-04-2023
O024748,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,5820,01-04-2023
O024749,Mumbai,Pune,03-04-2023,04-04-2023,120,8044,01-04-2023
O024750,Lucknow,Ghaziabad,03-04-2023,05-04-2023,399,17813,01-04-2023
O024751,Bangalore,Mysore,03-04-2023,04-04-2023,128,9681,01-04-2023
O024752,Ahmedabad,Surat,03-04-2023,05-04-2023,208,12792,01-04-2023
O024753,Ahmedabad,Ahmedabad,03-04-2023,04-04-2023,0,6660,01-04-2023
O024754,Bangalore,Mysore,03-04-2023,04-04-2023,128,9701,01-04-2023
O024755,Lucknow,Noida,03-04-2023,05-04-2023,397,17090,01-04-2023
O024756,Mumbai,Thane,03-04-2023,04-04-2023,19,5635,01-04-2023
O024757,Mumbai,Pune,03-04-2023,04-04-2023,120,8684,01-04-2023
O024758,Kolkata,Kolkata,03-04-2023,04-04-2023,0,6120,01-04-2023
O024759,Lucknow,Noida,03-04-2023,05-04-2023,397,17030,01-04-2023
O024760,Patna,Patna,03-04-2023,04-04-2023,0,5100,01-04-2023
O024761,Kolkata,Kolkata,03-04-2023,04-04-2023,0,6260,01-04-2023
O024762,Bhopal,Indore,03-04-2023,04-04-2023,170,9653,01-04-2023
O024763,Mumbai,Aurangabad,03-04-2023,05-04-2023,273,14154,01-04-2023
O024764,Mumbai,Aurangabad,03-04-2023,05-04-2023,273,13134,01-04-2023
O024765,Hyderabad,Vijayawada,03-04-2023,05-04-2023,250,13625,01-04-2023
O024766,Chandigarh,Chandigarh,03-04-2023,04-04-2023,0,5380,01-04-2023
O024767,Hyderabad,Vijayawada,03-04-2023,05-04-2023,250,12265,01-04-2023
O024768,Mumbai,Pune,03-04-2023,04-04-2023,120,9624,01-04-2023
O024769,Mumbai,Pune,03-04-2023,04-04-2023,120,9724,01-04-2023
O024770,Patna,Patna,02-04-2023,03-04-2023,0,5000,01-04-2023
O024771,Jaipur,Jaipur,03-04-2023,04-04-2023,0,6420,01-04-2023
O024772,Jaipur,Jaipur,03-04-2023,04-04-2023,0,6740,01-04-2023
O024773,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,5280,01-04-2023
O024774,Bangalore,Mysore,03-04-2023,04-04-2023,128,8301,01-04-2023
O024775,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,8928,01-04-2023
O024776,Ranchi,Jamshedpur,03-04-2023,04-04-2023,108,9601,01-04-2023
O024777,Chandigarh,Gurgaon,03-04-2023,05-04-2023,254,12669,01-04-2023
O024778,Lucknow,Lucknow,03-04-2023,04-04-2023,0,5600,01-04-2023
O024779,Chennai,Madurai,03-04-2023,06-04-2023,422,18491,01-04-2023
O024780,Mumbai,Mumbai,03-04-2023,04-04-2023,0,6580,01-04-2023
O024781,Patna,Patna,03-04-2023,04-04-2023,0,6840,01-04-2023
O024782,Mumbai,Nagpur,03-04-2023,07-04-2023,688,25221,01-04-2023
O024783,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,6720,01-04-2023
O024784,Kolkata,Kolkata,03-04-2023,04-04-2023,0,6080,01-04-2023
O024785,Chandigarh,Chandigarh,03-04-2023,04-04-2023,0,6600,01-04-2023
O024786,Bangalore,Bangalore,03-04-2023,04-04-2023,0,5020,01-04-2023
O024787,Ahmedabad,Vadodara,03-04-2023,04-04-2023,101,8390,01-04-2023
O024788,Mumbai,Nagpur,03-04-2023,07-04-2023,688,26101,01-04-2023
O024789,Ranchi,Ranchi,03-04-2023,04-04-2023,0,5300,01-04-2023
O024790,Chandigarh,Faridabad,03-04-2023,05-04-2023,264,12873,01-04-2023
O024791,Jaipur,Udaipur,03-04-2023,05-04-2023,335,14673,01-04-2023
O024792,Chennai,Madurai,03-04-2023,06-04-2023,422,17931,01-04-2023
O024793,Mumbai,Nagpur,03-04-2023,07-04-2023,688,24501,01-04-2023
O024794,Mumbai,Thane,03-04-2023,04-04-2023,19,7475,01-04-2023
O024795,Chandigarh,Gurgaon,03-04-2023,05-04-2023,254,13469,01-04-2023
O024796,Ahmedabad,Vadodara,03-04-2023,04-04-2023,101,9530,01-04-2023
O024797,Lucknow,Noida,03-04-2023,05-04-2023,397,16590,01-04-2023
O024798,New Delhi,New Delhi,03-04-2023,04-04-2023,0,6240,01-04-2023
O024799,Jaipur,Udaipur,03-04-2023,05-04-2023,335,16133,01-04-2023
O024800,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,13220,01-04-2023
O024801,Mumbai,Pune,03-04-2023,04-04-2023,120,8724,01-04-2023
O024802,New Delhi,New Delhi,03-04-2023,04-04-2023,0,5540,01-04-2023
O024803,Mumbai,Thane,03-04-2023,04-04-2023,19,6695,01-04-2023
O024804,Bangalore,Mysore,03-04-2023,04-04-2023,128,8861,01-04-2023
O024805,Ahmedabad,Vadodara,03-04-2023,04-04-2023,101,8530,01-04-2023
O024806,Mumbai,Thane,03-04-2023,04-04-2023,19,6435,01-04-2023
O024807,Chennai,Chennai,03-04-2023,04-04-2023,0,5680,01-04-2023
O024808,Mumbai,Aurangabad,03-04-2023,05-04-2023,273,12974,01-04-2023
O024809,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,14502,01-04-2023
O024810,Bhopal,Indore,03-04-2023,04-04-2023,170,10713,01-04-2023
O024811,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,14760,01-04-2023
O024812,Lucknow,Lucknow,03-04-2023,04-04-2023,0,5060,01-04-2023
O024813,Chennai,Salem,03-04-2023,05-04-2023,280,13508,01-04-2023
O024814,Chennai,Madurai,03-04-2023,06-04-2023,422,18471,01-04-2023
O024815,Ahmedabad,Vadodara,03-04-2023,04-04-2023,101,8870,01-04-2023
O024816,Chandigarh,Chandigarh,03-04-2023,04-04-2023,0,6840,01-04-2023
O024817,Mumbai,Nagpur,03-04-2023,07-04-2023,688,25861,01-04-2023
O024818,Jaipur,Udaipur,03-04-2023,05-04-2023,335,15733,01-04-2023
O024819,Chennai,Madurai,03-04-2023,06-04-2023,422,17611,01-04-2023
O024820,Bangalore,Bangalore,03-04-2023,04-04-2023,0,6180,01-04-2023
O024821,Raipur,Raipur,03-04-2023,04-04-2023,0,6380,01-04-2023
O024822,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,9668,01-04-2023
O024823,Bangalore,Bangalore,03-04-2023,04-04-2023,0,6900,01-04-2023
O024824,Lucknow,Lucknow,03-04-2023,04-04-2023,0,6620,01-04-2023
O024825,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,14042,01-04-2023
O024826,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,8448,01-04-2023
O024827,Chennai,Vellore,03-04-2023,04-04-2023,125,10077,01-04-2023
O024828,Hyderabad,Vijayawada,03-04-2023,05-04-2023,250,13365,01-04-2023
O024829,Bhopal,Indore,03-04-2023,04-04-2023,170,9653,01-04-2023
O024830,Bhopal,Jabalpur,03-04-2023,05-04-2023,260,13622,01-04-2023
O024831,Jaipur,Jaipur,03-04-2023,04-04-2023,0,7000,01-04-2023
O024832,Ranchi,Ranchi,03-04-2023,04-04-2023,0,5940,01-04-2023
O024833,Hyderabad,Visakhapatnam,03-04-2023,06-04-2023,503,19990,01-04-2023
O024834,Bhubaneswar,Bhubaneswar,03-04-2023,04-04-2023,0,5380,01-04-2023
O024835,Mumbai,Thane,03-04-2023,04-04-2023,19,7115,01-04-2023
O024836,Chandigarh,Gurgaon,03-04-2023,05-04-2023,254,14069,01-04-2023
O024837,Ranchi,Dhanbad,03-04-2023,04-04-2023,122,9428,01-04-2023
O024838,Chandigarh,Chandigarh,03-04-2023,04-04-2023,0,5500,01-04-2023
O024839,Patna,Patna,03-04-2023,04-04-2023,0,6240,01-04-2023
O024840,Bhopal,Gwalior,03-04-2023,05-04-2023,338,16051,01-04-2023
O024841,Chennai,Madurai,03-04-2023,06-04-2023,422,18331,01-04-2023
O024842,Jaipur,Jodhpur,03-04-2023,05-04-2023,285,14600,01-04-2023
O024843,Chennai,Madurai,03-04-2023,06-04-2023,422,18551,01-04-2023
O024844,Ranchi,Dhanbad,04-04-2023,05-04-2023,122,8308,02-04-2023
O024845,Lucknow,Noida,04-04-2023,06-04-2023,397,17830,02-04-2023
O024846,Mumbai,Thane,04-04-2023,05-04-2023,19,6975,02-04-2023
O024847,Bangalore,Mysore,04-04-2023,05-04-2023,128,8741,02-04-2023
O024848,Chandigarh,Faridabad,04-04-2023,06-04-2023,264,13493,02-04-2023
O024849,Bangalore,Mysore,04-04-2023,05-04-2023,128,8621,02-04-2023
O024850,Ahmedabad,Ahmedabad,04-04-2023,05-04-2023,0,5640,02-04-2023
O024851,Lucknow,Lucknow,04-04-2023,05-04-2023,0,6100,02-04-2023
O024852,Ranchi,Jamshedpur,04-04-2023,05-04-2023,108,8861,02-04-2023
O024853,Chennai,Salem,04-04-2023,06-04-2023,280,14508,02-04-2023
O024854,Lucknow,Ghaziabad,04-04-2023,06-04-2023,399,16393,02-04-2023
O024855,Lucknow,Kanpur,04-04-2023,05-04-2023,75,7823,02-04-2023
O024856,Bangalore,Mysore,04-04-2023,05-04-2023,128,9341,02-04-2023
O024857,Jaipur,Jodhpur,04-04-2023,06-04-2023,285,14380,02-04-2023
O024858,Bhopal,Gwalior,04-04-2023,06-04-2023,338,15251,02-04-2023
O024859,Ahmedabad,Vadodara,04-04-2023,05-04-2023,101,9110,02-04-2023
O024860,Mumbai,Thane,04-04-2023,05-04-2023,19,6635,02-04-2023
O024861,Chennai,Salem,04-04-2023,06-04-2023,280,13368,02-04-2023
O024862,Mumbai,Thane,04-04-2023,05-04-2023,19,7315,02-04-2023
O024863,Chandigarh,Faridabad,04-04-2023,06-04-2023,264,13113,02-04-2023
O024864,Hyderabad,Vijayawada,04-04-2023,06-04-2023,250,13765,02-04-2023
O024865,Ranchi,Jamshedpur,04-04-2023,05-04-2023,108,8841,02-04-2023
O024866,Hyderabad,Vijayawada,04-04-2023,06-04-2023,250,13965,02-04-2023
O024867,Lucknow,Noida,04-04-2023,06-04-2023,397,16130,02-04-2023
O024868,Ranchi,Dhanbad,04-04-2023,05-04-2023,122,9768,02-04-2023
O024869,Mumbai,Pune,04-04-2023,05-04-2023,120,9144,02-04-2023
O024870,Mumbai,Aurangabad,04-04-2023,06-04-2023,273,14654,02-04-2023
O024871,Mumbai,Pune,04-04-2023,05-04-2023,120,8144,02-04-2023
O024872,Ranchi,Jamshedpur,04-04-2023,05-04-2023,108,9041,02-04-2023
O024873,Lucknow,Ghaziabad,04-04-2023,06-04-2023,399,16653,02-04-2023
O024874,Ahmedabad,Ahmedabad,04-04-2023,05-04-2023,0,5660,02-04-2023
O024875,Chennai,Vellore,04-04-2023,05-04-2023,125,10037,02-04-2023
O024876,Hyderabad,Vijayawada,04-04-2023,06-04-2023,250,13025,02-04-2023
O024877,Lucknow,Lucknow,04-04-2023,05-04-2023,0,6760,02-04-2023
O024878,Bhopal,Bhopal,04-04-2023,05-04-2023,0,5480,02-04-2023
O024879,Lucknow,Kanpur,04-04-2023,05-04-2023,75,7083,02-04-2023
O024880,Lucknow,Lucknow,03-04-2023,04-04-2023,0,5000,02-04-2023
O024881,Ranchi,Dhanbad,04-04-2023,05-04-2023,122,9888,02-04-2023
O024882,Jaipur,Jodhpur,04-04-2023,06-04-2023,285,14920,02-04-2023
O024883,Bhopal,Bhopal,04-04-2023,05-04-2023,0,5040,02-04-2023
O024884,Bhopal,Gwalior,04-04-2023,06-04-2023,338,15031,02-04-2023
O024885,Bhopal,Jabalpur,04-04-2023,06-04-2023,260,14282,02-04-2023
O024886,Lucknow,Lucknow,04-04-2023,05-04-2023,0,6740,02-04-2023
O024887,Ahmedabad,Surat,04-04-2023,06-04-2023,208,11292,02-04-2023
O024888,Bhubaneswar,Bhubaneswar,04-04-2023,05-04-2023,0,6220,02-04-2023
O024889,Ranchi,Ranchi,04-04-2023,05-04-2023,0,6760,02-04-2023
O024890,Lucknow,Lucknow,04-04-2023,05-04-2023,0,6920,02-04-2023
O024891,Bhopal,Bhopal,04-04-2023,05-04-2023,0,5460,02-04-2023
O024892,Patna,Patna,04-04-2023,05-04-2023,0,5600,02-04-2023
O024893,Bangalore,Mysore,04-04-2023,05-04-2023,128,9801,02-04-2023
O024894,Mumbai,Pune,04-04-2023,05-04-2023,120,9884,02-04-2023
O024895,Bangalore,Mysore,04-04-2023,05-04-2023,128,8501,02-04-2023
O024896,Bhubaneswar,Bhubaneswar,04-04-2023,05-04-2023,0,6420,02-04-2023
O024897,Hyderabad,Hyderabad,04-04-2023,05-04-2023,0,5240,02-04-2023
O024898,Ranchi,Jamshedpur,04-04-2023,05-04-2023,108,9621,02-04-2023
O024899,Bhopal,Jabalpur,04-04-2023,06-04-2023,260,14382,02-04-2023
