Order_ID,From,To,Shipment_Date,Delivery_Date,Distance,Shipment_Cost,Order_Date
O149355,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,6920,01-07-2024
O149356,Chandigarh,Faridabad,03-07-2024,05-07-2024,264,14433,01-07-2024
O149357,Chennai,Madurai,03-07-2024,06-07-2024,422,19251,01-07-2024
O149358,Lucknow,Noida,03-07-2024,05-07-2024,397,17370,01-07-2024
O149359,Chennai,Salem,03-07-2024,05-07-2024,280,13108,01-07-2024
O149360,Ranchi,Dhanbad,03-07-2024,04-07-2024,122,8088,01-07-2024
O149361,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,17333,01-07-2024
O149362,Mumbai,Pune,03-07-2024,04-07-2024,120,9864,01-07-2024
O149363,Jaipur,Jaipur,03-07-2024,04-07-2024,0,5140,01-07-2024
O149364,Bhopal,Bhopal,03-07-2024,04-07-2024,0,5120,01-07-2024
O149365,Bhopal,Gwalior,03-07-2024,05-07-2024,338,14951,01-07-2024
O149366,Jaipur,Jaipur,03-07-2024,04-07-2024,0,5520,01-07-2024
O149367,Bhopal,Jabalpur,03-07-2024,05-07-2024,260,12762,01-07-2024
O149368,Bangalore,Bangalore,03-07-2024,04-07-2024,0,6720,01-07-2024
O149369,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,13720,01-07-2024
O149370,Chennai,Salem,03-07-2024,05-07-2024,280,14608,01-07-2024
O149371,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,6220,01-07-2024
O149372,Mumbai,Aurangabad,03-07-2024,05-07-2024,273,13254,01-07-2024
O149373,Bhopal,Indore,03-07-2024,04-07-2024,170,10073,01-07-2024
O149374,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,9490,01-07-2024
O149375,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,13700,01-07-2024
O149376,Patna,Patna,03-07-2024,04-07-2024,0,6320,01-07-2024
O149377,Lucknow,Kanpur,03-07-2024,04-07-2024,75,8403,01-07-2024
O149378,Mumbai,Mumbai,03-07-2024,04-07-2024,0,5800,01-07-2024
O149379,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,14380,01-07-2024
O149380,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,14300,01-07-2024
O149381,Bhopal,Indore,03-07-2024,04-07-2024,170,10873,01-07-2024
O149382,Lucknow,Noida,03-07-2024,05-07-2024,397,16150,01-07-2024
O149383,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,17133,01-07-2024
O149384,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,6700,01-07-2024
O149385,Chennai,Vellore,03-07-2024,04-07-2024,125,9677,01-07-2024
O149386,Hyderabad,Vijayawada,03-07-2024,05-07-2024,250,13585,01-07-2024
O149387,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,16613,01-07-2024
O149388,Bhopal,Indore,03-07-2024,04-07-2024,170,9473,01-07-2024
O149389,Ranchi,Dhanbad,03-07-2024,04-07-2024,122,8328,01-07-2024
O149390,Mumbai,Nagpur,03-07-2024,07-07-2024,688,24561,01-07-2024
O149391,Mumbai,Mumbai,03-07-2024,04-07-2024,0,5120,01-07-2024
O149392,Bangalore,Mysore,03-07-2024,04-07-2024,128,8841,01-07-2024
O149393,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,6220,01-07-2024
O149394,Raipur,Raipur,03-07-2024,04-07-2024,0,6900,01-07-2024
O149395,Ranchi,Ranchi,03-07-2024,04-07-2024,0,5080,01-07-2024
O149396,Patna,Patna,03-07-2024,04-07-2024,0,6800,01-07-2024
O149397,Ranchi,Dhanbad,03-07-2024,04-07-2024,122,8728,01-07-2024
O149398,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,6760,01-07-2024
O149399,Chennai,Madurai,03-07-2024,06-07-2024,422,17671,01-07-2024
O149400,Bangalore,Bangalore,03-07-2024,04-07-2024,0,5800,01-07-2024
O149401,Ahmedabad,Surat,03-07-2024,05-07-2024,208,12852,01-07-2024
O149402,Mumbai,Thane,03-07-2024,04-07-2024,19,6235,01-07-2024
O149403,Lucknow,Kanpur,03-07-2024,04-07-2024,75,7303,01-07-2024
O149404,Hyderabad,Vijayawada,03-07-2024,05-07-2024,250,13965,01-07-2024
O149405,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,8070,01-07-2024
O149406,Chandigarh,Faridabad,03-07-2024,05-07-2024,264,13913,01-07-2024
O149407,Patna,Patna,03-07-2024,04-07-2024,0,5580,01-07-2024
O149408,Chandigarh,Gurgaon,03-07-2024,05-07-2024,254,13609,01-07-2024
O149409,Jaipur,Jaipur,03-07-2024,04-07-2024,0,6760,01-07-2024
O149410,Ahmedabad,Surat,03-07-2024,05-07-2024,208,13192,01-07-2024
O149411,Chennai,Vellore,03-07-2024,04-07-2024,125,8697,01-07-2024
O149412,Bangalore,Bangalore,03-07-2024,04-07-2024,0,5120,01-07-2024
O149413,Raipur,Raipur,03-07-2024,04-07-2024,0,5620,01-07-2024
O149414,Raipur,Raipur,03-07-2024,04-07-2024,0,7000,01-07-2024
O149415,Ranchi,Jamshedpur,03-07-2024,04-07-2024,108,8881,01-07-2024
O149416,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,5280,01-07-2024
O149417,Bangalore,Mysore,03-07-2024,04-07-2024,128,9061,01-07-2024
O149418,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,6900,01-07-2024
O149419,Mumbai,Mumbai,03-07-2024,04-07-2024,0,5480,01-07-2024
O149420,Chennai,Madurai,03-07-2024,06-07-2024,422,18071,01-07-2024
O149421,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,8590,01-07-2024
O149422,Chandigarh,Chandigarh,02-07-2024,03-07-2024,0,5000,01-07-2024
O149423,Raipur,Raipur,03-07-2024,04-07-2024,0,5280,01-07-2024
O149424,Chennai,Vellore,03-07-2024,04-07-2024,125,9157,01-07-2024
O149425,Mumbai,Nagpur,03-07-2024,07-07-2024,688,25641,01-07-2024
O149426,Ranchi,Dhanbad,03-07-2024,04-07-2024,122,9128,01-07-2024
O149427,Bhopal,Bhopal,03-07-2024,04-07-2024,0,5040,01-07-2024
O149428,Jaipur,Udaipur,03-07-2024,05-07-2024,335,16033,01-07-2024
O149429,Chennai,Salem,03-07-2024,05-07-2024,280,14988,01-07-2024
O149430,Chandigarh,Gurgaon,03-07-2024,05-07-2024,254,12969,01-07-2024
O149431,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,5840,01-07-2024
O149432,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,17733,01-07-2024
O149433,Chennai,Madurai,03-07-2024,06-07-2024,422,17731,01-07-2024
O149434,Chennai,Chennai,03-07-2024,04-07-2024,0,6760,01-07-2024
O149435,Bangalore,Bangalore,03-07-2024,04-07-2024,0,5180,01-07-2024
O149436,Bhopal,Jabalpur,03-07-2024,05-07-2024,260,13342,01-07-2024
O149437,Chandigarh,Chandigarh,03-07-2024,04-07-2024,0,5600,01-07-2024
O149438,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,6500,01-07-2024
O149439,Ahmedabad,Surat,03-07-2024,05-07-2024,208,11932,01-07-2024
O149440,Chandigarh,Faridabad,03-07-2024,05-07-2024,264,14353,01-07-2024
O149441,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,5140,01-07-2024
O149442,Chennai,Madurai,03-07-2024,06-07-2024,422,18511,01-07-2024
O149443,Jaipur,Jaipur,03-07-2024,04-07-2024,0,6140,01-07-2024
O149444,Bhopal,Bhopal,03-07-2024,04-07-2024,0,5720,01-07-2024
O149445,Hyderabad,Visakhapatnam,03-07-2024,06-07-2024,503,20830,01-07-2024
O149446,Chennai,Coimbatore,03-07-2024,06-07-2024,427,18046,01-07-2024
O149447,Bhopal,Bhopal,03-07-2024,04-07-2024,0,6280,01-07-2024
O149448,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,14300,01-07-2024
O149449,Chennai,Vellore,03-07-2024,04-07-2024,125,9537,01-07-2024
O149450,Ahmedabad,Surat,03-07-2024,05-07-2024,208,12072,01-07-2024
O149451,New Delhi,New Delhi,03-07-2024,04-07-2024,0,5020,01-07-2024
O149452,Chennai,Salem,03-07-2024,05-07-2024,280,13808,01-07-2024
O149453,Mumbai,Mumbai,03-07-2024,04-07-2024,0,5800,01-07-2024
O149454,Jaipur,Jaipur,03-07-2024,04-07-2024,0,5920,01-07-2024
O149455,Raipur,Raipur,03-07-2024,04-07-2024,0,6040,01-07-2024
O149456,Chandigarh,Faridabad,03-07-2024,05-07-2024,264,14293,01-07-2024
O149457,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,6260,01-07-2024
O149458,Kolkata,Kolkata,03-07-2024,04-07-2024,0,6000,01-07-2024
O149459,Ranchi,Ranchi,03-07-2024,04-07-2024,0,6660,01-07-2024
O149460,Mumbai,Pune,03-07-2024,04-07-2024,120,8024,01-07-2024
O149461,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,15120,01-07-2024
O149462,Bhopal,Indore,03-07-2024,04-07-2024,170,11013,01-07-2024
O149463,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,13660,01-07-2024
O149464,Chandigarh,Chandigarh,03-07-2024,04-07-2024,0,6860,01-07-2024
O149465,Hyderabad,Hyderabad,03-07-2024,04-07-2024,0,6920,01-07-2024
O149466,Bhopal,Jabalpur,03-07-2024,05-07-2024,260,12662,01-07-2024
O149467,Ranchi,Ranchi,03-07-2024,04-07-2024,0,5380,01-07-2024
O149468,Mumbai,Pune,03-07-2024,04-07-2024,120,9564,01-07-2024
O149469,Lucknow,Noida,03-07-2024,05-07-2024,397,17870,01-07-2024
O149470,Chennai,Vellore,03-07-2024,04-07-2024,125,9117,01-07-2024
O149471,Ranchi,Dhanbad,03-07-2024,04-07-2024,122,9468,01-07-2024
O149472,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,9110,01-07-2024
O149473,Hyderabad,Hyderabad,03-07-2024,04-07-2024,0,5820,01-07-2024
O149474,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,8110,01-07-2024
O149475,New Delhi,New Delhi,03-07-2024,04-07-2024,0,5980,01-07-2024
O149476,Bhopal,Bhopal,03-07-2024,04-07-2024,0,5900,01-07-2024
O149477,Hyderabad,Vijayawada,03-07-2024,05-07-2024,250,12485,01-07-2024
O149478,Bangalore,Mysore,02-07-2024,03-07-2024,128,8201,01-07-2024
O149479,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,5120,01-07-2024
O149480,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,16693,01-07-2024
O149481,Chennai,Madurai,03-07-2024,06-07-2024,422,18731,01-07-2024
O149482,Hyderabad,Vijayawada,03-07-2024,05-07-2024,250,13025,01-07-2024
O149483,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,9070,01-07-2024
O149484,Mumbai,Aurangabad,03-07-2024,05-07-2024,273,13594,01-07-2024
O149485,Chennai,Coimbatore,03-07-2024,06-07-2024,427,19186,01-07-2024
O149486,Chennai,Salem,03-07-2024,05-07-2024,280,14128,01-07-2024
O149487,Chennai,Coimbatore,03-07-2024,06-07-2024,427,18926,01-07-2024
O149488,Lucknow,Lucknow,03-07-2024,04-07-2024,0,5120,01-07-2024
O149489,Hyderabad,Hyderabad,03-07-2024,04-07-2024,0,5840,01-07-2024
O149490,Ranchi,Jamshedpur,03-07-2024,04-07-2024,108,8641,01-07-2024
O149491,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,6860,01-07-2024
O149492,Chandigarh,Chandigarh,03-07-2024,04-07-2024,0,5740,01-07-2024
O149493,Mumbai,Mumbai,03-07-2024,04-07-2024,0,5380,01-07-2024
O149494,Bhopal,Bhopal,03-07-2024,04-07-2024,0,5760,01-07-2024
O149495,Chennai,Chennai,03-07-2024,04-07-2024,0,6620,01-07-2024
O149496,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,5520,01-07-2024
O149497,Ahmedabad,Surat,03-07-2024,05-07-2024,208,12412,01-07-2024
O149498,Chandigarh,Chandigarh,03-07-2024,04-07-2024,0,5600,01-07-2024
O149499,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,6980,01-07-2024
O149500,Jaipur,Udaipur,03-07-2024,05-07-2024,335,15193,01-07-2024
O149501,Ranchi,Ranchi,03-07-2024,04-07-2024,0,5740,01-07-2024
O149502,Ranchi,Jamshedpur,03-07-2024,04-07-2024,108,9441,01-07-2024
O149503,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,5940,01-07-2024
O149504,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,7000,01-07-2024
O149505,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,8950,01-07-2024
O149506,Bhopal,Indore,03-07-2024,04-07-2024,170,10073,01-07-2024
O149507,Mumbai,Aurangabad,03-07-2024,05-07-2024,273,13854,01-07-2024
O149508,Chennai,Madurai,03-07-2024,06-07-2024,422,17851,01-07-2024
O149509,Chennai,Madurai,03-07-2024,06-07-2024,422,18671,01-07-2024
O149510,Bhopal,Bhopal,03-07-2024,04-07-2024,0,6880,01-07-2024
O149511,Lucknow,Noida,03-07-2024,05-07-2024,397,16870,01-07-2024
O149512,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,7610,01-07-2024
O149513,Chennai,Madurai,03-07-2024,06-07-2024,422,19131,01-07-2024
O149514,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,17973,01-07-2024
O149515,Raipur,Raipur,03-07-2024,04-07-2024,0,6780,01-07-2024
O149516,Chandigarh,Gurgaon,03-07-2024,05-07-2024,254,13529,01-07-2024
O149517,Hyderabad,Hyderabad,03-07-2024,04-07-2024,0,5080,01-07-2024
O149518,Bhopal,Bhopal,03-07-2024,04-07-2024,0,5560,01-07-2024
O149519,Jaipur,Jaipur,03-07-2024,04-07-2024,0,6700,01-07-2024
O149520,Kolkata,Kolkata,03-07-2024,04-07-2024,0,5520,01-07-2024
O149521,Bhopal,Indore,03-07-2024,04-07-2024,170,10453,01-07-2024
O149522,Mumbai,Pune,03-07-2024,04-07-2024,120,8504,01-07-2024
O149523,Patna,Patna,03-07-2024,04-07-2024,0,6840,01-07-2024
O149524,Mumbai,Mumbai,03-07-2024,04-07-2024,0,6680,01-07-2024
O149525,Bangalore,Mysore,03-07-2024,04-07-2024,128,8501,01-07-2024
O149526,New Delhi,New Delhi,03-07-2024,04-07-2024,0,5760,01-07-2024
O149527,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,5640,01-07-2024
O149528,Chennai,Vellore,03-07-2024,04-07-2024,125,8957,01-07-2024
O149529,Chandigarh,Chandigarh,03-07-2024,04-07-2024,0,5540,01-07-2024
O149530,Bangalore,Mysore,03-07-2024,04-07-2024,128,8821,01-07-2024
O149531,Lucknow,Kanpur,03-07-2024,04-07-2024,75,7723,01-07-2024
O149532,Chennai,Madurai,03-07-2024,06-07-2024,422,18531,01-07-2024
O149533,Ranchi,Ranchi,03-07-2024,04-07-2024,0,6080,01-07-2024
O149534,Bangalore,Bangalore,03-07-2024,04-07-2024,0,6120,01-07-2024
O149535,Lucknow,Noida,03-07-2024,05-07-2024,397,16670,01-07-2024
O149536,Chennai,Vellore,03-07-2024,04-07-2024,125,8837,01-07-2024
O149537,Mumbai,Pune,03-07-2024,04-07-2024,120,8844,01-07-2024
O149538,Mumbai,Pune,03-07-2024,04-07-2024,120,9824,01-07-2024
O149539,Patna,Patna,03-07-2024,04-07-2024,0,5740,01-07-2024
O149540,Bhopal,Indore,03-07-2024,04-07-2024,170,10473,01-07-2024
O149541,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,5660,01-07-2024
O149542,Mumbai,Pune,03-07-2024,04-07-2024,120,9724,01-07-2024
O149543,Mumbai,Aurangabad,03-07-2024,05-07-2024,273,12874,01-07-2024
O149544,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,17353,01-07-2024
O149545,Mumbai,Mumbai,03-07-2024,04-07-2024,0,5520,01-07-2024
O149546,Bhopal,Indore,03-07-2024,04-07-2024,170,10133,01-07-2024
O149547,Chennai,Salem,03-07-2024,05-07-2024,280,13168,01-07-2024
O149548,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,8370,01-07-2024
O149549,Chennai,Coimbatore,03-07-2024,06-07-2024,427,19006,01-07-2024
O149550,Bangalore,Mysore,02-07-2024,03-07-2024,128,8201,01-07-2024
O149551,Jaipur,Udaipur,03-07-2024,05-07-2024,335,14593,01-07-2024
O149552,Chennai,Salem,03-07-2024,05-07-2024,280,13188,01-07-2024
O149553,Ahmedabad,Surat,03-07-2024,05-07-2024,208,12012,01-07-2024
O149554,Mumbai,Nagpur,03-07-2024,07-07-2024,688,24461,01-07-2024
O149555,Mumbai,Thane,03-07-2024,04-07-2024,19,5795,01-07-2024
O149556,Bhubaneswar,Bhubaneswar,03-07-2024,04-07-2024,0,6460,01-07-2024
O149557,Chennai,Coimbatore,03-07-2024,06-07-2024,427,19106,01-07-2024
O149558,Chennai,Vellore,03-07-2024,04-07-2024,125,9237,01-07-2024
O149559,Lucknow,Noida,03-07-2024,05-07-2024,397,17910,01-07-2024
O149560,Ranchi,Dhanbad,03-07-2024,04-07-2024,122,9088,01-07-2024
O149561,Hyderabad,Hyderabad,03-07-2024,04-07-2024,0,5520,01-07-2024
O149562,Mumbai,Mumbai,03-07-2024,04-07-2024,0,6800,01-07-2024
O149563,Bangalore,Mysore,03-07-2024,04-07-2024,128,9961,01-07-2024
O149564,Mumbai,Aurangabad,03-07-2024,05-07-2024,273,14754,01-07-2024
O149565,Bhopal,Jabalpur,03-07-2024,05-07-2024,260,13222,01-07-2024
O149566,Bangalore,Bangalore,03-07-2024,04-07-2024,0,6820,01-07-2024
O149567,Mumbai,Aurangabad,03-07-2024,05-07-2024,273,14394,01-07-2024
O149568,Ahmedabad,Vadodara,03-07-2024,04-07-2024,101,9490,01-07-2024
O149569,Kolkata,Kolkata,03-07-2024,04-07-2024,0,6540,01-07-2024
O149570,Lucknow,Kanpur,03-07-2024,04-07-2024,75,7263,01-07-2024
O149571,Chennai,Coimbatore,03-07-2024,06-07-2024,427,19106,01-07-2024
O149572,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,14540,01-07-2024
O149573,Mumbai,Mumbai,03-07-2024,04-07-2024,0,5060,01-07-2024
O149574,Chennai,Chennai,03-07-2024,04-07-2024,0,5780,01-07-2024
O149575,Chandigarh,Gurgaon,03-07-2024,05-07-2024,254,13169,01-07-2024
O149576,Chennai,Madurai,03-07-2024,06-07-2024,422,19071,01-07-2024
O149577,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,15020,01-07-2024
O149578,Mumbai,Pune,03-07-2024,04-07-2024,120,9124,01-07-2024
O149579,Ahmedabad,Surat,03-07-2024,05-07-2024,208,12312,01-07-2024
O149580,Bhopal,Jabalpur,03-07-2024,05-07-2024,260,12642,01-07-2024
O149581,Kolkata,Kolkata,03-07-2024,04-07-2024,0,5700,01-07-2024
O149582,Chennai,Salem,03-07-2024,05-07-2024,280,13988,01-07-2024
O149583,Lucknow,Kanpur,02-07-2024,03-07-2024,75,6883,01-07-2024
O149584,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,15080,01-07-2024
O149585,Bangalore,Bangalore,03-07-2024,04-07-2024,0,6340,01-07-2024
O149586,Lucknow,Noida,03-07-2024,05-07-2024,397,17510,01-07-2024
O149587,Hyderabad,Vijayawada,03-07-2024,05-07-2024,250,13665,01-07-2024
O149588,Bhopal,Gwalior,03-07-2024,05-07-2024,338,15891,01-07-2024
O149589,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,16633,01-07-2024
O149590,Bhopal,Gwalior,03-07-2024,05-07-2024,338,14971,01-07-2024
O149591,Chandigarh,Chandigarh,03-07-2024,04-07-2024,0,6500,01-07-2024
O149592,Jaipur,Jodhpur,03-07-2024,05-07-2024,285,13900,01-07-2024
O149593,Bhopal,Gwalior,03-07-2024,05-07-2024,338,15091,01-07-2024
O149594,Chandigarh,Faridabad,03-07-2024,05-07-2024,264,12953,01-07-2024
O149595,Chennai,Chennai,03-07-2024,04-07-2024,0,6700,01-07-2024
O149596,Mumbai,Mumbai,03-07-2024,04-07-2024,0,6940,01-07-2024
O149597,Hyderabad,Visakhapatnam,03-07-2024,06-07-2024,503,20310,01-07-2024
O149598,Lucknow,Ghaziabad,03-07-2024,05-07-2024,399,17733,01-07-2024
O149599,Bhopal,Bhopal,03-07-2024,04-07-2024,0,5840,01-07-2024
O149600,Chennai,Madurai,03-07-2024,06-07-2024,422,18471,01-07-2024
O149601,Chandigarh,Chandigarh,03-07-2024,04-07-2024,0,6580,01-07-2024
O149602,Lucknow,Lucknow,03-07-2024,04-07-2024,0,5780,01-07-2024
O149603,Lucknow,Noida,03-07-2024,05-07-2024,397,17210,01-07-2024
O149604,Ahmedabad,Ahmedabad,03-07-2024,04-07-2024,0,6420,01-07-2024
O149605,Ranchi,Jamshedpur,04-07-2024,05-07-2024,108,8341,02-07-2024
O149606,Mumbai,Aurangabad,04-07-2024,06-07-2024,273,14814,02-07-2024
O149607,Mumbai,Aurangabad,04-07-2024,06-07-2024,273,14534,02-07-2024
O149608,Bangalore,Bangalore,04-07-2024,05-07-2024,0,5340,02-07-2024
O149609,Jaipur,Udaipur,04-07-2024,06-07-2024,335,15713,02-07-2024
O149610,Bangalore,Bangalore,04-07-2024,05-07-2024,0,5700,02-07-2024
O149611,Jaipur,Udaipur,04-07-2024,06-07-2024,335,16233,02-07-2024
O149612,Patna,Patna,04-07-2024,05-07-2024,0,5960,02-07-2024
O149613,Ahmedabad,Vadodara,04-07-2024,05-07-2024,101,7870,02-07-2024
O149614,Chennai,Coimbatore,04-07-2024,07-07-2024,427,18946,02-07-2024
O149615,Bhopal,Gwalior,04-07-2024,06-07-2024,338,16431,02-07-2024
O149616,Patna,Patna,04-07-2024,05-07-2024,0,6380,02-07-2024
O149617,Bhopal,Indore,04-07-2024,05-07-2024,170,9713,02-07-2024
O149618,Patna,Patna,04-07-2024,05-07-2024,0,6820,02-07-2024
O149619,Mumbai,Aurangabad,04-07-2024,06-07-2024,273,13394,02-07-2024
O149620,Kolkata,Kolkata,04-07-2024,05-07-2024,0,6680,02-07-2024
O149621,Chennai,Chennai,04-07-2024,05-07-2024,0,6700,02-07-2024
O149622,Chennai,Chennai,04-07-2024,05-07-2024,0,6400,02-07-2024
O149623,Chennai,Vellore,04-07-2024,05-07-2024,125,8377,02-07-2024
O149624,Chandigarh,Faridabad,04-07-2024,06-07-2024,264,13993,02-07-2024
O149625,Mumbai,Aurangabad,04-07-2024,06-07-2024,273,14594,02-07-2024
O149626,Mumbai,Nagpur,04-07-2024,08-07-2024,688,25721,02-07-2024
O149627,Jaipur,Jaipur,04-07-2024,05-07-2024,0,6960,02-07-2024
O149628,Jaipur,Udaipur,04-07-2024,06-07-2024,335,14553,02-07-2024
O149629,Chennai,Coimbatore,04-07-2024,07-07-2024,427,17946,02-07-2024
O149630,Chandigarh,Faridabad,04-07-2024,06-07-2024,264,14533,02-07-2024
O149631,Raipur,Raipur,04-07-2024,05-07-2024,0,6280,02-07-2024
O149632,Mumbai,Pune,04-07-2024,05-07-2024,120,8944,02-07-2024
O149633,Mumbai,Mumbai,04-07-2024,05-07-2024,0,5300,02-07-2024
O149634,Ahmedabad,Vadodara,04-07-2024,05-07-2024,101,8890,02-07-2024
O149635,Patna,Patna,04-07-2024,05-07-2024,0,5900,02-07-2024
O149636,Mumbai,Thane,04-07-2024,05-07-2024,19,6475,02-07-2024
O149637,Ahmedabad,Vadodara,04-07-2024,05-07-2024,101,8330,02-07-2024
O149638,Patna,Patna,04-07-2024,05-07-2024,0,6680,02-07-2024
O149639,Bhopal,Indore,04-07-2024,05-07-2024,170,9773,02-07-2024
O149640,Jaipur,Jodhpur,04-07-2024,06-07-2024,285,14460,02-07-2024
O149641,Mumbai,Pune,04-07-2024,05-07-2024,120,9244,02-07-2024
O149642,Bhopal,Jabalpur,04-07-2024,06-07-2024,260,13902,02-07-2024
O149643,Ranchi,Jamshedpur,04-07-2024,05-07-2024,108,8301,02-07-2024
O149644,Mumbai,Aurangabad,03-07-2024,05-07-2024,273,12834,02-07-2024
O149645,Bhopal,Gwalior,04-07-2024,06-07-2024,338,15371,02-07-2024
O149646,Ranchi,Ranchi,04-07-2024,05-07-2024,0,6720,02-07-2024
O149647,Ranchi,Jamshedpur,04-07-2024,05-07-2024,108,9421,02-07-2024
O149648,Patna,Patna,04-07-2024,05-07-2024,0,6860,02-07-2024
O149649,Patna,Patna,04-07-2024,05-07-2024,0,6940,02-07-2024
O149650,Bangalore,Bangalore,04-07-2024,05-07-2024,0,6320,02-07-2024
O149651,Hyderabad,Visakhapatnam,04-07-2024,07-07-2024,503,20470,02-07-2024
O149652,Ranchi,Dhanbad,04-07-2024,05-07-2024,122,9368,02-07-2024
O149653,Raipur,Raipur,04-07-2024,05-07-2024,0,6820,02-07-2024
O149654,Jaipur,Udaipur,04-07-2024,06-07-2024,335,15033,02-07-2024
O149655,Lucknow,Noida,04-07-2024,06-07-2024,397,15970,02-07-2024
O149656,Bhopal,Bhopal,04-07-2024,05-07-2024,0,6940,02-07-2024
O149657,New Delhi,New Delhi,04-07-2024,05-07-2024,0,6900,02-07-2024
O149658,Ahmedabad,Ahmedabad,04-07-2024,05-07-2024,0,5500,02-07-2024
O149659,Bangalore,Mysore,04-07-2024,05-07-2024,128,9861,02-07-2024
O149660,Jaipur,Jaipur,04-07-2024,05-07-2024,0,5160,02-07-2024
O149661,Ranchi,Dhanbad,04-07-2024,05-07-2024,122,9068,02-07-2024
