Order_ID,From,To,Shipment_Date,Delivery_Date,Distance,Shipment_Cost,Order_Date
O099707,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,10209,01-01-2024
O099708,Mumbai,Pune,01-01-2024,02-01-2024,120,5324,01-01-2024
O099709,Patna,Patna,01-01-2024,02-01-2024,0,2660,01-01-2024
O099710,Chennai,Coimbatore,01-01-2024,04-01-2024,427,14706,01-01-2024
O099711,Chennai,Chennai,01-01-2024,02-01-2024,0,2100,01-01-2024
O099712,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2420,01-01-2024
O099713,Bhopal,Indore,01-01-2024,02-01-2024,170,7233,01-01-2024
O099714,Lucknow,Lucknow,01-01-2024,02-01-2024,0,2540,01-01-2024
O099715,Bangalore,Mysore,01-01-2024,02-01-2024,128,5521,01-01-2024
O099716,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,10109,01-01-2024
O099717,Lucknow,Kanpur,01-01-2024,02-01-2024,75,4023,01-01-2024
O099718,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2220,01-01-2024
O099719,Chennai,Chennai,01-01-2024,02-01-2024,0,2920,01-01-2024
O099720,Chennai,Madurai,01-01-2024,04-01-2024,422,15271,01-01-2024
O099721,Chandigarh,Chandigarh,01-01-2024,02-01-2024,0,2660,01-01-2024
O099722,Jaipur,Udaipur,01-01-2024,03-01-2024,335,11413,01-01-2024
O099723,Ahmedabad,Vadodara,01-01-2024,02-01-2024,101,4590,01-01-2024
O099724,Chennai,Madurai,01-01-2024,04-01-2024,422,14851,01-01-2024
O099725,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2700,01-01-2024
O099726,Ahmedabad,Surat,01-01-2024,03-01-2024,208,9052,01-01-2024
O099727,Chennai,Salem,01-01-2024,03-01-2024,280,10308,01-01-2024
O099728,Chennai,Vellore,01-01-2024,02-01-2024,125,5137,01-01-2024
O099729,Mumbai,Thane,01-01-2024,02-01-2024,19,2855,01-01-2024
O099730,Bhopal,Gwalior,01-01-2024,03-01-2024,338,12051,01-01-2024
O099731,Chennai,Madurai,01-01-2024,04-01-2024,422,15251,01-01-2024
O099732,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2660,01-01-2024
O099733,Chandigarh,Chandigarh,01-01-2024,02-01-2024,0,2140,01-01-2024
O099734,New Delhi,New Delhi,01-01-2024,02-01-2024,0,2360,01-01-2024
O099735,Chennai,Salem,01-01-2024,03-01-2024,280,10428,01-01-2024
O099736,Hyderabad,Visakhapatnam,01-01-2024,04-01-2024,503,16930,01-01-2024
O099737,Chennai,Vellore,01-01-2024,02-01-2024,125,5617,01-01-2024
O099738,Lucknow,Noida,01-01-2024,03-01-2024,397,13650,01-01-2024
O099739,Mumbai,Pune,01-01-2024,02-01-2024,120,5564,01-01-2024
O099740,Chennai,Coimbatore,01-01-2024,04-01-2024,427,14766,01-01-2024
O099741,Ahmedabad,Vadodara,01-01-2024,02-01-2024,101,5250,01-01-2024
O099742,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,10280,01-01-2024
O099743,Ahmedabad,Ahmedabad,01-01-2024,02-01-2024,0,2900,01-01-2024
O099744,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,10260,01-01-2024
O099745,Ranchi,Jamshedpur,01-01-2024,02-01-2024,108,5501,01-01-2024
O099746,Ahmedabad,Ahmedabad,01-01-2024,02-01-2024,0,2060,01-01-2024
O099747,Bangalore,Bangalore,01-01-2024,02-01-2024,0,2800,01-01-2024
O099748,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,10073,01-01-2024
O099749,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,10513,01-01-2024
O099750,Kolkata,Kolkata,01-01-2024,02-01-2024,0,2280,01-01-2024
O099751,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,9613,01-01-2024
O099752,Chandigarh,Chandigarh,01-01-2024,02-01-2024,0,2340,01-01-2024
O099753,Jaipur,Udaipur,01-01-2024,03-01-2024,335,11573,01-01-2024
O099754,Chandigarh,Chandigarh,02-01-2024,03-01-2024,0,3000,01-01-2024
O099755,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,10333,01-01-2024
O099756,Bhopal,Jabalpur,01-01-2024,03-01-2024,260,10322,01-01-2024
O099757,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2440,01-01-2024
O099758,Chennai,Madurai,01-01-2024,04-01-2024,422,15471,01-01-2024
O099759,Chennai,Chennai,01-01-2024,02-01-2024,0,2640,01-01-2024
O099760,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2720,01-01-2024
O099761,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,9693,01-01-2024
O099762,Hyderabad,Vijayawada,01-01-2024,03-01-2024,250,9645,01-01-2024
O099763,Hyderabad,Vijayawada,01-01-2024,03-01-2024,250,9745,01-01-2024
O099764,Ranchi,Jamshedpur,01-01-2024,02-01-2024,108,5141,01-01-2024
O099765,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,10253,01-01-2024
O099766,Ranchi,Jamshedpur,01-01-2024,02-01-2024,108,4901,01-01-2024
O099767,Lucknow,Kanpur,01-01-2024,02-01-2024,75,4063,01-01-2024
O099768,Bangalore,Mysore,01-01-2024,02-01-2024,128,6161,01-01-2024
O099769,Ranchi,Dhanbad,01-01-2024,02-01-2024,122,5988,01-01-2024
O099770,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,10180,01-01-2024
O099771,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2420,01-01-2024
O099772,Ahmedabad,Vadodara,01-01-2024,02-01-2024,101,5310,01-01-2024
O099773,Lucknow,Lucknow,01-01-2024,02-01-2024,0,2920,01-01-2024
O099774,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,10009,01-01-2024
O099775,Mumbai,Mumbai,01-01-2024,02-01-2024,0,2920,01-01-2024
O099776,Chennai,Chennai,01-01-2024,02-01-2024,0,2960,01-01-2024
O099777,Mumbai,Thane,01-01-2024,02-01-2024,19,2675,01-01-2024
O099778,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2600,01-01-2024
O099779,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2660,01-01-2024
O099780,Ahmedabad,Surat,01-01-2024,03-01-2024,208,9072,01-01-2024
O099781,Ahmedabad,Ahmedabad,01-01-2024,02-01-2024,0,2260,01-01-2024
O099782,Lucknow,Lucknow,01-01-2024,02-01-2024,0,2300,01-01-2024
O099783,Hyderabad,Vijayawada,01-01-2024,03-01-2024,250,9265,01-01-2024
O099784,Jaipur,Udaipur,01-01-2024,03-01-2024,335,11873,01-01-2024
O099785,Jaipur,Udaipur,01-01-2024,03-01-2024,335,12033,01-01-2024
O099786,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2620,01-01-2024
O099787,Ranchi,Jamshedpur,02-01-2024,03-01-2024,108,5701,01-01-2024
O099788,Ranchi,Dhanbad,01-01-2024,02-01-2024,122,5908,01-01-2024
O099789,Kolkata,Kolkata,01-01-2024,02-01-2024,0,2920,01-01-2024
O099790,Bhopal,Jabalpur,01-01-2024,03-01-2024,260,9522,01-01-2024
O099791,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,9469,01-01-2024
O099792,Chennai,Chennai,02-01-2024,03-01-2024,0,3000,01-01-2024
O099793,Mumbai,Thane,01-01-2024,02-01-2024,19,2655,01-01-2024
O099794,Ranchi,Dhanbad,01-01-2024,02-01-2024,122,6008,01-01-2024
O099795,Ranchi,Dhanbad,01-01-2024,02-01-2024,122,5128,01-01-2024
O099796,Ranchi,Ranchi,01-01-2024,02-01-2024,0,2520,01-01-2024
O099797,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2680,01-01-2024
O099798,Bhopal,Jabalpur,01-01-2024,03-01-2024,260,9882,01-01-2024
O099799,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,10289,01-01-2024
O099800,Ahmedabad,Surat,01-01-2024,03-01-2024,208,9172,01-01-2024
O099801,Bangalore,Mysore,01-01-2024,02-01-2024,128,5601,01-01-2024
O099802,Ranchi,Jamshedpur,01-01-2024,02-01-2024,108,5441,01-01-2024
O099803,Chennai,Vellore,01-01-2024,02-01-2024,125,5897,01-01-2024
O099804,Ranchi,Ranchi,01-01-2024,02-01-2024,0,2140,01-01-2024
O099805,Lucknow,Lucknow,01-01-2024,02-01-2024,0,2440,01-01-2024
O099806,Bhopal,Indore,01-01-2024,02-01-2024,170,6973,01-01-2024
O099807,Raipur,Raipur,01-01-2024,02-01-2024,0,2780,01-01-2024
O099808,Chennai,Vellore,01-01-2024,02-01-2024,125,5877,01-01-2024
O099809,Bangalore,Mysore,01-01-2024,02-01-2024,128,5781,01-01-2024
O099810,Chennai,Chennai,01-01-2024,02-01-2024,0,2780,01-01-2024
O099811,Chennai,Madurai,01-01-2024,04-01-2024,422,15251,01-01-2024
O099812,Lucknow,Noida,01-01-2024,03-01-2024,397,13530,01-01-2024
O099813,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,9853,01-01-2024
O099814,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,9829,01-01-2024
O099815,Lucknow,Lucknow,01-01-2024,02-01-2024,0,2980,01-01-2024
O099816,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2840,01-01-2024
O099817,Mumbai,Aurangabad,01-01-2024,03-01-2024,273,10174,01-01-2024
O099818,Ahmedabad,Vadodara,01-01-2024,02-01-2024,101,5230,01-01-2024
O099819,Hyderabad,Visakhapatnam,01-01-2024,04-01-2024,503,16790,01-01-2024
O099820,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,11100,01-01-2024
O099821,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,10069,01-01-2024
O099822,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2180,01-01-2024
O099823,Hyderabad,Vijayawada,02-01-2024,04-01-2024,250,10245,01-01-2024
O099824,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2560,01-01-2024
O099825,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,9909,01-01-2024
O099826,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2440,01-01-2024
O099827,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,9953,01-01-2024
O099828,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2280,01-01-2024
O099829,Chennai,Coimbatore,01-01-2024,04-01-2024,427,14906,01-01-2024
O099830,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,10320,01-01-2024
O099831,Ranchi,Jamshedpur,01-01-2024,02-01-2024,108,5541,01-01-2024
O099832,Mumbai,Nagpur,01-01-2024,05-01-2024,688,21941,01-01-2024
O099833,Jaipur,Udaipur,01-01-2024,03-01-2024,335,11673,01-01-2024
O099834,Chennai,Chennai,01-01-2024,02-01-2024,0,2980,01-01-2024
O099835,Jaipur,Jaipur,01-01-2024,02-01-2024,0,2180,01-01-2024
O099836,Hyderabad,Hyderabad,01-01-2024,02-01-2024,0,2980,01-01-2024
O099837,Hyderabad,Vijayawada,01-01-2024,03-01-2024,250,9865,01-01-2024
O099838,Hyderabad,Hyderabad,01-01-2024,02-01-2024,0,2660,01-01-2024
O099839,Ahmedabad,Surat,01-01-2024,03-01-2024,208,8992,01-01-2024
O099840,Ahmedabad,Surat,01-01-2024,03-01-2024,208,8752,01-01-2024
O099841,Chennai,Madurai,01-01-2024,04-01-2024,422,15431,01-01-2024
O099842,New Delhi,New Delhi,01-01-2024,02-01-2024,0,2660,01-01-2024
O099843,Mumbai,Pune,01-01-2024,02-01-2024,120,5824,01-01-2024
O099844,Chandigarh,Gurgaon,01-01-2024,03-01-2024,254,10049,01-01-2024
O099845,Chennai,Madurai,01-01-2024,04-01-2024,422,15451,01-01-2024
O099846,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,11040,01-01-2024
O099847,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,10213,01-01-2024
O099848,Bangalore,Mysore,01-01-2024,02-01-2024,128,5281,01-01-2024
O099849,Chandigarh,Chandigarh,01-01-2024,02-01-2024,0,2060,01-01-2024
O099850,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2800,01-01-2024
O099851,Ranchi,Dhanbad,01-01-2024,02-01-2024,122,5528,01-01-2024
O099852,Ahmedabad,Ahmedabad,02-01-2024,03-01-2024,0,3000,01-01-2024
O099853,Mumbai,Thane,01-01-2024,02-01-2024,19,2875,01-01-2024
O099854,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,10860,01-01-2024
O099855,Chennai,Madurai,01-01-2024,04-01-2024,422,14931,01-01-2024
O099856,Chennai,Madurai,01-01-2024,04-01-2024,422,15391,01-01-2024
O099857,Chennai,Madurai,01-01-2024,04-01-2024,422,15391,01-01-2024
O099858,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,10360,01-01-2024
O099859,New Delhi,New Delhi,01-01-2024,02-01-2024,0,2560,01-01-2024
O099860,Mumbai,Aurangabad,01-01-2024,03-01-2024,273,10334,01-01-2024
O099861,Chennai,Madurai,01-01-2024,04-01-2024,422,15131,01-01-2024
O099862,Ranchi,Ranchi,01-01-2024,02-01-2024,0,2800,01-01-2024
O099863,Chennai,Chennai,01-01-2024,02-01-2024,0,2540,01-01-2024
O099864,Hyderabad,Hyderabad,01-01-2024,02-01-2024,0,2180,01-01-2024
O099865,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2860,01-01-2024
O099866,Ranchi,Jamshedpur,01-01-2024,02-01-2024,108,5381,01-01-2024
O099867,Lucknow,Ghaziabad,01-01-2024,03-01-2024,399,13393,01-01-2024
O099868,Jaipur,Udaipur,01-01-2024,03-01-2024,335,12033,01-01-2024
O099869,Jaipur,Udaipur,01-01-2024,03-01-2024,335,12253,01-01-2024
O099870,Mumbai,Mumbai,01-01-2024,02-01-2024,0,2580,01-01-2024
O099871,Patna,Patna,01-01-2024,02-01-2024,0,2780,01-01-2024
O099872,Patna,Patna,01-01-2024,02-01-2024,0,2800,01-01-2024
O099873,Ranchi,Dhanbad,01-01-2024,02-01-2024,122,5368,01-01-2024
O099874,Hyderabad,Vijayawada,01-01-2024,03-01-2024,250,9645,01-01-2024
O099875,Hyderabad,Vijayawada,01-01-2024,03-01-2024,250,9425,01-01-2024
O099876,Hyderabad,Visakhapatnam,01-01-2024,04-01-2024,503,17210,01-01-2024
O099877,Hyderabad,Hyderabad,01-01-2024,02-01-2024,0,2320,01-01-2024
O099878,Lucknow,Lucknow,01-01-2024,02-01-2024,0,2280,01-01-2024
O099879,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2960,01-01-2024
O099880,Ranchi,Ranchi,01-01-2024,02-01-2024,0,2500,01-01-2024
O099881,Mumbai,Mumbai,01-01-2024,02-01-2024,0,2740,01-01-2024
O099882,Lucknow,Noida,01-01-2024,03-01-2024,397,13210,01-01-2024
O099883,Chandigarh,Chandigarh,01-01-2024,02-01-2024,0,2680,01-01-2024
O099884,Lucknow,Lucknow,01-01-2024,02-01-2024,0,2200,01-01-2024
O099885,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2500,01-01-2024
O099886,Chennai,Madurai,01-01-2024,04-01-2024,422,15211,01-01-2024
O099887,Lucknow,Ghaziabad,01-01-2024,03-01-2024,399,13573,01-01-2024
O099888,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2840,01-01-2024
O099889,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2700,01-01-2024
O099890,Chennai,Madurai,01-01-2024,04-01-2024,422,15311,01-01-2024
O099891,Chennai,Coimbatore,01-01-2024,04-01-2024,427,15266,01-01-2024
O099892,Bhopal,Indore,01-01-2024,02-01-2024,170,6673,01-01-2024
O099893,Mumbai,Aurangabad,01-01-2024,03-01-2024,273,10734,01-01-2024
O099894,Ahmedabad,Vadodara,01-01-2024,02-01-2024,101,5010,01-01-2024
O099895,Lucknow,Ghaziabad,01-01-2024,03-01-2024,399,13873,01-01-2024
O099896,Jaipur,Jodhpur,01-01-2024,03-01-2024,285,10440,01-01-2024
O099897,Hyderabad,Visakhapatnam,01-01-2024,04-01-2024,503,16810,01-01-2024
O099898,New Delhi,New Delhi,01-01-2024,02-01-2024,0,2760,01-01-2024
O099899,Bangalore,Mysore,01-01-2024,02-01-2024,128,5601,01-01-2024
O099900,Ahmedabad,Surat,01-01-2024,03-01-2024,208,8692,01-01-2024
O099901,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2920,01-01-2024
O099902,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2960,01-01-2024
O099903,Ranchi,Ranchi,01-01-2024,02-01-2024,0,2900,01-01-2024
O099904,Bhopal,Bhopal,01-01-2024,02-01-2024,0,2160,01-01-2024
O099905,Raipur,Raipur,01-01-2024,02-01-2024,0,2920,01-01-2024
O099906,Lucknow,Ghaziabad,01-01-2024,03-01-2024,399,13673,01-01-2024
O099907,Bhopal,Indore,01-01-2024,02-01-2024,170,7193,01-01-2024
O099908,Chandigarh,Faridabad,01-01-2024,03-01-2024,264,10053,01-01-2024
O099909,Bangalore,Bangalore,01-01-2024,02-01-2024,0,2720,01-01-2024
O099910,Hyderabad,Hyderabad,01-01-2024,02-01-2024,0,2460,01-01-2024
O099911,Mumbai,Nagpur,01-01-2024,05-01-2024,688,21541,01-01-2024
O099912,Bhopal,Indore,01-01-2024,02-01-2024,170,6893,01-01-2024
O099913,Chennai,Salem,01-01-2024,03-01-2024,280,10088,01-01-2024
O099914,Ranchi,Dhanbad,01-01-2024,02-01-2024,122,6028,01-01-2024
O099915,Chennai,Vellore,01-01-2024,02-01-2024,125,6057,01-01-2024
O099916,Mumbai,Aurangabad,01-01-2024,03-01-2024,273,10554,01-01-2024
O099917,Lucknow,Noida,01-01-2024,03-01-2024,397,13590,01-01-2024
O099918,Bhubaneswar,Bhubaneswar,01-01-2024,02-01-2024,0,2400,01-01-2024
O099919,Ranchi,Dhanbad,02-01-2024,03-01-2024,122,5888,02-01-2024
O099920,Kolkata,Kolkata,02-01-2024,03-01-2024,0,2780,02-01-2024
O099921,Bangalore,Bangalore,02-01-2024,03-01-2024,0,2120,02-01-2024
O099922,Jaipur,Jaipur,02-01-2024,03-01-2024,0,2400,02-01-2024
O099923,Lucknow,Lucknow,02-01-2024,03-01-2024,0,2700,02-01-2024
O099924,Bhubaneswar,Bhubaneswar,02-01-2024,03-01-2024,0,2560,02-01-2024
O099925,Chennai,Madurai,02-01-2024,05-01-2024,422,14611,02-01-2024
O099926,Chennai,Madurai,02-01-2024,05-01-2024,422,14651,02-01-2024
O099927,Bangalore,Mysore,02-01-2024,03-01-2024,128,5981,02-01-2024
O099928,Hyderabad,Visakhapatnam,02-01-2024,05-01-2024,503,16650,02-01-2024
O099929,Ranchi,Dhanbad,02-01-2024,03-01-2024,122,5908,02-01-2024
O099930,Raipur,Raipur,02-01-2024,03-01-2024,0,2600,02-01-2024
O099931,Chennai,Chennai,02-01-2024,03-01-2024,0,2780,02-01-2024
O099932,Chennai,Chennai,02-01-2024,03-01-2024,0,2040,02-01-2024
O099933,Bangalore,Bangalore,02-01-2024,03-01-2024,0,2100,02-01-2024
O099934,Ranchi,Dhanbad,02-01-2024,03-01-2024,122,5248,02-01-2024
O099935,Lucknow,Lucknow,02-01-2024,03-01-2024,0,2280,02-01-2024
O099936,Bangalore,Mysore,02-01-2024,03-01-2024,128,6081,02-01-2024
O099937,Chennai,Salem,02-01-2024,04-01-2024,280,10608,02-01-2024
O099938,Ranchi,Jamshedpur,02-01-2024,03-01-2024,108,5241,02-01-2024
O099939,Chennai,Madurai,02-01-2024,05-01-2024,422,15311,02-01-2024
O099940,Chennai,Madurai,02-01-2024,05-01-2024,422,14611,02-01-2024
O099941,Chennai,Vellore,02-01-2024,03-01-2024,125,6037,02-01-2024
O099942,Lucknow,Lucknow,02-01-2024,03-01-2024,0,2400,02-01-2024
O099943,Bangalore,Bangalore,02-01-2024,03-01-2024,0,2900,02-01-2024
O099944,Lucknow,Ghaziabad,02-01-2024,04-01-2024,399,13493,02-01-2024
O099945,Mumbai,Nagpur,02-01-2024,06-01-2024,688,22141,02-01-2024
O099946,Kolkata,Kolkata,02-01-2024,03-01-2024,0,2120,02-01-2024
O099947,Lucknow,Ghaziabad,02-01-2024,04-01-2024,399,13193,02-01-2024
O099948,Ranchi,Dhanbad,02-01-2024,03-01-2024,122,5448,02-01-2024
O099949,Ahmedabad,Surat,02-01-2024,04-01-2024,208,8972,02-01-2024
O099950,Bhopal,Jabalpur,02-01-2024,04-01-2024,260,10082,02-01-2024
O099951,Chennai,Coimbatore,02-01-2024,05-01-2024,427,15106,02-01-2024
O099952,Ranchi,Dhanbad,02-01-2024,03-01-2024,122,5768,02-01-2024
O099953,Patna,Patna,02-01-2024,03-01-2024,0,2080,02-01-2024
O099954,Ahmedabad,Surat,02-01-2024,04-01-2024,208,8572,02-01-2024
O099955,Chennai,Coimbatore,02-01-2024,05-01-2024,427,15446,02-01-2024
O099956,Patna,Patna,03-01-2024,04-01-2024,0,3000,02-01-2024
O099957,Chandigarh,Faridabad,02-01-2024,04-01-2024,264,10093,02-01-2024
O099958,Bangalore,Mysore,02-01-2024,03-01-2024,128,5601,02-01-2024
O099959,Bhopal,Jabalpur,02-01-2024,04-01-2024,260,9662,02-01-2024
O099960,Chennai,Madurai,02-01-2024,05-01-2024,422,15191,02-01-2024
O099961,Lucknow,Noida,02-01-2024,04-01-2024,397,13050,02-01-2024
O099962,Mumbai,Pune,02-01-2024,03-01-2024,120,5444,02-01-2024
O099963,Lucknow,Kanpur,02-01-2024,03-01-2024,75,4403,02-01-2024
O099964,Bangalore,Bangalore,02-01-2024,03-01-2024,0,2520,02-01-2024
O099965,Ranchi,Ranchi,02-01-2024,03-01-2024,0,2560,02-01-2024
O099966,Bangalore,Bangalore,02-01-2024,03-01-2024,0,2480,02-01-2024
O099967,Bangalore,Bangalore,02-01-2024,03-01-2024,0,2340,02-01-2024
O099968,Chennai,Vellore,02-01-2024,03-01-2024,125,5837,02-01-2024
O099969,Chennai,Madurai,02-01-2024,05-01-2024,422,14931,02-01-2024
O099970,Lucknow,Lucknow,02-01-2024,03-01-2024,0,2140,02-01-2024
O099971,Ahmedabad,Surat,02-01-2024,04-01-2024,208,8512,02-01-2024
O099972,Hyderabad,Visakhapatnam,02-01-2024,05-01-2024,503,17030,02-01-2024
O099973,Chandigarh,Faridabad,03-01-2024,05-01-2024,264,10593,02-01-2024
O099974,Lucknow,Ghaziabad,02-01-2024,04-01-2024,399,13753,02-01-2024
O099975,Chennai,Coimbatore,02-01-2024,05-01-2024,427,14866,02-01-2024
