Order_ID,From,To,Shipment_Date,Delivery_Date,Distance,Shipment_Cost,Order_Date
O049452,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,5020,01-07-2023
O049453,Chennai,Chennai,03-07-2023,04-07-2023,0,5660,01-07-2023
O049454,Ahmedabad,Ahmedabad,03-07-2023,04-07-2023,0,6860,01-07-2023
O049455,Mumbai,Nagpur,03-07-2023,07-07-2023,688,24661,01-07-2023
O049456,Jaipur,Jodhpur,03-07-2023,05-07-2023,285,14120,01-07-2023
O049457,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,13794,01-07-2023
O049458,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,6720,01-07-2023
O049459,Mumbai,Nagpur,03-07-2023,07-07-2023,688,25761,01-07-2023
O049460,Kolkata,Kolkata,03-07-2023,04-07-2023,0,6680,01-07-2023
O049461,Ahmedabad,Ahmedabad,03-07-2023,04-07-2023,0,5980,01-07-2023
O049462,Bhopal,Jabalpur,03-07-2023,05-07-2023,260,14282,01-07-2023
O049463,Jaipur,Udaipur,03-07-2023,05-07-2023,335,14893,01-07-2023
O049464,Chennai,Chennai,03-07-2023,04-07-2023,0,6920,01-07-2023
O049465,Ranchi,Jamshedpur,03-07-2023,04-07-2023,108,9301,01-07-2023
O049466,Bhopal,Jabalpur,03-07-2023,05-07-2023,260,13862,01-07-2023
O049467,Bhopal,Indore,03-07-2023,04-07-2023,170,9513,01-07-2023
O049468,Bangalore,Bangalore,03-07-2023,04-07-2023,0,5900,01-07-2023
O049469,Jaipur,Jodhpur,03-07-2023,05-07-2023,285,13640,01-07-2023
O049470,Chennai,Madurai,03-07-2023,06-07-2023,422,19031,01-07-2023
O049471,Chennai,Chennai,03-07-2023,04-07-2023,0,5760,01-07-2023
O049472,Jaipur,Udaipur,03-07-2023,05-07-2023,335,15453,01-07-2023
O049473,Hyderabad,Hyderabad,03-07-2023,04-07-2023,0,5920,01-07-2023
O049474,Ranchi,Ranchi,03-07-2023,04-07-2023,0,7000,01-07-2023
O049475,Chennai,Madurai,03-07-2023,06-07-2023,422,18111,01-07-2023
O049476,Chennai,Vellore,03-07-2023,04-07-2023,125,9817,01-07-2023
O049477,Bangalore,Mysore,03-07-2023,04-07-2023,128,8321,01-07-2023
O049478,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,13534,01-07-2023
O049479,Lucknow,Lucknow,03-07-2023,04-07-2023,0,6720,01-07-2023
O049480,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,13694,01-07-2023
O049481,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,6060,01-07-2023
O049482,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,14573,01-07-2023
O049483,Mumbai,Mumbai,03-07-2023,04-07-2023,0,5520,01-07-2023
O049484,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6060,01-07-2023
O049485,Patna,Patna,03-07-2023,04-07-2023,0,6680,01-07-2023
O049486,Chennai,Coimbatore,03-07-2023,06-07-2023,427,18786,01-07-2023
O049487,Lucknow,Noida,03-07-2023,05-07-2023,397,16430,01-07-2023
O049488,Patna,Patna,03-07-2023,04-07-2023,0,5500,01-07-2023
O049489,Kolkata,Kolkata,03-07-2023,04-07-2023,0,6520,01-07-2023
O049490,Jaipur,Udaipur,03-07-2023,05-07-2023,335,15173,01-07-2023
O049491,Ahmedabad,Ahmedabad,03-07-2023,04-07-2023,0,5720,01-07-2023
O049492,Jaipur,Jaipur,03-07-2023,04-07-2023,0,5780,01-07-2023
O049493,Chennai,Vellore,03-07-2023,04-07-2023,125,9157,01-07-2023
O049494,Lucknow,Lucknow,03-07-2023,04-07-2023,0,6200,01-07-2023
O049495,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6640,01-07-2023
O049496,Chennai,Salem,03-07-2023,05-07-2023,280,13268,01-07-2023
O049497,Jaipur,Udaipur,03-07-2023,05-07-2023,335,15433,01-07-2023
O049498,Mumbai,Thane,03-07-2023,04-07-2023,19,6015,01-07-2023
O049499,Bhopal,Gwalior,03-07-2023,05-07-2023,338,15931,01-07-2023
O049500,Ahmedabad,Surat,03-07-2023,05-07-2023,208,11252,01-07-2023
O049501,Hyderabad,Hyderabad,03-07-2023,04-07-2023,0,5840,01-07-2023
O049502,Ranchi,Dhanbad,03-07-2023,04-07-2023,122,9168,01-07-2023
O049503,New Delhi,New Delhi,03-07-2023,04-07-2023,0,6260,01-07-2023
O049504,Lucknow,Kanpur,03-07-2023,04-07-2023,75,7743,01-07-2023
O049505,Mumbai,Thane,03-07-2023,04-07-2023,19,7035,01-07-2023
O049506,Raipur,Raipur,03-07-2023,04-07-2023,0,5160,01-07-2023
O049507,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6840,01-07-2023
O049508,Kolkata,Kolkata,03-07-2023,04-07-2023,0,5180,01-07-2023
O049509,Bhopal,Bhopal,03-07-2023,04-07-2023,0,6080,01-07-2023
O049510,Chennai,Vellore,03-07-2023,04-07-2023,125,9717,01-07-2023
O049511,Lucknow,Ghaziabad,03-07-2023,05-07-2023,399,16713,01-07-2023
O049512,New Delhi,New Delhi,03-07-2023,04-07-2023,0,6760,01-07-2023
O049513,New Delhi,New Delhi,03-07-2023,04-07-2023,0,5640,01-07-2023
O049514,Chennai,Coimbatore,03-07-2023,06-07-2023,427,18786,01-07-2023
O049515,Chennai,Vellore,03-07-2023,04-07-2023,125,8637,01-07-2023
O049516,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6860,01-07-2023
O049517,Chennai,Vellore,03-07-2023,04-07-2023,125,9677,01-07-2023
O049518,Bhopal,Indore,03-07-2023,04-07-2023,170,10093,01-07-2023
O049519,Lucknow,Ghaziabad,03-07-2023,05-07-2023,399,16633,01-07-2023
O049520,Jaipur,Jaipur,03-07-2023,04-07-2023,0,5220,01-07-2023
O049521,Hyderabad,Hyderabad,03-07-2023,04-07-2023,0,6880,01-07-2023
O049522,Lucknow,Noida,03-07-2023,05-07-2023,397,16290,01-07-2023
O049523,Bhopal,Indore,03-07-2023,04-07-2023,170,10133,01-07-2023
O049524,Mumbai,Mumbai,03-07-2023,04-07-2023,0,5720,01-07-2023
O049525,Hyderabad,Vijayawada,03-07-2023,05-07-2023,250,12645,01-07-2023
O049526,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,14474,01-07-2023
O049527,Bangalore,Mysore,03-07-2023,04-07-2023,128,9381,01-07-2023
O049528,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,5340,01-07-2023
O049529,Mumbai,Pune,03-07-2023,04-07-2023,120,8904,01-07-2023
O049530,Bhopal,Indore,03-07-2023,04-07-2023,170,9513,01-07-2023
O049531,Bhopal,Bhopal,03-07-2023,04-07-2023,0,5360,01-07-2023
O049532,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,6880,01-07-2023
O049533,Lucknow,Kanpur,03-07-2023,04-07-2023,75,8383,01-07-2023
O049534,Ahmedabad,Ahmedabad,03-07-2023,04-07-2023,0,6260,01-07-2023
O049535,Hyderabad,Visakhapatnam,03-07-2023,06-07-2023,503,21090,01-07-2023
O049536,Ranchi,Ranchi,03-07-2023,04-07-2023,0,5940,01-07-2023
O049537,Chennai,Coimbatore,03-07-2023,06-07-2023,427,18446,01-07-2023
O049538,Ahmedabad,Surat,03-07-2023,05-07-2023,208,11552,01-07-2023
O049539,Mumbai,Thane,03-07-2023,04-07-2023,19,6535,01-07-2023
O049540,Ahmedabad,Ahmedabad,03-07-2023,04-07-2023,0,5760,01-07-2023
O049541,Bhopal,Bhopal,03-07-2023,04-07-2023,0,6920,01-07-2023
O049542,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,6100,01-07-2023
O049543,New Delhi,New Delhi,03-07-2023,04-07-2023,0,6800,01-07-2023
O049544,Ranchi,Dhanbad,03-07-2023,04-07-2023,122,8248,01-07-2023
O049545,Lucknow,Kanpur,03-07-2023,04-07-2023,75,6943,01-07-2023
O049546,Chennai,Madurai,03-07-2023,06-07-2023,422,17771,01-07-2023
O049547,Lucknow,Ghaziabad,03-07-2023,05-07-2023,399,16493,01-07-2023
O049548,Ranchi,Dhanbad,03-07-2023,04-07-2023,122,8748,01-07-2023
O049549,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,5280,01-07-2023
O049550,Ranchi,Jamshedpur,03-07-2023,04-07-2023,108,8221,01-07-2023
O049551,Ranchi,Dhanbad,03-07-2023,04-07-2023,122,8148,01-07-2023
O049552,Hyderabad,Visakhapatnam,03-07-2023,06-07-2023,503,20990,01-07-2023
O049553,Jaipur,Jaipur,03-07-2023,04-07-2023,0,5560,01-07-2023
O049554,Chennai,Coimbatore,03-07-2023,06-07-2023,427,19146,01-07-2023
O049555,New Delhi,New Delhi,03-07-2023,04-07-2023,0,6440,01-07-2023
O049556,Patna,Patna,03-07-2023,04-07-2023,0,5140,01-07-2023
O049557,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,12673,01-07-2023
O049558,Ahmedabad,Surat,03-07-2023,05-07-2023,208,11832,01-07-2023
O049559,Lucknow,Lucknow,03-07-2023,04-07-2023,0,5660,01-07-2023
O049560,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,5780,01-07-2023
O049561,Chennai,Coimbatore,03-07-2023,06-07-2023,427,17906,01-07-2023
O049562,Chennai,Chennai,03-07-2023,04-07-2023,0,5060,01-07-2023
O049563,Ranchi,Jamshedpur,03-07-2023,04-07-2023,108,7721,01-07-2023
O049564,Mumbai,Thane,03-07-2023,04-07-2023,19,6235,01-07-2023
O049565,Mumbai,Thane,03-07-2023,04-07-2023,19,5795,01-07-2023
O049566,New Delhi,New Delhi,03-07-2023,04-07-2023,0,5700,01-07-2023
O049567,Chennai,Salem,03-07-2023,05-07-2023,280,14748,01-07-2023
O049568,Chennai,Madurai,03-07-2023,06-07-2023,422,18331,01-07-2023
O049569,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,5600,01-07-2023
O049570,Mumbai,Thane,03-07-2023,04-07-2023,19,6295,01-07-2023
O049571,Kolkata,Kolkata,03-07-2023,04-07-2023,0,5820,01-07-2023
O049572,Ahmedabad,Ahmedabad,03-07-2023,04-07-2023,0,6760,01-07-2023
O049573,Lucknow,Lucknow,03-07-2023,04-07-2023,0,5940,01-07-2023
O049574,Ahmedabad,Surat,03-07-2023,05-07-2023,208,11932,01-07-2023
O049575,Bhopal,Jabalpur,03-07-2023,05-07-2023,260,13622,01-07-2023
O049576,Lucknow,Kanpur,03-07-2023,04-07-2023,75,8363,01-07-2023
O049577,Raipur,Raipur,03-07-2023,04-07-2023,0,5940,01-07-2023
O049578,Jaipur,Jaipur,03-07-2023,04-07-2023,0,6900,01-07-2023
O049579,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,5480,01-07-2023
O049580,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,14453,01-07-2023
O049581,Chennai,Salem,03-07-2023,05-07-2023,280,13048,01-07-2023
O049582,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,14334,01-07-2023
O049583,Chennai,Vellore,03-07-2023,04-07-2023,125,9457,01-07-2023
O049584,Bhopal,Bhopal,03-07-2023,04-07-2023,0,5200,01-07-2023
O049585,Bangalore,Bangalore,03-07-2023,04-07-2023,0,6820,01-07-2023
O049586,Mumbai,Nagpur,03-07-2023,07-07-2023,688,26061,01-07-2023
O049587,Chennai,Salem,03-07-2023,05-07-2023,280,14868,01-07-2023
O049588,Lucknow,Lucknow,03-07-2023,04-07-2023,0,6900,01-07-2023
O049589,Bhopal,Bhopal,03-07-2023,04-07-2023,0,6120,01-07-2023
O049590,Jaipur,Jodhpur,03-07-2023,05-07-2023,285,15040,01-07-2023
O049591,Hyderabad,Visakhapatnam,03-07-2023,06-07-2023,503,20390,01-07-2023
O049592,Raipur,Raipur,03-07-2023,04-07-2023,0,6040,01-07-2023
O049593,Jaipur,Jaipur,03-07-2023,04-07-2023,0,6540,01-07-2023
O049594,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,6120,01-07-2023
O049595,Bhopal,Indore,03-07-2023,04-07-2023,170,10233,01-07-2023
O049596,Jaipur,Jodhpur,03-07-2023,05-07-2023,285,13240,01-07-2023
O049597,Ranchi,Dhanbad,03-07-2023,04-07-2023,122,10028,01-07-2023
O049598,Lucknow,Ghaziabad,03-07-2023,05-07-2023,399,16273,01-07-2023
O049599,Chandigarh,Gurgaon,03-07-2023,05-07-2023,254,14309,01-07-2023
O049600,Bhopal,Indore,03-07-2023,04-07-2023,170,9893,01-07-2023
O049601,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,13994,01-07-2023
O049602,Mumbai,Thane,03-07-2023,04-07-2023,19,6375,01-07-2023
O049603,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6320,01-07-2023
O049604,Hyderabad,Hyderabad,03-07-2023,04-07-2023,0,5160,01-07-2023
O049605,Mumbai,Pune,03-07-2023,04-07-2023,120,8704,01-07-2023
O049606,Patna,Patna,03-07-2023,04-07-2023,0,5360,01-07-2023
O049607,Mumbai,Pune,03-07-2023,04-07-2023,120,9004,01-07-2023
O049608,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6720,01-07-2023
O049609,Chennai,Coimbatore,03-07-2023,06-07-2023,427,17906,01-07-2023
O049610,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,12953,01-07-2023
O049611,Chennai,Vellore,03-07-2023,04-07-2023,125,9457,01-07-2023
O049612,Bhopal,Gwalior,03-07-2023,05-07-2023,338,16151,01-07-2023
O049613,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,6720,01-07-2023
O049614,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,13693,01-07-2023
O049615,Bhopal,Indore,03-07-2023,04-07-2023,170,10513,01-07-2023
O049616,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,13854,01-07-2023
O049617,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,13134,01-07-2023
O049618,Bhopal,Bhopal,03-07-2023,04-07-2023,0,6300,01-07-2023
O049619,Bhopal,Bhopal,03-07-2023,04-07-2023,0,5980,01-07-2023
O049620,Chennai,Salem,03-07-2023,05-07-2023,280,14748,01-07-2023
O049621,Chennai,Coimbatore,03-07-2023,06-07-2023,427,18846,01-07-2023
O049622,New Delhi,New Delhi,03-07-2023,04-07-2023,0,5240,01-07-2023
O049623,Patna,Patna,03-07-2023,04-07-2023,0,6140,01-07-2023
O049624,Bangalore,Mysore,03-07-2023,04-07-2023,128,9401,01-07-2023
O049625,Chandigarh,Gurgaon,03-07-2023,05-07-2023,254,14149,01-07-2023
O049626,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,6300,01-07-2023
O049627,Lucknow,Ghaziabad,03-07-2023,05-07-2023,399,17793,01-07-2023
O049628,Ranchi,Dhanbad,03-07-2023,04-07-2023,122,8088,01-07-2023
O049629,Lucknow,Ghaziabad,03-07-2023,05-07-2023,399,16333,01-07-2023
O049630,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6280,01-07-2023
O049631,Jaipur,Udaipur,03-07-2023,05-07-2023,335,15413,01-07-2023
O049632,Mumbai,Mumbai,03-07-2023,04-07-2023,0,6080,01-07-2023
O049633,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,13413,01-07-2023
O049634,Jaipur,Jaipur,03-07-2023,04-07-2023,0,6480,01-07-2023
O049635,Bhopal,Indore,03-07-2023,04-07-2023,170,10313,01-07-2023
O049636,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,13793,01-07-2023
O049637,Chennai,Coimbatore,03-07-2023,06-07-2023,427,18466,01-07-2023
O049638,Mumbai,Aurangabad,03-07-2023,05-07-2023,273,13994,01-07-2023
O049639,Chennai,Vellore,03-07-2023,04-07-2023,125,9677,01-07-2023
O049640,Chennai,Chennai,03-07-2023,04-07-2023,0,5660,01-07-2023
O049641,Patna,Patna,03-07-2023,04-07-2023,0,5600,01-07-2023
O049642,New Delhi,New Delhi,03-07-2023,04-07-2023,0,5240,01-07-2023
O049643,Jaipur,Udaipur,03-07-2023,05-07-2023,335,15133,01-07-2023
O049644,Lucknow,Kanpur,03-07-2023,04-07-2023,75,7163,01-07-2023
O049645,Bhopal,Gwalior,03-07-2023,05-07-2023,338,15931,01-07-2023
O049646,Chennai,Salem,03-07-2023,05-07-2023,280,13168,01-07-2023
O049647,Chennai,Salem,03-07-2023,05-07-2023,280,13168,01-07-2023
O049648,Lucknow,Noida,03-07-2023,05-07-2023,397,16170,01-07-2023
O049649,Ranchi,Jamshedpur,03-07-2023,04-07-2023,108,8801,01-07-2023
O049650,Chennai,Salem,03-07-2023,05-07-2023,280,14448,01-07-2023
O049651,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,6220,01-07-2023
O049652,Hyderabad,Vijayawada,03-07-2023,05-07-2023,250,14145,01-07-2023
O049653,Hyderabad,Hyderabad,03-07-2023,04-07-2023,0,5140,01-07-2023
O049654,Mumbai,Thane,03-07-2023,04-07-2023,19,6135,01-07-2023
O049655,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,6060,01-07-2023
O049656,Mumbai,Nagpur,03-07-2023,07-07-2023,688,24721,01-07-2023
O049657,Bhopal,Indore,03-07-2023,04-07-2023,170,10113,01-07-2023
O049658,Jaipur,Jodhpur,03-07-2023,05-07-2023,285,13220,01-07-2023
O049659,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,12893,01-07-2023
O049660,Bhopal,Indore,03-07-2023,04-07-2023,170,10933,01-07-2023
O049661,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,5420,01-07-2023
O049662,Chennai,Salem,03-07-2023,05-07-2023,280,14708,01-07-2023
O049663,Bhubaneswar,Bhubaneswar,03-07-2023,04-07-2023,0,6180,01-07-2023
O049664,Chandigarh,Gurgaon,03-07-2023,05-07-2023,254,13769,01-07-2023
O049665,Lucknow,Lucknow,03-07-2023,04-07-2023,0,6540,01-07-2023
O049666,Lucknow,Noida,03-07-2023,05-07-2023,397,16350,01-07-2023
O049667,Mumbai,Pune,03-07-2023,04-07-2023,120,8144,01-07-2023
O049668,Ahmedabad,Ahmedabad,03-07-2023,04-07-2023,0,5720,01-07-2023
O049669,Ranchi,Dhanbad,03-07-2023,04-07-2023,122,9528,01-07-2023
O049670,Kolkata,Kolkata,03-07-2023,04-07-2023,0,6640,01-07-2023
O049671,Chandigarh,Gurgaon,03-07-2023,05-07-2023,254,12809,01-07-2023
O049672,Ahmedabad,Vadodara,03-07-2023,04-07-2023,101,7910,01-07-2023
O049673,Bhopal,Jabalpur,03-07-2023,05-07-2023,260,14102,01-07-2023
O049674,Ranchi,Jamshedpur,03-07-2023,04-07-2023,108,8141,01-07-2023
O049675,Mumbai,Thane,03-07-2023,04-07-2023,19,7275,01-07-2023
O049676,Raipur,Raipur,03-07-2023,04-07-2023,0,5840,01-07-2023
O049677,Bhopal,Gwalior,03-07-2023,05-07-2023,338,16451,01-07-2023
O049678,Jaipur,Jodhpur,03-07-2023,05-07-2023,285,14840,01-07-2023
O049679,Mumbai,Thane,03-07-2023,04-07-2023,19,7275,01-07-2023
O049680,Lucknow,Ghaziabad,03-07-2023,05-07-2023,399,17533,01-07-2023
O049681,Chennai,Madurai,03-07-2023,06-07-2023,422,18951,01-07-2023
O049682,Lucknow,Noida,03-07-2023,05-07-2023,397,17230,01-07-2023
O049683,Chandigarh,Faridabad,03-07-2023,05-07-2023,264,13613,01-07-2023
O049684,Ahmedabad,Vadodara,03-07-2023,04-07-2023,101,8110,01-07-2023
O049685,Chandigarh,Chandigarh,03-07-2023,04-07-2023,0,6540,01-07-2023
O049686,Bhopal,Bhopal,03-07-2023,04-07-2023,0,5020,01-07-2023
O049687,Mumbai,Nagpur,04-07-2023,08-07-2023,688,24761,02-07-2023
O049688,Chennai,Madurai,04-07-2023,07-07-2023,422,19371,02-07-2023
O049689,Chennai,Coimbatore,04-07-2023,07-07-2023,427,18726,02-07-2023
O049690,Chandigarh,Faridabad,04-07-2023,06-07-2023,264,13313,02-07-2023
O049691,Patna,Patna,04-07-2023,05-07-2023,0,5160,02-07-2023
O049692,Chandigarh,Gurgaon,04-07-2023,06-07-2023,254,14069,02-07-2023
O049693,Bhopal,Indore,04-07-2023,05-07-2023,170,11113,02-07-2023
O049694,Lucknow,Lucknow,04-07-2023,05-07-2023,0,6740,02-07-2023
O049695,Bhubaneswar,Bhubaneswar,04-07-2023,05-07-2023,0,6880,02-07-2023
O049696,Bangalore,Bangalore,04-07-2023,05-07-2023,0,5200,02-07-2023
O049697,Chandigarh,Faridabad,04-07-2023,06-07-2023,264,12853,02-07-2023
O049698,Chennai,Madurai,04-07-2023,07-07-2023,422,17971,02-07-2023
O049699,Patna,Patna,04-07-2023,05-07-2023,0,5380,02-07-2023
O049700,Mumbai,Thane,04-07-2023,05-07-2023,19,6055,02-07-2023
O049701,Kolkata,Kolkata,04-07-2023,05-07-2023,0,6740,02-07-2023
O049702,Bhopal,Bhopal,04-07-2023,05-07-2023,0,5280,02-07-2023
O049703,Hyderabad,Hyderabad,04-07-2023,05-07-2023,0,5900,02-07-2023
O049704,Lucknow,Lucknow,04-07-2023,05-07-2023,0,5740,02-07-2023
O049705,Ahmedabad,Vadodara,04-07-2023,05-07-2023,101,9370,02-07-2023
O049706,Chennai,Salem,04-07-2023,06-07-2023,280,13308,02-07-2023
O049707,Bhubaneswar,Bhubaneswar,04-07-2023,05-07-2023,0,5440,02-07-2023
O049708,Mumbai,Aurangabad,04-07-2023,06-07-2023,273,13374,02-07-2023
O049709,Patna,Patna,04-07-2023,05-07-2023,0,5680,02-07-2023
O049710,Jaipur,Udaipur,04-07-2023,06-07-2023,335,14393,02-07-2023
O049711,Mumbai,Pune,04-07-2023,05-07-2023,120,8804,02-07-2023
O049712,Hyderabad,Hyderabad,04-07-2023,05-07-2023,0,5240,02-07-2023
O049713,Ranchi,Jamshedpur,04-07-2023,05-07-2023,108,9321,02-07-2023
O049714,Bangalore,Mysore,04-07-2023,05-07-2023,128,9781,02-07-2023
O049715,Bhopal,Indore,04-07-2023,05-07-2023,170,9433,02-07-2023
O049716,New Delhi,New Delhi,04-07-2023,05-07-2023,0,5020,02-07-2023
O049717,Jaipur,Jodhpur,04-07-2023,06-07-2023,285,13380,02-07-2023
O049718,Jaipur,Udaipur,04-07-2023,06-07-2023,335,15633,02-07-2023
O049719,Mumbai,Pune,04-07-2023,05-07-2023,120,8564,02-07-2023
O049720,Bangalore,Bangalore,04-07-2023,05-07-2023,0,5480,02-07-2023
O049721,Chennai,Madurai,04-07-2023,07-07-2023,422,18711,02-07-2023
O049722,Lucknow,Kanpur,04-07-2023,05-07-2023,75,7323,02-07-2023
O049723,Jaipur,Jaipur,04-07-2023,05-07-2023,0,5580,02-07-2023
O049724,Chandigarh,Faridabad,04-07-2023,06-07-2023,264,13453,02-07-2023
O049725,Bhopal,Gwalior,04-07-2023,06-07-2023,338,16251,02-07-2023
O049726,Hyderabad,Hyderabad,04-07-2023,05-07-2023,0,6140,02-07-2023
O049727,Bangalore,Bangalore,04-07-2023,05-07-2023,0,6960,02-07-2023
O049728,Lucknow,Ghaziabad,04-07-2023,06-07-2023,399,17793,02-07-2023
O049729,Lucknow,Kanpur,04-07-2023,05-07-2023,75,8743,02-07-2023
O049730,Chennai,Vellore,04-07-2023,05-07-2023,125,9977,02-07-2023
O049731,Chandigarh,Faridabad,04-07-2023,06-07-2023,264,13873,02-07-2023
O049732,Kolkata,Kolkata,04-07-2023,05-07-2023,0,5520,02-07-2023
O049733,Bhopal,Jabalpur,04-07-2023,06-07-2023,260,12522,02-07-2023
O049734,Hyderabad,Hyderabad,04-07-2023,05-07-2023,0,6640,02-07-2023
O049735,Bhopal,Bhopal,04-07-2023,05-07-2023,0,6940,02-07-2023
O049736,Lucknow,Lucknow,04-07-2023,05-07-2023,0,5820,02-07-2023
O049737,Chennai,Chennai,04-07-2023,05-07-2023,0,5220,02-07-2023
O049738,Lucknow,Ghaziabad,04-07-2023,06-07-2023,399,16493,02-07-2023
O049739,Jaipur,Jaipur,04-07-2023,05-07-2023,0,6160,02-07-2023
O049740,Ahmedabad,Ahmedabad,04-07-2023,05-07-2023,0,7000,02-07-2023
O049741,Jaipur,Udaipur,04-07-2023,06-07-2023,335,15393,02-07-2023
O049742,Chandigarh,Faridabad,04-07-2023,06-07-2023,264,13973,02-07-2023
