Order_ID,From,To,Shipment_Date,Delivery_Date,Distance,Shipment_Cost,Order_Date
O124560,Mumbai,Nagpur,03-04-2024,07-04-2024,688,24921,01-04-2024
O124561,Mumbai,Mumbai,03-04-2024,04-04-2024,0,6020,01-04-2024
O124562,Raipur,Raipur,03-04-2024,04-04-2024,0,5320,01-04-2024
O124563,Patna,Patna,03-04-2024,04-04-2024,0,5040,01-04-2024
O124564,Lucknow,Ghaziabad,03-04-2024,05-04-2024,399,17293,01-04-2024
O124565,Mumbai,Mumbai,03-04-2024,04-04-2024,0,6440,01-04-2024
O124566,Chandigarh,Faridabad,03-04-2024,05-04-2024,264,13213,01-04-2024
O124567,New Delhi,New Delhi,03-04-2024,04-04-2024,0,6680,01-04-2024
O124568,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,14349,01-04-2024
O124569,Jaipur,Udaipur,03-04-2024,05-04-2024,335,14393,01-04-2024
O124570,Raipur,Raipur,03-04-2024,04-04-2024,0,6740,01-04-2024
O124571,Ranchi,Ranchi,03-04-2024,04-04-2024,0,5260,01-04-2024
O124572,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,12569,01-04-2024
O124573,Chandigarh,Chandigarh,03-04-2024,04-04-2024,0,5840,01-04-2024
O124574,Raipur,Raipur,03-04-2024,04-04-2024,0,5300,01-04-2024
O124575,Bangalore,Mysore,03-04-2024,04-04-2024,128,8341,01-04-2024
O124576,Patna,Patna,03-04-2024,04-04-2024,0,6220,01-04-2024
O124577,Ranchi,Ranchi,03-04-2024,04-04-2024,0,6420,01-04-2024
O124578,Ahmedabad,Ahmedabad,03-04-2024,04-04-2024,0,6880,01-04-2024
O124579,Lucknow,Noida,03-04-2024,05-04-2024,397,17150,01-04-2024
O124580,Raipur,Raipur,03-04-2024,04-04-2024,0,5260,01-04-2024
O124581,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,12805,01-04-2024
O124582,Mumbai,Thane,03-04-2024,04-04-2024,19,6075,01-04-2024
O124583,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,13709,01-04-2024
O124584,Bhubaneswar,Bhubaneswar,03-04-2024,04-04-2024,0,6560,01-04-2024
O124585,Chennai,Chennai,03-04-2024,04-04-2024,0,6940,01-04-2024
O124586,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,13549,01-04-2024
O124587,Jaipur,Jaipur,03-04-2024,04-04-2024,0,6720,01-04-2024
O124588,Bhopal,Bhopal,03-04-2024,04-04-2024,0,5360,01-04-2024
O124589,Patna,Patna,03-04-2024,04-04-2024,0,6740,01-04-2024
O124590,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,12649,01-04-2024
O124591,Lucknow,Noida,03-04-2024,05-04-2024,397,16910,01-04-2024
O124592,Lucknow,Lucknow,03-04-2024,04-04-2024,0,6020,01-04-2024
O124593,Patna,Patna,03-04-2024,04-04-2024,0,5600,01-04-2024
O124594,Chennai,Madurai,03-04-2024,06-04-2024,422,18231,01-04-2024
O124595,Jaipur,Udaipur,02-04-2024,04-04-2024,335,14373,01-04-2024
O124596,Ranchi,Dhanbad,03-04-2024,04-04-2024,122,8888,01-04-2024
O124597,Chandigarh,Chandigarh,03-04-2024,04-04-2024,0,5860,01-04-2024
O124598,Hyderabad,Hyderabad,03-04-2024,04-04-2024,0,5880,01-04-2024
O124599,Bhubaneswar,Bhubaneswar,03-04-2024,04-04-2024,0,5760,01-04-2024
O124600,Jaipur,Jodhpur,03-04-2024,05-04-2024,285,15120,01-04-2024
O124601,Bangalore,Mysore,03-04-2024,04-04-2024,128,10101,01-04-2024
O124602,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,13365,01-04-2024
O124603,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,13945,01-04-2024
O124604,Bhopal,Bhopal,03-04-2024,04-04-2024,0,5560,01-04-2024
O124605,Bhopal,Jabalpur,03-04-2024,05-04-2024,260,12522,01-04-2024
O124606,Chennai,Chennai,03-04-2024,04-04-2024,0,6040,01-04-2024
O124607,Bangalore,Bangalore,03-04-2024,04-04-2024,0,5900,01-04-2024
O124608,Ranchi,Jamshedpur,03-04-2024,04-04-2024,108,8541,01-04-2024
O124609,Ahmedabad,Ahmedabad,03-04-2024,04-04-2024,0,6940,01-04-2024
O124610,Bangalore,Bangalore,03-04-2024,04-04-2024,0,6400,01-04-2024
O124611,Bhopal,Bhopal,03-04-2024,04-04-2024,0,6300,01-04-2024
O124612,Lucknow,Ghaziabad,03-04-2024,05-04-2024,399,16573,01-04-2024
O124613,Ranchi,Ranchi,03-04-2024,04-04-2024,0,5080,01-04-2024
O124614,Chennai,Chennai,03-04-2024,04-04-2024,0,6580,01-04-2024
O124615,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,13369,01-04-2024
O124616,Lucknow,Ghaziabad,03-04-2024,05-04-2024,399,17573,01-04-2024
O124617,Chandigarh,Chandigarh,03-04-2024,04-04-2024,0,5040,01-04-2024
O124618,Bangalore,Mysore,03-04-2024,04-04-2024,128,8541,01-04-2024
O124619,Chandigarh,Faridabad,03-04-2024,05-04-2024,264,13853,01-04-2024
O124620,Lucknow,Kanpur,03-04-2024,04-04-2024,75,7363,01-04-2024
O124621,Patna,Patna,03-04-2024,04-04-2024,0,5280,01-04-2024
O124622,Lucknow,Lucknow,03-04-2024,04-04-2024,0,5960,01-04-2024
O124623,Bhopal,Gwalior,03-04-2024,05-04-2024,338,14731,01-04-2024
O124624,Mumbai,Mumbai,03-04-2024,04-04-2024,0,6560,01-04-2024
O124625,Mumbai,Aurangabad,03-04-2024,05-04-2024,273,13154,01-04-2024
O124626,Chennai,Madurai,03-04-2024,06-04-2024,422,18391,01-04-2024
O124627,Hyderabad,Hyderabad,03-04-2024,04-04-2024,0,5460,01-04-2024
O124628,Bangalore,Mysore,03-04-2024,04-04-2024,128,9041,01-04-2024
O124629,Ranchi,Ranchi,03-04-2024,04-04-2024,0,6240,01-04-2024
O124630,Chennai,Chennai,03-04-2024,04-04-2024,0,5840,01-04-2024
O124631,Chandigarh,Faridabad,03-04-2024,05-04-2024,264,13053,01-04-2024
O124632,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,12965,01-04-2024
O124633,Jaipur,Jodhpur,03-04-2024,05-04-2024,285,13380,01-04-2024
O124634,Bangalore,Bangalore,03-04-2024,04-04-2024,0,5580,01-04-2024
O124635,Bangalore,Bangalore,03-04-2024,04-04-2024,0,5740,01-04-2024
O124636,Lucknow,Noida,03-04-2024,05-04-2024,397,17870,01-04-2024
O124637,Hyderabad,Visakhapatnam,03-04-2024,06-04-2024,503,19890,01-04-2024
O124638,Chennai,Madurai,03-04-2024,06-04-2024,422,17611,01-04-2024
O124639,Chennai,Chennai,03-04-2024,04-04-2024,0,6480,01-04-2024
O124640,Bhopal,Bhopal,03-04-2024,04-04-2024,0,6320,01-04-2024
O124641,Mumbai,Mumbai,03-04-2024,04-04-2024,0,5020,01-04-2024
O124642,Bhopal,Indore,03-04-2024,04-04-2024,170,10673,01-04-2024
O124643,Chandigarh,Faridabad,03-04-2024,05-04-2024,264,12813,01-04-2024
O124644,Lucknow,Ghaziabad,03-04-2024,05-04-2024,399,16253,01-04-2024
O124645,Ahmedabad,Surat,03-04-2024,05-04-2024,208,12732,01-04-2024
O124646,Bhopal,Bhopal,03-04-2024,04-04-2024,0,5140,01-04-2024
O124647,Chennai,Chennai,03-04-2024,04-04-2024,0,6220,01-04-2024
O124648,Bhubaneswar,Bhubaneswar,03-04-2024,04-04-2024,0,5280,01-04-2024
O124649,Jaipur,Jaipur,03-04-2024,04-04-2024,0,5040,01-04-2024
O124650,New Delhi,New Delhi,03-04-2024,04-04-2024,0,5400,01-04-2024
O124651,Ahmedabad,Vadodara,03-04-2024,04-04-2024,101,7890,01-04-2024
O124652,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,14045,01-04-2024
O124653,Bhubaneswar,Bhubaneswar,03-04-2024,04-04-2024,0,6900,01-04-2024
O124654,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,13685,01-04-2024
O124655,Ranchi,Ranchi,03-04-2024,04-04-2024,0,5100,01-04-2024
O124656,Chennai,Madurai,03-04-2024,06-04-2024,422,18771,01-04-2024
O124657,Bhopal,Bhopal,03-04-2024,04-04-2024,0,6700,01-04-2024
O124658,Raipur,Raipur,03-04-2024,04-04-2024,0,5120,01-04-2024
O124659,Chandigarh,Faridabad,03-04-2024,05-04-2024,264,14493,01-04-2024
O124660,Ranchi,Dhanbad,03-04-2024,04-04-2024,122,9928,01-04-2024
O124661,Ranchi,Dhanbad,03-04-2024,04-04-2024,122,9068,01-04-2024
O124662,Lucknow,Lucknow,03-04-2024,04-04-2024,0,5860,01-04-2024
O124663,Ahmedabad,Ahmedabad,03-04-2024,04-04-2024,0,6960,01-04-2024
O124664,Lucknow,Ghaziabad,03-04-2024,05-04-2024,399,16353,01-04-2024
O124665,Hyderabad,Visakhapatnam,03-04-2024,06-04-2024,503,20010,01-04-2024
O124666,Lucknow,Noida,03-04-2024,05-04-2024,397,16990,01-04-2024
O124667,Bhopal,Gwalior,03-04-2024,05-04-2024,338,16171,01-04-2024
O124668,Mumbai,Pune,03-04-2024,04-04-2024,120,9324,01-04-2024
O124669,Ranchi,Ranchi,03-04-2024,04-04-2024,0,6460,01-04-2024
O124670,Chennai,Madurai,03-04-2024,06-04-2024,422,17931,01-04-2024
O124671,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,12345,01-04-2024
O124672,Bhopal,Bhopal,03-04-2024,04-04-2024,0,6420,01-04-2024
O124673,Kolkata,Kolkata,03-04-2024,04-04-2024,0,5660,01-04-2024
O124674,Ahmedabad,Ahmedabad,03-04-2024,04-04-2024,0,5660,01-04-2024
O124675,Chandigarh,Faridabad,03-04-2024,05-04-2024,264,13373,01-04-2024
O124676,Ahmedabad,Surat,03-04-2024,05-04-2024,208,11532,01-04-2024
O124677,Mumbai,Thane,03-04-2024,04-04-2024,19,7335,01-04-2024
O124678,Patna,Patna,03-04-2024,04-04-2024,0,5820,01-04-2024
O124679,Ahmedabad,Vadodara,03-04-2024,04-04-2024,101,7750,01-04-2024
O124680,Lucknow,Kanpur,03-04-2024,04-04-2024,75,8863,01-04-2024
O124681,Jaipur,Jaipur,03-04-2024,04-04-2024,0,6380,01-04-2024
O124682,Bhopal,Bhopal,03-04-2024,04-04-2024,0,6220,01-04-2024
O124683,Jaipur,Udaipur,03-04-2024,05-04-2024,335,16053,01-04-2024
O124684,Bhopal,Indore,03-04-2024,04-04-2024,170,9513,01-04-2024
O124685,Chennai,Madurai,03-04-2024,06-04-2024,422,17871,01-04-2024
O124686,Bangalore,Mysore,03-04-2024,04-04-2024,128,9981,01-04-2024
O124687,Ahmedabad,Vadodara,03-04-2024,04-04-2024,101,9070,01-04-2024
O124688,Jaipur,Jaipur,03-04-2024,04-04-2024,0,6280,01-04-2024
O124689,Mumbai,Aurangabad,03-04-2024,05-04-2024,273,13694,01-04-2024
O124690,Ranchi,Ranchi,03-04-2024,04-04-2024,0,6740,01-04-2024
O124691,Chennai,Madurai,03-04-2024,06-04-2024,422,19231,01-04-2024
O124692,Lucknow,Noida,03-04-2024,05-04-2024,397,16790,01-04-2024
O124693,Chennai,Coimbatore,03-04-2024,06-04-2024,427,19006,01-04-2024
O124694,Chennai,Vellore,03-04-2024,04-04-2024,125,9657,01-04-2024
O124695,Chennai,Coimbatore,03-04-2024,06-04-2024,427,19106,01-04-2024
O124696,Bhopal,Bhopal,03-04-2024,04-04-2024,0,6100,01-04-2024
O124697,Patna,Patna,03-04-2024,04-04-2024,0,5460,01-04-2024
O124698,Ranchi,Jamshedpur,03-04-2024,04-04-2024,108,8961,01-04-2024
O124699,Chennai,Vellore,03-04-2024,04-04-2024,125,8657,01-04-2024
O124700,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,13645,01-04-2024
O124701,Bangalore,Mysore,03-04-2024,04-04-2024,128,8481,01-04-2024
O124702,Jaipur,Jodhpur,03-04-2024,05-04-2024,285,14160,01-04-2024
O124703,Bangalore,Bangalore,03-04-2024,04-04-2024,0,6800,01-04-2024
O124704,Hyderabad,Vijayawada,03-04-2024,05-04-2024,250,12445,01-04-2024
O124705,Chennai,Chennai,03-04-2024,04-04-2024,0,6460,01-04-2024
O124706,Chennai,Vellore,03-04-2024,04-04-2024,125,8677,01-04-2024
O124707,Chennai,Coimbatore,03-04-2024,06-04-2024,427,18366,01-04-2024
O124708,Chandigarh,Faridabad,03-04-2024,05-04-2024,264,13813,01-04-2024
O124709,Bhopal,Jabalpur,03-04-2024,05-04-2024,260,13242,01-04-2024
O124710,Jaipur,Jodhpur,03-04-2024,05-04-2024,285,14980,01-04-2024
O124711,Mumbai,Pune,03-04-2024,04-04-2024,120,8524,01-04-2024
O124712,Mumbai,Mumbai,03-04-2024,04-04-2024,0,5260,01-04-2024
O124713,Bhopal,Indore,03-04-2024,04-04-2024,170,9813,01-04-2024
O124714,Jaipur,Udaipur,03-04-2024,05-04-2024,335,14693,01-04-2024
O124715,Mumbai,Aurangabad,03-04-2024,05-04-2024,273,13574,01-04-2024
O124716,Bhopal,Gwalior,03-04-2024,05-04-2024,338,16451,01-04-2024
O124717,Bhopal,Jabalpur,03-04-2024,05-04-2024,260,14442,01-04-2024
O124718,Chennai,Madurai,03-04-2024,06-04-2024,422,17591,01-04-2024
O124719,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,13789,01-04-2024
O124720,Chennai,Vellore,03-04-2024,04-04-2024,125,9237,01-04-2024
O124721,Bhubaneswar,Bhubaneswar,03-04-2024,04-04-2024,0,6900,01-04-2024
O124722,Jaipur,Jodhpur,03-04-2024,05-04-2024,285,13860,01-04-2024
O124723,New Delhi,New Delhi,03-04-2024,04-04-2024,0,5600,01-04-2024
O124724,Chennai,Vellore,03-04-2024,04-04-2024,125,8577,01-04-2024
O124725,Mumbai,Nagpur,03-04-2024,07-04-2024,688,25561,01-04-2024
O124726,Chandigarh,Chandigarh,03-04-2024,04-04-2024,0,5320,01-04-2024
O124727,Lucknow,Lucknow,03-04-2024,04-04-2024,0,5580,01-04-2024
O124728,Ahmedabad,Ahmedabad,03-04-2024,04-04-2024,0,5800,01-04-2024
O124729,New Delhi,New Delhi,03-04-2024,04-04-2024,0,5060,01-04-2024
O124730,Chennai,Chennai,03-04-2024,04-04-2024,0,5340,01-04-2024
O124731,Patna,Patna,03-04-2024,04-04-2024,0,5100,01-04-2024
O124732,Jaipur,Udaipur,03-04-2024,05-04-2024,335,14433,01-04-2024
O124733,Bhubaneswar,Bhubaneswar,03-04-2024,04-04-2024,0,6340,01-04-2024
O124734,Chennai,Vellore,03-04-2024,04-04-2024,125,8397,01-04-2024
O124735,New Delhi,New Delhi,03-04-2024,04-04-2024,0,5360,01-04-2024
O124736,Patna,Patna,03-04-2024,04-04-2024,0,5860,01-04-2024
O124737,Patna,Patna,02-04-2024,03-04-2024,0,5000,01-04-2024
O124738,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,13789,01-04-2024
O124739,Bhopal,Indore,03-04-2024,04-04-2024,170,10013,01-04-2024
O124740,Ranchi,Dhanbad,03-04-2024,04-04-2024,122,8348,01-04-2024
O124741,Ahmedabad,Vadodara,02-04-2024,03-04-2024,101,7530,01-04-2024
O124742,Ranchi,Jamshedpur,03-04-2024,04-04-2024,108,9121,01-04-2024
O124743,Mumbai,Thane,03-04-2024,04-04-2024,19,6055,01-04-2024
O124744,Lucknow,Kanpur,02-04-2024,03-04-2024,75,6883,01-04-2024
O124745,Mumbai,Aurangabad,03-04-2024,05-04-2024,273,14234,01-04-2024
O124746,Chennai,Chennai,03-04-2024,04-04-2024,0,6360,01-04-2024
O124747,Chandigarh,Gurgaon,03-04-2024,05-04-2024,254,14309,01-04-2024
O124748,Chennai,Madurai,03-04-2024,06-04-2024,422,18111,01-04-2024
O124749,Chennai,Chennai,03-04-2024,04-04-2024,0,6480,01-04-2024
O124750,Bangalore,Bangalore,03-04-2024,04-04-2024,0,5580,01-04-2024
O124751,Lucknow,Ghaziabad,03-04-2024,05-04-2024,399,17933,01-04-2024
O124752,Bangalore,Mysore,03-04-2024,04-04-2024,128,10101,01-04-2024
O124753,Mumbai,Nagpur,03-04-2024,07-04-2024,688,25921,01-04-2024
O124754,Bhopal,Gwalior,03-04-2024,05-04-2024,338,14651,01-04-2024
O124755,Ranchi,Dhanbad,03-04-2024,04-04-2024,122,9868,01-04-2024
O124756,Lucknow,Ghaziabad,03-04-2024,05-04-2024,399,16473,01-04-2024
O124757,Bhopal,Bhopal,03-04-2024,04-04-2024,0,5900,01-04-2024
O124758,Bhubaneswar,Bhubaneswar,03-04-2024,04-04-2024,0,5860,01-04-2024
O124759,Ranchi,Dhanbad,03-04-2024,04-04-2024,122,10048,01-04-2024
O124760,Bangalore,Mysore,03-04-2024,04-04-2024,128,8781,01-04-2024
O124761,Raipur,Raipur,03-04-2024,04-04-2024,0,5420,01-04-2024
O124762,Mumbai,Aurangabad,04-04-2024,06-04-2024,273,14514,02-04-2024
O124763,Ahmedabad,Vadodara,04-04-2024,05-04-2024,101,8470,02-04-2024
O124764,Patna,Patna,04-04-2024,05-04-2024,0,6440,02-04-2024
O124765,Lucknow,Ghaziabad,04-04-2024,06-04-2024,399,17413,02-04-2024
O124766,Patna,Patna,04-04-2024,05-04-2024,0,6860,02-04-2024
O124767,Lucknow,Noida,04-04-2024,06-04-2024,397,16370,02-04-2024
O124768,Mumbai,Pune,04-04-2024,05-04-2024,120,9264,02-04-2024
O124769,Ahmedabad,Ahmedabad,04-04-2024,05-04-2024,0,5620,02-04-2024
O124770,Bhopal,Jabalpur,04-04-2024,06-04-2024,260,13482,02-04-2024
O124771,Bangalore,Bangalore,04-04-2024,05-04-2024,0,6900,02-04-2024
O124772,Bhopal,Bhopal,04-04-2024,05-04-2024,0,5600,02-04-2024
O124773,Bhopal,Indore,04-04-2024,05-04-2024,170,9273,02-04-2024
O124774,Bhopal,Bhopal,04-04-2024,05-04-2024,0,6180,02-04-2024
O124775,Chennai,Salem,04-04-2024,06-04-2024,280,14068,02-04-2024
O124776,Lucknow,Lucknow,04-04-2024,05-04-2024,0,6800,02-04-2024
O124777,Patna,Patna,04-04-2024,05-04-2024,0,5040,02-04-2024
O124778,Ranchi,Jamshedpur,04-04-2024,05-04-2024,108,8041,02-04-2024
O124779,Ranchi,Jamshedpur,04-04-2024,05-04-2024,108,8181,02-04-2024
O124780,Mumbai,Aurangabad,04-04-2024,06-04-2024,273,14534,02-04-2024
O124781,Lucknow,Noida,04-04-2024,06-04-2024,397,15990,02-04-2024
O124782,Lucknow,Ghaziabad,04-04-2024,06-04-2024,399,17473,02-04-2024
O124783,Jaipur,Udaipur,04-04-2024,06-04-2024,335,16313,02-04-2024
O124784,Ahmedabad,Surat,04-04-2024,06-04-2024,208,12312,02-04-2024
O124785,Kolkata,Kolkata,04-04-2024,05-04-2024,0,6540,02-04-2024
O124786,Chennai,Madurai,04-04-2024,07-04-2024,422,18491,02-04-2024
O124787,Ahmedabad,Ahmedabad,04-04-2024,05-04-2024,0,6220,02-04-2024
O124788,Kolkata,Kolkata,04-04-2024,05-04-2024,0,5740,02-04-2024
O124789,Ranchi,Jamshedpur,04-04-2024,05-04-2024,108,9441,02-04-2024
O124790,Bhopal,Bhopal,04-04-2024,05-04-2024,0,5720,02-04-2024
O124791,Ranchi,Jamshedpur,04-04-2024,05-04-2024,108,7801,02-04-2024
O124792,Jaipur,Jodhpur,03-04-2024,05-04-2024,285,13120,02-04-2024
O124793,Mumbai,Thane,04-04-2024,05-04-2024,19,7415,02-04-2024
O124794,Bangalore,Bangalore,04-04-2024,05-04-2024,0,6580,02-04-2024
O124795,Bangalore,Bangalore,04-04-2024,05-04-2024,0,5100,02-04-2024
O124796,Hyderabad,Visakhapatnam,04-04-2024,07-04-2024,503,20790,02-04-2024
O124797,Chennai,Vellore,04-04-2024,05-04-2024,125,9357,02-04-2024
O124798,Patna,Patna,04-04-2024,05-04-2024,0,6760,02-04-2024
O124799,Hyderabad,Visakhapatnam,04-04-2024,07-04-2024,503,20750,02-04-2024
O124800,Chennai,Chennai,04-04-2024,05-04-2024,0,6640,02-04-2024
O124801,Jaipur,Jaipur,04-04-2024,05-04-2024,0,6220,02-04-2024
O124802,Mumbai,Mumbai,04-04-2024,05-04-2024,0,6720,02-04-2024
O124803,New Delhi,New Delhi,04-04-2024,05-04-2024,0,5220,02-04-2024
O124804,Kolkata,Kolkata,03-04-2024,04-04-2024,0,5000,02-04-2024
O124805,Jaipur,Udaipur,04-04-2024,06-04-2024,335,16153,02-04-2024
O124806,Ahmedabad,Ahmedabad,04-04-2024,05-04-2024,0,6880,02-04-2024
O124807,Lucknow,Noida,04-04-2024,06-04-2024,397,16990,02-04-2024
O124808,Mumbai,Mumbai,04-04-2024,05-04-2024,0,5200,02-04-2024
O124809,Mumbai,Mumbai,04-04-2024,05-04-2024,0,5120,02-04-2024
O124810,Chennai,Madurai,04-04-2024,07-04-2024,422,18631,02-04-2024
O124811,Chennai,Madurai,04-04-2024,07-04-2024,422,19231,02-04-2024
O124812,Lucknow,Lucknow,04-04-2024,05-04-2024,0,6280,02-04-2024
O124813,Lucknow,Noida,04-04-2024,06-04-2024,397,16310,02-04-2024
O124814,Jaipur,Jaipur,04-04-2024,05-04-2024,0,6620,02-04-2024
O124815,Ranchi,Ranchi,04-04-2024,05-04-2024,0,5480,02-04-2024
O124816,Bhubaneswar,Bhubaneswar,04-04-2024,05-04-2024,0,6460,02-04-2024
O124817,New Delhi,New Delhi,04-04-2024,05-04-2024,0,6160,02-04-2024
O124818,Mumbai,Thane,04-04-2024,05-04-2024,19,6235,02-04-2024
