Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W003,Chandigarh,P004,142716,142218,03-07-2023
W001,New Delhi,P005,213752,213752,03-07-2023
W002,Lucknow,P005,89840,89137,03-07-2023
W003,Chandigarh,P005,124228,122941,03-07-2023
W001,New Delhi,P006,219556,219149,03-07-2023
W002,Lucknow,P006,91614,89401,03-07-2023
W003,Chandigarh,P006,132401,131883,03-07-2023
W001,New Delhi,P001,217775,217553,04-07-2023
W002,Lucknow,P001,101771,100734,04-07-2023
W003,Chandigarh,P001,124990,124438,04-07-2023
W001,New Delhi,P002,221754,221754,04-07-2023
W002,Lucknow,P002,91442,90291,04-07-2023
W003,Chandigarh,P002,137297,136754,04-07-2023
W001,New Delhi,P003,215052,214760,04-07-2023
W002,Lucknow,P003,88417,87615,04-07-2023
W003,Chandigarh,P003,124447,123536,04-07-2023
W001,New Delhi,P004,216548,216548,04-07-2023
W002,Lucknow,P004,82483,82198,04-07-2023
W003,Chandigarh,P004,143232,141684,04-07-2023
W001,New Delhi,P005,215050,214497,04-07-2023
W002,Lucknow,P005,90435,90229,04 07 2023
W003,Chandigarh,P005,124239,122964,04-07-2023
W001,New Delhi,P006,220541,220541,04-07-2023
W002,Lucknow,P006,90793,89538,04-07-2023
W003,Chandigarh,P006,133275,131999,04-07-2023
W001,New Delhi,P001,219084,218859,05-07-2023
W002,Lucknow,P001,102265,101500,05-07-2023
W003,Chandigarh,P001,125969,124704,05-07-2023
W001,New Delhi,P002,222896,222657,05-07-2023
W002,Lucknow,P002,91432,90017,05-07-2023
W003,Chandigarh,P002,137895,137413,05-07-2023
W001,New Delhi,P003,216046,215770,05-07-2023
W002,Lucknow,P003,88901,86812,05-07-2023
W003,Chandigarh,P003,124821,123323,05-07-2023
W001,New Delhi,P004,217881,217881,05-07-2023
W002,Lucknow,P004,83531,82246,05-07-2023
W003,Chandigarh,P004,143017,142479,05-07-2023
W001,New Delhi,P005,215728,215728,05-07-2023
W002,Lucknow,P005,91459,91220,05-07-2023
W003,Chandigarh,P005,124194,123471,05-07-2023
W001,New Delhi,P006,221934,221344,05-07-2023
W002,Lucknow,P006,90930,88895,05-07-2023
W003,Chandigarh,P006,133391,133391,05-07-2023
W001,New Delhi,P001,220275,219847,06-07-2023
W002,Lucknow,P001,102915,101669,06 07 2023
W003,Chandigarh,P001,126119,125195,06-07-2023
W001,New Delhi,P002,224062,223817,06-07-2023
W002,Lucknow,P002,91422,90148,06-07-2023
W003,Chandigarh,P002,138817,138579,06-07-2023
W001,New Delhi,P003,217162,217162,06-07-2023
W002,Lucknow,P003,88204,87368,06-07-2023
W003,Chandigarh,P003,124714,123402,06-07-2023
W001,New Delhi,P004,219011,218724,06-07-2023
W002,Lucknow,P004,83375,82040,06-07-2023
W003,Chandigarh,P004,143608,143126,06-07-2023
W001,New Delhi,P005,217322,216863,06-07-2023
W002,Lucknow,P005,92813,92094,06-07-2023
W003,Chandigarh,P005,125064,124269,06-07-2023
W001,New Delhi,P006,222951,222188,06-07-2023
W002,Lucknow,P006,90501,89294,06-07-2023
W003,Chandigarh,P006,134997,134726,06-07-2023
W001,New Delhi,P001,221080,221080,07-07-2023
W002,Lucknow,P001,102902,101894,07-07-2023
W003,Chandigarh,P001,126427,125865,07-07-2023
W001,New Delhi,P002,225402,225110,07-07-2023
W002,Lucknow,P002,91733,91211,07-07-2023
W003,Chandigarh,P002,140164,139074,07-07-2023
W001,New Delhi,P003,218301,218029,07-07-2023
W002,Lucknow,P003,88507,87533,07-07-2023
W003,Chandigarh,P003,124540,123047,07-07-2023
W001,New Delhi,P004,220179,219966,07-07-2023
W002,Lucknow,P004,83495,82200,07-07-2023
W003,Chandigarh,P004,144580,143910,07-07-2023
W001,New Delhi,P005,218132,218132,07-07-2023
W002,Lucknow,P005,93363,93162,07-07-2023
W003,Chandigarh,P005,125538,124292,07-07-2023
W001,New Delhi,P006,223610,222838,07-07-2023
W002,Lucknow,P006,90716,89391,07-07-2023
W003,Chandigarh,P006,136148,135902,07-07-2023
W001,New Delhi,P001,222514,222312,08-07-2023
W002,Lucknow,P001,103328,102285,08-07-2023
W003,Chandigarh,P001,127299,125701,08-07-2023
W001,New Delhi,P002,226188,226188,08-07-2023
W002,Lucknow,P002,92289,91078,08-07-2023
W003,Chandigarh,P002,140151,139727,08-07-2023
W001,New Delhi,P003,219497,219497,08-07-2023
W002,Lucknow,P003,89000,88707,08-07-2023
W003,Chandigarh,P003,124514,124040,08-07-2023
W001,New Delhi,P004,221273,220973,08-07-2023
W002,Lucknow,P004,83507,82430,08-07-2023
W003,Chandigarh,P004,145217,144167,08-07-2023
W001,New Delhi,P005,219169,218699,08-07-2023
W002,Lucknow,P005,94199,93038,08-07-2023
W003,Chandigarh,P005,125329,125052,08-07-2023
W001,New Delhi,P006,224450,223748,08-07-2023
W002,Lucknow,P006,91002,90716,08-07-2023
W003,Chandigarh,P006,137513,137287,08-07-2023
W001,New Delhi,P001,223653,223653,09-07-2023
W002,Lucknow,P001,103625,101867,09-07-2023
W003,Chandigarh,P001,127041,126274,09-07-2023
W001,New Delhi,P002,227321,227096,09-07-2023
W002,Lucknow,P002,92210,90845,09-07-2023
W003,Chandigarh,P002,140859,140063,09-07-2023
W001,New Delhi,P003,220850,220850,09-07-2023
W002,Lucknow,P003,90060,89184,09-07-2023
W003,Chandigarh,P003,125393,125138,09-07-2023
W001,New Delhi,P004,222581,222581,09-07-2023
W002,Lucknow,P004,84038,82825,09-07-2023
W003,Chandigarh,P004,145775,145059,09-07-2023
W001,New Delhi,P005,219843,219291,09-07-2023
W002,Lucknow,P005,94181,93172,09-07-2023
W003,Chandigarh,P005,126195,125432,09-07-2023
W001,New Delhi,P006,225099,224595,09-07-2023
W002,Lucknow,P006,92067,90416,09-07-2023
W003,Chandigarh,P006,138638,137614,09-07-2023
W001,New Delhi,P001,225160,225160,10-07-2023
W002,Lucknow,P001,103373,103093,10-07-2023
W003,Chandigarh,P001,127780,127481,10-07-2023
W001,New Delhi,P002,228267,227996,10-07-2023
W002,Lucknow,P002,92016,90731,10-07-2023
W003,Chandigarh,P002,141233,140679,10-07-2023
W001,New Delhi,P003,221870,221870,10-07-2023
W002,Lucknow,P003,90203,89968,10-07-2023
W003,Chandigarh,P003,126157,124719,10-07-2023
W001,New Delhi,P004,223888,223888,10-07-2023
W002,Lucknow,P004,84132,82929,10-07-2023
W003,Chandigarh,P004,146366,146152,10-07-2023
W001,New Delhi,P005,220499,220499,10-07-2023
W002,Lucknow,P005,94380,92622,10-07-2023
W003,Chandigarh,P005,126639,125927,10-07-2023
W001,New Delhi,P006,226214,225940,10-07-2023
W002,Lucknow,P006,92035,91000,10-07-2023
W003,Chandigarh,P006,139233,138319,10-07-2023
W001,New Delhi,P001,226572,226277,11-07-2023
W002,Lucknow,P001,104504,102704,11-07-2023
W003,Chandigarh,P001,128892,128592,11-07-2023
W001,New Delhi,P002,229180,229180,11-07-2023
W002,Lucknow,P002,91914,90680,11-07-2023
W003,Chandigarh,P002,141862,141862,11-07-2023
W001,New Delhi,P003,223093,223093,11-07-2023
W002,Lucknow,P003,91190,89944,11-07-2023
W003,Chandigarh,P003,125941,124672,11-07-2023
W001,New Delhi,P004,224965,224965,11-07-2023
W002,Lucknow,P004,84006,81662,11-07-2023
W003,Chandigarh,P004,147229,146395,11-07-2023
W001,New Delhi,P005,222074,221837,11-07-2023
W002,Lucknow,P005,94197,93201,11-07-2023
W003,Chandigarh,P005,127501,126660,11-07-2023
W001,New Delhi,P006,227394,227394,11-07-2023
W002,Lucknow,P006,92454,89621,11-07-2023
W003,Chandigarh,P006,139773,139065,11-07-2023
W001,New Delhi,P001,227327,226870,12-07-2023
W002,Lucknow,P001,103753,102976,12-07-2023
W003,Chandigarh,P001,129641,129082,12-07-2023
W001,New Delhi,P002,230816,230534,12-07-2023
W002,Lucknow,P002,92316,91528,12-07-2023
W003,Chandigarh,P002,143497,142472,12-07-2023
W001,New Delhi,P003,224624,224349,12-07-2023
W002,Lucknow,P003,91475,89947,12-07-2023
W003,Chandigarh,P003,126202,125443,12-07-2023
W001,New Delhi,P004,226049,226049,12-07-2023
W002,Lucknow,P004,82745,81516,12-07-2023
W003,Chandigarh,P004,147478,147040,12-07-2023
W001,New Delhi,P005,223353,223112,12-07-2023
W002,Lucknow,P005,94716,93907,12-07-2023
W003,Chandigarh,P005,128175,126953,12-07-2023
W001,New Delhi,P006,228999,228999,12-07-2023
W002,Lucknow,P006,91225,90465,12-07-2023
W003,Chandigarh,P006,140669,140163,12-07-2023
W001,New Delhi,P001,228417,227930,13-07-2023
W002,Lucknow,P001,104523,103468,13-07-2023
W003,Chandigarh,P001,130629,129241,13-07-2023
W001,New Delhi,P002,232027,232027,13-07-2023
W002,Lucknow,P002,93020,91796,13-07-2023
W003,Chandigarh,P002,143964,143244,13-07-2023
W001,New Delhi,P003,225403,225403,13-07-2023
W002,Lucknow,P003,91001,90273,13-07-2023
W003,Chandigarh,P003,126497,125764,13-07-2023
W001,New Delhi,P004,227202,227202,13-07-2023
W002,Lucknow,P004,82669,81646,13-07-2023
W003,Chandigarh,P004,148192,147268,13-07-2023
W001,New Delhi,P005,224163,224163,13-07-2023
W002,Lucknow,P005,94958,93790,13-07-2023
W003,Chandigarh,P005,128004,127231,13-07-2023
W001,New Delhi,P006,230430,229480,13-07-2023
W002,Lucknow,P006,91896,91101,13-07-2023
W003,Chandigarh,P006,141593,140658,13-07-2023
W001,New Delhi,P001,229335,229335,14-07-2023
W002,Lucknow,P001,104873,103722,14-07-2023
W003,Chandigarh,P001,130646,128989,14-07-2023
W001,New Delhi,P002,233216,233216,14-07-2023
W002,Lucknow,P002,92985,92348,14-07-2023
W003,Chandigarh,P002,144433,143633,14-07-2023
W001,New Delhi,P003,226405,226113,14-07-2023
W002,Lucknow,P003,91275,89895,14-07-2023
W003,Chandigarh,P003,126766,126473,14-07-2023
W001,New Delhi,P004,228606,228364,14-07-2023
W002,Lucknow,P004,83050,82571,14-07-2023
W003,Chandigarh,P004,148672,147336,14-07-2023
W001,New Delhi,P005,225355,225355,14-07-2023
W002,Lucknow,P005,94982,93336,14-07-2023
W003,Chandigarh,P005,128422,127679,14-07-2023
W001,New Delhi,P006,231000,230548,14-07-2023
W002,Lucknow,P006,92620,92089,14-07-2023
W003,Chandigarh,P006,142177,142177,14-07-2023
W001,New Delhi,P001,230571,230350,15-07-2023
W002,Lucknow,P001,104958,104203,15-07-2023
W003,Chandigarh,P001,130224,128501,15-07-2023
W001,New Delhi,P002,234793,234793,15-07-2023
W002,Lucknow,P002,93925,93179,15-07-2023
W003,Chandigarh,P002,145210,144015,15-07-2023
W001,New Delhi,P003,227761,227273,15-07-2023
W002,Lucknow,P003,91543,89981,15-07-2023
W003,Chandigarh,P003,128120,127173,15-07-2023
W001,New Delhi,P004,229638,229638,15-07-2023
W002,Lucknow,P004,83845,83381,15-07-2023
W003,Chandigarh,P004,148610,148369,15-07-2023
W001,New Delhi,P005,226816,226816,15-07-2023
W002,Lucknow,P005,94797,93429,15-07-2023
W003,Chandigarh,P005,129140,128935,15-07-2023
W001,New Delhi,P006,231848,231390,15-07-2023
W002,Lucknow,P006,93389,92404,15-07-2023
W003,Chandigarh,P006,143476,142775,15-07-2023
W001,New Delhi,P001,232005,231784,16-07-2023
W002,Lucknow,P001,105858,104092,16-07-2023
W003,Chandigarh,P001,130156,128604,16-07-2023
W001,New Delhi,P002,235941,235941,16-07-2023
W002,Lucknow,P002,94327,93762,16-07-2023
W003,Chandigarh,P002,145162,143923,16-07-2023
W001,New Delhi,P003,228766,228766,16-07-2023
W002,Lucknow,P003,91473,90528,16-07-2023
W003,Chandigarh,P003,128665,128184,16-07-2023
W001,New Delhi,P004,231202,231202,16-07-2023
W002,Lucknow,P004,84945,83210,16-07-2023
W003,Chandigarh,P004,149932,148939,16-07-2023
W001,New Delhi,P005,227929,227676,16-07-2023
W002,Lucknow,P005,94542,92721,16-07-2023
W003,Chandigarh,P005,130047,129537,16-07-2023
W001,New Delhi,P006,232998,232732,16-07-2023
W002,Lucknow,P006,94011,93236,16-07-2023
W003,Chandigarh,P006,144382,143900,16-07-2023
W001,New Delhi,P001,233192,232900,17-07-2023
W002,Lucknow,P001,105499,104762,17-07-2023
W003,Chandigarh,P001,130011,128947,17-07-2023
W001,New Delhi,P002,237022,236552,17-07-2023
W002,Lucknow,P002,94843,93643,17-07-2023
W003,Chandigarh,P002,145004,144284,17-07-2023
W001,New Delhi,P003,229863,229863,17-07-2023
W002,Lucknow,P003,91625,89928,17-07-2023
W003,Chandigarh,P003,129280,128492,17-07-2023
W001,New Delhi,P004,232519,232519,17-07-2023
W002,Lucknow,P004,84527,83183,17-07-2023
W003,Chandigarh,P004,150256,149956,17-07-2023
W001,New Delhi,P005,229095,228852,17-07-2023
W002,Lucknow,P005,94140,93494,17-07-2023
W003,Chandigarh,P005,130955,129466,17-07-2023
W001,New Delhi,P006,234020,233807,17-07-2023
W002,Lucknow,P006,94524,93481,17-07-2023
W003,Chandigarh,P006,145188,144908,17-07-2023
W001,New Delhi,P001,234318,234318,18-07-2023
W002,Lucknow,P001,106180,104766,18-07-2023
W003,Chandigarh,P001,130364,129880,18-07-2023
W001,New Delhi,P002,238217,237998,18-07-2023
W002,Lucknow,P002,95308,93900,18-07-2023
W003,Chandigarh,P002,145948,144921,18-07-2023
W001,New Delhi,P003,230966,230966,18-07-2023
W002,Lucknow,P003,91031,89742,18-07-2023
W003,Chandigarh,P003,129594,128802,18-07-2023
W001,New Delhi,P004,233902,233902,18-07-2023
W002,Lucknow,P004,84566,83826,18-07-2023
W003,Chandigarh,P004,151339,150613,18-07-2023
W001,New Delhi,P005,230417,229589,18-07-2023
W002,Lucknow,P005,95059,93368,18-07-2023
W003,Chandigarh,P005,131030,130524,18-07-2023
W001,New Delhi,P006,235283,235283,18-07-2023
W002,Lucknow,P006,94957,93202,18-07-2023
W003,Chandigarh,P006,146384,145653,18-07-2023
W001,New Delhi,P001,235340,234614,19-07-2023
W002,Lucknow,P001,105788,104392,19-07-2023
W003,Chandigarh,P001,130901,130079,19-07-2023
W001,New Delhi,P002,239370,239101,19-07-2023
W002,Lucknow,P002,95271,94989,19-07-2023
W003,Chandigarh,P002,146292,145823,19-07-2023
W001,New Delhi,P003,232624,232624,19-07-2023
W002,Lucknow,P003,91400,90847,19-07-2023
W003,Chandigarh,P003,130459,130459,19-07-2023
W001,New Delhi,P004,234917,234704,19-07-2023
W002,Lucknow,P004,84841,83345,19-07-2023
W003,Chandigarh,P004,151627,151054,19-07-2023
W001,New Delhi,P005,231134,230708,19-07-2023
W002,Lucknow,P005,94913,94179,19-07-2023
W003,Chandigarh,P005,132068,131310,19-07-2023
W001,New Delhi,P006,236288,236007,19-07-2023
W002,Lucknow,P006,94206,93530,19-07-2023
W003,Chandigarh,P006,146657,145411,19-07-2023
W001,New Delhi,P001,236010,236010,20-07-2023
W002,Lucknow,P001,105788,104840,20-07-2023
W003,Chandigarh,P001,131475,130753,20-07-2023
W001,New Delhi,P002,240477,240214,20-07-2023
W002,Lucknow,P002,96365,95106,20-07-2023
W003,Chandigarh,P002,147199,146037,20-07-2023
W001,New Delhi,P003,234135,233863,20-07-2023
W002,Lucknow,P003,92357,90289,20-07-2023
W003,Chandigarh,P003,131969,131433,20-07-2023
W001,New Delhi,P004,235955,235955,20-07-2023
W002,Lucknow,P004,84596,83076,20-07-2023
W003,Chandigarh,P004,152305,151767,20-07-2023
W001,New Delhi,P005,231869,231869,20-07-2023
W002,Lucknow,P005,95340,94264,20-07-2023
W003,Chandigarh,P005,132471,131080,20-07-2023
W001,New Delhi,P006,237072,237072,20-07-2023
W002,Lucknow,P006,94594,93694,20-07-2023
W003,Chandigarh,P006,146475,146475,20-07-2023
W001,New Delhi,P001,237308,236821,21-07-2023
W002,Lucknow,P001,106138,105428,21-07-2023
W003,Chandigarh,P001,132050,130960,21-07-2023
W001,New Delhi,P002,241483,241483,21-07-2023
W002,Lucknow,P002,96375,94732,21-07-2023
W003,Chandigarh,P002,147306,147101,21-07-2023
W001,New Delhi,P003,235223,235223,21-07-2023
W002,Lucknow,P003,91648,89950,21-07-2023
W003,Chandigarh,P003,132792,131547,21-07-2023
W001,New Delhi,P004,237294,237294,21-07-2023
W002,Lucknow,P004,84414,82886,21-07-2023
W003,Chandigarh,P004,153105,152089,21-07-2023
W001,New Delhi,P005,232974,232713,21-07-2023
W002,Lucknow,P005,95369,93867,21-07-2023
W003,Chandigarh,P005,132184,131242,21-07-2023
W001,New Delhi,P006,238076,238076,21-07-2023
W002,Lucknow,P006,94698,93621,21-07-2023
W003,Chandigarh,P006,147478,146676,21-07-2023
W001,New Delhi,P001,238255,238255,22-07-2023
W002,Lucknow,P001,106861,105574,22-07-2023
W003,Chandigarh,P001,132393,131831,22-07-2023
W001,New Delhi,P002,243121,243121,22-07-2023
W002,Lucknow,P002,96369,94893,22-07-2023
W003,Chandigarh,P002,148738,146420,22-07-2023
W001,New Delhi,P003,236444,236444,22-07-2023
W002,Lucknow,P003,91171,89910,22-07-2023
W003,Chandigarh,P003,132768,131539,22-07-2023
W001,New Delhi,P004,238925,238925,22-07-2023
W002,Lucknow,P004,84517,83803,22-07-2023
W003,Chandigarh,P004,153719,152766,22-07-2023
W001,New Delhi,P005,234268,234268,22-07-2023
W002,Lucknow,P005,95422,93825,22-07-2023
W003,Chandigarh,P005,132796,132241,22-07-2023
W001,New Delhi,P006,239308,239308,22-07-2023
W002,Lucknow,P006,94853,94136,22-07-2023
W003,Chandigarh,P006,147907,147423,22-07-2023
W001,New Delhi,P001,239584,239584,23-07-2023
W002,Lucknow,P001,106903,106220,23-07-2023
W003,Chandigarh,P001,133160,131907,23-07-2023
W001,New Delhi,P002,244147,243876,23-07-2023
W002,Lucknow,P002,95919,93640,23-07-2023
W003,Chandigarh,P002,147446,146452,23-07-2023
W001,New Delhi,P003,237470,236964,23-07-2023
W002,Lucknow,P003,90936,89891,23-07-2023
W003,Chandigarh,P003,132564,132043,23-07-2023
W001,New Delhi,P004,239934,239716,23-07-2023
W002,Lucknow,P004,84812,84101,23-07-2023
W003,Chandigarh,P004,153774,152343,23-07-2023
W001,New Delhi,P005,235411,235411,23-07-2023
W002,Lucknow,P005,94968,94217,23-07-2023
W003,Chandigarh,P005,133383,132158,23-07-2023
W001,New Delhi,P006,240841,240255,23-07-2023
W002,Lucknow,P006,95669,94811,23-07-2023
W003,Chandigarh,P006,148956,148466,23-07-2023
W001,New Delhi,P001,241030,240306,24-07-2023
W002,Lucknow,P001,107666,106706,24-07-2023
W003,Chandigarh,P001,133352,132642,24-07-2023
W001,New Delhi,P002,245277,244994,24-07-2023
W002,Lucknow,P002,95041,94234,24-07-2023
W003,Chandigarh,P002,147852,146351,24-07-2023
W001,New Delhi,P003,238183,237894,24-07-2023
W002,Lucknow,P003,91110,90617,24-07-2023
W003,Chandigarh,P003,133262,132794,24-07-2023
W001,New Delhi,P004,241191,241191,24-07-2023
W002,Lucknow,P004,85576,84715,24-07-2023
W003,Chandigarh,P004,153818,153345,24-07-2023
W001,New Delhi,P005,236498,235960,24-07-2023
W002,Lucknow,P005,95304,94288,24-07-2023
W003,Chandigarh,P005,133245,132814,24-07-2023
W001,New Delhi,P006,241761,241533,24-07-2023
W002,Lucknow,P006,96317,94062,24-07-2023
W003,Chandigarh,P006,149972,149704,24-07-2023
W001,New Delhi,P001,241567,241057,25-07-2023
W002,Lucknow,P001,107966,106816,25-07-2023
W003,Chandigarh,P001,133902,132957,25-07-2023
W001,New Delhi,P002,246504,245925,25-07-2023
W002,Lucknow,P002,95744,93912,25-07-2023
W003,Chandigarh,P002,147861,146079,25-07-2023
W001,New Delhi,P003,238981,238981,25-07-2023
W002,Lucknow,P003,91704,90919,25-07-2023
W003,Chandigarh,P003,133880,133402,25-07-2023
W001,New Delhi,P004,242780,242780,25-07-2023
W002,Lucknow,P004,86304,84590,25-07-2023
W003,Chandigarh,P004,154933,154309,25-07-2023
W001,New Delhi,P005,237455,237012,25-07-2023
W002,Lucknow,P005,95782,93266,25-07-2023
W003,Chandigarh,P005,134308,133591,25-07-2023
W001,New Delhi,P006,242790,242525,25-07-2023
W002,Lucknow,P006,95319,94080,25-07-2023
W003,Chandigarh,P006,150960,150497,25-07-2023
W001,New Delhi,P001,242565,242307,26-07-2023
W002,Lucknow,P001,108324,107321,26-07-2023
W003,Chandigarh,P001,134465,133899,26-07-2023
W001,New Delhi,P002,247356,246246,26-07-2023
W002,Lucknow,P002,95342,94062,26-07-2023
W003,Chandigarh,P002,147509,146995,26-07-2023
W001,New Delhi,P003,240048,239751,26-07-2023
W002,Lucknow,P003,91985,91179,26-07-2023
W003,Chandigarh,P003,134468,133960,26-07-2023
W001,New Delhi,P004,243997,243997,26-07-2023
W002,Lucknow,P004,85807,85251,26-07-2023
W003,Chandigarh,P004,155525,154528,26-07-2023
W001,New Delhi,P005,238167,237637,26-07-2023
W002,Lucknow,P005,94421,92904,26-07-2023
W003,Chandigarh,P005,134745,133986,26-07-2023
W001,New Delhi,P006,243909,243389,26-07-2023
W002,Lucknow,P006,95464,93979,26-07-2023
W003,Chandigarh,P006,151881,150825,26-07-2023
W001,New Delhi,P001,243635,243357,27-07-2023
W002,Lucknow,P001,108648,107062,27-07-2023
W003,Chandigarh,P001,135226,134159,27-07-2023
W001,New Delhi,P002,247457,247225,27-07-2023
W002,Lucknow,P002,95272,94790,27-07-2023
W003,Chandigarh,P002,148205,147991,27-07-2023
W001,New Delhi,P003,241122,240860,27-07-2023
W002,Lucknow,P003,92550,92267,27-07-2023
W003,Chandigarh,P003,135330,135030,27-07-2023
W001,New Delhi,P004,245610,245153,27-07-2023
W002,Lucknow,P004,86864,85792,27-07-2023
W003,Chandigarh,P004,156141,155591,27-07-2023
W001,New Delhi,P005,239084,238822,27-07-2023
W002,Lucknow,P005,94351,94079,27-07-2023
W003,Chandigarh,P005,135433,134419,27-07-2023
W001,New Delhi,P006,244771,244771,27-07-2023
W002,Lucknow,P006,95361,94820,27-07-2023
W003,Chandigarh,P006,152206,151135,27-07-2023
W001,New Delhi,P001,244750,244750,28-07-2023
W002,Lucknow,P001,108454,107447,28-07-2023
W003,Chandigarh,P001,135551,134968,28-07-2023
W001,New Delhi,P002,248404,248192,28-07-2023
W002,Lucknow,P002,95969,95204,28-07-2023
W003,Chandigarh,P002,149170,148400,28-07-2023
W001,New Delhi,P003,242288,242288,28-07-2023
W002,Lucknow,P003,93695,93245,28-07-2023
W003,Chandigarh,P003,136458,135672,28-07-2023
W001,New Delhi,P004,246606,246311,28-07-2023
W002,Lucknow,P004,87245,86270,28-07-2023
W003,Chandigarh,P004,157043,155565,28-07-2023
W001,New Delhi,P005,240271,239474,28-07-2023
W002,Lucknow,P005,95528,93873,28-07-2023
W003,Chandigarh,P005,135868,135360,28-07-2023
W001,New Delhi,P006,246339,246113,28-07-2023
W002,Lucknow,P006,96388,95436,28-07-2023
W003,Chandigarh,P006,152703,152703,28-07-2023
W001,New Delhi,P001,246165,246165,29-07-2023
W002,Lucknow,P001,108861,106835,29-07-2023
W003,Chandigarh,P001,136382,135117,29-07-2023
W001,New Delhi,P002,249301,248735,29-07-2023
W002,Lucknow,P002,96312,95405,29-07-2023
W003,Chandigarh,P002,149508,149279,29-07-2023
W001,New Delhi,P003,243300,243300,29-07-2023
W002,Lucknow,P003,94257,93123,29-07-2023
W003,Chandigarh,P003,136684,135606,29-07-2023
W001,New Delhi,P004,247463,247463,29-07-2023
W002,Lucknow,P004,87422,85351,29-07-2023
W003,Chandigarh,P004,156716,155297,29-07-2023
W001,New Delhi,P005,240995,240772,29-07-2023
W002,Lucknow,P005,95394,93351,29-07-2023
W003,Chandigarh,P005,136880,136610,29-07-2023
W001,New Delhi,P006,247482,247032,29-07-2023
W002,Lucknow,P006,96804,93940,29-07-2023
W003,Chandigarh,P006,154071,152548,29-07-2023
W001,New Delhi,P001,247320,247320,30-07-2023
W002,Lucknow,P001,107989,107272,30-07-2023
W003,Chandigarh,P001,136271,135304,30-07-2023
W001,New Delhi,P002,249818,249391,30-07-2023
W002,Lucknow,P002,96487,95411,30-07-2023
W003,Chandigarh,P002,150361,148986,30-07-2023
W001,New Delhi,P003,244652,244055,30-07-2023
W002,Lucknow,P003,94475,93460,30-07-2023
W003,Chandigarh,P003,136958,135722,30-07-2023
W001,New Delhi,P004,248795,248795,30-07-2023
W002,Lucknow,P004,86683,85875,30-07-2023
W003,Chandigarh,P004,156628,156085,30-07-2023
W001,New Delhi,P005,242178,242178,30-07-2023
W002,Lucknow,P005,94756,92677,30-07-2023
W003,Chandigarh,P005,138015,137110,30-07-2023
W001,New Delhi,P006,248162,247961,30-07-2023
W002,Lucknow,P006,95070,93794,30-07-2023
W003,Chandigarh,P006,153677,152977,30-07-2023
W001,New Delhi,P001,248785,248530,31-07-2023
W002,Lucknow,P001,108737,107523,31-07-2023
W003,Chandigarh,P001,136769,135537,31-07-2023
W001,New Delhi,P002,250756,250458,31-07-2023
W002,Lucknow,P002,96776,96031,31-07-2023
W003,Chandigarh,P002,150350,149251,31-07-2023
W001,New Delhi,P003,245084,245084,31-07-2023
W002,Lucknow,P003,94489,93723,31-07-2023
W003,Chandigarh,P003,136750,135187,31-07-2023
