Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W002,Lucknow,P002,240402,240168,08-01-2024
W003,Chandigarh,P002,312491,311935,08-01-2024
W001,New Delhi,P003,446510,446449,08 01 2024
W002,Lucknow,P003,243736,243425,08-01-2024
W003,Chandigarh,P003,292786,292379,08-01-2024
W001,New Delhi,P004,453786,453786,08-01-2024
W002,Lucknow,P004,229071,228885,08-01-2024
W003,Chandigarh,P004,317228,316923,08-01-2024
W001,New Delhi,P005,445412,445412,08-01-2024
W002,Lucknow,P005,233729,233383,08-01-2024
W003,Chandigarh,P005,292362,291862,08-01-2024
W001,New Delhi,P006,450724,450724,08-01-2024
W002,Lucknow,P006,237828,237549,08-01-2024
W003,Chandigarh,P006,312377,312191,08-01-2024
W001,New Delhi,P001,452391,452391,09-01-2024
W002,Lucknow,P001,248373,248067,09-01-2024
W003,Chandigarh,P001,297625,297323,09 01 2024
W001,New Delhi,P002,454286,454187,09-01-2024
W002,Lucknow,P002,241814,241338,09-01-2024
W003,Chandigarh,P002,313581,313432,09-01-2024
W001,New Delhi,P003,447560,447560,09-01-2024
W002,Lucknow,P003,244536,244180,09-01-2024
W003,Chandigarh,P003,293489,292863,09-01-2024
W001,New Delhi,P004,455099,455049,09-01-2024
W002,Lucknow,P004,230198,229954,09-01-2024
W003,Chandigarh,P004,318235,318004,09-01-2024
W001,New Delhi,P005,446842,446842,09-01-2024
W002,Lucknow,P005,234813,234742,09-01-2024
W003,Chandigarh,P005,293292,293135,09-01-2024
W001,New Delhi,P006,451858,451802,09-01-2024
W002,Lucknow,P006,238683,238475,09 01 2024
W003,Chandigarh,P006,313324,313250,09-01-2024
W001,New Delhi,P001,453794,453794,10-01-2024
W002,Lucknow,P001,249469,249044,10-01-2024
W003,Chandigarh,P001,298725,298544,10-01-2024
W001,New Delhi,P002,455745,455688,10-01-2024
W002,Lucknow,P002,242896,242512,10-01-2024
W003,Chandigarh,P002,314990,314698,10-01-2024
W001,New Delhi,P003,448778,448679,10-01-2024
W002,Lucknow,P003,245398,245014,10-01-2024
W003,Chandigarh,P003,294080,293843,10-01-2024
W001,New Delhi,P004,456208,456156,10-01-2024
W002,Lucknow,P004,231113,230798,10-01-2024
W003,Chandigarh,P004,319163,318636,10-01-2024
W001,New Delhi,P005,447842,447842,10-01-2024
W002,Lucknow,P005,235742,235543,10-01-2024
W003,Chandigarh,P005,294135,293701,10-01-2024
W001,New Delhi,P006,453044,453044,10-01-2024
W002,Lucknow,P006,239716,239371,10-01-2024
W003,Chandigarh,P006,314491,314090,10-01-2024
W001,New Delhi,P001,454866,454866,11-01-2024
W002,Lucknow,P001,250116,249786,11-01-2024
W003,Chandigarh,P001,299616,299252,11-01-2024
W001,New Delhi,P002,457296,457213,11-01-2024
W002,Lucknow,P002,244119,243758,11-01-2024
W003,Chandigarh,P002,316305,315775,11-01-2024
W001,New Delhi,P003,449902,449902,11-01-2024
W002,Lucknow,P003,246237,245912,11-01-2024
W003,Chandigarh,P003,295065,294845,11 01 2024
W001,New Delhi,P004,457317,457225,11-01-2024
W002,Lucknow,P004,231959,231514,11-01-2024
W003,Chandigarh,P004,319797,319686,11-01-2024
W001,New Delhi,P005,449302,449222,11-01-2024
W002,Lucknow,P005,237003,236517,11-01-2024
W003,Chandigarh,P005,295160,294743,11 01 2024
W001,New Delhi,P006,454101,454101,11-01-2024
W002,Lucknow,P006,240427,240084,11-01-2024
W003,Chandigarh,P006,315146,314854,11-01-2024
W001,New Delhi,P001,456120,456025,12-01-2024
W002,Lucknow,P001,251040,250642,12-01-2024
W003,Chandigarh,P001,300505,300279,12-01-2024
W001,New Delhi,P002,458691,458610,12-01-2024
W002,Lucknow,P002,245236,244909,12-01-2024
W003,Chandigarh,P002,317253,316949,12-01-2024
W001,New Delhi,P003,451418,451341,12-01-2024
W002,Lucknow,P003,247428,247428,12-01-2024
W003,Chandigarh,P003,296360,296113,12-01-2024
W001,New Delhi,P004,458841,458841,12-01-2024
W002,Lucknow,P004,233129,232646,12-01-2024
W003,Chandigarh,P004,321301,320986,12-01-2024
W001,New Delhi,P005,450523,450523,12 01 2024
W002,Lucknow,P005,237818,237397,12-01-2024
W003,Chandigarh,P005,296043,295789,12-01-2024
W001,New Delhi,P006,455119,455119,12-01-2024
W002,Lucknow,P006,241102,240877,12-01-2024
W003,Chandigarh,P006,315871,315777,12-01-2024
W001,New Delhi,P001,457109,457010,13-01-2024
W002,Lucknow,P001,251725,251664,13-01-2024
W003,Chandigarh,P001,301362,301104,13-01-2024
W001,New Delhi,P002,460252,460202,13-01-2024
W002,Lucknow,P002,246551,246409,13-01-2024
W003,Chandigarh,P002,318591,318075,13-01-2024
W001,New Delhi,P003,452962,452962,13-01-2024
W002,Lucknow,P003,249049,248559,13-01-2024
W003,Chandigarh,P003,297734,297485,13 01 2024
W001,New Delhi,P004,460094,459952,13-01-2024
W002,Lucknow,P004,233899,233653,13-01-2024
W003,Chandigarh,P004,322239,321721,13-01-2024
W001,New Delhi,P005,451792,451713,13-01-2024
W002,Lucknow,P005,238665,237907,13-01-2024
W003,Chandigarh,P005,297057,296770,13-01-2024
W001,New Delhi,P006,456706,456706,13-01-2024
W002,Lucknow,P006,242464,242186,13-01-2024
W003,Chandigarh,P006,317363,317176,13-01-2024
W001,New Delhi,P001,458456,458300,14 01 2024
W002,Lucknow,P001,253109,252768,14-01-2024
W003,Chandigarh,P001,302549,302351,14-01-2024
W001,New Delhi,P002,461500,461500,14-01-2024
W002,Lucknow,P002,247706,247080,14-01-2024
W003,Chandigarh,P002,319372,319195,14-01-2024
W001,New Delhi,P003,454597,454516,14-01-2024
W002,Lucknow,P003,250193,249689,14-01-2024
W003,Chandigarh,P003,299119,298896,14-01-2024
W001,New Delhi,P004,461364,461231,14-01-2024
W002,Lucknow,P004,235065,234789,14-01-2024
W003,Chandigarh,P004,323133,322913,14-01-2024
W001,New Delhi,P005,453039,453039,14-01-2024
W002,Lucknow,P005,239233,239098,14-01-2024
W003,Chandigarh,P005,298095,297872,14-01-2024
W001,New Delhi,P006,457837,457698,14-01-2024
W002,Lucknow,P006,243317,243001,14-01-2024
W003,Chandigarh,P006,318307,318231,14-01-2024
W001,New Delhi,P001,459495,459396,15-01-2024
W002,Lucknow,P001,253963,253597,15-01-2024
W003,Chandigarh,P001,303545,303037,15-01-2024
W001,New Delhi,P002,462685,462685,15-01-2024
W002,Lucknow,P002,248265,247570,15-01-2024
W003,Chandigarh,P002,320379,320054,15-01-2024
W001,New Delhi,P003,455614,455614,15-01-2024
W002,Lucknow,P003,250787,250386,15-01-2024
W003,Chandigarh,P003,299994,299195,15-01-2024
W001,New Delhi,P004,462457,462457,15-01-2024
W002,Lucknow,P004,236015,235887,15-01-2024
W003,Chandigarh,P004,324139,324005,15-01-2024
W001,New Delhi,P005,454324,454324,15-01-2024
W002,Lucknow,P005,240382,240216,15-01-2024
W003,Chandigarh,P005,299156,298996,15-01-2024
W001,New Delhi,P006,459357,459288,15-01-2024
W002,Lucknow,P006,244660,244312,15 01 2024
W003,Chandigarh,P006,319890,319570,15-01-2024
W001,New Delhi,P001,460447,460447,16-01-2024
W002,Lucknow,P001,254648,254320,16-01-2024
W003,Chandigarh,P001,304088,303797,16 01 2024
W001,New Delhi,P002,464041,463942,16-01-2024
W002,Lucknow,P002,248926,248701,16-01-2024
W003,Chandigarh,P002,321409,321409,16-01-2024
W001,New Delhi,P003,456880,456819,16-01-2024
W002,Lucknow,P003,251652,251441,16-01-2024
W003,Chandigarh,P003,300461,300205,16-01-2024
W001,New Delhi,P004,463884,463799,16-01-2024
W002,Lucknow,P004,237314,237042,16-01-2024
W003,Chandigarh,P004,325432,325346,16-01-2024
W001,New Delhi,P005,455524,455370,16-01-2024
W002,Lucknow,P005,241416,241175,16-01-2024
W003,Chandigarh,P005,300196,299837,16-01-2024
W001,New Delhi,P006,460533,460437,16-01-2024
W002,Lucknow,P006,245557,245051,16-01-2024
W003,Chandigarh,P006,320814,320613,16-01-2024
W001,New Delhi,P001,461898,461898,17-01-2024
W002,Lucknow,P001,255771,255519,17-01-2024
W003,Chandigarh,P001,305247,304988,17-01-2024
W001,New Delhi,P002,465472,465472,17-01-2024
W002,Lucknow,P002,250231,249847,17-01-2024
W003,Chandigarh,P002,322938,322800,17-01-2024
W001,New Delhi,P003,457904,457770,17-01-2024
W002,Lucknow,P003,252526,252257,17-01-2024
W003,Chandigarh,P003,301289,301061,17-01-2024
W001,New Delhi,P004,465253,465253,17-01-2024
W002,Lucknow,P004,238495,237968,17 01 2024
W003,Chandigarh,P004,326799,326562,17-01-2024
W001,New Delhi,P005,456822,456750,17-01-2024
W002,Lucknow,P005,242627,242026,17-01-2024
W003,Chandigarh,P005,301289,301289,17-01-2024
W001,New Delhi,P006,461971,461811,17-01-2024
W002,Lucknow,P006,246584,246158,17-01-2024
W003,Chandigarh,P006,322146,322030,17 01 2024
W001,New Delhi,P001,463051,462989,18-01-2024
W002,Lucknow,P001,256672,256592,18-01-2024
W003,Chandigarh,P001,306140,305988,18-01-2024
W001,New Delhi,P002,466540,466540,18-01-2024
W002,Lucknow,P002,250914,250686,18-01-2024
W003,Chandigarh,P002,323867,323779,18-01-2024
W001,New Delhi,P003,458972,458911,18-01-2024
W002,Lucknow,P003,253459,253228,18-01-2024
W003,Chandigarh,P003,302262,302171,18-01-2024
W001,New Delhi,P004,466326,466326,18-01-2024
W002,Lucknow,P004,239041,238731,18 01 2024
W003,Chandigarh,P004,327635,327564,18-01-2024
W001,New Delhi,P005,458255,458188,18-01-2024
W002,Lucknow,P005,243531,242986,18-01-2024
W003,Chandigarh,P005,302793,302634,18-01-2024
W001,New Delhi,P006,462916,462916,18-01-2024
W002,Lucknow,P006,247263,246642,18-01-2024
W003,Chandigarh,P006,323134,322838,18-01-2024
W001,New Delhi,P001,464008,463921,19-01-2024
W002,Lucknow,P001,257611,257490,19-01-2024
W003,Chandigarh,P001,307006,306679,19-01-2024
W001,New Delhi,P002,468111,468111,19-01-2024
W002,Lucknow,P002,252257,251870,19-01-2024
W003,Chandigarh,P002,325350,325199,19-01-2024
W001,New Delhi,P003,460022,459899,19-01-2024
W002,Lucknow,P003,254339,254006,19-01-2024
W003,Chandigarh,P003,303281,303060,19-01-2024
W001,New Delhi,P004,467441,467441,19-01-2024
W002,Lucknow,P004,239846,239555,19-01-2024
W003,Chandigarh,P004,328678,328319,19-01-2024
W001,New Delhi,P005,459313,459223,19-01-2024
W002,Lucknow,P005,244111,243663,19-01-2024
W003,Chandigarh,P005,303759,303482,19-01-2024
W001,New Delhi,P006,464550,464550,19-01-2024
W002,Lucknow,P006,248276,247952,19-01-2024
W003,Chandigarh,P006,324471,324158,19-01-2024
W001,New Delhi,P001,464983,464983,20-01-2024
W002,Lucknow,P001,258551,258222,20-01-2024
W003,Chandigarh,P001,307740,307560,20 01 2024
W001,New Delhi,P002,469412,469412,20-01-2024
W002,Lucknow,P002,253171,253071,20-01-2024
W003,Chandigarh,P002,326500,326080,20-01-2024
W001,New Delhi,P003,461131,461131,20-01-2024
W002,Lucknow,P003,255238,255114,20-01-2024
W003,Chandigarh,P003,304291,304124,20-01-2024
W001,New Delhi,P004,468890,468752,20-01-2024
W002,Lucknow,P004,241004,240670,20-01-2024
W003,Chandigarh,P004,329767,329592,20-01-2024
W001,New Delhi,P005,460822,460822,20-01-2024
W002,Lucknow,P005,245262,245100,20-01-2024
W003,Chandigarh,P005,305081,304902,20-01-2024
W001,New Delhi,P006,466124,466046,20-01-2024
W002,Lucknow,P006,249525,249226,20-01-2024
W003,Chandigarh,P006,325731,325440,20-01-2024
W001,New Delhi,P001,466598,466598,21-01-2024
W002,Lucknow,P001,259836,259665,21-01-2024
W003,Chandigarh,P001,309174,308969,21-01-2024
W001,New Delhi,P002,470534,470471,21-01-2024
W002,Lucknow,P002,254193,253763,21-01-2024
W003,Chandigarh,P002,327202,327046,21-01-2024
W001,New Delhi,P003,462233,462091,21-01-2024
W002,Lucknow,P003,256216,256064,21-01-2024
W003,Chandigarh,P003,305225,304919,21-01-2024
W001,New Delhi,P004,470328,470328,21-01-2024
W002,Lucknow,P004,242245,242073,21-01-2024
W003,Chandigarh,P004,331167,330960,21-01-2024
W001,New Delhi,P005,462074,462074,21 01 2024
W002,Lucknow,P005,246351,245809,21-01-2024
W003,Chandigarh,P005,306153,305988,21-01-2024
W001,New Delhi,P006,467639,467539,21-01-2024
W002,Lucknow,P006,250818,250326,21-01-2024
W003,Chandigarh,P006,327032,326660,21-01-2024
W001,New Delhi,P001,468188,468089,22-01-2024
W002,Lucknow,P001,261255,261183,22-01-2024
W003,Chandigarh,P001,310558,310404,22-01-2024
W001,New Delhi,P002,472056,471991,22-01-2024
W002,Lucknow,P002,255348,255098,22-01-2024
W003,Chandigarh,P002,328630,328474,22-01-2024
W001,New Delhi,P003,463343,463254,22-01-2024
W002,Lucknow,P003,257316,257122,22-01-2024
W003,Chandigarh,P003,306171,306060,22-01-2024
W001,New Delhi,P004,471338,471338,22-01-2024
W002,Lucknow,P004,243082,242911,22-01-2024
W003,Chandigarh,P004,331969,331632,22-01-2024
W001,New Delhi,P005,463297,463297,22-01-2024
W002,Lucknow,P005,247032,246716,22-01-2024
W003,Chandigarh,P005,307210,307210,22-01-2024
W001,New Delhi,P006,468667,468667,22-01-2024
W002,Lucknow,P006,251453,251200,22-01-2024
W003,Chandigarh,P006,327787,327516,22-01-2024
W001,New Delhi,P001,469509,469441,23-01-2024
W002,Lucknow,P001,262602,262406,23-01-2024
W003,Chandigarh,P001,311823,311439,23-01-2024
W001,New Delhi,P002,473270,473212,23-01-2024
W002,Lucknow,P002,256376,256083,23 01 2024
W003,Chandigarh,P002,329752,329521,23-01-2024
W001,New Delhi,P003,464607,464547,23-01-2024
W002,Lucknow,P003,258475,257871,23-01-2024
W003,Chandigarh,P003,307412,307321,23-01-2024
W001,New Delhi,P004,472482,472385,23-01-2024
W002,Lucknow,P004,244054,243590,23-01-2024
W003,Chandigarh,P004,332775,332529,23-01-2024
W001,New Delhi,P005,464398,464336,23-01-2024
W002,Lucknow,P005,247817,247553,23-01-2024
W003,Chandigarh,P005,308310,308165,23-01-2024
W001,New Delhi,P006,469948,469948,23-01-2024
W002,Lucknow,P006,252480,252047,23-01-2024
W003,Chandigarh,P006,328796,328688,23-01-2024
W001,New Delhi,P001,470609,470526,24-01-2024
W002,Lucknow,P001,263574,263363,24-01-2024
W003,Chandigarh,P001,312607,312345,24-01-2024
W001,New Delhi,P002,474304,474304,24-01-2024
W002,Lucknow,P002,257175,256658,24-01-2024
W003,Chandigarh,P002,330612,330612,24-01-2024
W001,New Delhi,P003,465964,465964,24-01-2024
W002,Lucknow,P003,259287,258862,24 01 2024
W003,Chandigarh,P003,308737,308595,24-01-2024
W001,New Delhi,P004,473456,473323,24-01-2024
W002,Lucknow,P004,244661,244564,24-01-2024
W003,Chandigarh,P004,333599,333302,24-01-2024
W001,New Delhi,P005,465527,465461,24-01-2024
W002,Lucknow,P005,248744,248447,24-01-2024
W003,Chandigarh,P005,309356,309045,24-01-2024
W001,New Delhi,P006,471004,470942,24-01-2024
W002,Lucknow,P006,253103,252610,24-01-2024
W003,Chandigarh,P006,329743,329362,24-01-2024
W001,New Delhi,P001,471684,471601,25-01-2024
W002,Lucknow,P001,264521,264131,25-01-2024
W003,Chandigarh,P001,313502,313087,25-01-2024
W001,New Delhi,P002,475327,475327,25-01-2024
W002,Lucknow,P002,257680,257561,25-01-2024
W003,Chandigarh,P002,331634,331439,25-01-2024
W001,New Delhi,P003,467608,467515,25-01-2024
W002,Lucknow,P003,260506,260414,25-01-2024
W003,Chandigarh,P003,310239,310129,25-01-2024
W001,New Delhi,P004,474944,474861,25-01-2024
W002,Lucknow,P004,246185,245719,25-01-2024
W003,Chandigarh,P004,334922,334558,25-01-2024
W001,New Delhi,P005,466475,466295,25-01-2024
W002,Lucknow,P005,249460,249460,25-01-2024
W003,Chandigarh,P005,310058,309830,25-01-2024
W001,New Delhi,P006,472447,472447,25-01-2024
W002,Lucknow,P006,254115,253653,25-01-2024
W003,Chandigarh,P006,330867,330522,25-01-2024
W001,New Delhi,P001,472662,472579,26-01-2024
W002,Lucknow,P001,265191,265046,26-01-2024
W003,Chandigarh,P001,314147,313649,26-01-2024
W001,New Delhi,P002,476441,476441,26-01-2024
W002,Lucknow,P002,258674,258491,26-01-2024
W003,Chandigarh,P002,332552,332283,26-01-2024
W001,New Delhi,P003,468717,468717,26 01 2024
W002,Lucknow,P003,261616,261062,26-01-2024
W003,Chandigarh,P003,311331,311174,26-01-2024
W001,New Delhi,P004,476496,476416,26-01-2024
W002,Lucknow,P004,247354,247051,26-01-2024
W003,Chandigarh,P004,336192,335547,26-01-2024
W001,New Delhi,P005,467598,467598,26-01-2024
W002,Lucknow,P005,250763,250453,26-01-2024
W003,Chandigarh,P005,311132,310948,26-01-2024
W001,New Delhi,P006,473527,473473,26-01-2024
W002,Lucknow,P006,254732,254654,26-01-2024
W003,Chandigarh,P006,331601,331239,26-01-2024
W001,New Delhi,P001,474171,474171,27-01-2024
W002,Lucknow,P001,266638,266193,27-01-2024
W003,Chandigarh,P001,315240,315030,27-01-2024
W001,New Delhi,P002,477960,477960,27-01-2024
W002,Lucknow,P002,260010,259691,27-01-2024
W003,Chandigarh,P002,333801,333649,27-01-2024
W001,New Delhi,P003,469765,469678,27-01-2024
W002,Lucknow,P003,262110,261679,27-01-2024
W003,Chandigarh,P003,312222,312023,27-01-2024
W001,New Delhi,P004,477781,477781,27-01-2024
W002,Lucknow,P004,248416,248361,27-01-2024
W003,Chandigarh,P004,336911,336304,27-01-2024
W001,New Delhi,P005,468984,468890,27-01-2024
W002,Lucknow,P005,251838,251774,27-01-2024
W003,Chandigarh,P005,312333,311914,27-01-2024
W001,New Delhi,P006,474977,474903,27-01-2024
W002,Lucknow,P006,256158,255803,27-01-2024
W003,Chandigarh,P006,332742,332471,27-01-2024
W001,New Delhi,P001,475306,475306,28 01 2024
W002,Lucknow,P001,267327,267150,28-01-2024
W003,Chandigarh,P001,316164,316027,28-01-2024
W001,New Delhi,P002,479063,479063,28-01-2024
W002,Lucknow,P002,260794,260398,28-01-2024
W003,Chandigarh,P002,334752,334516,28-01-2024
W001,New Delhi,P003,470710,470710,28-01-2024
W002,Lucknow,P003,262711,262509,28-01-2024
W003,Chandigarh,P003,313055,312933,28-01-2024
W001,New Delhi,P004,479116,479116,28-01-2024
W002,Lucknow,P004,249696,249499,28-01-2024
W003,Chandigarh,P004,337638,337194,28-01-2024
W001,New Delhi,P005,469964,469817,28-01-2024
W002,Lucknow,P005,252847,252158,28-01-2024
W003,Chandigarh,P005,312987,312932,28-01-2024
W001,New Delhi,P006,476554,476554,28-01-2024
W002,Lucknow,P006,257454,257223,28-01-2024
W003,Chandigarh,P006,334121,333802,28-01-2024
W001,New Delhi,P001,476631,476561,29-01-2024
W002,Lucknow,P001,268475,268186,29-01-2024
W003,Chandigarh,P001,317351,317258,29-01-2024
W001,New Delhi,P002,480268,480268,29-01-2024
W002,Lucknow,P002,261602,260933,29-01-2024
W003,Chandigarh,P002,335720,335579,29-01-2024
W001,New Delhi,P003,472239,472239,29-01-2024
W002,Lucknow,P003,264038,263671,29-01-2024
W003,Chandigarh,P003,314462,314196,29-01-2024
W001,New Delhi,P004,480693,480628,29-01-2024
W002,Lucknow,P004,251076,250482,29-01-2024
W003,Chandigarh,P004,338770,338603,29-01-2024
W001,New Delhi,P005,470817,470665,29-01-2024
W002,Lucknow,P005,253158,253012,29-01-2024
W003,Chandigarh,P005,313932,313662,29-01-2024
W001,New Delhi,P006,477709,477525,29-01-2024
W002,Lucknow,P006,258378,257984,29-01-2024
W003,Chandigarh,P006,334956,334567,29-01-2024
W001,New Delhi,P001,477589,477589,30-01-2024
W002,Lucknow,P001,269214,268676,30-01-2024
W003,Chandigarh,P001,318285,317997,30-01-2024
W001,New Delhi,P002,481428,481263,30-01-2024
W002,Lucknow,P002,262092,261929,30-01-2024
W003,Chandigarh,P002,336738,336534,30-01-2024
W001,New Delhi,P003,473750,473650,30-01-2024
W002,Lucknow,P003,265182,264824,30-01-2024
W003,Chandigarh,P003,315707,315154,30-01-2024
W001,New Delhi,P004,481716,481628,30-01-2024
W002,Lucknow,P004,251569,251288,30-01-2024
W003,Chandigarh,P004,339690,339617,30-01-2024
W001,New Delhi,P005,471750,471538,30-01-2024
W002,Lucknow,P005,254096,253925,30-01-2024
W003,Chandigarh,P005,314746,314624,30-01-2024
W001,New Delhi,P006,478661,478661,30-01-2024
W002,Lucknow,P006,259119,258869,30-01-2024
W003,Chandigarh,P006,335702,335388,30-01-2024
W001,New Delhi,P001,478598,478598,31-01-2024
W002,Lucknow,P001,269685,269435,31-01-2024
W003,Chandigarh,P001,319006,318867,31-01-2024
W001,New Delhi,P002,482268,482268,31-01-2024
W002,Lucknow,P002,262934,262629,31-01-2024
W003,Chandigarh,P002,337538,337297,31-01-2024
W001,New Delhi,P003,474992,474992,31-01-2024
W002,Lucknow,P003,266166,265755,31-01-2024
