Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W001,New_Delhi,P005,763685,763685,08-10-2024
W002,Lucknow,P005,373109,372830,08-10-2024
W003,Chandigarh,P005,485559,485413,08-10-2024
W001,New_Delhi,P006,785708,785708,08-10-2024
W002,Lucknow,P006,384519,384193,08-10-2024
W003,Chandigarh,P006,510643,510393,08-10-2024
W001,New_Delhi,P001,776259,776259,09-10-2024
W002,Lucknow,P001,388913,388735,09-10-2024
W003,Chandigarh,P001,495273,495146,09-10-2024
W001,New_Delhi,P002,770464,770380,09-10-2024
W002,Lucknow,P002,373624,373216,09-10-2024
W003,Chandigarh,P002,508375,507945,09-10-2024
W001,New_Delhi,P003,764872,764872,09-10-2024
W002,Lucknow,P003,378494,378218,09-10-2024
W003,Chandigarh,P003,483539,483139,09-10-2024
W001,New_Delhi,P004,777625,777373,09-10-2024
W002,Lucknow,P004,370439,369902,09-10-2024
W003,Chandigarh,P004,515049,514645,09-10-2024
W001,New_Delhi,P005,764740,764740,09-10-2024
W002,Lucknow,P005,373885,373780,09-10-2024
W003,Chandigarh,P005,486468,486311,09-10-2024
W001,New_Delhi,P006,786922,786856,09-10-2024
W002,Lucknow,P006,385407,385282,09-10-2024
W003,Chandigarh,P006,511607,511024,09-10-2024
W001,New_Delhi,P001,777876,777781,10-10-2024
W002,Lucknow,P001,390352,390276,10-10-2024
W003,Chandigarh,P001,496763,496763,10-10-2024
W001,New_Delhi,P002,771385,771306,10-10-2024
W002,Lucknow,P002,374221,373828,10-10-2024
W003,Chandigarh,P002,508949,508744,10-10-2024
W001,New_Delhi,P003,766035,765938,10-10-2024
W002,Lucknow,P003,379381,378939,10-10-2024
W003,Chandigarh,P003,484301,484121,10-10-2024
W001,New_Delhi,P004,778430,778376,10-10-2024
W002,Lucknow,P004,370959,370660,10-10-2024
W003,Chandigarh,P004,515701,515557,10-10-2024
W001,New_Delhi,P005,766268,766268,10-10-2024
W002,Lucknow,P005,375308,374903,10-10-2024
W003,Chandigarh,P005,487839,487673,10-10-2024
W001,New_Delhi,P006,788176,788078,10-10-2024
W002,Lucknow,P006,386601,386198,10-10-2024
W003,Chandigarh,P006,512343,512287,10-10-2024
W001,New_Delhi,P001,779290,779224,11-10-2024
W002,Lucknow,P001,391785,391307,11-10-2024
W003,Chandigarh,P001,498271,497969,11-10-2024
W001,New_Delhi,P002,772451,772392,11-10-2024
W002,Lucknow,P002,374973,374594,11-10-2024
W003,Chandigarh,P002,509889,509807,11-10-2024
W001,New_Delhi,P003,767161,767087,11-10-2024
W002,Lucknow,P003,380161,379946,11-10-2024
W003,Chandigarh,P003,485343,485107,11-10-2024
W001,New_Delhi,P004,779870,779720,11-10-2024
W002,Lucknow,P004,372154,371719,11-10-2024
W003,Chandigarh,P004,517050,516930,11-10-2024
W001,New_Delhi,P005,767704,767704,11-10-2024
W002,Lucknow,P005,376339,375943,11-10-2024
W003,Chandigarh,P005,489109,488987,11-10-2024
W001,New_Delhi,P006,789229,789229,11-10-2024
W002,Lucknow,P006,387349,387285,11-10-2024
W003,Chandigarh,P006,513438,513438,11-10-2024
W001,New_Delhi,P001,780671,780581,12-10-2024
W002,Lucknow,P001,392754,392402,12-10-2024
W003,Chandigarh,P001,499415,499266,12-10-2024
W001,New_Delhi,P002,773401,773401,12-10-2024
W002,Lucknow,P002,375602,375424,12-10-2024
W003,Chandigarh,P002,510815,510603,12-10-2024
W001,New_Delhi,P003,768306,768218,12-10-2024
W002,Lucknow,P003,381164,380844,12-10-2024
W003,Chandigarh,P003,486325,485599,12-10-2024
W001,New_Delhi,P004,780943,780943,12-10-2024
W002,Lucknow,P004,372941,372811,12-10-2024
W003,Chandigarh,P004,518152,518022,12-10-2024
W001,New_Delhi,P005,768884,768809,12-10-2024
W002,Lucknow,P005,377123,376729,12-10-2024
W003,Chandigarh,P005,490166,489869,12-10-2024
W001,New_Delhi,P006,790277,790277,12-10-2024
W002,Lucknow,P006,388333,388024,12-10-2024
W003,Chandigarh,P006,514485,514225,12-10-2024
W001,New_Delhi,P001,781776,781719,13-10-2024
W002,Lucknow,P001,393597,393534,13-10-2024
W003,Chandigarh,P001,500461,500078,13-10-2024
W001,New_Delhi,P002,774606,774261,13-10-2024
W002,Lucknow,P002,376629,376462,13-10-2024
W003,Chandigarh,P002,511808,511308,13-10-2024
W001,New_Delhi,P003,769825,769757,13-10-2024
W002,Lucknow,P003,382451,381944,13-10-2024
W003,Chandigarh,P003,487206,486957,13-10-2024
W001,New_Delhi,P004,782105,782033,13-10-2024
W002,Lucknow,P004,373972,373743,13-10-2024
W003,Chandigarh,P004,519183,518983,13-10-2024
W001,New_Delhi,P005,769889,769837,13-10-2024
W002,Lucknow,P005,377808,377238,13-10-2024
W003,Chandigarh,P005,490948,490685,13-10-2024
W001,New_Delhi,P006,791448,791396,13-10-2024
W002,Lucknow,P006,389194,389118,13-10-2024
W003,Chandigarh,P006,515395,515206,13-10-2024
W001,New_Delhi,P001,783076,783076,14-10-2024
W002,Lucknow,P001,394891,394647,14-10-2024
W003,Chandigarh,P001,501434,501141,14-10-2024
W001,New_Delhi,P002,775442,775442,14-10-2024
W002,Lucknow,P002,377643,377201,14-10-2024
W003,Chandigarh,P002,512489,512339,14-10-2024
W001,New_Delhi,P003,771072,771072,14-10-2024
W002,Lucknow,P003,383258,383036,14-10-2024
W003,Chandigarh,P003,488271,488178,14-10-2024
W001,New_Delhi,P004,783413,783326,14-10-2024
W002,Lucknow,P004,375123,374592,14-10-2024
W003,Chandigarh,P004,520362,519962,14-10-2024
W001,New_Delhi,P005,771312,771124,14-10-2024
W002,Lucknow,P005,378713,378331,14-10-2024
W003,Chandigarh,P005,492159,491738,14-10-2024
W001,New_Delhi,P006,792581,792496,14-10-2024
W002,Lucknow,P006,390302,389964,14-10-2024
W003,Chandigarh,P006,516390,515893,14-10-2024
W001,New_Delhi,P001,784705,784705,15-10-2024
W002,Lucknow,P001,396275,395817,15-10-2024
W003,Chandigarh,P001,502769,502571,15-10-2024
W001,New_Delhi,P002,776465,776220,15-10-2024
W002,Lucknow,P002,378224,377632,15-10-2024
W003,Chandigarh,P002,513362,513144,15-10-2024
W001,New_Delhi,P003,772160,772104,15-10-2024
W002,Lucknow,P003,384124,383813,15-10-2024
W003,Chandigarh,P003,489265,488784,15-10-2024
W001,New_Delhi,P004,784358,784305,15-10-2024
W002,Lucknow,P004,375624,375561,15-10-2024
W003,Chandigarh,P004,520994,520856,15-10-2024
W001,New_Delhi,P005,772453,772403,15-10-2024
W002,Lucknow,P005,379660,379384,15-10-2024
W003,Chandigarh,P005,493066,492725,15-10-2024
W001,New_Delhi,P006,793574,793574,15-10-2024
W002,Lucknow,P006,391042,390738,15-10-2024
W003,Chandigarh,P006,516970,516501,15-10-2024
W001,New_Delhi,P001,785809,785809,16-10-2024
W002,Lucknow,P001,396920,396412,16-10-2024
W003,Chandigarh,P001,503674,503514,16-10-2024
W001,New_Delhi,P002,777745,777663,16-10-2024
W002,Lucknow,P002,379157,378565,16-10-2024
W003,Chandigarh,P002,514669,514289,16-10-2024
W001,New_Delhi,P003,773113,773113,16-10-2024
W002,Lucknow,P003,384822,384382,16-10-2024
W003,Chandigarh,P003,489792,489501,16-10-2024
W001,New_Delhi,P004,785830,785759,16-10-2024
W002,Lucknow,P004,377086,376924,16-10-2024
W003,Chandigarh,P004,522381,522165,16-10-2024
W001,New_Delhi,P005,773924,773924,16-10-2024
W002,Lucknow,P005,380905,380397,16-10-2024
W003,Chandigarh,P005,494246,494003,16-10-2024
W001,New_Delhi,P006,795222,795222,16-10-2024
W002,Lucknow,P006,392385,391909,16-10-2024
W003,Chandigarh,P006,518148,517996,16-10-2024
W001,New_Delhi,P001,787343,787280,17-10-2024
W002,Lucknow,P001,397946,397627,17-10-2024
W003,Chandigarh,P001,505048,504761,17-10-2024
W001,New_Delhi,P002,778684,778684,17-10-2024
W002,Lucknow,P002,379585,379585,17-10-2024
W003,Chandigarh,P002,515309,515028,17-10-2024
W001,New_Delhi,P003,774235,774235,17-10-2024
W002,Lucknow,P003,385503,385186,17-10-2024
W003,Chandigarh,P003,490622,490560,17-10-2024
W001,New_Delhi,P004,787144,786953,17-10-2024
W002,Lucknow,P004,378309,378192,17-10-2024
W003,Chandigarh,P004,523550,523244,17-10-2024
W001,New_Delhi,P005,775108,774980,17-10-2024
W002,Lucknow,P005,381581,381458,17-10-2024
W003,Chandigarh,P005,495187,495041,17-10-2024
W001,New_Delhi,P006,796760,796661,17-10-2024
W002,Lucknow,P006,393446,393031,17-10-2024
W003,Chandigarh,P006,519533,519533,17-10-2024
W001,New_Delhi,P001,788339,788339,18-10-2024
W002,Lucknow,P001,398686,398537,18-10-2024
W003,Chandigarh,P001,505820,505505,18-10-2024
W001,New_Delhi,P002,780178,780119,18-10-2024
W002,Lucknow,P002,381079,380843,18-10-2024
W003,Chandigarh,P002,516521,516251,18-10-2024
W001,New_Delhi,P003,775474,775249,18-10-2024
W002,Lucknow,P003,386424,386232,18-10-2024
W003,Chandigarh,P003,491798,491702,18-10-2024
W001,New_Delhi,P004,788091,788091,18-10-2024
W002,Lucknow,P004,379329,378846,18-10-2024
W003,Chandigarh,P004,524381,524187,18-10-2024
W001,New_Delhi,P005,776440,776440,18-10-2024
W002,Lucknow,P005,382918,382287,18-10-2024
W003,Chandigarh,P005,496501,496174,18-10-2024
W001,New_Delhi,P006,797805,797805,18-10-2024
W002,Lucknow,P006,394175,393627,18-10-2024
W003,Chandigarh,P006,520676,520566,18-10-2024
W001,New_Delhi,P001,789555,789390,19-10-2024
W002,Lucknow,P001,399753,399433,19-10-2024
W003,Chandigarh,P001,506720,506467,19-10-2024
W001,New_Delhi,P002,781376,781314,19-10-2024
W002,Lucknow,P002,382099,382001,19-10-2024
W003,Chandigarh,P002,517507,517326,19-10-2024
W001,New_Delhi,P003,776782,776782,19-10-2024
W002,Lucknow,P003,387765,387597,19-10-2024
W003,Chandigarh,P003,493235,492992,19-10-2024
W001,New_Delhi,P004,789301,789301,19-10-2024
W002,Lucknow,P004,380056,379788,19-10-2024
W003,Chandigarh,P004,525396,525316,19-10-2024
W001,New_Delhi,P005,777624,777464,19-10-2024
W002,Lucknow,P005,383471,383069,19-10-2024
W003,Chandigarh,P005,497358,496864,19-10-2024
W001,New_Delhi,P006,799380,799380,19-10-2024
W002,Lucknow,P006,395201,395012,19-10-2024
W003,Chandigarh,P006,522140,521700,19-10-2024
W001,New_Delhi,P001,790532,790199,20-10-2024
W002,Lucknow,P001,400575,400307,20-10-2024
W003,Chandigarh,P001,507609,507518,20-10-2024
W001,New_Delhi,P002,782770,782770,20-10-2024
W002,Lucknow,P002,383457,383070,20-10-2024
W003,Chandigarh,P002,518782,518698,20-10-2024
W001,New_Delhi,P003,778080,778080,20-10-2024
W002,Lucknow,P003,388895,388661,20-10-2024
W003,Chandigarh,P003,494289,494086,20-10-2024
W001,New_Delhi,P004,790701,790567,20-10-2024
W002,Lucknow,P004,381187,381110,20-10-2024
W003,Chandigarh,P004,526715,526553,20-10-2024
W001,New_Delhi,P005,778842,778733,20-10-2024
W002,Lucknow,P005,384447,384139,20-10-2024
W003,Chandigarh,P005,498241,498001,20-10-2024
W001,New_Delhi,P006,800769,800769,20-10-2024
W002,Lucknow,P006,396401,395999,20-10-2024
W003,Chandigarh,P006,523088,522518,20-10-2024
W001,New_Delhi,P001,791234,791124,21-10-2024
W002,Lucknow,P001,401342,401156,21-10-2024
W003,Chandigarh,P001,508552,508325,21-10-2024
W001,New_Delhi,P002,783885,783824,21-10-2024
W002,Lucknow,P002,384185,383903,21-10-2024
W003,Chandigarh,P002,519812,519656,21-10-2024
W001,New_Delhi,P003,779505,779505,21-10-2024
W002,Lucknow,P003,390085,389843,21-10-2024
W003,Chandigarh,P003,495510,495161,21-10-2024
W001,New_Delhi,P004,792065,792014,21-10-2024
W002,Lucknow,P004,382607,382435,21_10_2024
W003,Chandigarh,P004,528050,527701,21-10-2024
W001,New_Delhi,P005,780004,780004,21-10-2024
W002,Lucknow,P005,385409,385040,21-10-2024
W003,Chandigarh,P005,499271,498945,21-10-2024
W001,New_Delhi,P006,801814,801761,21-10-2024
W002,Lucknow,P006,397043,396967,21-10-2024
W003,Chandigarh,P006,523562,523387,21-10-2024
W001,New_Delhi,P001,792223,792223,22-10-2024
W002,Lucknow,P001,402255,401855,22-10-2024
W003,Chandigarh,P001,509423,509262,22-10-2024
W001,New_Delhi,P002,784860,784860,22-10-2024
W002,Lucknow,P002,384939,384698,22-10-2024
W003,Chandigarh,P002,520691,520302,22-10-2024
W001,New_Delhi,P003,780760,780692,22-10-2024
W002,Lucknow,P003,391098,390708,22-10-2024
W003,Chandigarh,P003,496415,496253,22-10-2024
W001,New_Delhi,P004,793475,793421,22-10-2024
W002,Lucknow,P004,383896,383553,22-10-2024
W003,Chandigarh,P004,529162,528830,22-10-2024
W001,New_Delhi,P005,781130,780948,22-10-2024
W002,Lucknow,P005,386166,385794,22-10-2024
W003,Chandigarh,P005,500071,499809,22-10-2024
W001,New_Delhi,P006,802934,802934,22-10-2024
W002,Lucknow,P006,398140,397798,22-10-2024
W003,Chandigarh,P006,524560,524017,22-10-2024
W001,New_Delhi,P001,793431,793431,23-10-2024
W002,Lucknow,P001,403063,402981,23-10-2024
W003,Chandigarh,P001,510469,510074,23-10-2024
W001,New_Delhi,P002,785872,785872,23_10_2024
W002,Lucknow,P002,385710,385474,23-10-2024
W003,Chandigarh,P002,521314,520984,23-10-2024
W001,New_Delhi,P003,782221,782158,23-10-2024
W002,Lucknow,P003,392237,392024,23-10-2024
W003,Chandigarh,P003,497781,497554,23-10-2024
W001,New_Delhi,P004,794811,794811,23-10-2024
W002,Lucknow,P004,384943,384199,23-10-2024
W003,Chandigarh,P004,530219,530123,23-10-2024
W001,New_Delhi,P005,782251,782154,23-10-2024
W002,Lucknow,P005,387097,386867,23-10-2024
W003,Chandigarh,P005,501111,500805,23-10-2024
W001,New_Delhi,P006,804488,804488,23-10-2024
W002,Lucknow,P006,399352,399147,23-10-2024
W003,Chandigarh,P006,525570,525416,23-10-2024
W001,New_Delhi,P001,794799,794799,24-10-2024
W002,Lucknow,P001,404349,404064,24-10-2024
W003,Chandigarh,P001,511441,510959,24-10-2024
W001,New_Delhi,P002,786889,786746,24-10-2024
W002,Lucknow,P002,386490,386414,24-10-2024
W003,Chandigarh,P002,522000,521833,24_10_2024
W001,New_Delhi,P003,783520,783520,24-10-2024
W002,Lucknow,P003,393386,393117,24-10-2024
W003,Chandigarh,P003,498915,498690,24-10-2024
W001,New_Delhi,P004,796408,796318,24-10-2024
W002,Lucknow,P004,385796,385506,24-10-2024
W003,Chandigarh,P004,531720,531345,24-10-2024
W001,New_Delhi,P005,783241,783241,24-10-2024
W002,Lucknow,P005,387954,387633,24-10-2024
W003,Chandigarh,P005,501891,501746,24-10-2024
W001,New_Delhi,P006,805698,805648,24-10-2024
W002,Lucknow,P006,400357,400028,24-10-2024
W003,Chandigarh,P006,526626,526328,24-10-2024
W001,New_Delhi,P001,796077,795993,25-10-2024
W002,Lucknow,P001,405342,405046,25-10-2024
W003,Chandigarh,P001,512237,511923,25-10-2024
W001,New_Delhi,P002,788317,788263,25-10-2024
W002,Lucknow,P002,387985,387810,25-10-2024
W003,Chandigarh,P002,523403,523259,25-10-2024
W001,New_Delhi,P003,784826,784826,25-10-2024
W002,Lucknow,P003,394423,394086,25-10-2024
W003,Chandigarh,P003,499995,499849,25-10-2024
W001,New_Delhi,P004,797575,797479,25-10-2024
W002,Lucknow,P004,386762,386693,25-10-2024
W003,Chandigarh,P004,532601,532282,25-10-2024
W001,New_Delhi,P005,784282,784282,25-10-2024
W002,Lucknow,P005,388673,388594,25-10-2024
W003,Chandigarh,P005,502786,502596,25-10-2024
W001,New_Delhi,P006,806717,806645,25-10-2024
W002,Lucknow,P006,401097,400656,25-10-2024
W003,Chandigarh,P006,527396,527314,25-10-2024
W001,New_Delhi,P001,797169,797169,26-10-2024
W002,Lucknow,P001,406222,406061,26-10-2024
W003,Chandigarh,P001,513099,512732,26-10-2024
W001,New_Delhi,P002,789603,789431,26-10-2024
W002,Lucknow,P002,389149,388619,26-10-2024
W003,Chandigarh,P002,524598,524407,26-10-2024
W001,New_Delhi,P003,786415,786415,26-10-2024
W002,Lucknow,P003,395674,394981,26-10-2024
W003,Chandigarh,P003,501437,501285,26-10-2024
W001,New_Delhi,P004,798595,798595,26-10-2024
W002,Lucknow,P004,387808,387616,26-10-2024
W003,Chandigarh,P004,533397,533085,26-10-2024
W001,New_Delhi,P005,785519,785519,26-10-2024
W002,Lucknow,P005,389831,389393,26-10-2024
W003,Chandigarh,P005,503832,503566,26-10-2024
W001,New_Delhi,P006,807799,807799,26-10-2024
W002,Lucknow,P006,401810,401154,26-10-2024
W003,Chandigarh,P006,528467,528245,26-10-2024
W001,New_Delhi,P001,798321,798321,27-10-2024
W002,Lucknow,P001,407213,406935,27-10-2024
W003,Chandigarh,P001,513883,513714,27-10-2024
W001,New_Delhi,P002,791069,790996,27-10-2024
W002,Lucknow,P002,390257,389973,27-10-2024
W003,Chandigarh,P002,526045,525316,27-10-2024
W001,New_Delhi,P003,787543,787493,27-10-2024
W002,Lucknow,P003,396109,395795,27-10-2024
W003,Chandigarh,P003,502412,502239,27-10-2024
W001,New_Delhi,P004,799601,799601,27-10-2024
W002,Lucknow,P004,388622,388504,27-10-2024
W003,Chandigarh,P004,534091,534015,27-10-2024
W001,New_Delhi,P005,786690,786519,27-10-2024
W002,Lucknow,P005,390564,390304,27-10-2024
W003,Chandigarh,P005,504737,504044,27-10-2024
W001,New_Delhi,P006,808830,808766,27-10-2024
W002,Lucknow,P006,402184,402043,27-10-2024
W003,Chandigarh,P006,529275,529133,27-10-2024
W001,New_Delhi,P001,799375,799284,28-10-2024
W002,Lucknow,P001,407989,407605,28-10-2024
W003,Chandigarh,P001,514768,514260,28-10-2024
W001,New_Delhi,P002,792627,792627,28-10-2024
W002,Lucknow,P002,391604,391424,28-10-2024
W003,Chandigarh,P002,526947,526712,28-10-2024
W001,New_Delhi,P003,789091,789091,28-10-2024
W002,Lucknow,P003,397393,397153,28-10-2024
W003,Chandigarh,P003,503837,503780,28-10-2024
W001,New_Delhi,P004,800724,800724,28-10-2024
W002,Lucknow,P004,389626,389493,28-10-2024
W003,Chandigarh,P004,535137,534914,28-10-2024
W001,New_Delhi,P005,787763,787763,28-10-2024
W002,Lucknow,P005,391548,391176,28-10-2024
W003,Chandigarh,P005,505287,505080,28-10-2024
W001,New_Delhi,P006,810353,810353,28-10-2024
W002,Lucknow,P006,403630,403349,28-10-2024
W003,Chandigarh,P006,530719,530122,28-10-2024
W001,New_Delhi,P001,800734,800680,29-10-2024
W002,Lucknow,P001,409055,408806,29-10-2024
W003,Chandigarh,P001,515709,515516,29-10-2024
W001,New_Delhi,P002,794173,794082,29-10-2024
W002,Lucknow,P002,392969,392586,29-10-2024
W003,Chandigarh,P002,528257,527882,29-10-2024
W001,New_Delhi,P003,790339,790339,29-10-2024
W002,Lucknow,P003,398401,398137,29-10-2024
W003,Chandigarh,P003,505028,504706,29-10-2024
W001,New_Delhi,P004,802056,802056,29-10-2024
W002,Lucknow,P004,390824,390458,29-10-2024
W003,Chandigarh,P004,536245,535858,29-10-2024
W001,New_Delhi,P005,788793,788793,29-10-2024
W002,Lucknow,P005,392206,391829,29-10-2024
W003,Chandigarh,P005,506110,505852,29-10-2024
W001,New_Delhi,P006,811866,811866,29-10-2024
W002,Lucknow,P006,404862,404378,29-10-2024
W003,Chandigarh,P006,531634,531344,29-10-2024
W001,New_Delhi,P001,802290,802290,30-10-2024
W002,Lucknow,P001,410415,410135,30-10-2024
W003,Chandigarh,P001,517125,516857,30-10-2024
W001,New_Delhi,P002,795689,795689,30-10-2024
W002,Lucknow,P002,394193,393844,30-10-2024
W003,Chandigarh,P002,529489,529301,30-10-2024
W001,New_Delhi,P003,791770,791685,30-10-2024
W002,Lucknow,P003,399568,399297,30-10-2024
W003,Chandigarh,P003,506136,506045,30-10-2024
W001,New_Delhi,P004,803357,803357,30-10-2024
W002,Lucknow,P004,391759,391377,30-10-2024
W003,Chandigarh,P004,537159,536934,30-10-2024
W001,New_Delhi,P005,789853,789853,30-10-2024
W002,Lucknow,P005,392888,392708,30-10-2024
W003,Chandigarh,P005,506911,506691,30-10-2024
W001,New_Delhi,P006,812917,812837,30-10-2024
W002,Lucknow,P006,405429,405106,30-10-2024
W003,Chandigarh,P006,532394,531917,30-10-2024
W001,New_Delhi,P001,803368,803368,31-10-2024
W002,Lucknow,P001,411213,410827,31-10-2024
