Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W001,New Delhi,P003,554836,554836,06-04-2024
W002,Lucknow,P003,312860,310280,06-04-2024
W003,Chandigarh,P003,369893,369600,06-04-2024
W001,New Delhi,P004,562155,561856,06-04-2024
W002,Lucknow,P004,292170,290196,06-04-2024
W003,Chandigarh,P004,394258,393255,06-04-2024
W001,New Delhi,P005,551077,551077,06-04-2024
W002,Lucknow,P005,294313,293410,06-04-2024
W003,Chandigarh,P005,370577,369787,06-04-2024
W001,New Delhi,P006,564276,564276,06-04-2024
W002,Lucknow,P006,303336,302587,06-04-2024
W003,Chandigarh,P006,391038,390058,06-04-2024
W001,New Delhi,P001,559744,559457,07-04-2024
W002,Lucknow,P001,317163,315889,07-04-2024
W003,Chandigarh,P001,374442,373677,07-04-2024
W001,New Delhi,P002,561796,561796,07-04-2024
W002,Lucknow,P002,306642,306203,07-04-2024
W003,Chandigarh,P002,389316,388505,07-04-2024
W001,New Delhi,P003,555927,555927,07-04-2024
W002,Lucknow,P003,311371,310472,07-04-2024
W003,Chandigarh,P003,370690,369737,07-04-2024
W001,New Delhi,P004,563007,561999,07-04-2024
W002,Lucknow,P004,291346,290573,07-04-2024
W003,Chandigarh,P004,394405,393957,07-04-2024
W001,New Delhi,P005,552086,551849,07-04-2024
W002,Lucknow,P005,294418,293157,07-04-2024
W003,Chandigarh,P005,370795,369674,07-04-2024
W001,New Delhi,P006,565926,565667,07-04-2024
W002,Lucknow,P006,304236,303050,07-04-2024
W003,Chandigarh,P006,391707,389531,07-04-2024
W001,New Delhi,P001,560918,560703,08 04 2024
W002,Lucknow,P001,317350,316847,08-04-2024
W003,Chandigarh,P001,375138,374606,08-04-2024
W001,New Delhi,P002,563145,563145,08-04-2024
W002,Lucknow,P002,307552,306656,08-04-2024
W003,Chandigarh,P002,389854,389555,08-04-2024
W001,New Delhi,P003,557501,557251,08-04-2024
W002,Lucknow,P003,312045,310828,08-04-2024
W003,Chandigarh,P003,371310,371019,08-04-2024
W001,New Delhi,P004,563542,563297,08-04-2024
W002,Lucknow,P004,292116,290346,08-04-2024
W003,Chandigarh,P004,395500,395007,08-04-2024
W001,New Delhi,P005,553103,552819,08-04-2024
W002,Lucknow,P005,294411,293926,08-04-2024
W003,Chandigarh,P005,370927,369709,08-04-2024
W001,New Delhi,P006,567329,567329,08-04-2024
W002,Lucknow,P006,304711,303171,08-04-2024
W003,Chandigarh,P006,391192,390421,08-04-2024
W001,New Delhi,P001,561851,561604,09-04-2024
W002,Lucknow,P001,317995,317082,09-04-2024
W003,Chandigarh,P001,375754,374122,09-04-2024
W001,New Delhi,P002,564425,564174,09-04-2024
W002,Lucknow,P002,307936,307420,09-04-2024
W003,Chandigarh,P002,390834,390834,09-04-2024
W001,New Delhi,P003,558671,558390,09-04-2024
W002,Lucknow,P003,312247,310851,09-04-2024
W003,Chandigarh,P003,372438,371689,09-04-2024
W001,New Delhi,P004,564960,564669,09-04-2024
W002,Lucknow,P004,292008,291450,09-04-2024
W003,Chandigarh,P004,396669,395610,09-04-2024
W001,New Delhi,P005,554019,554019,09-04-2024
W002,Lucknow,P005,295126,293737,09-04-2024
W003,Chandigarh,P005,370909,370397,09-04-2024
W001,New Delhi,P006,568697,568452,09-04-2024
W002,Lucknow,P006,304538,303483,09-04-2024
W003,Chandigarh,P006,391788,391090,09-04-2024
W001,New Delhi,P001,562953,562422,10-04-2024
W002,Lucknow,P001,318430,316966,10 04 2024
W003,Chandigarh,P001,375470,374726,10-04-2024
W001,New Delhi,P002,565612,565410,10-04-2024
W002,Lucknow,P002,308857,306993,10-04-2024
W003,Chandigarh,P002,392271,391776,10-04-2024
W001,New Delhi,P003,559824,559824,10-04-2024
W002,Lucknow,P003,312285,311051,10-04-2024
W003,Chandigarh,P003,373122,372829,10-04-2024
W001,New Delhi,P004,566129,565927,10-04-2024
W002,Lucknow,P004,292910,292181,10-04-2024
W003,Chandigarh,P004,397069,396142,10-04-2024
W001,New Delhi,P005,555592,555375,10-04-2024
W002,Lucknow,P005,295310,294419,10-04-2024
W003,Chandigarh,P005,371970,371525,10-04-2024
W001,New Delhi,P006,569832,569832,10-04-2024
W002,Lucknow,P006,304863,303873,10-04-2024
W003,Chandigarh,P006,392470,392003,10-04-2024
W001,New Delhi,P001,563425,563425,11-04-2024
W002,Lucknow,P001,317968,316732,11-04-2024
W003,Chandigarh,P001,375728,375248,11-04-2024
W001,New Delhi,P002,566745,566473,11-04-2024
W002,Lucknow,P002,308328,307589,11-04-2024
W003,Chandigarh,P002,393110,392860,11-04-2024
W001,New Delhi,P003,561019,560803,11-04-2024
W002,Lucknow,P003,312246,311693,11-04-2024
W003,Chandigarh,P003,374024,373353,11-04-2024
W001,New Delhi,P004,567375,567375,11-04-2024
W002,Lucknow,P004,293629,292752,11-04-2024
W003,Chandigarh,P004,397590,395340,11-04-2024
W001,New Delhi,P005,556861,556589,11-04-2024
W002,Lucknow,P005,295905,293966,11-04-2024
W003,Chandigarh,P005,373010,372090,11-04-2024
W001,New Delhi,P006,571159,571159,11-04-2024
W002,Lucknow,P006,305200,303417,11-04-2024
W003,Chandigarh,P006,393329,392276,11-04-2024
W001,New Delhi,P001,564881,564655,12-04-2024
W002,Lucknow,P001,318188,317175,12-04-2024
W003,Chandigarh,P001,376703,375757,12-04-2024
W001,New Delhi,P002,567910,567910,12-04-2024
W002,Lucknow,P002,309025,307826,12-04-2024
W003,Chandigarh,P002,394296,393601,12-04-2024
W001,New Delhi,P003,562465,562264,12-04-2024
W002,Lucknow,P003,313355,312622,12-04-2024
W003,Chandigarh,P003,375015,374324,12-04-2024
W001,New Delhi,P004,568438,568226,12-04-2024
W002,Lucknow,P004,293815,292389,12-04-2024
W003,Chandigarh,P004,396402,395691,12-04-2024
W001,New Delhi,P005,557658,557448,12-04-2024
W002,Lucknow,P005,295035,294366,12-04-2024
W003,Chandigarh,P005,373159,372172,12-04-2024
W001,New Delhi,P006,572642,572642,12-04-2024
W002,Lucknow,P006,304900,303594,12-04-2024
W003,Chandigarh,P006,393758,393758,12-04-2024
W001,New Delhi,P001,565962,565671,13-04-2024
W002,Lucknow,P001,318482,316481,13-04-2024
W003,Chandigarh,P001,377063,376579,13-04-2024
W001,New Delhi,P002,568952,568407,13-04-2024
W002,Lucknow,P002,308868,308350,13-04-2024
W003,Chandigarh,P002,394642,393575,13-04-2024
W001,New Delhi,P003,563585,563161,13-04-2024
W002,Lucknow,P003,313943,312096,13-04-2024
W003,Chandigarh,P003,375645,375645,13-04-2024
W001,New Delhi,P004,569352,569352,13-04-2024
W002,Lucknow,P004,293514,291672,13-04-2024
W003,Chandigarh,P004,396816,396069,13-04-2024
W001,New Delhi,P005,558960,558752,13-04-2024
W002,Lucknow,P005,295878,294418,13-04-2024
W003,Chandigarh,P005,373683,373180,13-04-2024
W001,New Delhi,P006,573727,573727,13-04-2024
W002,Lucknow,P006,304678,302966,13-04-2024
W003,Chandigarh,P006,394842,394179,13-04-2024
W001,New Delhi,P001,566739,566739,14-04-2024
W002,Lucknow,P001,317549,315812,14-04-2024
W003,Chandigarh,P001,377647,376433,14-04-2024
W001,New Delhi,P002,570055,569827,14-04-2024
W002,Lucknow,P002,309998,307884,14-04-2024
W003,Chandigarh,P002,395223,393733,14-04-2024
W001,New Delhi,P003,564442,563936,14-04-2024
W002,Lucknow,P003,313377,312584,14-04-2024
W003,Chandigarh,P003,376926,376422,14-04-2024
W001,New Delhi,P004,570654,570373,14-04-2024
W002,Lucknow,P004,292974,291942,14-04-2024
W003,Chandigarh,P004,397371,397148,14-04-2024
W001,New Delhi,P005,559831,559831,14-04-2024
W002,Lucknow,P005,295496,294072,14-04-2024
W003,Chandigarh,P005,374258,373763,14-04-2024
W001,New Delhi,P006,575128,574895,14-04-2024
W002,Lucknow,P006,304366,303642,14-04-2024
W003,Chandigarh,P006,395579,394404,14-04-2024
W001,New Delhi,P001,568330,568042,15-04-2024
W002,Lucknow,P001,317403,315500,15-04-2024
W003,Chandigarh,P001,378024,378024,15-04-2024
W001,New Delhi,P002,570874,570874,15-04-2024
W002,Lucknow,P002,308931,307000,15-04-2024
W003,Chandigarh,P002,394779,393484,15-04-2024
W001,New Delhi,P003,565440,565176,15-04-2024
W002,Lucknow,P003,314088,313061,15-04-2024
W003,Chandigarh,P003,377925,377159,15-04-2024
W001,New Delhi,P004,571662,571370,15-04-2024
W002,Lucknow,P004,293231,292533,15-04-2024
W003,Chandigarh,P004,398436,397898,15-04-2024
W001,New Delhi,P005,561286,561036,15-04-2024
W002,Lucknow,P005,295527,294268,15-04-2024
W003,Chandigarh,P005,375217,374265,15-04-2024
W001,New Delhi,P006,576086,576086,15-04-2024
W002,Lucknow,P006,304832,303829,15-04-2024
W003,Chandigarh,P006,395594,394871,15-04-2024
W001,New Delhi,P001,569078,569078,16-04-2024
W002,Lucknow,P001,316536,315569,16-04-2024
W003,Chandigarh,P001,379060,378082,16-04-2024
W001,New Delhi,P002,572246,572015,16-04-2024
W002,Lucknow,P002,308372,307920,16-04-2024
W003,Chandigarh,P002,394855,393593,16-04-2024
W001,New Delhi,P003,566449,566449,16-04-2024
W002,Lucknow,P003,314334,312247,16-04-2024
W003,Chandigarh,P003,378432,376839,16-04-2024
W001,New Delhi,P004,572692,572415,16-04-2024
W002,Lucknow,P004,293855,292558,16-04-2024
W003,Chandigarh,P004,399219,398431,16-04-2024
W001,New Delhi,P005,562276,562036,16-04-2024
W002,Lucknow,P005,295508,294475,16-04-2024
W003,Chandigarh,P005,375504,374536,16-04-2024
W001,New Delhi,P006,577614,577334,16-04-2024
W002,Lucknow,P006,305356,303493,16-04-2024
W003,Chandigarh,P006,396398,395934,16-04-2024
W001,New Delhi,P001,570392,570392,17-04-2024
W002,Lucknow,P001,316882,315593,17-04-2024
W003,Chandigarh,P001,379395,378623,17-04-2024
W001,New Delhi,P002,573290,573290,17-04-2024
W002,Lucknow,P002,309195,308098,17-04-2024
W003,Chandigarh,P002,394867,394607,17-04-2024
W001,New Delhi,P003,567836,567615,17-04-2024
W002,Lucknow,P003,313634,311910,17-04-2024
W003,Chandigarh,P003,378225,377429,17-04-2024
W001,New Delhi,P004,573936,573936,17-04-2024
W002,Lucknow,P004,294079,293561,17-04-2024
W003,Chandigarh,P004,399951,399156,17-04-2024
W001,New Delhi,P005,563181,563181,17-04-2024
W002,Lucknow,P005,295620,294628,17-04-2024
W003,Chandigarh,P005,375680,375204,17-04-2024
W001,New Delhi,P006,578437,578437,17-04-2024
W002,Lucknow,P006,304595,303354,17-04-2024
W003,Chandigarh,P006,397036,396300,17-04-2024
W001,New Delhi,P001,571863,571617,18-04-2024
W002,Lucknow,P001,317063,316286,18-04-2024
W003,Chandigarh,P001,380093,379170,18-04-2024
W001,New Delhi,P002,574836,574618,18-04-2024
W002,Lucknow,P002,309643,308751,18-04-2024
W003,Chandigarh,P002,396152,395129,18-04-2024
W001,New Delhi,P003,568851,568637,18-04-2024
W002,Lucknow,P003,313145,312336,18-04-2024
W003,Chandigarh,P003,378664,377874,18-04-2024
W001,New Delhi,P004,575002,574734,18-04-2024
W002,Lucknow,P004,294627,293389,18-04-2024
W003,Chandigarh,P004,400222,399440,18-04-2024
W001,New Delhi,P005,564389,564389,18-04-2024
W002,Lucknow,P005,295836,294209,18-04-2024
W003,Chandigarh,P005,376412,374821,18-04-2024
W001,New Delhi,P006,579706,579706,18-04-2024
W002,Lucknow,P006,304622,303019,18-04-2024
W003,Chandigarh,P006,397568,396625,18-04-2024
W001,New Delhi,P001,572848,572634,19-04-2024
W002,Lucknow,P001,317516,316547,19-04-2024
W003,Chandigarh,P001,380400,378450,19-04-2024
W001,New Delhi,P002,575747,575467,19-04-2024
W002,Lucknow,P002,309880,309196,19-04-2024
W003,Chandigarh,P002,396257,395480,19-04-2024
W001,New Delhi,P003,569665,569665,19-04-2024
W002,Lucknow,P003,313363,312939,19-04-2024
W003,Chandigarh,P003,378901,377703,19-04-2024
W001,New Delhi,P004,575982,575982,19-04-2024
W002,Lucknow,P004,294637,293505,19-04-2024
W003,Chandigarh,P004,400688,399939,19-04-2024
W001,New Delhi,P005,565442,565442,19-04-2024
W002,Lucknow,P005,295262,294842,19-04-2024
W003,Chandigarh,P005,375874,375396,19-04-2024
W001,New Delhi,P006,581037,581037,19-04-2024
W002,Lucknow,P006,304350,303057,19-04-2024
W003,Chandigarh,P006,397955,396937,19-04-2024
W001,New Delhi,P001,574013,574013,20-04-2024
W002,Lucknow,P001,317926,317246,20-04-2024
W003,Chandigarh,P001,379828,378569,20-04-2024
W001,New Delhi,P002,576705,576503,20-04-2024
W002,Lucknow,P002,310434,309667,20-04-2024
W003,Chandigarh,P002,396718,395782,20-04-2024
W001,New Delhi,P003,571006,571006,20-04-2024
W002,Lucknow,P003,314279,313396,20-04-2024
W003,Chandigarh,P003,379043,377817,20-04-2024
W001,New Delhi,P004,576996,576996,20-04-2024
W002,Lucknow,P004,294519,293537,20-04-2024
W003,Chandigarh,P004,400952,399504,20-04-2024
W001,New Delhi,P005,566911,566911,20-04-2024
W002,Lucknow,P005,296311,294981,20-04-2024
W003,Chandigarh,P005,376864,375177,20-04-2024
W001,New Delhi,P006,582666,582435,20-04-2024
W002,Lucknow,P006,304686,303394,20-04-2024
W003,Chandigarh,P006,398566,397247,20-04-2024
W001,New Delhi,P001,575655,575655,21-04-2024
W002,Lucknow,P001,318887,317373,21-04-2024
W003,Chandigarh,P001,380210,380210,21-04-2024
W001,New Delhi,P002,577760,577494,21-04-2024
W002,Lucknow,P002,310924,309467,21-04-2024
W003,Chandigarh,P002,397039,396579,21-04-2024
W001,New Delhi,P003,572044,572044,21-04-2024
W002,Lucknow,P003,314433,313698,21-04-2024
W003,Chandigarh,P003,378854,376772,21-04-2024
W001,New Delhi,P004,578596,578596,21-04-2024
W002,Lucknow,P004,295137,293427,21-04-2024
W003,Chandigarh,P004,401103,399998,21-04-2024
W001,New Delhi,P005,568382,568382,21-04-2024
W002,Lucknow,P005,296452,295401,21-04-2024
W003,Chandigarh,P005,376647,376379,21-04-2024
W001,New Delhi,P006,583470,583187,21-04-2024
W002,Lucknow,P006,304429,303766,21-04-2024
W003,Chandigarh,P006,398281,397280,21-04-2024
W001,New Delhi,P001,576770,576770,22-04-2024
W002,Lucknow,P001,318487,318206,22-04-2024
W003,Chandigarh,P001,381324,379484,22-04-2024
W001,New Delhi,P002,579025,579025,22-04-2024
W002,Lucknow,P002,310997,310051,22-04-2024
W003,Chandigarh,P002,398109,397325,22-04-2024
W001,New Delhi,P003,573504,573261,22-04-2024
W002,Lucknow,P003,315157,313481,22-04-2024
W003,Chandigarh,P003,378231,377758,22-04-2024
W001,New Delhi,P004,580080,580080,22-04-2024
W002,Lucknow,P004,294911,293669,22-04-2024
W003,Chandigarh,P004,401481,400256,22-04-2024
W001,New Delhi,P005,569929,568915,22-04-2024
W002,Lucknow,P005,296947,296397,22-04-2024
W003,Chandigarh,P005,377925,377678,22-04-2024
W001,New Delhi,P006,584541,584286,22-04-2024
W002,Lucknow,P006,305120,303880,22-04-2024
W003,Chandigarh,P006,398633,398359,22-04-2024
W001,New Delhi,P001,577813,577813,23-04-2024
W002,Lucknow,P001,319249,318802,23-04-2024
W003,Chandigarh,P001,380527,379056,23-04-2024
W001,New Delhi,P002,580138,579621,23-04-2024
W002,Lucknow,P002,311164,309980,23-04-2024
W003,Chandigarh,P002,398438,397426,23-04-2024
W001,New Delhi,P003,574290,574290,23-04-2024
W002,Lucknow,P003,314510,312842,23-04-2024
W003,Chandigarh,P003,378786,378556,23-04-2024
W001,New Delhi,P004,581099,581099,23-04-2024
W002,Lucknow,P004,294688,292773,23-04-2024
W003,Chandigarh,P004,401274,400771,23-04-2024
W001,New Delhi,P005,570057,570057,23-04-2024
W002,Lucknow,P005,297539,296815,23-04-2024
W003,Chandigarh,P005,378819,377792,23-04-2024
W001,New Delhi,P006,585707,585462,23-04-2024
W002,Lucknow,P006,305301,304484,23-04-2024
W003,Chandigarh,P006,399780,399525,23-04-2024
W001,New Delhi,P001,578842,578842,24-04-2024
W002,Lucknow,P001,319831,319306,24-04-2024
W003,Chandigarh,P001,380084,379815,24-04-2024
W001,New Delhi,P002,580766,580766,24-04-2024
W002,Lucknow,P002,311125,310575,24-04-2024
W003,Chandigarh,P002,398570,398122,24-04-2024
W001,New Delhi,P003,575853,575557,24-04-2024
W002,Lucknow,P003,314404,313070,24-04-2024
W003,Chandigarh,P003,380118,379368,24-04-2024
W001,New Delhi,P004,582228,581764,24-04-2024
W002,Lucknow,P004,293902,292235,24-04-2024
W003,Chandigarh,P004,401900,400441,24-04-2024
W001,New Delhi,P005,571414,571414,24-04-2024
W002,Lucknow,P005,298172,297754,24-04-2024
W003,Chandigarh,P005,379149,378685,24-04-2024
W001,New Delhi,P006,586749,586749,24-04-2024
W002,Lucknow,P006,305771,303934,24-04-2024
W003,Chandigarh,P006,400811,400322,24-04-2024
W001,New Delhi,P001,579908,579908,25-04-2024
W002,Lucknow,P001,320371,319565,25-04-2024
W003,Chandigarh,P001,380880,379851,25-04-2024
W001,New Delhi,P002,581966,581966,25-04-2024
W002,Lucknow,P002,311774,310781,25-04-2024
W003,Chandigarh,P002,399321,397788,25-04-2024
W001,New Delhi,P003,577108,577108,25-04-2024
W002,Lucknow,P003,314621,314621,25-04-2024
W003,Chandigarh,P003,380919,380114,25-04-2024
W001,New Delhi,P004,583334,583334,25-04-2024
W002,Lucknow,P004,293805,293593,25-04-2024
W003,Chandigarh,P004,402011,401287,25-04-2024
W001,New Delhi,P005,572672,572170,25-04-2024
W002,Lucknow,P005,299012,298369,25-04-2024
W003,Chandigarh,P005,379943,379409,25-04-2024
W001,New Delhi,P006,587817,587540,25-04-2024
W002,Lucknow,P006,305002,304466,25-04-2024
W003,Chandigarh,P006,401390,400627,25-04-2024
W001,New Delhi,P001,581140,580669,26-04-2024
W002,Lucknow,P001,320797,320285,26-04-2024
W003,Chandigarh,P001,381082,380256,26-04-2024
W001,New Delhi,P002,583314,583031,26-04-2024
W002,Lucknow,P002,312129,311647,26-04-2024
W003,Chandigarh,P002,399135,397568,26-04-2024
W001,New Delhi,P003,578635,578635,26-04-2024
W002,Lucknow,P003,316148,314465,26-04-2024
W003,Chandigarh,P003,381641,380355,26-04-2024
W001,New Delhi,P004,584922,584676,26-04-2024
W002,Lucknow,P004,295181,294214,26-04-2024
W003,Chandigarh,P004,402875,402352,26-04-2024
W001,New Delhi,P005,573352,573352,26-04-2024
W002,Lucknow,P005,299550,297661,26-04-2024
W003,Chandigarh,P005,380590,378798,26-04-2024
W001,New Delhi,P006,589188,588644,26-04-2024
W002,Lucknow,P006,306114,305455,26-04-2024
W003,Chandigarh,P006,402275,400986,26-04-2024
W001,New Delhi,P001,581758,581758,27-04-2024
W002,Lucknow,P001,321374,319987,27-04-2024
W003,Chandigarh,P001,381344,380326,27-04-2024
W001,New Delhi,P002,584178,583683,27-04-2024
W002,Lucknow,P002,312793,312127,27-04-2024
W003,Chandigarh,P002,398714,398221,27-04-2024
W001,New Delhi,P003,579989,579989,27-04-2024
W002,Lucknow,P003,315819,313937,27-04-2024
W003,Chandigarh,P003,381708,380285,27-04-2024
W001,New Delhi,P004,586331,586331,27-04-2024
W002,Lucknow,P004,295869,294895,27-04-2024
W003,Chandigarh,P004,404006,403748,27-04-2024
W001,New Delhi,P005,574726,574726,27-04-2024
W002,Lucknow,P005,299034,298030,27-04-2024
W003,Chandigarh,P005,380171,379485,27-04-2024
W001,New Delhi,P006,589974,589974,27-04-2024
W002,Lucknow,P006,306785,305544,27-04-2024
W003,Chandigarh,P006,402316,401210,27-04-2024
W001,New Delhi,P001,583140,582873,28-04-2024
W002,Lucknow,P001,321368,320657,28-04-2024
W003,Chandigarh,P001,381707,380616,28-04-2024
W001,New Delhi,P002,585349,585057,28-04-2024
W002,Lucknow,P002,313793,312799,28-04-2024
W003,Chandigarh,P002,399887,398710,28-04-2024
W001,New Delhi,P003,581258,580805,28-04-2024
W002,Lucknow,P003,315205,312182,28-04-2024
W003,Chandigarh,P003,381553,381060,28-04-2024
W001,New Delhi,P004,587769,587493,28-04-2024
W002,Lucknow,P004,296333,295318,28-04-2024
W003,Chandigarh,P004,405185,403916,28-04-2024
W001,New Delhi,P005,576336,576336,28-04-2024
W002,Lucknow,P005,299640,299413,28-04-2024
W003,Chandigarh,P005,381094,380621,28-04-2024
W001,New Delhi,P006,591392,591159,28-04-2024
W002,Lucknow,P006,306962,306162,28-04-2024
W003,Chandigarh,P006,402628,401833,28-04-2024
W001,New Delhi,P001,584189,583680,29-04-2024
W002,Lucknow,P001,321973,320727,29-04-2024
W003,Chandigarh,P001,381931,381390,29-04-2024
W001,New Delhi,P002,586456,585894,29-04-2024
W002,Lucknow,P002,314198,314198,29-04-2024
W003,Chandigarh,P002,400109,399085,29-04-2024
W001,New Delhi,P003,582270,581535,29-04-2024
W002,Lucknow,P003,313646,312676,29-04-2024
W003,Chandigarh,P003,382524,381304,29-04-2024
W001,New Delhi,P004,588724,588434,29-04-2024
W002,Lucknow,P004,296549,295704,29-04-2024
W003,Chandigarh,P004,405147,404678,29-04-2024
W001,New Delhi,P005,577413,576903,29-04-2024
W002,Lucknow,P005,300490,298838,29-04-2024
W003,Chandigarh,P005,381697,380241,29-04-2024
W001,New Delhi,P006,592639,592639,29-04-2024
W002,Lucknow,P006,307641,307078,29-04-2024
W003,Chandigarh,P006,403312,402308,29-04-2024
W001,New Delhi,P001,584891,584891,30-04-2024
W002,Lucknow,P001,321937,320540,30-04-2024
W003,Chandigarh,P001,382600,381854,30-04-2024
W001,New Delhi,P002,587132,586643,30-04-2024
W002,Lucknow,P002,315436,313922,30-04-2024
W003,Chandigarh,P002,400322,399345,30-04-2024
W001,New Delhi,P003,583190,582980,30-04-2024
W002,Lucknow,P003,314331,313285,30-04-2024
W003,Chandigarh,P003,382958,382456,30-04-2024
W001,New Delhi,P004,589582,589582,30-04-2024
W002,Lucknow,P004,296851,295590,30-04-2024
W003,Chandigarh,P004,405825,405002,30-04-2024
W001,New Delhi,P005,578486,578231,30-04-2024
W002,Lucknow,P005,300421,299854,30-04-2024
W003,Chandigarh,P005,381823,380830,30-04-2024
W001,New Delhi,P006,593709,593709,30-04-2024
W002,Lucknow,P006,308148,307668,30-04-2024
W003,Chandigarh,P006,403378,401459,30-04-2024
W001,New Delhi,P001,586352,586087,01-05-2024
W002,Lucknow,P001,322000,321283,01-05-2024
W003,Chandigarh,P001,383314,383046,01-05-2024
W001,New Delhi,P002,587759,587759,01-05-2024
W002,Lucknow,P002,315037,314266,01-05-2024
W003,Chandigarh,P002,400460,399482,01-05-2024
W001,New Delhi,P003,584030,584030,01-05-2024
W002,Lucknow,P003,314335,312157,01-05-2024
W003,Chandigarh,P003,383506,382768,01-05-2024
