Warehouse_ID,Warehouse_Location,Product_ID,Initial_Inventory,Remaining_Inventory,Date
W002,Lucknow,P001,6161,5916,06 01 2023
W003,Chandigarh,P001,6820,6568,06-01-2023
W001,New Delhi,P002,7876,7820,06-01-2023
W002,Lucknow,P002,6248,6155,06-01-2023
W003,Chandigarh,P002,7123,7056,06-01-2023
W001,New Delhi,P003,8052,8052,06-01-2023
W002,Lucknow,P003,7665,7495,06-01-2023
W003,Chandigarh,P003,7079,6533,06-01-2023
W001,New Delhi,P004,7520,7469,06-01-2023
W002,Lucknow,P004,6482,5959,06-01-2023
W003,Chandigarh,P004,6889,6490,06-01-2023
W001,New Delhi,P005,7095,7095,06 01 2023
W002,Lucknow,P005,4641,4099,06-01-2023
W003,Chandigarh,P005,6272,5955,06-01-2023
W001,New Delhi,P006,8314,8244,06-01-2023
W002,Lucknow,P006,6449,6223,06-01-2023
W003,Chandigarh,P006,7371,6891,06-01-2023
W001,New Delhi,P001,8896,8815,07-01-2023
W002,Lucknow,P001,6969,6896,07-01-2023
W003,Chandigarh,P001,7621,7320,07-01-2023
W001,New Delhi,P002,9314,9238,07-01-2023
W002,Lucknow,P002,7649,7137,07-01-2023
W003,Chandigarh,P002,8550,8430,07-01-2023
W001,New Delhi,P003,9466,9392,07-01-2023
W002,Lucknow,P003,8909,8769,07-01-2023
W003,Chandigarh,P003,7946,7791,07-01-2023
W001,New Delhi,P004,8949,8949,07-01-2023
W002,Lucknow,P004,7439,7013,07-01-2023
W003,Chandigarh,P004,7970,7775,07-01-2023
W001,New Delhi,P005,8676,8676,07-01-2023
W002,Lucknow,P005,5680,5473,07-01-2023
W003,Chandigarh,P005,7536,7231,07-01-2023
W001,New Delhi,P006,9530,9368,07-01-2023
W002,Lucknow,P006,7509,7316,07-01-2023
W003,Chandigarh,P006,8176,8011,07-01-2023
W001,New Delhi,P001,10261,10261,08-01-2023
W002,Lucknow,P001,8342,7889,08-01-2023
W003,Chandigarh,P001,8765,8347,08-01-2023
W001,New Delhi,P002,10865,10865,08-01-2023
W002,Lucknow,P002,8764,8332,08-01-2023
W003,Chandigarh,P002,10057,9801,08-01-2023
W001,New Delhi,P003,10764,10764,08-01-2023
W002,Lucknow,P003,10140,9617,08-01-2023
W003,Chandigarh,P003,9162,9024,08-01-2023
W001,New Delhi,P004,10162,10107,08-01-2023
W002,Lucknow,P004,8226,8069,08 01 2023
W003,Chandigarh,P004,8987,8770,08-01-2023
W001,New Delhi,P005,10336,10336,08-01-2023
W002,Lucknow,P005,7133,6718,08-01-2023
W003,Chandigarh,P005,8890,8623,08-01-2023
W001,New Delhi,P006,10467,10467,08-01-2023
W002,Lucknow,P006,8415,8181,08-01-2023
W003,Chandigarh,P006,9109,8642,08-01-2023
W001,New Delhi,P001,11685,11542,09-01-2023
W002,Lucknow,P001,9313,8767,09-01-2023
W003,Chandigarh,P001,9771,9272,09-01-2023
W001,New Delhi,P002,11965,11800,09-01-2023
W002,Lucknow,P002,9432,9261,09-01-2023
W003,Chandigarh,P002,10901,10768,09-01-2023
W001,New Delhi,P003,12358,12272,09-01-2023
W002,Lucknow,P003,11211,10833,09-01-2023
W003,Chandigarh,P003,10618,10334,09-01-2023
W001,New Delhi,P004,11417,11345,09-01-2023
W002,Lucknow,P004,9379,9231,09-01-2023
W003,Chandigarh,P004,10080,9970,09-01-2023
W001,New Delhi,P005,11636,11636,09-01-2023
W002,Lucknow,P005,8018,7787,09-01-2023
W003,Chandigarh,P005,9923,9683,09-01-2023
W001,New Delhi,P006,12024,11931,09-01-2023
W002,Lucknow,P006,9737,9532,09-01-2023
W003,Chandigarh,P006,10198,10063,09 01 2023
W001,New Delhi,P001,12594,12594,10-01-2023
W002,Lucknow,P001,9818,9561,10-01-2023
W003,Chandigarh,P001,10323,10090,10-01-2023
W001,New Delhi,P002,13376,13285,10-01-2023
W002,Lucknow,P002,10837,10435,10-01-2023
W003,Chandigarh,P002,12344,12197,10-01-2023
W001,New Delhi,P003,13642,13491,10-01-2023
W002,Lucknow,P003,12202,11754,10-01-2023
W003,Chandigarh,P003,11703,11526,10-01-2023
W001,New Delhi,P004,12400,12400,10-01-2023
W002,Lucknow,P004,10286,9928,10-01-2023
W003,Chandigarh,P004,11025,10886,10-01-2023
W001,New Delhi,P005,13298,13016,10-01-2023
W002,Lucknow,P005,9449,9236,10-01-2023
W003,Chandigarh,P005,11345,11112,10-01-2023
W001,New Delhi,P006,13444,13384,10-01-2023
W002,Lucknow,P006,11045,10838,10-01-2023
W003,Chandigarh,P006,11575,11431,10-01-2023
W001,New Delhi,P001,13889,13889,11-01-2023
W002,Lucknow,P001,10856,10533,11-01-2023
W003,Chandigarh,P001,11385,11307,11-01-2023
W001,New Delhi,P002,14581,14581,11-01-2023
W002,Lucknow,P002,11731,11423,11 01 2023
W003,Chandigarh,P002,13492,12964,11-01-2023
W001,New Delhi,P003,14979,14979,11-01-2023
W002,Lucknow,P003,13242,12843,11-01-2023
W003,Chandigarh,P003,13014,12804,11-01-2023
W001,New Delhi,P004,14027,13977,11-01-2023
W002,Lucknow,P004,11554,11210,11-01-2023
W003,Chandigarh,P004,12512,12275,11-01-2023
W001,New Delhi,P005,14680,14680,11-01-2023
W002,Lucknow,P005,10899,10576,11-01-2023
W003,Chandigarh,P005,12775,12682,11-01-2023
W001,New Delhi,P006,14667,14595,11-01-2023
W002,Lucknow,P006,12121,11483,11-01-2023
W003,Chandigarh,P006,12713,12205,11-01-2023
W001,New Delhi,P001,15132,15132,12-01-2023
W002,Lucknow,P001,11776,11560,12-01-2023
W003,Chandigarh,P001,12549,12255,12-01-2023
W001,New Delhi,P002,15836,15698,12-01-2023
W002,Lucknow,P002,12678,12443,12-01-2023
W003,Chandigarh,P002,14218,13968,12-01-2023
W001,New Delhi,P003,15999,15999,12-01-2023
W002,Lucknow,P003,13863,13380,12-01-2023
W003,Chandigarh,P003,13824,13112,12-01-2023
W001,New Delhi,P004,15444,15285,12-01-2023
W002,Lucknow,P004,12677,12297,12-01-2023
W003,Chandigarh,P004,13741,13360,12 01 2023
W001,New Delhi,P005,15795,15626,12-01-2023
W002,Lucknow,P005,11691,11375,12-01-2023
W003,Chandigarh,P005,13796,13184,12-01-2023
W001,New Delhi,P006,15700,15610,12-01-2023
W002,Lucknow,P006,12588,12361,12-01-2023
W003,Chandigarh,P006,13310,13151,12-01-2023
W001,New Delhi,P001,16550,16550,13-01-2023
W002,Lucknow,P001,12978,12718,13-01-2023
W003,Chandigarh,P001,13673,13540,13-01-2023
W001,New Delhi,P002,17011,17011,13-01-2023
W002,Lucknow,P002,13755,13291,13-01-2023
W003,Chandigarh,P002,15280,14993,13-01-2023
W001,New Delhi,P003,17246,17246,13-01-2023
W002,Lucknow,P003,14627,14199,13-01-2023
W003,Chandigarh,P003,14359,14124,13-01-2023
W001,New Delhi,P004,16493,16428,13-01-2023
W002,Lucknow,P004,13505,12910,13-01-2023
W003,Chandigarh,P004,14568,14406,13-01-2023
W001,New Delhi,P005,16826,16765,13-01-2023
W002,Lucknow,P005,12575,12164,13-01-2023
W003,Chandigarh,P005,14384,13978,13-01-2023
W001,New Delhi,P006,16870,16870,13-01-2023
W002,Lucknow,P006,13621,13416,2023-13-01
W003,Chandigarh,P006,14411,14326,13-01-2023
W001,New Delhi,P001,17588,17502,14-01-2023
W002,Lucknow,P001,13755,13388,14-01-2023
W003,Chandigarh,P001,14577,14577,14 01 2023
W001,New Delhi,P002,18463,18409,14-01-2023
W002,Lucknow,P002,14743,14516,14-01-2023
W003,Chandigarh,P002,16445,15954,14-01-2023
W001,New Delhi,P003,18863,18863,14-01-2023
W002,Lucknow,P003,15816,15725,14-01-2023
W003,Chandigarh,P003,15740,15522,14-01-2023
W001,New Delhi,P004,17848,17683,14-01-2023
W002,Lucknow,P004,14329,13903,14-01-2023
W003,Chandigarh,P004,15825,15576,14-01-2023
W001,New Delhi,P005,17805,17604,14-01-2023
W002,Lucknow,P005,13204,12880,14-01-2023
W003,Chandigarh,P005,15018,14431,14-01-2023
W001,New Delhi,P006,18512,18512,14-01-2023
W002,Lucknow,P006,15058,14821,14-01-2023
W003,Chandigarh,P006,15967,15751,14-01-2023
W001,New Delhi,P001,18625,18444,15-01-2023
W002,Lucknow,P001,14510,14211,15-01-2023
W003,Chandigarh,P001,15699,15386,15-01-2023
W001,New Delhi,P002,19734,19660,15 01 2023
W002,Lucknow,P002,15841,15540,15-01-2023
W003,Chandigarh,P002,17278,16948,15-01-2023
W001,New Delhi,P003,19901,19901,15-01-2023
W002,Lucknow,P003,16763,16345,15-01-2023
W003,Chandigarh,P003,16560,16478,15-01-2023
W001,New Delhi,P004,18940,18889,15-01-2023
W002,Lucknow,P004,15159,14942,15-01-2023
W003,Chandigarh,P004,16832,16639,15-01-2023
W001,New Delhi,P005,19074,19074,15-01-2023
W002,Lucknow,P005,14350,13994,15-01-2023
W003,Chandigarh,P005,15900,15560,15 01 2023
W001,New Delhi,P006,19815,19763,15-01-2023
W002,Lucknow,P006,16124,15954,15-01-2023
W003,Chandigarh,P006,17053,16913,15-01-2023
W001,New Delhi,P001,19736,19736,16-01-2023
W002,Lucknow,P001,15503,15078,16-01-2023
W003,Chandigarh,P001,16677,16421,16 01 2023
W001,New Delhi,P002,21298,21244,16-01-2023
W002,Lucknow,P002,17177,16637,16-01-2023
W003,Chandigarh,P002,18585,18080,16-01-2023
W001,New Delhi,P003,21498,21417,16-01-2023
W002,Lucknow,P003,17942,17874,16-01-2023
W003,Chandigarh,P003,18075,17896,16-01-2023
W001,New Delhi,P004,20116,20116,16-01-2023
W002,Lucknow,P004,16168,15870,16-01-2023
W003,Chandigarh,P004,17865,17498,16-01-2023
W001,New Delhi,P005,20393,20263,16-01-2023
W002,Lucknow,P005,15313,14918,16-01-2023
W003,Chandigarh,P005,16879,16402,16-01-2023
W001,New Delhi,P006,21338,21046,16-01-2023
W002,Lucknow,P006,17529,17529,16-01-2023
W003,Chandigarh,P006,18487,18373,16-01-2023
W001,New Delhi,P001,21355,21184,17-01-2023
W002,Lucknow,P001,16697,16493,17-01-2023
W003,Chandigarh,P001,18039,17559,17-01-2023
W001,New Delhi,P002,22588,22535,17-01-2023
W002,Lucknow,P002,17981,17666,17-01-2023
W003,Chandigarh,P002,19423,19078,17-01-2023
W001,New Delhi,P003,22526,22473,17-01-2023
W002,Lucknow,P003,18983,18740,17 01 2023
W003,Chandigarh,P003,19004,18705,17-01-2023
W001,New Delhi,P004,21621,21525,17-01-2023
W002,Lucknow,P004,17374,17151,17-01-2023
W003,Chandigarh,P004,19002,19002,17-01-2023
W001,New Delhi,P005,21383,21148,17-01-2023
W002,Lucknow,P005,16037,15884,17-01-2023
W003,Chandigarh,P005,17521,17316,17-01-2023
W001,New Delhi,P006,22463,22405,17-01-2023
W002,Lucknow,P006,18945,18617,17-01-2023
W003,Chandigarh,P006,19789,19632,17-01-2023
W001,New Delhi,P001,22594,22524,18-01-2023
W002,Lucknow,P001,17903,17353,18-01-2023
W003,Chandigarh,P001,18969,18849,18-01-2023
W001,New Delhi,P002,24113,24039,18-01-2023
W002,Lucknow,P002,19244,18843,18-01-2023
W003,Chandigarh,P002,20656,20218,18 01 2023
W001,New Delhi,P003,23776,23648,18-01-2023
W002,Lucknow,P003,20042,19604,18-01-2023
W003,Chandigarh,P003,20007,19721,18-01-2023
W001,New Delhi,P004,23138,23138,18-01-2023
W002,Lucknow,P004,18764,18604,18-01-2023
W003,Chandigarh,P004,20615,20251,18-01-2023
W001,New Delhi,P005,22600,22501,18 01 2023
W002,Lucknow,P005,17335,16637,18-01-2023
W003,Chandigarh,P005,18767,18709,18-01-2023
W001,New Delhi,P006,23496,23496,18-01-2023
W002,Lucknow,P006,19708,19193,18-01-2023
W003,Chandigarh,P006,20722,20664,18-01-2023
W001,New Delhi,P001,23562,23562,19-01-2023
W002,Lucknow,P001,18391,18159,19-01-2023
W003,Chandigarh,P001,19886,19559,19-01-2023
W001,New Delhi,P002,25306,25117,19-01-2023
W002,Lucknow,P002,20110,19881,19-01-2023
W003,Chandigarh,P002,21484,21426,19-01-2023
W001,New Delhi,P003,25051,25051,19-01-2023
W002,Lucknow,P003,21007,20933,19 01 2023
W003,Chandigarh,P003,21124,21124,19-01-2023
W001,New Delhi,P004,24424,24424,19-01-2023
W002,Lucknow,P004,19890,19275,19-01-2023
W003,Chandigarh,P004,21537,21317,19-01-2023
W001,New Delhi,P005,23535,23535,19-01-2023
W002,Lucknow,P005,17671,17267,19-01-2023
W003,Chandigarh,P005,19742,19490,19-01-2023
W001,New Delhi,P006,25122,25122,19 01 2023
W002,Lucknow,P006,20819,20160,19-01-2023
W003,Chandigarh,P006,22290,21961,19-01-2023
W001,New Delhi,P001,24826,24826,20-01-2023
W002,Lucknow,P001,19422,19042,20-01-2023
W003,Chandigarh,P001,20822,20247,20-01-2023
W001,New Delhi,P002,26616,26521,20 01 2023
W002,Lucknow,P002,21380,20951,20-01-2023
W003,Chandigarh,P002,22924,22766,20-01-2023
W001,New Delhi,P003,26369,26246,20-01-2023
W002,Lucknow,P003,22251,21731,20-01-2023
W003,Chandigarh,P003,22442,22195,20-01-2023
W001,New Delhi,P004,25819,25735,20-01-2023
W002,Lucknow,P004,20670,20424,20-01-2023
W003,Chandigarh,P004,22712,22405,20-01-2023
W001,New Delhi,P005,25044,24961,20-01-2023
W002,Lucknow,P005,18775,18574,20-01-2023
W003,Chandigarh,P005,20998,20852,20-01-2023
W001,New Delhi,P006,26586,26497,20-01-2023
W002,Lucknow,P006,21624,21228,20-01-2023
W003,Chandigarh,P006,23424,23346,20-01-2023
W001,New Delhi,P001,25863,25797,21-01-2023
W002,Lucknow,P001,20078,19770,21-01-2023
W003,Chandigarh,P001,21283,21231,21-01-2023
W001,New Delhi,P002,27606,27606,21-01-2023
W002,Lucknow,P002,22035,21527,21-01-2023
W003,Chandigarh,P002,23850,23684,21-01-2023
W001,New Delhi,P003,27556,27424,21-01-2023
W002,Lucknow,P003,23041,22498,21-01-2023
W003,Chandigarh,P003,23504,23167,21 01 2023
W001,New Delhi,P004,27285,27285,21-01-2023
W002,Lucknow,P004,21974,21749,21-01-2023
W003,Chandigarh,P004,23954,23650,21-01-2023
W001,New Delhi,P005,26060,26060,21-01-2023
W002,Lucknow,P005,19673,19338,21-01-2023
W003,Chandigarh,P005,21950,21736,21-01-2023
W001,New Delhi,P006,27984,27889,21-01-2023
W002,Lucknow,P006,22715,21783,21-01-2023
W003,Chandigarh,P006,24832,24615,21-01-2023
W001,New Delhi,P001,27183,27085,22-01-2023
W002,Lucknow,P001,21155,20873,22-01-2023
W003,Chandigarh,P001,22616,22408,22-01-2023
W001,New Delhi,P002,29027,29027,22-01-2023
W002,Lucknow,P002,22947,22947,22-01-2023
W003,Chandigarh,P002,25104,24696,22-01-2023
W001,New Delhi,P003,29023,28962,22-01-2023
W002,Lucknow,P003,24097,23834,22 01 2023
W003,Chandigarh,P003,24766,24534,22-01-2023
W001,New Delhi,P004,28551,28551,22-01-2023
W002,Lucknow,P004,23014,22937,22-01-2023
W003,Chandigarh,P004,24915,24743,22-01-2023
W001,New Delhi,P005,27146,26995,22-01-2023
W002,Lucknow,P005,20424,20092,22-01-2023
W003,Chandigarh,P005,22822,22565,22-01-2023
W001,New Delhi,P006,28913,28762,22-01-2023
W002,Lucknow,P006,22807,22398,22-01-2023
W003,Chandigarh,P006,25638,25500,22-01-2023
W001,New Delhi,P001,28439,28439,23-01-2023
W002,Lucknow,P001,22227,22011,23-01-2023
W003,Chandigarh,P001,23761,23407,23-01-2023
W001,New Delhi,P002,30619,30619,23-01-2023
W002,Lucknow,P002,24539,24370,23-01-2023
W003,Chandigarh,P002,26287,25833,23-01-2023
W001,New Delhi,P003,30050,29862,23-01-2023
W002,Lucknow,P003,24921,24710,23 01 2023
W003,Chandigarh,P003,25621,25530,23-01-2023
W001,New Delhi,P004,30132,29855,23-01-2023
W002,Lucknow,P004,24517,24444,23-01-2023
W003,Chandigarh,P004,26323,25900,23-01-2023
W001,New Delhi,P005,28155,28069,23-01-2023
W002,Lucknow,P005,21252,20922,23-01-2023
W003,Chandigarh,P005,23725,23459,23-01-2023
W001,New Delhi,P006,30228,30129,23-01-2023
W002,Lucknow,P006,23864,23502,23-01-2023
W003,Chandigarh,P006,26966,26717,23-01-2023
W001,New Delhi,P001,29855,29764,24-01-2023
W002,Lucknow,P001,23427,23427,24-01-2023
W003,Chandigarh,P001,24822,24499,24-01-2023
W001,New Delhi,P002,32130,32130,24-01-2023
W002,Lucknow,P002,25880,25598,24-01-2023
W003,Chandigarh,P002,27343,27178,24-01-2023
W001,new Delhi,P003,31077,31077,24-01-2023
W002,Lucknow,P003,25925,25692,24-01-2023
W003,Chandigarh,P003,26745,26410,24-01-2023
W001,New Delhi,P004,31143,30964,24-01-2023
W002,Lucknow,P004,25731,25348,24-01-2023
W003,Chandigarh,P004,27187,26875,24-01-2023
W001,New Delhi,P005,29349,29262,24-01-2023
W002,Lucknow,P005,22202,21922,24-01-2023
W003,Chandigarh,P005,24738,24588,24-01-2023
W001,New Delhi,P006,31477,31381,24-01-2023
W002,Lucknow,P006,24849,24464,24-01-2023
W003,Chandigarh,P006,28064,27850,24-01-2023
W001,New Delhi,P001,31336,31336,25-01-2023
W002,Lucknow,P001,24999,24796,25-01-2023
W003,Chandigarh,P001,26071,25623,25-01-2023
W001,New Delhi,P002,33707,33613,25-01-2023
W002,Lucknow,P002,27175,26739,25-01-2023
W003,Chandigarh,P002,28754,28687,25-01-2023
W001,New Delhi,P003,32152,32152,25-01-2023
W002,Lucknow,P003,26767,26449,25-01-2023
W003,Chandigarh,P003,27484,27184,25-01-2023
W001,New Delhi,P004,31974,31832,25-01-2023
W002,Lucknow,P004,26358,25658,25-01-2023
W003,Chandigarh,P004,27885,27535,25-01-2023
W001,New Delhi,P005,30396,30396,25-01-2023
W002,Lucknow,P005,23055,22421,25-01-2023
W003,Chandigarh,P005,25721,25535,25-01-2023
W001,New Delhi,P006,32479,32308,25-01-2023
W002,Lucknow,P006,25562,25226,25-01-2023
W003,Chandigarh,P006,28948,28893,25-01-2023
W001,New Delhi,P001,33003,32870,26-01-2023
W002,Lucknow,P001,26462,26285,26-01-2023
W003,Chandigarh,P001,27289,26728,26-01-2023
W001,New Delhi,P002,34921,34844,26-01-2023
W002,Lucknow,P002,28047,27885,26-01-2023
W003,Chandigarh,P002,29994,29636,26-01-2023
W001,New Delhi,P003,33701,33601,26 01 2023
W002,Lucknow,P003,27998,27399,26-01-2023
W003,Chandigarh,P003,28733,28477,26-01-2023
W001,New Delhi,P004,33085,33085,26-01-2023
W002,Lucknow,P004,26910,26692,26-01-2023
W003,Chandigarh,P004,28787,28416,26-01-2023
W001,New Delhi,P005,32024,31958,26-01-2023
W002,Lucknow,P005,24049,23785,26-01-2023
W003,Chandigarh,P005,27163,26775,26-01-2023
W001,New Delhi,P006,33527,33459,26-01-2023
W002,Lucknow,P006,26445,26235,26-01-2023
W003,Chandigarh,P006,30111,29947,26-01-2023
W001,New Delhi,P001,33927,33858,27-01-2023
W002,Lucknow,P001,27342,26882,27-01-2023
W003,Chandigarh,P001,27784,27588,27-01-2023
W001,New Delhi,P002,36132,36054,27-01-2023
W002,Lucknow,P002,29172,28929,27-01-2023
W003,Chandigarh,P002,30923,30753,27-01-2023
W001,New Delhi,P003,35109,34864,27-01-2023
W002,Lucknow,P003,28906,28620,27-01-2023
W003,Chandigarh,P003,29984,29927,27-01-2023
W001,New Delhi,P004,34482,34308,27-01-2023
W002,Lucknow,P004,28089,27811,27-01-2023
W003,Chandigarh,P004,29813,29619,27-01-2023
W001,New Delhi,P005,33227,33167,27-01-2023
W002,Lucknow,P005,25054,25054,27-01-2023
W003,Chandigarh,P005,28043,27855,27-01-2023
W001,New Delhi,P006,34749,34686,27-01-2023
W002,Lucknow,P006,27525,27315,27 01 2023
W003,Chandigarh,P006,31237,31071,27-01-2023
W001,New Delhi,P001,35024,34938,28-01-2023
W002,Lucknow,P001,28047,27803,28-01-2023
W003,Chandigarh,P001,28753,28601,28-01-2023
W001,New Delhi,P002,37589,37589,28-01-2023
W002,Lucknow,P002,30464,30202,28-01-2023
W003,Chandigarh,P002,32288,32119,28-01-2023
W001,New Delhi,P003,36508,36508,28-01-2023
W002,Lucknow,P003,30264,29927,28-01-2023
W003,Chandigarh,P003,31570,31213,28-01-2023
W001,New Delhi,P004,35497,35497,28-01-2023
W002,Lucknow,P004,28999,28641,28-01-2023
W003,Chandigarh,P004,30807,30752,28-01-2023
W001,New Delhi,P005,34603,34603,28-01-2023
W002,Lucknow,P005,26489,26166,28-01-2023
W003,Chandigarh,P005,29290,29129,28-01-2023
W001,New Delhi,P006,35979,35979,28-01-2023
W002,Lucknow,P006,28608,28398,28-01-2023
W003,Chandigarh,P006,32363,32139,28-01-2023
W001,New Delhi,P001,36481,36481,29-01-2023
W002,Lucknow,P001,29346,29178,29-01-2023
W003,Chandigarh,P001,30143,29922,29 01 2023
W001,New Delhi,P002,38914,38914,29-01-2023
W002,Lucknow,P002,31527,31349,29-01-2023
W003,Chandigarh,P002,33444,32676,29-01-2023
W001,New Delhi,P003,37936,37879,29-01-2023
W002,Lucknow,P003,31355,31034,29-01-2023
W003,Chandigarh,P003,32640,32345,29-01-2023
W001,New Delhi,P004,37092,37029,29-01-2023
W002,Lucknow,P004,30235,29921,29-01-2023
W003,Chandigarh,P004,32346,32188,29-01-2023
W001,New Delhi,P005,36158,36158,29-01-2023
W002,Lucknow,P005,27721,27661,29-01-2023
W003,Chandigarh,P005,30684,30498,29 01 2023
W001,New Delhi,P006,37033,37033,29-01-2023
W002,Lucknow,P006,29451,29151,29-01-2023
W003,Chandigarh,P006,33192,32851,29-01-2023
W001,New Delhi,P001,37720,37720,30-01-2023
W002,Lucknow,P001,30416,30081,30-01-2023
W003,Chandigarh,P001,31160,30992,30-01-2023
W001,New Delhi,P002,40070,40009,30-01-2023
W002,Lucknow,P002,32505,32347,30-01-2023
W003,Chandigarh,P002,33832,33156,30 01 2023
W001,New Delhi,P003,39129,39033,30-01-2023
W002,Lucknow,P003,32284,31816,30-01-2023
W003,Chandigarh,P003,33594,33458,30-01-2023
W001,New Delhi,P004,38577,38445,30-01-2023
W002,Lucknow,P004,31468,31221,30-01-2023
W003,Chandigarh,P004,33735,33638,30-01-2023
W001,New Delhi,P005,37489,37489,30-01-2023
W002,Lucknow,P005,28992,28910,30-01-2023
W003,Chandigarh,P005,31829,31638,30-01-2023
W001,New Delhi,P006,38166,37995,30-01-2023
W002,Lucknow,P006,30284,29940,30-01-2023
W003,Chandigarh,P006,33984,33803,30-01-2023
W001,New Delhi,P001,39027,38941,31-01-2023
W002,Lucknow,P001,31388,31167,31-01-2023
W003,Chandigarh,P001,32298,32064,31-01-2023
W001,New Delhi,P002,41386,41386,31-01-2023
W002,Lucknow,P002,33723,33367,31-01-2023
W003,Chandigarh,P002,34532,34144,31-01-2023
W001,New Delhi,P003,40224,40224,31-01-2023
W002,Lucknow,P003,33007,32432,31-01-2023
W003,Chandigarh,P003,34648,34291,31-01-2023
