Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost
O024720,P001,C1383,212,01-04-2023,W005,106000
O024721,P005,C1297,238,01-04-2023,W006,297500
O024722,P001,C0078,266,01-04-2023,W015,133000
O024723,P003,C1029,210,01-04-2023,W004,105000
O024724,P002,C1382,277,01-04-2023,W006,138500
O024725,P003,C0435,215,01-04-2023,W009,107500
O024726,P002,C1497,205,01-04-2023,W002,102500
O024727,P006,C1063,231,01-04-2023,W008,288750
O024728,P001,C1714,278,01-04-2023,W013,139000
O024729,P006,C1233,294,01-04-2023,W005,367500
O024730,P002,C0693,214,01-04-2023,W012,107000
O024731,P004,C1057,288,01-04-2023,W002,432000
O024732,P001,C1169,217,01-04-2023,W006,108500
O024733,P002,C1651,238,01-04-2023,W015,119000
O024734,P003,C1105,210,01-04-2023,W010,105000
O024735,P003,C0835,228,01-04-2023,W014,114000
O024736,P002,C1845,237,01-04-2023,W014,118500
O024737,P003,C1118,212,01-04-2023,W004,106000
O024738,P001,C0961,248,01-04-2023,W015,124000
O024739,P002,C1343,201,01-04-2023,W006,100500
O024740,P003,C1907,286,01-04-2023,W013,143000
O024741,P003,C1879,242,01-04-2023,W015,121000
O024742,P002,C1152,256,01-04-2023,W004,128000
O024743,P003,C0850,204,01-04-2023,W003,102000
O024744,P002,C1370,276,01-04-2023,W015,138000
O024745,P005,C1518,273,01-04-2023,W004,341250
O024746,P002,C1024,272,01-04-2023,W014,136000
O024747,P001,C1749,300,01-04-2023,W005,150000
O024748,P001,C0820,241,01-04-2023,W008,120500
O024749,P001,C1484,202,01-04-2023,W004,101000
O024750,P003,C1859,292,01-04-2023,W002,146000
O024751,P004,C1907,274,01-04-2023,W013,411000
O024752,P006,C0022,280,01-04-2023,W005,350000
O024753,P002,C0330,283,01-04-2023,W005,141500
O024754,P005,C1870,275,01-04-2023,W013,343750
O024755,P001,C0847,258,01-04-2023,W002,129000
O024756,P001,C1245,208,01-04-2023,W004,104000
O024757,P004,C0486,234,01-04-2023,W004,351000
O024758,P006,C0482,256,01-04-2023,W007,320000
O024759,P003,C0875,255,01-04-2023,W002,127500
O024760,P001,C1949,205,01-04-2023,W009,102500
O024761,P002,C0641,263,01-04-2023,W007,131500
O024762,P006,C1912,220,01-04-2023,W010,275000
O024763,P004,C0723,266,01-04-2023,W004,399000
O024764,P005,C1841,215,01-04-2023,W004,268750
O024765,P001,C1037,269,01-04-2023,W014,134500
O024766,P002,C1142,219,01-04-2023,W003,109500
O024767,P003,C0558,201,01-04-2023,W014,100500
O024768,P003,C0162,281,01-04-2023,W004,140500
O024769,P004,C0108,286,01-04-2023,W004,429000
O024770,P002,C1417,200,01-04-2023,W009,100000
O024771,P002,C0811,271,01-04-2023,W006,135500
O024772,P003,C0459,287,01-04-2023,W006,143500
O024773,P006,C0996,214,01-04-2023,W008,267500
O024774,P003,C1698,205,01-04-2023,W013,102500
O024775,P002,C1899,244,01-04-2023,W012,122000
O024776,P004,C0021,295,01-04-2023,W012,442500
O024777,P005,C1667,216,01-04-2023,W003,270000
O024778,P002,C1797,230,01-04-2023,W002,115000
O024779,P006,C1673,247,01-04-2023,W015,308750
O024780,P006,C1851,279,01-04-2023,W004,348750
O024781,P003,C0217,292,01-04-2023,W009,146000
O024782,P005,C0169,251,01-04-2023,W004,313750
O024783,P006,C0596,286,01-04-2023,W008,357500
O024784,P001,C0878,254,01-04-2023,W007,127000
O024785,P005,C0113,280,01-04-2023,W003,350000
O024786,P003,C0116,201,01-04-2023,W013,100500
O024787,P004,C0781,243,01-04-2023,W005,364500
O024788,P006,C1020,295,01-04-2023,W004,368750
O024789,P001,C1137,215,01-04-2023,W012,107500
O024790,P006,C1101,214,01-04-2023,W003,267500
O024791,P002,C1440,215,01-04-2023,W006,107500
O024792,P001,C1556,219,01-04-2023,W015,109500
O024793,P005,C0656,215,01-04-2023,W004,268750
O024794,P003,C0226,300,01-04-2023,W004,150000
O024795,P006,C1507,256,01-04-2023,W003,320000
O024796,P002,C0781,300,01-04-2023,W005,150000
O024797,P006,C1501,233,01-04-2023,W002,291250
O024798,P003,C0104,262,01-04-2023,W001,131000
O024799,P004,C1872,288,01-04-2023,W006,432000
O024800,P001,C0181,205,01-04-2023,W006,102500
O024801,P002,C0108,236,01-04-2023,W004,118000
O024802,P004,C1000,227,01-04-2023,W001,340500
O024803,P004,C1713,261,01-04-2023,W004,391500
O024804,P004,C1240,233,01-04-2023,W013,349500
O024805,P004,C1610,250,01-04-2023,W005,375000
O024806,P003,C1014,248,01-04-2023,W004,124000
O024807,P006,C1362,234,01-04-2023,W015,292500
O024808,P006,C0522,207,01-04-2023,W004,258750
O024809,P001,C1168,300,01-04-2023,W010,150000
O024810,P006,C1036,273,01-04-2023,W010,341250
O024811,P003,C0555,282,01-04-2023,W006,141000
O024812,P004,C1704,203,01-04-2023,W002,304500
O024813,P001,C1651,226,01-04-2023,W015,113000
O024814,P002,C1291,246,01-04-2023,W015,123000
O024815,P006,C1983,267,01-04-2023,W005,333750
O024816,P006,C1681,292,01-04-2023,W003,365000
O024817,P006,C0169,283,01-04-2023,W004,353750
O024818,P004,C0005,268,01-04-2023,W006,402000
O024819,P006,C1380,203,01-04-2023,W015,253750
O024820,P006,C1531,259,01-04-2023,W013,323750
O024821,P001,C0534,269,01-04-2023,W011,134500
O024822,P001,C1701,281,01-04-2023,W012,140500
O024823,P003,C1770,295,01-04-2023,W013,147500
O024824,P004,C1277,281,01-04-2023,W002,421500
O024825,P006,C1490,277,01-04-2023,W010,346250
O024826,P003,C0909,220,01-04-2023,W012,110000
O024827,P006,C1427,298,01-04-2023,W015,372500
O024828,P002,C0200,256,01-04-2023,W014,128000
O024829,P006,C0938,220,01-04-2023,W010,275000
O024830,P001,C1473,256,01-04-2023,W010,128000
O024831,P005,C1582,300,01-04-2023,W006,375000
O024832,P001,C0466,247,01-04-2023,W012,123500
O024833,P005,C1621,221,01-04-2023,W014,276250
O024834,P004,C0341,219,01-04-2023,W008,328500
O024835,P002,C1005,282,01-04-2023,W004,141000
O024836,P003,C0528,286,01-04-2023,W003,143000
O024837,P004,C1336,269,01-04-2023,W012,403500
O024838,P005,C1688,225,01-04-2023,W003,281250
O024839,P002,C0196,262,01-04-2023,W009,131000
O024840,P002,C0093,280,01-04-2023,W010,140000
O024841,P004,C0868,239,01-04-2023,W015,358500
O024842,P006,C0406,274,01-04-2023,W006,342500
O024843,P003,C0299,250,01-04-2023,W015,125000
O024844,P005,C1016,213,02-04-2023,W012,266250
O024845,P005,C1555,295,02-04-2023,W002,368750
O024846,P003,C1687,275,02-04-2023,W004,137500
O024847,P005,C1563,227,02-04-2023,W013,283750
O024848,P002,C0688,245,02-04-2023,W003,122500
O024849,P003,C0584,221,02-04-2023,W013,110500
O024850,P003,C0944,232,02-04-2023,W005,116000
O024851,P001,C1756,255,02-04-2023,W002,127500
O024852,P001,C0133,258,02-04-2023,W012,129000
O024853,P001,C1824,276,02-04-2023,W015,138000
O024854,P002,C0564,221,02-04-2023,W002,110500
O024855,P006,C0128,247,02-04-2023,W002,308750
O024856,P004,C1755,257,02-04-2023,W013,385500
O024857,P004,C0533,263,02-04-2023,W006,394500
O024858,P002,C1485,240,02-04-2023,W010,120000
O024859,P002,C0031,279,02-04-2023,W005,139500
O024860,P004,C0552,258,02-04-2023,W004,387000
O024861,P002,C1598,219,02-04-2023,W015,109500
O024862,P003,C1933,292,02-04-2023,W004,146000
O024863,P001,C1309,226,02-04-2023,W003,113000
O024864,P004,C1592,276,02-04-2023,W014,414000
O024865,P001,C0298,257,02-04-2023,W012,128500
O024866,P003,C1927,286,02-04-2023,W014,143000
O024867,P005,C0038,210,02-04-2023,W002,262500
O024868,P004,C0759,286,02-04-2023,W012,429000
O024869,P003,C0108,257,02-04-2023,W004,128500
O024870,P002,C0988,291,02-04-2023,W004,145500
O024871,P002,C1844,207,02-04-2023,W004,103500
O024872,P001,C0021,267,02-04-2023,W012,133500
O024873,P004,C1057,234,02-04-2023,W002,351000
O024874,P004,C1801,233,02-04-2023,W005,349500
O024875,P002,C0601,296,02-04-2023,W015,148000
O024876,P006,C0930,239,02-04-2023,W014,298750
O024877,P006,C1126,288,02-04-2023,W002,360000
O024878,P006,C0301,224,02-04-2023,W010,280000
O024879,P002,C0041,210,02-04-2023,W002,105000
O024880,P006,C0009,200,02-04-2023,W002,250000
O024881,P006,C0636,292,02-04-2023,W012,365000
O024882,P002,C1597,290,02-04-2023,W006,145000
O024883,P006,C1285,202,02-04-2023,W010,252500
O024884,P001,C0154,229,02-04-2023,W010,114500
O024885,P003,C0395,289,02-04-2023,W010,144500
O024886,P004,C0502,287,02-04-2023,W002,430500
O024887,P005,C1858,205,02-04-2023,W005,256250
O024888,P002,C1357,261,02-04-2023,W008,130500
O024889,P006,C1652,288,02-04-2023,W012,360000
O024890,P002,C1680,296,02-04-2023,W002,148000
O024891,P002,C0487,223,02-04-2023,W010,111500
O024892,P005,C1074,230,02-04-2023,W009,287500
O024893,P005,C1870,280,02-04-2023,W013,350000
O024894,P003,C1185,294,02-04-2023,W004,147000
O024895,P006,C1077,215,02-04-2023,W013,268750
O024896,P005,C0306,271,02-04-2023,W008,338750
O024897,P004,C0842,212,02-04-2023,W014,318000
O024898,P001,C0434,296,02-04-2023,W012,148000
O024899,P003,C0187,294,02-04-2023,W010,147000
O024900,P004,C1565,224,02-04-2023,W010,336000
O024901,P005,C0041,223,02-04-2023,W002,278750
O024902,P001,C1586,273,02-04-2023,W013,136500
O024903,P006,C0866,263,02-04-2023,W015,328750
O024904,P003,C0329,281,02-04-2023,W011,140500
O024905,P002,C1167,241,02-04-2023,W003,120500
O024906,P005,C0622,262,02-04-2023,W004,327500
O024907,P002,C1338,205,02-04-2023,W005,102500
O024908,P005,C1455,243,02-04-2023,W015,303750
O024909,P001,C0260,286,02-04-2023,W012,143000
O024910,P005,C1098,270,02-04-2023,W012,337500
O024911,P001,C0797,245,02-04-2023,W015,122500
O024912,P003,C1271,267,02-04-2023,W006,133500
O024913,P004,C1523,201,02-04-2023,W002,301500
O024914,P006,C0683,248,02-04-2023,W013,310000
O024915,P002,C0324,289,02-04-2023,W004,144500
O024916,P001,C1823,226,02-04-2023,W004,113000
O024917,P004,C1828,217,02-04-2023,W010,325500
O024918,P006,C1265,252,02-04-2023,W015,315000
O024919,P003,C0033,246,02-04-2023,W005,123000
O024920,P003,C1487,205,02-04-2023,W002,102500
O024921,P006,C1787,255,02-04-2023,W003,318750
O024922,P005,C1292,221,02-04-2023,W007,276250
O024923,P003,C1060,289,02-04-2023,W015,144500
O024924,P001,C0522,243,02-04-2023,W004,121500
O024925,P006,C0965,210,02-04-2023,W005,262500
O024926,P001,C0299,277,02-04-2023,W015,138500
O024927,P005,C1291,207,02-04-2023,W015,258750
O024928,P004,C1358,230,02-04-2023,W014,345000
O024929,P003,C1614,279,02-04-2023,W004,139500
O024930,P001,C0627,229,02-04-2023,W005,114500
O024931,P005,C0449,201,02-04-2023,W007,251250
O024932,P003,C0061,293,02-04-2023,W010,146500
O024933,P002,C1443,261,02-04-2023,W004,130500
O024934,P001,C1953,205,02-04-2023,W015,102500
O024935,P004,C0383,258,02-04-2023,W012,387000
O024936,P001,C1972,287,02-04-2023,W004,143500
O024937,P002,C1952,299,02-04-2023,W014,149500
O024938,P003,C0620,246,02-04-2023,W006,123000
O024939,P006,C1769,299,02-04-2023,W010,373750
O024940,P006,C0893,300,02-04-2023,W012,375000
O024941,P001,C1322,257,02-04-2023,W002,128500
O024942,P005,C1791,248,02-04-2023,W004,310000
O024943,P006,C0462,257,02-04-2023,W014,321250
O024944,P006,C1770,284,02-04-2023,W013,355000
O024945,P003,C1765,230,02-04-2023,W010,115000
O024946,P001,C0440,207,02-04-2023,W006,103500
O024947,P004,C0197,237,02-04-2023,W015,355500
O024948,P003,C1582,260,02-04-2023,W006,130000
O024949,P002,C0557,284,02-04-2023,W002,142000
O024950,P001,C1545,228,02-04-2023,W015,114000
O024951,P001,C1709,238,02-04-2023,W004,119000
O024952,P001,C0754,262,02-04-2023,W003,131000
O024953,P002,C1446,271,02-04-2023,W014,135500
O024954,P004,C0274,280,02-04-2023,W003,420000
O024955,P004,C1603,220,02-04-2023,W008,330000
O024956,P005,C0291,292,02-04-2023,W010,365000
O024957,P003,C0768,243,02-04-2023,W004,121500
O024958,P005,C0992,215,02-04-2023,W006,268750
O024959,P004,C0249,210,02-04-2023,W008,315000
O024960,P004,C0955,211,02-04-2023,W010,316500
O024961,P003,C1505,229,02-04-2023,W005,114500
O024962,P003,C0196,275,02-04-2023,W009,137500
O024963,P001,C0953,235,02-04-2023,W014,117500
O024964,P005,C1993,298,02-04-2023,W010,372500
O024965,P001,C1700,200,02-04-2023,W014,100000
O024966,P001,C1543,203,02-04-2023,W003,101500
O024967,P002,C1181,297,02-04-2023,W014,148500
O024968,P002,C1386,293,02-04-2023,W014,146500
O024969,P006,C0504,257,02-04-2023,W004,321250
O024970,P004,C1900,293,02-04-2023,W015,439500
O024971,P002,C0009,261,02-04-2023,W002,130500
O024972,P003,C0979,218,02-04-2023,W013,109000
O024973,P002,C1960,261,02-04-2023,W010,130500
O024974,P006,C0192,289,02-04-2023,W014,361250
O024975,P005,C0575,277,02-04-2023,W010,346250
O024976,P003,C1847,215,02-04-2023,W014,107500
O024977,P003,C0751,211,02-04-2023,W004,105500
O024978,P002,C1719,271,02-04-2023,W005,135500
O024979,P005,C1247,264,02-04-2023,W002,330000
O024980,P002,C1604,251,02-04-2023,W003,125500
O024981,P004,C0464,232,02-04-2023,W013,348000
O024982,P005,C0441,234,02-04-2023,W012,292500
O024983,P005,C1773,264,02-04-2023,W015,330000
O024984,P002,C1622,249,02-04-2023,W015,124500
O024985,P005,C0484,299,02-04-2023,W015,373750
O024986,P002,C0621,240,02-04-2023,W008,120000
O024987,P003,C1969,243,02-04-2023,W010,121500
O024988,P006,C1027,300,02-04-2023,W004,375000
O024989,P002,C0078,266,02-04-2023,W015,133000
O024990,P006,C0049,269,02-04-2023,W010,336250
O024991,P006,C0218,215,02-04-2023,W013,268750
O024992,P002,C1500,282,02-04-2023,W010,141000
O024993,P004,C0428,254,02-04-2023,W013,381000
O024994,P006,C1378,284,02-04-2023,W014,355000
O024995,P006,C1655,288,02-04-2023,W004,360000
O024996,P003,C1055,260,02-04-2023,W006,130000
O024997,P006,C1693,220,02-04-2023,W006,275000
O024998,P005,C0300,270,02-04-2023,W015,337500
O024999,P005,C1259,234,02-04-2023,W010,292500
O025000,P002,C0364,270,02-04-2023,W010,135000
O025001,P004,C1509,227,02-04-2023,W002,340500
O025002,P006,C0078,266,02-04-2023,W015,332500
O025003,P004,C0588,233,02-04-2023,W003,349500
O025004,P003,C1005,219,02-04-2023,W004,109500
O025005,P002,C1801,266,02-04-2023,W005,133000
O025006,P005,C0302,202,02-04-2023,W012,252500
O025007,P003,C0355,255,02-04-2023,W004,127500
O025008,P003,C1664,257,02-04-2023,W015,128500
O025009,P005,C0057,221,02-04-2023,W002,276250
O025010,P001,C0062,205,02-04-2023,W005,102500
O025011,P004,C0396,271,02-04-2023,W013,406500
O025012,P006,C1307,245,02-04-2023,W014,306250
O025013,P002,C0710,212,02-04-2023,W006,106000
O025014,P005,C0448,285,02-04-2023,W002,356250
O025015,P004,C1433,271,02-04-2023,W015,406500
O025016,P004,C0896,285,02-04-2023,W002,427500
O025017,P003,C0291,271,02-04-2023,W010,135500
O025018,P005,C0082,291,02-04-2023,W002,363750
O025019,P001,C0415,278,02-04-2023,W010,139000
O025020,P003,C1973,269,02-04-2023,W009,134500
O025021,P004,C0937,292,02-04-2023,W006,438000
O025022,P005,C0494,243,02-04-2023,W005,303750
O025023,P005,C0696,291,02-04-2023,W004,363750
O025024,P002,C0480,261,02-04-2023,W012,130500
O025025,P002,C1354,280,02-04-2023,W013,140000
O025026,P006,C1537,210,02-04-2023,W007,262500
O025027,P005,C1827,238,02-04-2023,W002,297500
O025028,P004,C0598,231,02-04-2023,W007,346500
O025029,P001,C1098,281,02-04-2023,W012,140500
O025030,P002,C1956,232,02-04-2023,W014,116000
O025031,P001,C1651,299,02-04-2023,W015,149500
O025032,P002,C0612,285,02-04-2023,W004,142500
O025033,P006,C0428,280,02-04-2023,W013,350000
O025034,P004,C1750,242,02-04-2023,W004,363000
O025035,P001,C0927,229,02-04-2023,W010,114500
O025036,P005,C0508,218,02-04-2023,W012,272500
O025037,P003,C0656,222,02-04-2023,W004,111000
O025038,P004,C0619,209,02-04-2023,W004,313500
O025039,P001,C1806,278,02-04-2023,W001,139000
O025040,P002,C1393,295,02-04-2023,W002,147500
O025041,P005,C0391,299,02-04-2023,W012,373750
O025042,P002,C0443,243,02-04-2023,W012,121500
O025043,P001,C1739,281,02-04-2023,W005,140500
O025044,P002,C1336,283,02-04-2023,W012,141500
O025045,P002,C0318,219,02-04-2023,W014,109500
O025046,P002,C1581,205,02-04-2023,W015,102500
O025047,P003,C1933,233,02-04-2023,W004,116500
O025048,P005,C1656,218,02-04-2023,W009,272500
O025049,P003,C0423,275,02-04-2023,W006,137500
O025050,P006,C0122,241,02-04-2023,W015,301250
O025051,P003,C0149,237,02-04-2023,W013,118500
O025052,P003,C0110,217,02-04-2023,W012,108500
O025053,P003,C0386,286,02-04-2023,W012,143000
O025054,P004,C0796,246,02-04-2023,W012,369000
O025055,P002,C0447,210,02-04-2023,W013,105000
O025056,P006,C1143,271,02-04-2023,W002,338750
O025057,P003,C0857,273,02-04-2023,W015,136500
O025058,P002,C0879,210,02-04-2023,W015,105000
O025059,P002,C0572,270,02-04-2023,W002,135000
O025060,P005,C0819,286,02-04-2023,W004,357500
O025061,P004,C1378,232,02-04-2023,W014,348000
O025062,P005,C0723,233,02-04-2023,W004,291250
O025063,P004,C0646,283,02-04-2023,W008,424500
O025064,P003,C1110,284,02-04-2023,W011,142000
O025065,P006,C0045,224,02-04-2023,W002,280000
O025066,P005,C1432,271,02-04-2023,W002,338750
O025067,P003,C0493,236,02-04-2023,W012,118000
O025068,P004,C0341,211,02-04-2023,W008,316500
O025069,P005,C0800,237,02-04-2023,W010,296250
O025070,P002,C0979,260,02-04-2023,W013,130000
O025071,P001,C1036,226,02-04-2023,W010,113000
O025072,P006,C1583,245,02-04-2023,W004,306250
O025073,P003,C0947,269,02-04-2023,W002,134500
O025074,P005,C1284,237,02-04-2023,W013,296250
O025075,P001,C1624,213,02-04-2023,W003,106500
O025076,P003,C0478,245,02-04-2023,W012,122500
O025077,P004,C0025,287,02-04-2023,W012,430500
O025078,P006,C0572,219,02-04-2023,W002,273750
O025079,P002,C1180,222,02-04-2023,W014,111000
O025080,P005,C0209,230,02-04-2023,W002,287500
O025081,P006,C1030,213,02-04-2023,W015,266250
O025082,P001,C1773,232,02-04-2023,W015,116000
O025083,P001,C0564,209,02-04-2023,W002,104500
O025084,P004,C1830,285,02-04-2023,W014,427500
O025085,P001,C0878,217,02-04-2023,W007,108500
O025086,P006,C1599,285,02-04-2023,W013,356250
O025087,P005,C0824,214,02-04-2023,W004,267500
O025088,P006,C0346,214,02-04-2023,W002,267500
O025089,P001,C0442,226,02-04-2023,W010,113000
O025090,P001,C0770,206,02-04-2023,W005,103000
O025091,P006,C0273,235,02-04-2023,W013,293750
O025092,P006,C0928,237,02-04-2023,W015,296250
O025093,P003,C0405,222,02-04-2023,W010,111000
O025094,P002,C1407,231,02-04-2023,W006,115500
O025095,P003,C0097,226,02-04-2023,W010,113000
O025096,P001,C1642,268,02-04-2023,W003,134000
O025097,P002,C1394,276,02-04-2023,W004,138000
O025098,P003,C0607,244,02-04-2023,W004,122000
O025099,P003,C1937,272,02-04-2023,W002,136000
O025100,P005,C0405,206,02-04-2023,W010,257500
O025101,P002,C1430,232,02-04-2023,W014,116000
O025102,P006,C0342,227,02-04-2023,W010,283750
O025103,P004,C1791,250,02-04-2023,W004,375000
