Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost
O099923,P006,C1523,85,02-01-2024,W002,106250
O099924,P001,C1050,78,02-01-2024,W008,39000
O099925,P004,C0879,53,02-01-2024,W015,79500
O099926,P005,C1686,55,02-01-2024,W015,68750
O099927,P001,C1477,89,02-01-2024,W013,44500
O099928,P002,C0313,54,02-01-2024,W014,27000
O099929,P004,C0759,93,02-01-2024,W012,139500
O099930,P002,C1242,80,02-01-2024,W011,40000
O099931,P001,C0535,89,02-01-2024,W015,44500
O099932,P006,C0653,52,02-01-2024,W015,65000
O099933,P003,C0549,55,02-01-2024,W013,27500
O099934,P004,C0752,60,02-01-2024,W012,90000
O099935,P006,C1797,64,02-01-2024,W002,80000
O099936,P004,C0883,94,02-01-2024,W013,141000
O099937,P003,C1803,81,02-01-2024,W015,40500
O099938,P002,C0213,77,02-01-2024,W012,38500
O099939,P006,C0115,88,02-01-2024,W015,110000
O099940,P006,C1792,53,02-01-2024,W015,66250
O099941,P001,C0202,96,02-01-2024,W015,48000
O099942,P004,C0237,70,02-01-2024,W002,105000
O099943,P006,C1171,95,02-01-2024,W013,118750
O099944,P002,C1057,76,02-01-2024,W002,38000
O099945,P005,C1974,97,02-01-2024,W004,121250
O099946,P003,C1631,56,02-01-2024,W007,28000
O099947,P003,C0054,61,02-01-2024,W002,30500
O099948,P006,C1085,70,02-01-2024,W012,87500
O099949,P004,C0458,89,02-01-2024,W005,133500
O099950,P004,C1444,79,02-01-2024,W010,118500
O099951,P005,C0864,71,02-01-2024,W015,88750
O099952,P005,C0431,86,02-01-2024,W012,107500
O099953,P005,C0942,54,02-01-2024,W009,67500
O099954,P001,C1043,69,02-01-2024,W005,34500
O099955,P006,C1748,88,02-01-2024,W015,110000
O099956,P001,C1575,100,02-01-2024,W009,50000
O099957,P004,C1373,75,02-01-2024,W003,112500
O099958,P006,C1698,70,02-01-2024,W013,87500
O099959,P003,C1066,58,02-01-2024,W010,29000
O099960,P005,C0219,82,02-01-2024,W015,102500
O099961,P003,C1515,56,02-01-2024,W002,28000
O099962,P006,C1989,72,02-01-2024,W004,90000
O099963,P004,C1487,76,02-01-2024,W002,114000
O099964,P005,C0116,76,02-01-2024,W013,95000
O099965,P003,C1098,78,02-01-2024,W012,39000
O099966,P004,C0549,74,02-01-2024,W013,111000
O099967,P005,C0834,67,02-01-2024,W013,83750
O099968,P001,C1798,86,02-01-2024,W015,43000
O099969,P001,C0753,69,02-01-2024,W015,34500
O099970,P001,C1876,57,02-01-2024,W002,28500
O099971,P002,C0632,66,02-01-2024,W005,33000
O099972,P004,C1774,73,02-01-2024,W014,109500
O099973,P002,C0418,100,02-01-2024,W003,50000
O099974,P006,C0867,89,02-01-2024,W002,111250
O099975,P002,C1710,59,02-01-2024,W015,29500
O099976,P006,C1335,59,02-01-2024,W003,73750
O099977,P004,C0673,68,02-01-2024,W010,102000
O099978,P005,C1207,93,02-01-2024,W005,116250
O099979,P001,C0557,65,02-01-2024,W002,32500
O099980,P002,C1695,98,02-01-2024,W008,49000
O099981,P004,C1203,81,02-01-2024,W010,121500
O099982,P001,C0407,79,02-01-2024,W014,39500
O099983,P005,C0798,61,02-01-2024,W015,76250
O099984,P001,C1406,95,02-01-2024,W008,47500
O099985,P006,C0424,81,02-01-2024,W014,101250
O099986,P003,C0774,96,02-01-2024,W014,48000
O099987,P006,C1448,56,02-01-2024,W015,70000
O099988,P003,C1351,83,02-01-2024,W014,41500
O099989,P005,C0202,74,02-01-2024,W015,92500
O099990,P002,C0130,53,02-01-2024,W004,26500
O099991,P005,C1478,61,02-01-2024,W015,76250
O099992,P002,C1302,77,02-01-2024,W003,38500
O099993,P006,C1674,72,02-01-2024,W003,90000
O099994,P004,C0411,68,02-01-2024,W006,102000
O099995,P006,C0057,52,02-01-2024,W002,65000
O099996,P005,C0352,96,02-01-2024,W002,120000
O099997,P001,C0843,80,02-01-2024,W012,40000
O099998,P003,C1907,80,02-01-2024,W013,40000
O099999,P006,C0665,50,02-01-2024,W010,62500
O100000,P001,C1491,80,02-01-2024,W005,40000
O100001,P005,C1269,83,02-01-2024,W004,103750
O100002,P002,C1725,76,02-01-2024,W005,38000
O100003,P002,C0879,82,02-01-2024,W015,41000
O100004,P003,C0874,85,02-01-2024,W003,42500
O100005,P005,C1725,88,02-01-2024,W005,110000
O100006,P006,C0809,82,02-01-2024,W002,102500
O100007,P004,C0998,52,02-01-2024,W010,78000
O100008,P005,C0158,94,02-01-2024,W015,117500
O100009,P006,C1867,77,02-01-2024,W015,96250
O100010,P001,C1836,91,02-01-2024,W012,45500
O100011,P006,C1117,97,02-01-2024,W011,121250
O100012,P002,C1060,62,02-01-2024,W015,31000
O100013,P003,C0798,89,02-01-2024,W015,44500
O100014,P006,C1623,91,02-01-2024,W003,113750
O100015,P002,C1676,68,02-01-2024,W009,34000
O100016,P005,C1349,74,02-01-2024,W007,92500
O100017,P004,C1333,73,02-01-2024,W010,109500
O100018,P004,C0568,75,02-01-2024,W014,112500
O100019,P002,C0851,51,02-01-2024,W008,25500
O100020,P004,C0798,82,02-01-2024,W015,123000
O100021,P002,C0445,81,02-01-2024,W015,40500
O100022,P003,C0775,84,02-01-2024,W003,42000
O100023,P003,C1154,77,02-01-2024,W003,38500
O100024,P005,C0615,70,02-01-2024,W013,87500
O100025,P001,C0968,51,02-01-2024,W010,25500
O100026,P003,C1853,95,02-01-2024,W007,47500
O100027,P003,C0845,82,02-01-2024,W012,41000
O100028,P002,C1808,100,02-01-2024,W011,50000
O100029,P006,C0729,58,02-01-2024,W006,72500
O100030,P005,C1816,82,02-01-2024,W005,102500
O100031,P006,C1947,77,02-01-2024,W012,96250
O100032,P003,C1728,75,02-01-2024,W010,37500
O100033,P004,C0702,90,02-01-2024,W014,135000
O100034,P005,C1014,66,02-01-2024,W004,82500
O100035,P002,C1867,82,02-01-2024,W015,41000
O100036,P003,C1879,56,02-01-2024,W015,28000
O100037,P003,C1832,86,02-01-2024,W003,43000
O100038,P001,C0254,79,02-01-2024,W003,39500
O100039,P005,C0123,71,02-01-2024,W015,88750
O100040,P006,C0027,51,02-01-2024,W013,63750
O100041,P001,C0149,100,02-01-2024,W013,50000
O100042,P004,C1882,99,02-01-2024,W014,148500
O100043,P002,C1781,85,02-01-2024,W010,42500
O100044,P006,C0678,64,02-01-2024,W006,80000
O100045,P006,C0792,94,02-01-2024,W014,117500
O100046,P005,C1188,75,02-01-2024,W001,93750
O100047,P005,C1466,84,02-01-2024,W004,105000
O100048,P006,C0233,65,02-01-2024,W005,81250
O100049,P001,C0430,64,02-01-2024,W004,32000
O100050,P002,C0926,52,02-01-2024,W006,26000
O100051,P002,C1343,56,02-01-2024,W006,28000
O100052,P001,C1182,50,02-01-2024,W004,25000
O100053,P002,C1872,87,02-01-2024,W006,43500
O100054,P001,C1467,90,02-01-2024,W013,45000
O100055,P005,C1701,87,02-01-2024,W012,108750
O100056,P003,C1234,74,02-01-2024,W012,37000
O100057,P003,C1870,90,02-01-2024,W013,45000
O100058,P006,C1816,70,02-01-2024,W005,87500
O100059,P004,C1262,98,02-01-2024,W015,147000
O100060,P003,C0147,100,02-01-2024,W011,50000
O100061,P002,C0511,81,02-01-2024,W010,40500
O100062,P002,C1589,55,02-01-2024,W004,27500
O100063,P001,C1693,62,02-01-2024,W006,31000
O100064,P004,C0556,78,02-01-2024,W014,117000
O100065,P002,C1061,66,02-01-2024,W015,33000
O100066,P005,C1214,60,02-01-2024,W015,75000
O100067,P002,C1665,60,02-01-2024,W015,30000
O100068,P003,C0859,63,02-01-2024,W015,31500
O100069,P004,C1737,68,02-01-2024,W010,102000
O100070,P006,C0793,58,02-01-2024,W005,72500
O100071,P001,C1048,84,02-01-2024,W012,42000
O100072,P006,C1892,63,02-01-2024,W012,78750
O100073,P006,C1672,72,02-01-2024,W014,90000
O100074,P001,C0875,65,02-01-2024,W002,32500
O100075,P004,C0576,53,02-01-2024,W010,79500
O100076,P002,C0375,93,02-01-2024,W014,46500
O100077,P001,C0333,80,02-01-2024,W015,40000
O100078,P003,C0750,97,02-01-2024,W006,48500
O100079,P006,C1485,67,02-01-2024,W010,83750
O100080,P004,C0095,100,02-01-2024,W005,150000
O100081,P003,C0522,89,02-01-2024,W004,44500
O100082,P001,C1665,96,02-01-2024,W015,48000
O100083,P005,C0223,72,02-01-2024,W015,90000
O100084,P003,C1034,88,02-01-2024,W009,44000
O100085,P003,C0908,59,02-01-2024,W010,29500
O100086,P005,C1688,82,02-01-2024,W003,102500
O100087,P002,C0673,64,02-01-2024,W010,32000
O100088,P002,C1256,59,02-01-2024,W010,29500
O100089,P005,C0097,73,02-01-2024,W010,91250
O100090,P003,C0557,98,02-01-2024,W002,49000
O100091,P006,C0761,81,02-01-2024,W002,101250
O100092,P003,C0439,93,02-01-2024,W003,46500
O100093,P006,C1027,60,02-01-2024,W004,75000
O100094,P003,C1809,92,02-01-2024,W015,46000
O100095,P004,C0991,64,02-01-2024,W015,96000
O100096,P002,C1708,100,02-01-2024,W005,50000
O100097,P004,C0274,79,02-01-2024,W003,118500
O100098,P003,C1074,53,02-01-2024,W009,26500
O100099,P005,C1780,56,02-01-2024,W002,70000
O100100,P003,C1689,59,02-01-2024,W004,29500
O100101,P004,C0653,100,02-01-2024,W015,150000
O100102,P006,C0301,51,02-01-2024,W010,63750
O100103,P002,C0476,94,02-01-2024,W009,47000
O100104,P002,C1897,99,02-01-2024,W010,49500
O100105,P003,C0002,71,02-01-2024,W004,35500
O100106,P005,C1180,80,02-01-2024,W014,100000
O100107,P005,C1435,58,02-01-2024,W013,72500
O100108,P002,C1380,51,02-01-2024,W015,25500
O100109,P005,C0372,98,02-01-2024,W004,122500
O100110,P005,C1537,94,02-01-2024,W007,117500
O100111,P001,C1115,97,02-01-2024,W014,48500
O100112,P004,C0611,52,02-01-2024,W012,78000
O100113,P001,C1705,52,02-01-2024,W006,26000
O100114,P001,C0071,88,02-01-2024,W012,44000
O100115,P004,C0677,58,02-01-2024,W012,87000
O100116,P003,C1967,76,02-01-2024,W005,38000
O100117,P006,C0466,60,02-01-2024,W012,75000
O100118,P002,C0417,84,02-01-2024,W005,42000
O100119,P003,C1943,93,02-01-2024,W015,46500
O100120,P003,C1135,85,02-01-2024,W012,42500
O100121,P004,C1668,52,02-01-2024,W010,78000
O100122,P005,C0602,58,02-01-2024,W012,72500
O100123,P001,C0114,64,02-01-2024,W014,32000
O100124,P002,C0366,87,02-01-2024,W012,43500
O100125,P001,C0191,98,02-01-2024,W004,49000
O100126,P006,C0745,73,02-01-2024,W014,91250
O100127,P004,C1686,99,02-01-2024,W015,148500
O100128,P003,C1129,72,02-01-2024,W015,36000
O100129,P002,C0124,75,02-01-2024,W014,37500
O100130,P005,C1345,100,02-01-2024,W002,125000
O100131,P004,C0614,55,02-01-2024,W014,82500
O100132,P005,C0800,64,02-01-2024,W010,80000
O100133,P001,C0026,66,02-01-2024,W015,33000
O100134,P006,C0447,96,02-01-2024,W013,120000
O100135,P006,C1935,84,02-01-2024,W014,105000
O100136,P006,C0007,96,02-01-2024,W012,120000
O100137,P002,C0515,90,02-01-2024,W015,45000
O100138,P004,C1154,85,02-01-2024,W003,127500
O100139,P002,C1901,63,02-01-2024,W006,31500
O100140,P006,C0323,76,02-01-2024,W015,95000
O100141,P005,C1583,67,02-01-2024,W004,83750
O100142,P006,C1166,53,02-01-2024,W012,66250
O100143,P001,C0201,66,02-01-2024,W014,33000
O100144,P004,C1323,99,02-01-2024,W004,148500
O100145,P006,C1121,62,02-01-2024,W004,77500
O100146,P004,C1258,66,02-01-2024,W013,99000
O100147,P001,C0693,62,02-01-2024,W012,31000
O100148,P001,C1150,86,02-01-2024,W005,43000
O100149,P006,C1150,63,02-01-2024,W005,78750
O100150,P004,C1783,97,02-01-2024,W015,145500
O100151,P005,C1575,67,02-01-2024,W009,83750
O100152,P002,C0007,50,02-01-2024,W012,25000
O100153,P002,C1769,89,02-01-2024,W010,44500
O100154,P004,C0868,83,02-01-2024,W015,124500
O100155,P005,C1586,73,02-01-2024,W013,91250
O100156,P002,C0304,65,02-01-2024,W005,32500
O100157,P004,C1486,86,02-01-2024,W010,129000
O100158,P002,C1002,54,02-01-2024,W012,27000
O100159,P002,C1289,83,02-01-2024,W006,41500
O100160,P001,C1705,56,02-01-2024,W006,28000
O100161,P003,C0415,99,02-01-2024,W010,49500
O100162,P003,C0407,99,02-01-2024,W014,49500
O100163,P003,C1680,80,02-01-2024,W002,40000
O100164,P005,C1359,57,02-01-2024,W015,71250
O100165,P002,C0598,99,02-01-2024,W007,49500
O100166,P004,C1994,84,02-01-2024,W004,126000
O100167,P005,C0172,92,02-01-2024,W010,115000
O100168,P006,C1908,99,02-01-2024,W005,123750
O100169,P003,C0583,98,02-01-2024,W007,49000
O100170,P006,C1110,68,02-01-2024,W011,85000
O100171,P006,C1122,77,02-01-2024,W005,96250
O100172,P004,C0199,76,02-01-2024,W004,114000
O100173,P006,C1296,95,02-01-2024,W005,118750
O100174,P003,C0335,91,02-01-2024,W015,45500
O100175,P006,C1231,83,02-01-2024,W003,103750
O100176,P004,C0683,80,02-01-2024,W013,120000
O100177,P001,C1926,58,02-01-2024,W015,29000
O100178,P003,C1045,72,02-01-2024,W012,36000
