Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost
O049469,P005,C0620,226,01-07-2023,W006,282500
O049470,P003,C0830,274,01-07-2023,W015,137000
O049471,P005,C1060,238,01-07-2023,W015,297500
O049472,P002,C1238,254,01-07-2023,W006,127000
O049473,P002,C1007,246,01-07-2023,W014,123000
O049474,P001,C1778,300,01-07-2023,W012,150000
O049475,P006,C1612,228,01-07-2023,W015,285000
O049476,P006,C1235,285,01-07-2023,W015,356250
O049477,P002,C0884,206,01-07-2023,W013,103000
O049478,P002,C1596,235,01-07-2023,W004,117500
O049479,P002,C0501,286,01-07-2023,W002,143000
O049480,P002,C1093,243,01-07-2023,W004,121500
O049481,P006,C1275,253,01-07-2023,W003,316250
O049482,P002,C1231,299,01-07-2023,W003,149500
O049483,P005,C1788,226,01-07-2023,W004,282500
O049484,P001,C1887,253,01-07-2023,W004,126500
O049485,P003,C1417,284,01-07-2023,W009,142000
O049486,P003,C1280,255,01-07-2023,W015,127500
O049487,P001,C0717,225,01-07-2023,W002,112500
O049488,P003,C1442,225,01-07-2023,W009,112500
O049489,P003,C0959,276,01-07-2023,W007,138000
O049490,P006,C1705,240,01-07-2023,W006,300000
O049491,P006,C1207,236,01-07-2023,W005,295000
O049492,P004,C1146,239,01-07-2023,W006,358500
O049493,P004,C0122,252,01-07-2023,W015,378000
O049494,P003,C0276,260,01-07-2023,W002,130000
O049495,P003,C1659,282,01-07-2023,W004,141000
O049496,P002,C1703,214,01-07-2023,W015,107000
O049497,P006,C1055,253,01-07-2023,W006,316250
O049498,P005,C0552,227,01-07-2023,W004,283750
O049499,P001,C1485,274,01-07-2023,W010,137000
O049500,P002,C1340,203,01-07-2023,W005,101500
O049501,P006,C0114,242,01-07-2023,W014,302500
O049502,P006,C0668,256,01-07-2023,W012,320000
O049503,P006,C1237,263,01-07-2023,W001,328750
O049504,P001,C1393,243,01-07-2023,W002,121500
O049505,P001,C1352,278,01-07-2023,W004,139000
O049506,P003,C1187,208,01-07-2023,W011,104000
O049507,P002,C0622,292,01-07-2023,W004,146000
O049508,P006,C1733,209,01-07-2023,W007,261250
O049509,P003,C1350,254,01-07-2023,W010,127000
O049510,P006,C1065,280,01-07-2023,W015,350000
O049511,P002,C1859,237,01-07-2023,W002,118500
O049512,P003,C1706,288,01-07-2023,W001,144000
O049513,P001,C0083,232,01-07-2023,W001,116000
O049514,P004,C1462,255,01-07-2023,W015,382500
O049515,P001,C1482,226,01-07-2023,W015,113000
O049516,P004,C0976,293,01-07-2023,W004,439500
O049517,P005,C1697,278,01-07-2023,W015,347500
O049518,P003,C1514,242,01-07-2023,W010,121000
O049519,P005,C0054,233,01-07-2023,W002,291250
O049520,P005,C1297,211,01-07-2023,W006,263750
O049521,P005,C1347,294,01-07-2023,W014,367500
O049522,P003,C1497,218,01-07-2023,W002,109000
O049523,P002,C1765,244,01-07-2023,W010,122000
O049524,P004,C0189,236,01-07-2023,W004,354000
O049525,P003,C0407,220,01-07-2023,W014,110000
O049526,P005,C1979,282,01-07-2023,W004,352500
O049527,P004,C1714,259,01-07-2023,W013,388500
O049528,P003,C0306,217,01-07-2023,W008,108500
O049529,P004,C0486,245,01-07-2023,W004,367500
O049530,P001,C1677,213,01-07-2023,W010,106500
O049531,P005,C0681,218,01-07-2023,W010,272500
O049532,P002,C1357,294,01-07-2023,W008,147000
O049533,P002,C0523,275,01-07-2023,W002,137500
O049534,P006,C0368,263,01-07-2023,W005,328750
O049535,P003,C0308,276,01-07-2023,W014,138000
O049536,P004,C0796,247,01-07-2023,W012,370500
O049537,P002,C1809,238,01-07-2023,W015,119000
O049538,P003,C1618,218,01-07-2023,W005,109000
O049539,P001,C0628,253,01-07-2023,W004,126500
O049540,P002,C0330,238,01-07-2023,W005,119000
O049541,P006,C0665,296,01-07-2023,W010,370000
O049542,P002,C0137,255,01-07-2023,W003,127500
O049543,P002,C0332,290,01-07-2023,W001,145000
O049544,P004,C0267,210,01-07-2023,W012,315000
O049545,P004,C1393,203,01-07-2023,W002,304500
O049546,P002,C0264,211,01-07-2023,W015,105500
O049547,P003,C0353,226,01-07-2023,W002,113000
O049548,P006,C1738,235,01-07-2023,W012,293750
O049549,P002,C1832,214,01-07-2023,W003,107000
O049550,P002,C0693,226,01-07-2023,W012,113000
O049551,P005,C0177,205,01-07-2023,W012,256250
O049552,P004,C0042,271,01-07-2023,W014,406500
O049553,P006,C1385,228,01-07-2023,W006,285000
O049554,P001,C0323,273,01-07-2023,W015,136500
O049555,P004,C0278,272,01-07-2023,W001,408000
O049556,P003,C0541,207,01-07-2023,W009,103500
O049557,P003,C1977,204,01-07-2023,W003,102000
O049558,P003,C0245,232,01-07-2023,W005,116000
O049559,P006,C1126,233,01-07-2023,W002,291250
O049560,P001,C1832,239,01-07-2023,W003,119500
O049561,P004,C0744,211,01-07-2023,W015,316500
O049562,P004,C1362,203,01-07-2023,W015,304500
O049563,P004,C0676,201,01-07-2023,W012,301500
O049564,P003,C0552,238,01-07-2023,W004,119000
O049565,P004,C1645,216,01-07-2023,W004,324000
O049566,P004,C1312,235,01-07-2023,W001,352500
O049567,P003,C0936,288,01-07-2023,W015,144000
O049568,P006,C1857,239,01-07-2023,W015,298750
O049569,P006,C0910,230,01-07-2023,W008,287500
O049570,P006,C0718,241,01-07-2023,W004,301250
O049571,P006,C0682,241,01-07-2023,W007,301250
O049572,P006,C0157,288,01-07-2023,W005,360000
O049573,P006,C1206,247,01-07-2023,W002,308750
O049574,P004,C0965,237,01-07-2023,W005,355500
O049575,P003,C1186,256,01-07-2023,W010,128000
O049576,P002,C0185,274,01-07-2023,W002,137000
O049577,P005,C1997,247,01-07-2023,W011,308750
O049578,P006,C1819,295,01-07-2023,W006,368750
O049579,P003,C0851,224,01-07-2023,W008,112000
O049580,P005,C1764,293,01-07-2023,W003,366250
O049581,P005,C1584,203,01-07-2023,W015,253750
O049582,P002,C0527,275,01-07-2023,W004,137500
O049583,P005,C1065,267,01-07-2023,W015,333750
O049584,P005,C1585,210,01-07-2023,W010,262500
O049585,P002,C0120,291,01-07-2023,W013,145500
O049586,P006,C1170,293,01-07-2023,W004,366250
O049587,P004,C0719,294,01-07-2023,W015,441000
O049588,P002,C1976,295,01-07-2023,W002,147500
O049589,P001,C0665,256,01-07-2023,W010,128000
O049590,P002,C1517,296,01-07-2023,W006,148000
O049591,P002,C0792,241,01-07-2023,W014,120500
O049592,P004,C1825,252,01-07-2023,W011,378000
O049593,P006,C1582,277,01-07-2023,W006,346250
O049594,P003,C0306,256,01-07-2023,W008,128000
O049595,P001,C1828,249,01-07-2023,W010,124500
O049596,P002,C0420,206,01-07-2023,W006,103000
O049597,P004,C0617,299,01-07-2023,W012,448500
O049598,P004,C1474,215,01-07-2023,W002,322500
O049599,P001,C1566,298,01-07-2023,W003,149000
O049600,P002,C1871,232,01-07-2023,W010,116000
O049601,P003,C0453,258,01-07-2023,W004,129000
O049602,P002,C0285,245,01-07-2023,W004,122500
O049603,P005,C1851,266,01-07-2023,W004,332500
O049604,P004,C0040,208,01-07-2023,W014,312000
O049605,P002,C1179,235,01-07-2023,W004,117500
O049606,P004,C0942,218,01-07-2023,W009,327000
O049607,P003,C0765,250,01-07-2023,W004,125000
O049608,P004,C0008,286,01-07-2023,W004,429000
O049609,P002,C0323,211,01-07-2023,W015,105500
O049610,P006,C0418,218,01-07-2023,W003,272500
O049611,P004,C0785,267,01-07-2023,W015,400500
O049612,P002,C0061,285,01-07-2023,W010,142500
O049613,P004,C0444,286,01-07-2023,W003,429000
O049614,P004,C1762,255,01-07-2023,W003,382500
O049615,P001,C0575,263,01-07-2023,W010,131500
O049616,P003,C0915,251,01-07-2023,W004,125500
O049617,P005,C1750,215,01-07-2023,W004,268750
O049618,P004,C0998,265,01-07-2023,W010,397500
O049619,P002,C1120,249,01-07-2023,W010,124500
O049620,P004,C0300,288,01-07-2023,W015,432000
O049621,P004,C1516,258,01-07-2023,W015,387000
O049622,P002,C0136,212,01-07-2023,W001,106000
O049623,P003,C1428,257,01-07-2023,W009,128500
O049624,P002,C1563,260,01-07-2023,W013,130000
O049625,P004,C1605,290,01-07-2023,W003,435000
O049626,P002,C1794,265,01-07-2023,W008,132500
O049627,P002,C1452,291,01-07-2023,W002,145500
O049628,P005,C1892,202,01-07-2023,W012,252500
O049629,P003,C1288,218,01-07-2023,W002,109000
O049630,P006,C1741,264,01-07-2023,W004,330000
O049631,P005,C0348,252,01-07-2023,W006,315000
O049632,P006,C1081,254,01-07-2023,W004,317500
O049633,P002,C1513,241,01-07-2023,W003,120500
O049634,P006,C1385,274,01-07-2023,W006,342500
O049635,P005,C1871,253,01-07-2023,W010,316250
O049636,P006,C1692,260,01-07-2023,W003,325000
O049637,P001,C1748,239,01-07-2023,W015,119500
O049638,P006,C1841,258,01-07-2023,W004,322500
O049639,P003,C1427,278,01-07-2023,W015,139000
O049640,P002,C1199,233,01-07-2023,W015,116500
O049641,P001,C1895,230,01-07-2023,W009,115000
O049642,P004,C1312,212,01-07-2023,W001,318000
O049643,P004,C1520,238,01-07-2023,W006,357000
O049644,P002,C0748,214,01-07-2023,W002,107000
O049645,P004,C0093,274,01-07-2023,W010,411000
O049646,P003,C0109,209,01-07-2023,W015,104500
O049647,P004,C1598,209,01-07-2023,W015,313500
O049648,P006,C1006,212,01-07-2023,W002,265000
O049649,P002,C1300,255,01-07-2023,W012,127500
O049650,P004,C1953,273,01-07-2023,W015,409500
O049651,P001,C1958,261,01-07-2023,W003,130500
O049652,P001,C0424,295,01-07-2023,W014,147500
O049653,P001,C0035,207,01-07-2023,W014,103500
O049654,P001,C1027,233,01-07-2023,W004,116500
O049655,P005,C1971,253,01-07-2023,W003,316250
O049656,P006,C0724,226,01-07-2023,W004,282500
O049657,P003,C0371,243,01-07-2023,W010,121500
O049658,P004,C0423,205,01-07-2023,W006,307500
O049659,P006,C0265,215,01-07-2023,W003,268750
O049660,P002,C1765,284,01-07-2023,W010,142000
O049661,P005,C0314,221,01-07-2023,W008,276250
O049662,P002,C1803,286,01-07-2023,W015,143000
O049663,P004,C0596,259,01-07-2023,W008,388500
O049664,P003,C1035,271,01-07-2023,W003,135500
O049665,P004,C0023,277,01-07-2023,W002,415500
O049666,P003,C1247,221,01-07-2023,W002,110500
O049667,P005,C1844,207,01-07-2023,W004,258750
O049668,P001,C0659,236,01-07-2023,W005,118000
O049669,P001,C1729,274,01-07-2023,W012,137000
O049670,P002,C0671,282,01-07-2023,W007,141000
O049671,P001,C1339,223,01-07-2023,W003,111500
O049672,P002,C1355,219,01-07-2023,W005,109500
O049673,P005,C1259,280,01-07-2023,W010,350000
O049674,P005,C0461,222,01-07-2023,W012,277500
O049675,P005,C0552,290,01-07-2023,W004,362500
O049676,P006,C0337,242,01-07-2023,W011,302500
O049677,P006,C0093,300,01-07-2023,W010,375000
O049678,P004,C0321,286,01-07-2023,W006,429000
O049679,P005,C0718,290,01-07-2023,W004,362500
O049680,P001,C1554,278,01-07-2023,W002,139000
O049681,P005,C1317,270,01-07-2023,W015,337500
O049682,P004,C1873,265,01-07-2023,W002,397500
O049683,P006,C1396,251,01-07-2023,W003,313750
O049684,P003,C0251,229,01-07-2023,W005,114500
O049685,P002,C1275,277,01-07-2023,W003,138500
O049686,P005,C0963,201,01-07-2023,W010,251250
O049687,P001,C1458,228,02-07-2023,W004,114000
O049688,P005,C1360,291,02-07-2023,W015,363750
O049689,P002,C0838,252,02-07-2023,W015,126000
O049690,P005,C1762,236,02-07-2023,W003,295000
O049691,P006,C0196,208,02-07-2023,W009,260000
O049692,P003,C1999,286,02-07-2023,W003,143000
O049693,P006,C1205,293,02-07-2023,W010,366250
O049694,P003,C0016,287,02-07-2023,W002,143500
O049695,P006,C0910,294,02-07-2023,W008,367500
O049696,P002,C1770,210,02-07-2023,W013,105000
O049697,P004,C1657,213,02-07-2023,W003,319500
O049698,P001,C0403,221,02-07-2023,W015,110500
O049699,P006,C0756,219,02-07-2023,W009,273750
O049700,P006,C0574,229,02-07-2023,W004,286250
O049701,P002,C1600,287,02-07-2023,W007,143500
O049702,P002,C1267,214,02-07-2023,W010,107000
O049703,P002,C0745,245,02-07-2023,W014,122500
O049704,P005,C0009,237,02-07-2023,W002,296250
O049705,P004,C0019,292,02-07-2023,W005,438000
O049706,P004,C1925,216,02-07-2023,W015,324000
O049707,P003,C0249,222,02-07-2023,W008,111000
O049708,P002,C1625,227,02-07-2023,W004,113500
O049709,P006,C0544,234,02-07-2023,W009,292500
O049710,P006,C0799,201,02-07-2023,W006,251250
O049711,P006,C0650,240,02-07-2023,W004,300000
O049712,P002,C1863,212,02-07-2023,W014,106000
O049713,P005,C0894,281,02-07-2023,W012,351250
O049714,P005,C1213,279,02-07-2023,W013,348750
O049715,P002,C0511,209,02-07-2023,W010,104500
O049716,P001,C1806,201,02-07-2023,W001,100500
O049717,P004,C0181,213,02-07-2023,W006,319500
O049718,P002,C0231,263,02-07-2023,W006,131500
O049719,P005,C0841,228,02-07-2023,W004,285000
O049720,P005,C1284,224,02-07-2023,W013,280000
O049721,P005,C1650,258,02-07-2023,W015,322500
O049722,P006,C0507,222,02-07-2023,W002,277500
O049723,P001,C0791,229,02-07-2023,W006,114500
O049724,P002,C0265,243,02-07-2023,W003,121500
O049725,P006,C1970,290,02-07-2023,W010,362500
O049726,P005,C1173,257,02-07-2023,W014,321250
O049727,P002,C1435,298,02-07-2023,W013,149000
O049728,P006,C0230,291,02-07-2023,W002,363750
O049729,P005,C1076,293,02-07-2023,W002,366250
O049730,P006,C1228,293,02-07-2023,W015,366250
O049731,P006,C0243,264,02-07-2023,W003,330000
O049732,P001,C0598,226,02-07-2023,W007,113000
O049733,P005,C0927,201,02-07-2023,W010,251250
O049734,P005,C0945,282,02-07-2023,W014,352500
O049735,P003,C1918,297,02-07-2023,W010,148500
O049736,P004,C0057,241,02-07-2023,W002,361500
O049737,P004,C1822,211,02-07-2023,W015,316500
O049738,P003,C1288,226,02-07-2023,W002,113000
O049739,P005,C0787,258,02-07-2023,W006,322500
O049740,P006,C0944,300,02-07-2023,W005,375000
O049741,P005,C0729,251,02-07-2023,W006,313750
O049742,P003,C1787,269,02-07-2023,W003,134500
O049743,P004,C1297,257,02-07-2023,W006,385500
O049744,P005,C0571,222,02-07-2023,W015,277500
O049745,P004,C0775,215,02-07-2023,W003,322500
O049746,P006,C0976,249,02-07-2023,W004,311250
O049747,P004,C0566,215,02-07-2023,W004,322500
O049748,P005,C0607,251,02-07-2023,W004,313750
O049749,P004,C0850,215,02-07-2023,W003,322500
O049750,P006,C0135,259,02-07-2023,W014,323750
O049751,P001,C0391,273,02-07-2023,W012,136500
O049752,P006,C0984,220,02-07-2023,W014,275000
O049753,P005,C1625,210,02-07-2023,W004,262500
O049754,P006,C0788,227,02-07-2023,W014,283750
O049755,P005,C0578,280,02-07-2023,W004,350000
O049756,P002,C1149,281,02-07-2023,W007,140500
O049757,P005,C1272,268,02-07-2023,W012,335000
O049758,P001,C1779,238,02-07-2023,W004,119000
O049759,P006,C0175,221,02-07-2023,W003,276250
O049760,P004,C1933,243,02-07-2023,W004,364500
O049761,P002,C1794,268,02-07-2023,W008,134000
O049762,P001,C1456,211,02-07-2023,W014,105500
O049763,P006,C1974,274,02-07-2023,W004,342500
O049764,P003,C0581,238,02-07-2023,W004,119000
O049765,P005,C0886,277,02-07-2023,W007,346250
O049766,P003,C0082,284,02-07-2023,W002,142000
O049767,P004,C1791,283,02-07-2023,W004,424500
O049768,P002,C0552,259,02-07-2023,W004,129500
O049769,P005,C0140,231,02-07-2023,W015,288750
O049770,P001,C0405,300,02-07-2023,W010,150000
O049771,P001,C1295,213,02-07-2023,W013,106500
O049772,P001,C1542,207,02-07-2023,W009,103500
O049773,P005,C1274,255,02-07-2023,W012,318750
O049774,P006,C0642,259,02-07-2023,W002,323750
O049775,P001,C1020,212,02-07-2023,W004,106000
O049776,P002,C0284,298,02-07-2023,W004,149000
O049777,P006,C0117,234,02-07-2023,W015,292500
O049778,P002,C0182,202,02-07-2023,W012,101000
O049779,P005,C1839,232,02-07-2023,W004,290000
O049780,P002,C0718,267,02-07-2023,W004,133500
O049781,P006,C0936,241,02-07-2023,W015,301250
O049782,P002,C0556,228,02-07-2023,W014,114000
O049783,P004,C1632,282,02-07-2023,W009,423000
O049784,P005,C1840,235,02-07-2023,W014,293750
O049785,P003,C1407,254,02-07-2023,W006,127000
O049786,P006,C0454,249,02-07-2023,W015,311250
O049787,P005,C0487,220,02-07-2023,W010,275000
O049788,P006,C1069,291,02-07-2023,W004,363750
O049789,P004,C0812,300,02-07-2023,W005,450000
O049790,P002,C1841,227,02-07-2023,W004,113500
O049791,P002,C0124,206,02-07-2023,W014,103000
O049792,P002,C1384,253,02-07-2023,W012,126500
O049793,P002,C0366,225,02-07-2023,W012,112500
O049794,P003,C0714,281,02-07-2023,W006,140500
O049795,P006,C1100,253,02-07-2023,W002,316250
O049796,P001,C0233,228,02-07-2023,W005,114000
O049797,P005,C1103,231,02-07-2023,W003,288750
O049798,P002,C0820,224,02-07-2023,W008,112000
O049799,P003,C1436,269,02-07-2023,W003,134500
O049800,P002,C0777,276,02-07-2023,W002,138000
O049801,P004,C0955,244,02-07-2023,W010,366000
O049802,P001,C1963,223,02-07-2023,W002,111500
O049803,P005,C1494,269,02-07-2023,W002,336250
O049804,P002,C1876,264,02-07-2023,W002,132000
O049805,P004,C0482,237,02-07-2023,W007,355500
O049806,P001,C1670,298,02-07-2023,W007,149000
O049807,P003,C0863,266,02-07-2023,W010,133000
O049808,P006,C1131,277,02-07-2023,W013,346250
O049809,P006,C1359,287,02-07-2023,W015,358750
O049810,P002,C1419,232,02-07-2023,W001,116000
O049811,P001,C0168,249,02-07-2023,W004,124500
O049812,P001,C0586,283,02-07-2023,W012,141500
O049813,P005,C0219,208,02-07-2023,W015,260000
O049814,P004,C1377,296,02-07-2023,W006,444000
O049815,P006,C1998,250,02-07-2023,W008,312500
O049816,P003,C1849,254,02-07-2023,W005,127000
O049817,P004,C1857,235,02-07-2023,W015,352500
O049818,P003,C1075,290,02-07-2023,W010,145000
O049819,P002,C0464,270,02-07-2023,W013,135000
O049820,P004,C0538,262,02-07-2023,W006,393000
O049821,P004,C0655,225,02-07-2023,W001,337500
O049822,P003,C1980,226,02-07-2023,W002,113000
O049823,P006,C0351,251,02-07-2023,W002,313750
O049824,P001,C0560,292,02-07-2023,W008,146000
O049825,P001,C1201,232,02-07-2023,W015,116000
O049826,P003,C1246,214,02-07-2023,W012,107000
O049827,P005,C1646,225,02-07-2023,W010,281250
O049828,P003,C1932,300,02-07-2023,W015,150000
O049829,P002,C1955,236,02-07-2023,W004,118000
O049830,P003,C0405,270,02-07-2023,W010,135000
O049831,P006,C1814,278,02-07-2023,W009,347500
O049832,P004,C1245,299,02-07-2023,W004,448500
O049833,P001,C0640,249,02-07-2023,W015,124500
O049834,P003,C0195,246,02-07-2023,W012,123000
O049835,P006,C1931,219,02-07-2023,W004,273750
O049836,P002,C0462,204,02-07-2023,W014,102000
O049837,P001,C0449,249,02-07-2023,W007,124500
O049838,P003,C0040,266,02-07-2023,W014,133000
O049839,P004,C0101,242,02-07-2023,W004,363000
O049840,P005,C1550,260,02-07-2023,W012,325000
O049841,P004,C1771,259,02-07-2023,W010,388500
O049842,P005,C0935,203,02-07-2023,W014,253750
O049843,P003,C1479,275,02-07-2023,W015,137500
O049844,P002,C1324,294,02-07-2023,W004,147000
O049845,P005,C0456,227,02-07-2023,W015,283750
O049846,P003,C1588,238,02-07-2023,W011,119000
O049847,P004,C0732,224,02-07-2023,W008,336000
O049848,P002,C1526,225,02-07-2023,W012,112500
O049849,P005,C0114,205,02-07-2023,W014,256250
O049850,P002,C1267,233,02-07-2023,W010,116500
O049851,P004,C0105,254,02-07-2023,W003,381000
O049852,P005,C1990,285,02-07-2023,W011,356250
O049853,P004,C1428,284,02-07-2023,W009,426000
O049854,P001,C0110,234,02-07-2023,W012,117000
O049855,P002,C1943,241,02-07-2023,W015,120500
O049856,P006,C1318,236,02-07-2023,W013,295000
O049857,P002,C0750,271,02-07-2023,W006,135500
O049858,P001,C0285,205,02-07-2023,W004,102500
O049859,P003,C1710,251,02-07-2023,W015,125500
O049860,P006,C0783,220,02-07-2023,W004,275000
O049861,P005,C0820,212,02-07-2023,W008,265000
O049862,P005,C0776,253,02-07-2023,W014,316250
O049863,P004,C1945,281,02-07-2023,W010,421500
O049864,P004,C0579,285,02-07-2023,W003,427500
O049865,P005,C0146,277,02-07-2023,W004,346250
O049866,P006,C0978,272,02-07-2023,W003,340000
O049867,P003,C0685,244,02-07-2023,W015,122000
O049868,P004,C1048,208,02-07-2023,W012,312000
O049869,P001,C0901,228,02-07-2023,W003,114000
O049870,P001,C0406,229,02-07-2023,W006,114500
O049871,P005,C0374,296,02-07-2023,W012,370000
O049872,P003,C1215,229,02-07-2023,W003,114500
O049873,P002,C1744,297,02-07-2023,W002,148500
O049874,P001,C0468,240,02-07-2023,W008,120000
O049875,P001,C1432,277,02-07-2023,W002,138500
O049876,P004,C1458,225,02-07-2023,W004,337500
O049877,P005,C1068,279,02-07-2023,W010,348750
O049878,P006,C1149,274,02-07-2023,W007,342500
O049879,P006,C1580,278,02-07-2023,W014,347500
O049880,P001,C0469,242,02-07-2023,W005,121000
O049881,P002,C1546,237,02-07-2023,W010,118500
O049882,P003,C1047,226,02-07-2023,W015,113000
O049883,P004,C0896,286,02-07-2023,W002,429000
O049884,P002,C1416,267,02-07-2023,W006,133500
O049885,P005,C1161,255,02-07-2023,W010,318750
O049886,P001,C0612,287,02-07-2023,W004,143500
O049887,P006,C0772,300,02-07-2023,W004,375000
O049888,P003,C1198,296,02-07-2023,W015,148000
O049889,P001,C1537,280,02-07-2023,W007,140000
O049890,P001,C0352,283,02-07-2023,W002,141500
O049891,P005,C0393,223,02-07-2023,W013,278750
O049892,P006,C1315,238,02-07-2023,W005,297500
O049893,P002,C1715,211,02-07-2023,W012,105500
O049894,P001,C1250,297,02-07-2023,W014,148500
O049895,P005,C0700,241,02-07-2023,W010,301250
O049896,P002,C0519,207,02-07-2023,W004,103500
O049897,P001,C1298,253,02-07-2023,W006,126500
O049898,P002,C0209,291,02-07-2023,W002,145500
O049899,P005,C0850,244,02-07-2023,W003,305000
O049900,P003,C1999,234,02-07-2023,W003,117000
O049901,P006,C1642,211,02-07-2023,W003,263750
O049902,P002,C1180,300,02-07-2023,W014,150000
O049903,P005,C0898,237,02-07-2023,W003,296250
O049904,P001,C0976,281,02-07-2023,W004,140500
O049905,P003,C0332,298,02-07-2023,W001,149000
O049906,P006,C1700,270,02-07-2023,W014,337500
O049907,P005,C0866,288,02-07-2023,W015,360000
O049908,P003,C0782,259,02-07-2023,W010,129500
O049909,P001,C0767,214,02-07-2023,W003,107000
O049910,P003,C1229,277,02-07-2023,W006,138500
O049911,P001,C0269,216,02-07-2023,W006,108000
O049912,P003,C1631,263,02-07-2023,W007,131500
O049913,P003,C0897,228,02-07-2023,W012,114000
O049914,P006,C1324,236,02-07-2023,W004,295000
O049915,P003,C1019,235,02-07-2023,W015,117500
O049916,P001,C1634,241,02-07-2023,W012,120500
O049917,P002,C1444,212,02-07-2023,W010,106000
O049918,P005,C1277,258,02-07-2023,W002,322500
O049919,P004,C0926,232,02-07-2023,W006,348000
O049920,P006,C1501,211,02-07-2023,W002,263750
O049921,P003,C0982,297,02-07-2023,W013,148500
O049922,P003,C0064,268,02-07-2023,W006,134000
O049923,P005,C0868,252,02-07-2023,W015,315000
O049924,P002,C0046,285,02-07-2023,W006,142500
O049925,P001,C1597,297,02-07-2023,W006,148500
O049926,P002,C1926,203,02-07-2023,W015,101500
O049927,P003,C1235,280,02-07-2023,W015,140000
O049928,P001,C1607,251,02-07-2023,W008,125500
O049929,P006,C0656,207,02-07-2023,W004,258750
O049930,P003,C1871,260,02-07-2023,W010,130000
O049931,P001,C1551,203,02-07-2023,W002,101500
O049932,P006,C1843,277,02-07-2023,W011,346250
O049933,P005,C1145,291,02-07-2023,W002,363750
O049934,P005,C1561,244,02-07-2023,W010,305000
O049935,P005,C0245,260,02-07-2023,W005,325000
O049936,P001,C0440,268,02-07-2023,W006,134000
O049937,P005,C1582,268,02-07-2023,W006,335000
O049938,P005,C0439,255,02-07-2023,W003,318750
O049939,P006,C0270,242,02-07-2023,W002,302500
O049940,P006,C1264,222,02-07-2023,W010,277500
O049941,P002,C1277,257,02-07-2023,W002,128500
O049942,P006,C1426,227,02-07-2023,W012,283750
O049943,P002,C1552,244,02-07-2023,W003,122000
O049944,P005,C1673,261,02-07-2023,W015,326250
O049945,P002,C0351,227,02-07-2023,W002,113500
O049946,P001,C1484,287,02-07-2023,W004,143500
