Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost
O000056,P004,C0760,63,01-01-2023,W015,94500
O000057,P001,C1794,54,01-01-2023,W008,27000
O000058,P005,C1507,88,01-01-2023,W003,110000
O000059,P001,C1149,54,01-01-2023,W007,27000
O000060,P002,C0527,93,01-01-2023,W004,46500
O000061,P004,C0259,97,01-01-2023,W006,145500
O000062,P003,C0331,57,01-01-2023,W011,28500
O000063,P003,C1461,65,01-01-2023,W010,32500
O000064,P004,C1707,96,01 01 2023,W005,144000
O000065,P003,C0255,73,01-01-2023,W006,36500
O000066,P003,C1605,91,01-01-2023,W003,45500
O000067,P004,C1984,85,01-01-2023,W004,127500
O000068,P001,C1919,83,01-01-2023,W015,41500
O000069,P004,C0068,76,01-01-2023,W010,114000
O000070,P003,C1303,59,01-01-2023,W010,29500
O000071,P002,C0787,54,01-01-2023,W006,27000
O000072,P003,C0173,50,01-01-2023,W006,25000
O000073,P005,C1946,87,01-01-2023,W015,108750
O000074,P006,C1843,96,01-01-2023,W011,120000
O000075,P006,C0795,91,01-01-2023,W002,113750
O000076,P005,C1928,95,01-01-2023,W013,118750
O000077,P006,C1544,91,01-01-2023,W002,113750
O000078,P001,C1784,54,01-01-2023,W001,27000
O000079,P004,C1857,98,01-01-2023,W015,147000
O000080,P006,C0996,60,01-01-2023,W008,75000
O000081,P002,C1797,59,01-01-2023,W002,29500
O000082,P005,C0217,65,01-01-2023,W009,81250
O000083,P003,C1550,71,01-01-2023,W012,35500
O000084,P004,C1672,84,01-01-2023,W014,126000
O000085,P005,C1076,83,01 01 2023,W002,103750
O000086,P006,C0964,71,01-01-2023,W002,88750
O000087,P005,C1318,90,01-01-2023,W013,112500
O000088,P005,C0096,50,01-01-2023,W015,62500
O000089,P005,C0670,56,01-01-2023,W005,70000
O000090,P001,C1018,51,01-01-2023,W010,25500
O000091,P003,C1948,66,01-01-2023,W014,33000
O000092,P004,C0347,88,01-01-2023,W003,132000
O000093,P001,C1246,57,01-01-2023,W012,28500
O000094,P004,C1273,52,01-01-2023,W014,78000
O000095,P002,C0695,93,01-01-2023,W004,46500
O000096,P003,C1939,79,01-01-2023,W010,39500
O000097,P006,C1749,100,01-01-2023,W005,125000
O000098,P005,C1079,58,01-01-2023,W014,72500
O000099,P005,C0735,77,01-01-2023,W005,96250
O000100,P002,C0998,79,01-01-2023,W010,39500
O000101,P003,C0498,59,01-01-2023,W010,29500
O000102,P005,C0544,77,01-01-2023,W009,96250
O000103,P005,C0485,97,01-01-2023,W005,121250
O000104,P006,C1337,93,01-01-2023,W012,116250
O000105,P002,C0560,94,01-01-2023,W008,47000
O000106,P002,C1394,60,01-01-2023,W004,30000
O000107,P004,C1288,73,01-01-2023,W002,109500
O000108,P004,C1782,71,01-01-2023,W005,106500
O000109,P003,C1185,69,01-01-2023,W004,34500
O000110,P003,C1975,51,01-01-2023,W004,25500
O000111,P001,C1076,92,01-01-2023,W002,46000
O000112,P002,C1932,80,01-01-2023,W015,40000
O000113,P001,C1287,83,01-01-2023,W002,41500
O000114,P005,C1969,68,01-01-2023,W010,85000
O000115,P004,C0034,90,01-01-2023,W012,135000
O000116,P005,C0259,72,01-01-2023,W006,90000
O000117,P003,C1311,68,01-01-2023,W010,34000
O000118,P002,C1812,54,01-01-2023,W004,27000
O000119,P004,C1619,72,01-01-2023,W014,108000
O000120,P003,C0064,72,01-01-2023,W006,36000
O000121,P002,C0183,86,01-01-2023,W013,43000
O000122,P001,C1251,70,01-01-2023,W002,35000
O000123,P002,C0682,68,01-01-2023,W007,34000
O000124,P004,C1586,76,01-01-2023,W013,114000
O000125,P004,C1268,89,01-01-2023,W015,133500
O000126,P005,C1239,85,01-01-2023,W015,106250
O000127,P001,C1357,67,01 01 2023,W008,33500
O000128,P005,C1616,77,01-01-2023,W010,96250
O000129,P003,C0757,83,01-01-2023,W010,41500
O000130,P003,C0260,53,01-01-2023,W012,26500
O000131,P006,C1283,99,01-01-2023,W014,123750
O000132,P002,C1088,66,01-01-2023,W009,33000
O000133,P004,C1737,79,01-01-2023,W010,118500
O000134,P005,C1232,85,01-01-2023,W004,106250
O000135,P002,C1675,62,01-01-2023,W015,31000
O000136,P005,C1709,54,01-01-2023,W004,67500
O000137,P004,C0348,58,01-01-2023,W006,87000
O000138,P004,C0770,89,01-01-2023,W005,133500
O000139,P004,C0135,64,01-01-2023,W014,96000
O000140,P005,C1158,84,01-01-2023,W010,105000
O000141,P004,C1417,95,01-01-2023,W009,142500
O000142,P002,C0179,95,01-01-2023,W013,47500
O000143,P002,C0151,94,01-01-2023,W012,47000
O000144,P004,C0491,68,01-01-2023,W010,102000
O000145,P005,C0164,90,01-01-2023,W010,112500
O000146,P004,C1266,85,01-01-2023,W003,127500
O000147,P004,C0376,82,01-01-2023,W004,123000
O000148,P003,C1951,61,01-01-2023,W012,30500
O000149,P002,C0796,58,01-01-2023,W012,29000
O000150,P006,C1031,90,01-01-2023,W002,112500
O000151,P006,C1660,57,01-01-2023,W015,71250
O000152,P003,C1592,93,01-01-2023,W014,46500
O000153,P003,C1268,75,01-01-2023,W015,37500
O000154,P002,C0347,77,01-01-2023,W003,38500
O000155,P002,C0557,87,01-01-2023,W002,43500
O000156,P005,C1081,97,01-01-2023,W004,121250
O000157,P003,C1080,72,01-01-2023,W005,36000
O000158,P006,C0376,62,01-01-2023,W004,77500
O000159,P003,C0138,97,01-01-2023,W004,48500
O000160,P005,C1288,92,01-01-2023,W002,115000
O000161,P004,C0115,58,01-01-2023,W015,87000
O000162,P002,C1874,89,01-01-2023,W014,44500
O000163,P001,C0681,71,01-01-2023,W010,35500
O000164,P004,C0187,71,01-01-2023,W010,106500
O000165,P003,C1075,78,01-01-2023,W010,39000
O000166,P001,C0491,63,01-01-2023,W010,31500
O000167,P006,C0487,93,01-01-2023,W010,116250
O000168,P003,C0240,52,01-01-2023,W003,26000
O000169,P004,C0058,67,01-01-2023,W014,100500
O000170,P006,C1348,96,01-01-2023,W014,120000
O000171,P003,C0621,87,01-01-2023,W008,43500
O000172,P004,C0341,98,01-01-2023,W008,147000
O000173,P002,C0979,86,01-01-2023,W013,43000
O000174,P002,C0289,93,01-01-2023,W014,46500
O000175,P004,C1069,60,01-01-2023,W004,90000
O000176,P001,C0496,67,01-01-2023,W003,33500
O000177,P005,C1214,59,01-01-2023,W015,73750
O000178,P002,C0066,65,01 01 2023,W010,32500
O000179,P003,C1364,92,01-01-2023,W005,46000
O000180,P005,C1974,66,01-01-2023,W004,82500
O000181,P006,C1489,54,01-01-2023,W002,67500
O000182,P001,C0938,94,01-01-2023,W010,47000
O000183,P001,C0241,55,01-01-2023,W006,27500
O000184,P003,C1797,95,01-01-2023,W002,47500
O000185,P001,C1725,75,01-01-2023,W005,37500
O000186,P002,C1117,55,01-01-2023,W011,27500
O000187,P006,C1875,61,01-01-2023,W002,76250
O000188,P006,C1899,63,01-01-2023,W012,78750
O000189,P003,C1082,100,01-01-2023,W004,50000
O000190,P002,C1599,58,01-01-2023,W013,29000
O000191,P002,C0323,78,01-01-2023,W015,39000
O000192,P005,C1651,92,01-01-2023,W015,115000
O000193,P001,C0113,94,01-01-2023,W003,47000
O000194,P002,C1909,84,01-01-2023,W004,42000
O000195,P001,C0139,55,01-01-2023,W003,27500
O000196,P003,C0387,83,01-01-2023,W015,41500
O000197,P005,C1312,52,01-01-2023,W001,65000
O000198,P006,C1260,50,01-01-2023,W013,62500
O000199,P003,C1290,90,01-01-2023,W010,45000
O000200,P002,C0627,83,01-01-2023,W005,41500
O000201,P002,C1395,73,01-01-2023,W013,36500
O000202,P004,C0222,60,01 01 2023,W010,90000
O000203,P005,C1227,54,01-01-2023,W002,67500
O000204,P006,C1882,58,01-01-2023,W014,72500
O000205,P003,C0547,63,01-01-2023,W013,31500
O000206,P004,C1466,60,01-01-2023,W004,90000
O000207,P002,C1668,88,01-01-2023,W010,44000
O000208,P002,C1604,75,01-01-2023,W003,37500
O000209,P002,C1489,64,01-01-2023,W002,32000
O000210,P001,C1013,64,01-01-2023,W013,32000
O000211,P002,C1541,55,01-01-2023,W014,27500
O000212,P002,C1981,89,01-01-2023,W002,44500
O000213,P006,C0902,97,01-01-2023,W014,121250
O000214,P003,C0979,87,01-01-2023,W013,43500
O000215,P005,C0801,91,01-01-2023,W005,113750
O000216,P005,C0648,95,01-01-2023,W015,118750
O000217,P001,C1095,61,01-01-2023,W015,30500
O000218,P005,C1074,82,01-01-2023,W009,102500
O000219,P002,C1901,93,01-01-2023,W006,46500
O000220,P006,C1151,76,01-01-2023,W015,95000
O000221,P003,C0968,94,01-01-2023,W010,47000
O000222,P004,C1941,92,01-01-2023,W002,138000
O000223,P001,C0270,54,01-01-2023,W002,27000
O000224,P006,C0542,75,01-01-2023,W013,93750
O000225,P006,C1721,56,01-01-2023,W006,70000
O000226,P005,C0476,66,01-01-2023,W009,82500
O000227,P006,C1932,62,01-01-2023,W015,77500
O000228,P004,C1077,73,01-01-2023,W013,109500
O000229,P006,C0571,78,01-01-2023,W015,97500
O000230,P001,C0022,94,01-01-2023,W005,47000
O000231,P005,C0530,89,01-01-2023,W013,111250
O000232,P006,C1399,80,01-01-2023,W004,100000
O000233,P002,C1914,63,01-01-2023,W013,31500
O000234,P005,C0859,78,01-01-2023,W015,97500
O000235,P002,C0234,63,01-01-2023,W004,31500
O000236,P003,C0663,65,01-01-2023,W012,32500
O000237,P004,C0927,95,01-01-2023,W010,142500
O000238,P004,C1873,73,01-01-2023,W002,109500
O000239,P006,C1830,69,01-01-2023,W014,86250
O000240,P006,C0732,74,01-01-2023,W008,92500
O000241,P003,C1409,90,01-01-2023,W014,45000
O000242,P001,C0973,72,01-01-2023,W015,36000
O000243,P005,C1828,87,01-01-2023,W010,108750
O000244,P003,C0415,71,01-01-2023,W010,35500
O000245,P002,C0253,97,01-01-2023,W010,48500
O000246,P005,C0896,60,01-01-2023,W002,75000
O000247,P002,C1165,95,01-01-2023,W013,47500
O000248,P004,C0555,81,01-01-2023,W006,121500
O000249,P003,C1427,82,01-01-2023,W015,41000
O000250,P001,C1596,84,01-01-2023,W004,42000
O000251,P002,C0011,75,01-01-2023,W003,37500
O000252,P001,C0065,69,01-01-2023,W003,34500
O000253,P002,C1062,52,01-01-2023,W003,26000
O000254,P006,C0101,84,01-01-2023,W004,105000
O000255,P003,C0474,73,01-01-2023,W007,36500
O000256,P006,C0316,98,01-01-2023,W015,122500
O000257,P002,C0007,56,01-01-2023,W012,28000
O000258,P006,C0302,96,01-01-2023,W012,120000
O000259,P003,C1700,82,01-01-2023,W014,41000
O000260,P001,C1449,64,01-01-2023,W015,32000
O000261,P004,C0913,94,01-01-2023,W013,141000
O000262,P001,C0455,71,01-01-2023,W006,35500
O000263,P004,C1132,91,01-01-2023,W004,136500
O000264,P006,C1679,81,01-01-2023,W003,101250
O000265,P001,C1406,89,01-01-2023,W008,44500
O000266,P002,C0521,89,01-01-2023,W009,44500
O000267,P001,C0529,67,01-01-2023,W011,33500
O000268,P002,C0477,61,01-01-2023,W015,30500
O000268,P002,C0477,61,01-01-2023,W015,30500
O000269,P001,C1236,77,01-01-2023,W012,38500
O000270,P006,C0226,64,01-01-2023,W004,80000
O000271,P006,C0559,73,01-01-2023,W013,91250
O000272,P003,C0888,55,01-01-2023,W010,27500
O000273,P002,C0166,72,01-01-2023,W003,36000
O000274,P002,C0360,84,02-01-2023,W015,42000
O000275,P006,C1344,59,02-01-2023,W005,73750
O000276,P005,C0991,56,02-01-2023,W015,70000
O000277,P003,C1828,81,02-01-2023,W010,40500
O000278,P005,C1281,86,02-01-2023,W014,107500
O000279,P006,C0397,51,02-01-2023,W003,63750
O000280,P004,C0180,80,02-01-2023,W002,120000
O000281,P006,C0896,87,02-01-2023,W002,108750
O000282,P005,C1769,58,02-01-2023,W010,72500
O000283,P001,C0412,59,02-01-2023,W010,29500
O000284,P001,C0619,60,02-01-2023,W004,30000
O000285,P003,C1868,88,02-01-2023,W010,44000
O000286,P001,C1574,57,02-01-2023,W013,28500
O000287,P001,C1954,83,02-01-2023,W005,41500
O000288,P001,C0532,65,02-01-2023,W010,32500
O000289,P001,C1025,94,02-01-2023,W004,47000
O000290,P004,C0054,99,02-01-2023,W002,148500
O000291,P003,C0452,87,02-01-2023,W010,43500
O000292,P003,C0741,80,02-01-2023,W015,40000
O000293,P006,C1952,81,02-01-2023,W014,101250
O000294,P003,C0079,78,02-01-2023,W015,39000
O000295,P001,C0500,55,02-01-2023,W004,27500
O000296,P006,C0231,95,02-01-2023,W006,118750
O000297,P002,C0706,62,02-01-2023,W010,31000
O000298,P002,C0976,53,02-01-2023,W004,26500
O000299,P004,C0549,59,02-01-2023,W013,88500
O000300,P005,C0724,65,02-01-2023,W004,81250
O000301,P002,C1722,77,02-01-2023,W014,38500
O000302,P002,C0350,92,02-01-2023,W010,46000
O000303,P002,C1761,61,02-01-2023,W015,30500
O000304,P006,C0632,92,02-01-2023,W005,115000
O000305,P002,C1185,99,02-01-2023,W004,49500
O000306,P003,C0225,89,02-01-2023,W008,44500
O000307,P004,C1364,93,02-01-2023,W005,139500
O000308,P004,C0942,93,02-01-2023,W009,139500
O000309,P006,C0576,72,02-01-2023,W010,90000
O000310,P002,C0407,54,02-01-2023,W014,27000
O000311,P001,C0063,91,02-01-2023,W005,45500
O000312,P004,C1069,85,02-01-2023,W004,127500
O000313,P006,C0203,71,02-01-2023,W005,88750
O000314,P001,C1835,60,02-01-2023,W004,30000
O000315,P002,C1724,78,02-01-2023,W014,39000
O000316,P004,C0905,63,02-01-2023,W004,94500
O000317,P005,C1226,93,02-01-2023,W010,116250
O000318,P001,C1038,56,02-01-2023,W002,28000
O000319,P005,C0550,60,02-01-2023,W004,75000
O000320,P005,C0818,77,02-01-2023,W014,96250
O000321,P002,C1762,63,02-01-2023,W003,31500
O000322,P005,C0770,66,02-01-2023,W005,82500
O000323,P001,C1697,94,02-01-2023,W015,47000
O000324,P003,C1708,78,02-01-2023,W005,39000
O000325,P001,C0154,76,02-01-2023,W010,38000
O000326,P006,C1697,60,02-01-2023,W015,75000
O000327,P004,C0203,84,02-01-2023,W005,126000
O000328,P003,C1233,75,02-01-2023,W005,37500
O000329,P003,C1267,94,02-01-2023,W010,47000
O000330,P006,C1774,85,02-01-2023,W014,106250
O000331,P001,C0363,66,02-01-2023,W002,33000
O000332,P003,C1543,87,02-01-2023,W003,43500
O000333,P004,C1932,95,02-01-2023,W015,142500
O000334,P002,C1842,51,02-01-2023,W012,25500
O000335,P002,C0276,74,02-01-2023,W002,37000
O000336,P003,C0609,73,02-01-2023,W007,36500
O000337,P002,C0489,70,02-01-2023,W015,35000
O000338,P006,C1023,55,02-01-2023,W003,68750
O000339,P001,C1677,74,02-01-2023,W010,37000
O000340,P004,C1116,96,02-01-2023,W003,144000
O000341,P002,C0626,86,02-01-2023,W010,43000
O000342,P003,C0797,95,02-01-2023,W015,47500
O000343,P004,C1249,94,02-01-2023,W015,141000
O000344,P006,C0633,53,02-01-2023,W008,66250
O000345,P005,C1754,57,02-01-2023,W006,71250
O000346,P004,C1246,65,02-01-2023,W012,97500
O000347,P006,C0769,70,02-01-2023,W013,87500
O000347,P006,C0769,70,02-01-2023,W013,87500
O000348,P002,C0440,89,02-01-2023,W006,44500
O000349,P002,C1492,99,02-01-2023,W012,49500
O000350,P002,C0929,87,02-01-2023,W004,43500
O000351,P005,C0359,70,02-01-2023,W012,87500
O000352,P002,C1647,72,02-01-2023,W015,36000
O000353,P003,C1538,88,02-01-2023,W004,44000
O000354,P006,C1221,86,02-01-2023,W015,107500
O000355,P001,C0086,51,02-01-2023,W014,25500
O000356,P003,C0841,100,02-01-2023,W004,50000
O000357,P006,C0561,89,02-01-2023,W005,111250
O000358,P006,C0378,69,02-01-2023,W010,86250
O000359,P002,C1837,51,02-01-2023,W005,25500
O000360,P006,C0745,83,02-01-2023,W014,103750
O000361,P006,C0682,68,02-01-2023,W007,85000
O000362,P005,C1740,58,02-01-2023,W004,72500
O000363,P003,C1510,55,02-01-2023,W010,27500
O000364,P005,C0307,78,02-01-2023,W014,97500
O000365,P001,C1869,72,02-01-2023,W004,36000
O000366,P002,C0745,74,02-01-2023,W014,37000
O000367,P004,C1453,52,02-01-2023,W014,78000
O000368,P004,C0883,55,02-01-2023,W013,82500
O000369,P006,C1323,97,02-01-2023,W004,121250
O000370,P001,C1306,73,02-01-2023,W010,36500
O000371,P002,C0388,60,02-01-2023,W008,30000
O000372,P002,C0169,72,02-01-2023,W004,36000
O000373,P004,C0433,69,02-01-2023,W005,103500
O000374,P006,C1441,50,02-01-2023,W011,62500
O000375,P003,C1135,94,02-01-2023,W012,47000
O000376,P005,C0561,62,02-01-2023,W005,77500
O000377,P004,C1821,60,02-01-2023,W002,90000
O000378,P004,C0571,70,02-01-2023,W015,105000
O000379,P001,C0277,65,02-01-2023,W001,32500
O000380,P003,C0698,56,02-01-2023,W015,28000
O000381,P005,C1845,89,02-01-2023,W014,111250
O000382,P006,C0340,56,02-01-2023,W015,70000
O000383,P002,C0319,93,02-01-2023,W004,46500
O000384,P005,C0618,63,02-01-2023,W004,78750
O000385,P005,C1128,53,02-01-2023,W013,66250
O000386,P001,C1002,98,02-01-2023,W012,49000
O000387,P006,C1294,86,02-01-2023,W006,107500
O000388,P006,C1278,58,02-01-2023,W014,72500
O000389,P001,C0717,69,02-01-2023,W002,34500
O000390,P005,C1159,58,02-01-2023,W001,72500
O000391,P006,C0901,64,02-01-2023,W003,80000
O000392,P003,C1412,76,02-01-2023,W015,38000
O000393,P003,C0957,76,02-01-2023,W012,38000
O000394,P002,C1374,67,02-01-2023,W004,33500
O000395,P001,C1023,64,02-01-2023,W003,32000
O000396,P002,C0614,72,02-01-2023,W014,36000
O000397,P005,C0492,52,02-01-2023,W014,65000
O000398,P003,C1174,66,02-01-2023,W002,33000
O000399,P004,C0288,68,02-01-2023,W015,102000
O000400,P006,C0292,53,02-01-2023,W006,66250
O000401,P002,C0145,52,02-01-2023,W015,26000
O000402,P001,C1118,84,02-01-2023,W004,42000
O000403,P006,C1579,85,02-01-2023,W004,106250
O000404,P004,C1961,93,02-01-2023,W015,139500
O000405,P005,C1083,68,02-01-2023,W015,85000
O000406,P006,C0917,69,02-01-2023,W004,86250
O000407,P005,C1954,61,02-01-2023,W005,76250
O000408,P004,C1552,69,02-01-2023,W003,103500
O000409,P004,C0762,68,02-01-2023,W011,102000
O000410,P004,C1752,62,02-01-2023,W013,93000
O000411,P001,C1046,70,02-01-2023,W015,35000
O000412,P002,C0527,78,02-01-2023,W004,39000
O000413,P001,C1440,71,02-01-2023,W006,35500
O000414,P003,C1176,67,02-01-2023,W015,33500
O000415,P001,C0462,90,02-01-2023,W014,45000
O000416,P001,C0959,61,02-01-2023,W007,30500
O000417,P001,C1521,61,02-01-2023,W004,30500
O000418,P001,C0661,88,02-01-2023,W003,44000
O000419,P002,C0046,72,02-01-2023,W006,36000
O000420,P006,C1688,72,02-01-2023,W003,90000
O000421,P002,C1704,61,02-01-2023,W002,30500
O000422,P002,C1226,72,02-01-2023,W010,36000
O000423,P002,C0836,100,02-01-2023,W004,50000
O000424,P001,C1364,93,02-01-2023,W005,46500
O000425,P003,C0740,54,02-01-2023,W015,27000
O000426,P002,C0919,61,02-01-2023,W015,30500
O000427,P005,C0127,91,02-01-2023,W002,113750
O000428,P003,C1324,87,02-01-2023,W004,43500
O000429,P001,C1489,87,02-01-2023,W002,43500
O000430,P003,C1657,77,02-01-2023,W003,38500
O000431,P002,C1318,90,02-01-2023,W013,45000
O000432,P003,C1198,91,02-01-2023,W015,45500
O000433,P001,C1630,69,02-01-2023,W005,34500
O000434,P006,C1552,64,02-01-2023,W003,80000
O000435,P005,C0108,64,02-01-2023,W004,80000
O000436,P001,C1732,68,02-01-2023,W003,34000
O000437,P006,C0110,89,02-01-2023,W012,111250
O000438,P001,C1270,73,02-01-2023,W013,36500
O000439,P003,C0179,63,02-01-2023,W013,31500
O000440,P002,C0491,94,02-01-2023,W010,47000
O000441,P002,C1381,53,02-01-2023,W013,26500
O000442,P003,C0837,74,02-01-2023,W002,37000
O000443,P003,C1697,76,02-01-2023,W015,38000
O000444,P003,C0382,67,02-01-2023,W012,33500
O000445,P003,C1386,82,02-01-2023,W014,41000
O000446,P005,C1415,76,02-01-2023,W002,95000
O000447,P002,C1047,51,02-01-2023,W015,25500
O000448,P002,C0636,87,02-01-2023,W012,43500
O000449,P004,C0654,87,02-01-2023,W004,130500
O000450,P005,C1455,82,02-01-2023,W015,102500
O000451,P005,C1423,93,02-01-2023,W015,116250
O000452,P003,C0587,65,02-01-2023,W015,32500
O000453,P001,C0785,83,02-01-2023,W015,41500
O000454,P001,C1919,87,02-01-2023,W015,43500
O000455,P002,C1556,74,02-01-2023,W015,37000
O000456,P002,C0645,66,02-01-2023,W002,33000
O000457,P004,C0589,73,02-01-2023,W005,109500
O000458,P005,C1288,69,02-01-2023,W002,86250
O000459,P005,C1748,60,02-01-2023,W015,75000
O000460,P005,C0408,58,02-01-2023,W013,72500
O000461,P001,C1835,88,02-01-2023,W004,44000
O000462,P006,C0226,71,02-01-2023,W004,88750
O000463,P005,C1933,62,02-01-2023,W004,77500
O000464,P006,C1896,81,02-01-2023,W010,101250
O000465,P003,C1124,75,02-01-2023,W015,37500
O000466,P005,C0875,57,02-01-2023,W002,71250
O000467,P001,C1982,69,02-01-2023,W012,34500
O000468,P006,C1001,76,02-01-2023,W008,95000
O000469,P001,C0004,68,02-01-2023,W012,34000
O000470,P004,C0835,75,02-01-2023,W014,112500
O000471,P006,C1357,81,02-01-2023,W008,101250
O000472,P002,C0538,61,02-01-2023,W006,30500
O000473,P004,C1247,91,02-01-2023,W002,136500
O000474,P004,C1134,70,02-01-2023,W015,105000
O000475,P004,C0421,78,02-01-2023,W011,117000
O000476,P006,C1209,61,02-01-2023,W006,76250
O000477,P006,C0935,63,02-01-2023,W014,78750
O000478,P003,C0188,54,02-01-2023,W004,27000
O000479,P005,C1095,84,02-01-2023,W015,105000
O000480,P001,C1455,69,02-01-2023,W015,34500
O000481,P002,C0675,73,02-01-2023,W010,36500
O000482,P001,C0896,82,02-01-2023,W002,41000
O000483,P002,C1776,92,02-01-2023,W007,46000
O000484,P002,C0322,75,02-01-2023,W009,37500
O000485,P002,C1531,59,02-01-2023,W013,29500
O000486,P006,C0169,57,02-01-2023,W004,71250
O000487,P005,C1690,91,02-01-2023,W012,113750
O000488,P003,C1027,54,02-01-2023,W004,27000
O000489,P003,C0158,54,02-01-2023,W015,27000
O000490,P006,C1606,58,02-01-2023,W005,72500
O000491,P003,C0004,85,02-01-2023,W012,42500
O000492,P001,C0901,100,02-01-2023,W003,50000
O000493,P004,C1035,59,02-01-2023,W003,88500
O000494,P001,C1994,65,02-01-2023,W004,32500
O000495,P006,C1448,89,02-01-2023,W015,111250
O000496,P002,C1328,77,02-01-2023,W005,38500
O000497,P002,C0053,65,02-01-2023,W013,32500
O000498,P005,C1721,83,02-01-2023,W006,103750
O000499,P001,C0181,96,02-01-2023,W006,48000
O000500,P002,C0503,68,02-01-2023,W004,34000
O000501,P006,C0829,80,02-01-2023,W009,100000
O000502,P001,C1676,82,02-01-2023,W009,41000
O000503,P005,C0108,62,02-01-2023,W004,77500
O000504,P001,C1310,76,02-01-2023,W013,38000
O000505,P003,C0782,74,02-01-2023,W010,37000
O000506,P006,C0835,93,02-01-2023,W014,116250
O000507,P004,C0875,88,02-01-2023,W002,132000
O000508,P004,C0308,77,02-01-2023,W014,115500
O000509,P005,C1413,91,02-01-2023,W007,113750
O000510,P005,C1329,77,02-01-2023,W005,96250
O000511,P001,C0372,79,02-01-2023,W004,39500
O000512,P006,C0407,96,02-01-2023,W014,120000
O000513,P004,C1156,69,02-01-2023,W014,103500
O000514,P005,C0665,82,02-01-2023,W010,102500
O000515,P005,C1573,100,02-01-2023,W003,125000
O000516,P002,C1623,64,02-01-2023,W003,32000
O000517,P001,C0346,64,02-01-2023,W002,32000
O000518,P003,C1042,83,02-01-2023,W008,41500
O000519,P001,C0163,52,02-01-2023,W004,26000
O000520,P005,C0288,69,02-01-2023,W015,86250
O000521,P002,C0170,74,02-01-2023,W007,37000
O000522,P006,C0716,55,02-01-2023,W003,68750
O000523,P004,C1908,70,02-01-2023,W005,105000
O000524,P005,C0670,100,02-01-2023,W005,125000
O000525,P001,C0514,66,02-01-2023,W015,33000
O000526,P001,C1650,57,02-01-2023,W015,28500
O000527,P005,C0046,94,02-01-2023,W006,117500
O000528,P001,C1811,63,02-01-2023,W003,31500
O000529,P002,C0680,75,02-01-2023,W002,37500
O000530,P002,C0881,54,02-01-2023,W013,27000
