Order_ID,Product_ID,Customer_ID,Quantity_Ordered,Order_Date,Warehouse_ID,Total_Cost
O074750,P004,C1914,69,01-10-2023,W013,103500
O074751,P005,C0476,65,01-10-2023,W009,81250
O074752,P005,C0991,97,01-10-2023,W015,121250
O074753,P003,C0736,92,01-10-2023,W007,46000
O074754,P005,C0115,55,01-10-2023,W015,68750
O074755,P004,C1776,68,01-10-2023,W007,102000
O074756,P001,C0253,94,01-10-2023,W010,47000
O074757,P001,C1886,82,01-10-2023,W002,41000
O074758,P003,C0307,66,01-10-2023,W014,33000
O074759,P005,C0643,99,01-10-2023,W006,123750
O074760,P001,C1983,53,01-10-2023,W005,26500
O074761,P001,C1726,83,01-10-2023,W012,41500
O074762,P004,C1952,86,01-10-2023,W014,129000
O074763,P006,C1621,80,01-10-2023,W014,100000
O074764,P006,C1280,73,01-10-2023,W015,91250
O074765,P001,C0356,90,01-10-2023,W005,45000
O074766,P005,C0693,91,01-10-2023,W012,113750
O074767,P002,C1214,81,01-10-2023,W015,40500
O074768,P003,C1566,75,01-10-2023,W003,37500
O074769,P002,C0960,68,01-10-2023,W004,34000
O074770,P002,C1636,82,01-10-2023,W006,41000
O074771,P002,C0120,82,01-10-2023,W013,41000
O074772,P002,C1281,68,01-10-2023,W014,34000
O074773,P005,C0486,100,01-10-2023,W004,125000
O074774,P004,C0150,73,01-10-2023,W009,109500
O074775,P004,C1518,95,01-10-2023,W004,142500
O074776,P003,C1885,84,01-10-2023,W013,42000
O074777,P004,C0560,79,01-10-2023,W008,118500
O074778,P003,C1885,100,01-10-2023,W013,50000
O074779,P001,C0028,86,01-10-2023,W004,43000
O074780,P003,C0697,84,01-10-2023,W007,42000
O074781,P002,C0371,52,01-10-2023,W010,26000
O074782,P005,C1034,69,01-10-2023,W009,86250
O074783,P001,C1971,61,01-10-2023,W003,30500
O074784,P005,C1721,86,01-10-2023,W006,107500
O074785,P001,C1945,74,01-10-2023,W010,37000
O074786,P006,C1621,95,01-10-2023,W014,118750
O074787,P001,C0372,64,01-10-2023,W004,32000
O074788,P006,C1145,59,01-10-2023,W002,73750
O074789,P005,C1569,95,01-10-2023,W015,118750
O074790,P003,C1549,50,01-10-2023,W012,25000
O074791,P003,C0637,56,01-10-2023,W015,28000
O074792,P004,C0966,78,01-10-2023,W002,117000
O074793,P001,C0740,79,01-10-2023,W015,39500
O074794,P004,C0248,65,01-10-2023,W006,97500
O074795,P004,C1341,59,01-10-2023,W010,88500
O074796,P004,C1795,50,01-10-2023,W010,75000
O074797,P004,C1378,73,01-10-2023,W014,109500
O074798,P002,C0989,63,01-10-2023,W015,31500
O074799,P001,C1054,69,01-10-2023,W004,34500
O074800,P006,C1859,90,01-10-2023,W002,112500
O074801,P006,C0018,62,01-10-2023,W013,77500
O074802,P006,C1478,89,01-10-2023,W015,111250
O074803,P003,C1607,73,02-10-2023,W008,36500
O074804,P004,C1225,58,02-10-2023,W004,87000
O074805,P006,C2000,59,02-10-2023,W006,73750
O074806,P003,C0239,86,02-10-2023,W002,43000
O074807,P006,C1230,92,02-10-2023,W005,115000
O074808,P002,C0917,87,02-10-2023,W004,43500
O074809,P001,C0569,98,02-10-2023,W004,49000
O074810,P006,C0757,81,02-10-2023,W010,101250
O074811,P001,C0460,62,02-10-2023,W010,31000
O074812,P006,C1246,94,02-10-2023,W012,117500
O074813,P005,C1567,85,02-10-2023,W015,106250
O074814,P006,C0732,53,02-10-2023,W008,66250
O074815,P005,C1886,70,02-10-2023,W002,87500
O074816,P006,C1745,58,02-10-2023,W003,72500
O074817,P006,C1129,85,02-10-2023,W015,106250
O074818,P003,C0413,79,02-10-2023,W005,39500
O074819,P006,C1420,73,02-10-2023,W003,91250
O074820,P002,C0145,67,02-10-2023,W015,33500
O074821,P003,C0459,66,02-10-2023,W006,33000
O074822,P006,C0268,96,02-10-2023,W014,120000
O074823,P005,C1316,71,02-10-2023,W002,88750
O074824,P002,C1641,62,02-10-2023,W004,31000
O074825,P005,C1936,88,02-10-2023,W005,110000
O074826,P004,C0377,56,02-10-2023,W001,84000
O074827,P001,C0219,59,02-10-2023,W015,29500
O074828,P002,C0035,57,02-10-2023,W014,28500
O074829,P002,C1440,97,02-10-2023,W006,48500
O074830,P002,C1469,99,02-10-2023,W013,49500
O074831,P006,C0277,63,02-10-2023,W001,78750
O074832,P003,C0385,55,02-10-2023,W005,27500
O074833,P002,C1367,90,02-10-2023,W002,45000
O074834,P006,C0611,89,02-10-2023,W012,111250
O074835,P002,C1986,68,02-10-2023,W014,34000
O074836,P005,C1703,94,02-10-2023,W015,117500
O074837,P002,C0624,90,02-10-2023,W010,45000
O074838,P005,C0851,100,02-10-2023,W008,125000
O074839,P004,C0976,92,02-10-2023,W004,138000
O074840,P005,C1950,61,02-10-2023,W009,76250
O074841,P002,C1328,62,02-10-2023,W005,31000
O074842,P002,C0437,67,02-10-2023,W007,33500
O074843,P004,C0659,100,02-10-2023,W005,150000
O074844,P005,C1223,63,02-10-2023,W015,78750
O074845,P001,C0104,92,02-10-2023,W001,46000
O074846,P005,C1357,62,02-10-2023,W008,77500
O074847,P006,C0545,55,02-10-2023,W013,68750
O074848,P005,C0781,80,02-10-2023,W005,100000
O074849,P003,C1812,91,02-10-2023,W004,45500
O074850,P003,C0473,62,02-10-2023,W015,31000
O074851,P003,C1707,84,02-10-2023,W005,42000
O074852,P006,C1604,92,02-10-2023,W003,115000
O074853,P004,C1594,80,02-10-2023,W013,120000
O074854,P005,C1032,97,02-10-2023,W008,121250
O074855,P005,C1265,55,02-10-2023,W015,68750
O074856,P003,C1434,91,02-10-2023,W004,45500
O074857,P006,C0609,52,02-10-2023,W007,65000
O074858,P005,C0666,95,02-10-2023,W013,118750
O074859,P001,C0476,66,02-10-2023,W009,33000
O074860,P002,C0492,65,02-10-2023,W014,32500
O074861,P002,C1881,66,02-10-2023,W010,33000
O074862,P003,C1088,76,02-10-2023,W009,38000
O074863,P005,C0671,89,02-10-2023,W007,111250
O074864,P001,C1952,77,02-10-2023,W014,38500
O074865,P004,C0174,98,02-10-2023,W006,147000
O074866,P004,C0688,93,02-10-2023,W003,139500
O074867,P003,C0928,91,02-10-2023,W015,45500
O074868,P003,C0324,51,02-10-2023,W004,25500
O074869,P006,C1408,84,02-10-2023,W014,105000
O074870,P003,C0128,73,02-10-2023,W002,36500
O074871,P005,C0034,100,02-10-2023,W012,125000
O074872,P003,C0454,95,02-10-2023,W015,47500
O074873,P004,C0016,60,02-10-2023,W002,90000
O074874,P006,C0470,93,02-10-2023,W015,116250
O074875,P004,C1686,70,02-10-2023,W015,105000
O074876,P001,C0289,82,02-10-2023,W014,41000
O074877,P005,C0433,74,02-10-2023,W005,92500
O074878,P003,C0552,80,02-10-2023,W004,40000
O074879,P003,C1300,85,02-10-2023,W012,42500
O074880,P003,C1723,58,02-10-2023,W015,29000
O074881,P005,C1232,70,02-10-2023,W004,87500
O074882,P004,C1746,93,02-10-2023,W013,139500
O074883,P004,C0816,96,02-10-2023,W006,144000
O074884,P003,C1563,91,02-10-2023,W013,45500
O074885,P005,C0113,77,02-10-2023,W003,96250
O074886,P005,C0684,59,02-10-2023,W015,73750
O074887,P005,C0981,51,02-10-2023,W009,63750
O074888,P006,C0965,92,02-10-2023,W005,115000
O074889,P001,C0816,82,02-10-2023,W006,41000
O074890,P006,C1484,53,02-10-2023,W004,66250
O074891,P003,C1873,56,02-10-2023,W002,28000
O074892,P005,C1553,85,02-10-2023,W002,106250
O074893,P003,C0777,75,02-10-2023,W002,37500
O074894,P004,C1438,53,02-10-2023,W009,79500
O074895,P006,C0051,95,02-10-2023,W015,118750
O074896,P006,C0363,94,02-10-2023,W002,117500
O074897,P004,C0806,76,02-10-2023,W015,114000
O074898,P003,C1450,97,02-10-2023,W014,48500
O074899,P003,C1929,59,02-10-2023,W004,29500
O074900,P003,C0553,66,02-10-2023,W002,33000
O074901,P005,C1598,89,02-10-2023,W015,111250
O074902,P003,C1654,86,02-10-2023,W006,43000
O074903,P004,C1151,59,02-10-2023,W015,88500
O074904,P002,C0265,66,02-10-2023,W003,33000
O074905,P001,C0617,52,02-10-2023,W012,26000
O074906,P003,C1451,70,02-10-2023,W004,35000
O074907,P002,C0753,51,02-10-2023,W015,25500
O074908,P003,C1931,99,02-10-2023,W004,49500
O074909,P005,C1605,71,02-10-2023,W003,88750
O074910,P005,C1581,90,02-10-2023,W015,112500
O074911,P002,C1266,58,02-10-2023,W003,29000
O074912,P002,C1793,95,02-10-2023,W009,47500
O074913,P006,C1669,62,02-10-2023,W015,77500
O074914,P002,C1594,67,02-10-2023,W013,33500
O074915,P006,C1267,97,02-10-2023,W010,121250
O074916,P002,C1447,79,02-10-2023,W001,39500
O074917,P005,C1704,60,02-10-2023,W002,75000
O074918,P005,C0792,72,02-10-2023,W014,90000
O074919,P002,C0753,87,02-10-2023,W015,43500
O074920,P006,C0075,85,02-10-2023,W004,106250
O074921,P006,C1986,89,02-10-2023,W014,111250
O074922,P005,C1296,58,02-10-2023,W005,72500
O074923,P004,C1544,84,02-10-2023,W002,126000
O074924,P002,C1879,72,02-10-2023,W015,36000
O074925,P002,C1867,92,02-10-2023,W015,46000
O074926,P004,C0250,75,02-10-2023,W004,112500
O074927,P004,C1167,91,02-10-2023,W003,136500
O074928,P002,C1050,55,02-10-2023,W008,27500
O074929,P005,C1579,64,02-10-2023,W004,80000
O074930,P006,C1218,65,02-10-2023,W006,81250
O074931,P004,C1556,86,02-10-2023,W015,129000
O074932,P006,C1264,65,02-10-2023,W010,81250
O074933,P003,C1906,71,02-10-2023,W015,35500
O074934,P006,C0090,78,02-10-2023,W004,97500
O074935,P002,C1609,97,02-10-2023,W005,48500
O074936,P004,C0460,58,02-10-2023,W010,87000
O074937,P004,C0089,57,02-10-2023,W013,85500
O074938,P005,C1244,79,02-10-2023,W006,98750
O074939,P004,C1592,94,02-10-2023,W014,141000
O074940,P005,C0598,79,02-10-2023,W007,98750
O074941,P003,C0701,58,02-10-2023,W015,29000
O074942,P005,C0190,84,02-10-2023,W013,105000
O074943,P004,C0652,82,02-10-2023,W005,123000
O074944,P004,C0484,77,02-10-2023,W015,115500
O074945,P003,C1585,54,02-10-2023,W010,27000
O074946,P002,C1607,58,02-10-2023,W008,29000
O074947,P005,C0086,66,02-10-2023,W014,82500
O074948,P004,C0402,72,02-10-2023,W006,108000
O074949,P005,C1182,56,02-10-2023,W004,70000
O074950,P001,C0262,80,02-10-2023,W010,40000
O074951,P003,C0438,53,02-10-2023,W015,26500
O074952,P006,C0520,80,02-10-2023,W010,100000
O074953,P001,C0210,100,02-10-2023,W003,50000
O074954,P002,C0099,55,02-10-2023,W003,27500
O074955,P005,C0296,71,02-10-2023,W002,88750
O074956,P002,C0027,67,02-10-2023,W013,33500
O074957,P003,C1174,64,02-10-2023,W002,32000
O074958,P006,C0175,70,02-10-2023,W003,87500
O074959,P002,C0150,89,02-10-2023,W009,44500
O074960,P006,C0130,85,02-10-2023,W004,106250
O074961,P004,C0467,65,02-10-2023,W007,97500
O074962,P003,C1103,64,02-10-2023,W003,32000
O074963,P002,C0785,68,02-10-2023,W015,34000
O074964,P004,C1655,84,02-10-2023,W004,126000
O074965,P005,C1275,86,02-10-2023,W003,107500
O074966,P006,C1590,53,02-10-2023,W004,66250
O074967,P006,C1832,70,02-10-2023,W003,87500
O074968,P003,C1428,70,02-10-2023,W009,35000
O074969,P006,C1739,60,02-10-2023,W005,75000
O074970,P001,C1521,97,02-10-2023,W004,48500
O074971,P005,C1582,94,02-10-2023,W006,117500
O074972,P006,C1019,73,02-10-2023,W015,91250
O074973,P003,C1424,51,02-10-2023,W004,25500
O074974,P001,C0715,52,02-10-2023,W014,26000
O074975,P001,C1217,93,02-10-2023,W001,46500
O074976,P003,C1889,99,02-10-2023,W013,49500
O074977,P002,C1385,62,02-10-2023,W006,31000
O074978,P003,C1331,50,02-10-2023,W004,25000
O074979,P001,C1527,88,02-10-2023,W010,44000
O074980,P003,C0250,67,02-10-2023,W004,33500
O074981,P005,C1094,72,02-10-2023,W002,90000
O074982,P006,C0735,74,02-10-2023,W005,92500
O074983,P003,C1363,65,02-10-2023,W005,32500
O074984,P003,C0374,85,02-10-2023,W012,42500
O074985,P001,C1203,74,02-10-2023,W010,37000
O074986,P006,C1762,89,02-10-2023,W003,111250
O074987,P004,C0192,71,02-10-2023,W014,106500
O074988,P006,C0121,88,02-10-2023,W010,110000
O074989,P003,C0387,60,02-10-2023,W015,30000
O074990,P003,C0073,90,02-10-2023,W010,45000
O074991,P005,C0889,69,02-10-2023,W010,86250
O074992,P002,C0208,90,02-10-2023,W003,45000
O074993,P006,C1479,59,02-10-2023,W015,73750
O074994,P002,C1497,70,02-10-2023,W002,35000
O074995,P002,C1504,54,02-10-2023,W004,27000
O074996,P005,C0794,80,02-10-2023,W004,100000
O074997,P004,C1694,61,02-10-2023,W015,91500
O074998,P002,C1512,75,02-10-2023,W014,37500
O074999,P003,C0586,55,02-10-2023,W012,27500
O075000,P003,C1677,90,02-10-2023,W010,45000
O075001,P006,C1506,57,02-10-2023,W003,71250
O075002,P006,C0077,86,02-10-2023,W004,107500
O075003,P003,C0081,94,02-10-2023,W004,47000
O075004,P002,C0093,52,02-10-2023,W010,26000
O075005,P003,C0797,61,02-10-2023,W015,30500
O075006,P001,C1465,70,02-10-2023,W012,35000
O075007,P005,C0782,66,02-10-2023,W010,82500
O075008,P004,C1156,87,02-10-2023,W014,130500
O075009,P001,C1492,59,02-10-2023,W012,29500
O075010,P002,C0188,56,02-10-2023,W004,28000
O075011,P003,C1257,57,02-10-2023,W006,28500
O075012,P006,C0655,95,02-10-2023,W001,118750
O075013,P004,C1103,89,02-10-2023,W003,133500
O075014,P005,C1569,93,02-10-2023,W015,116250
O075015,P001,C1146,91,02-10-2023,W006,45500
O075016,P001,C0587,70,02-10-2023,W015,35000
O075017,P006,C1781,82,02-10-2023,W010,102500
O075018,P006,C1776,61,02-10-2023,W007,76250
O075019,P004,C1191,98,02-10-2023,W004,147000
O075020,P003,C1077,60,02-10-2023,W013,30000
O075021,P005,C0397,58,02-10-2023,W003,72500
O075022,P003,C0935,84,02-10-2023,W014,42000
O075023,P001,C1521,56,02-10-2023,W004,28000
O075024,P004,C0764,88,02-10-2023,W010,132000
O075025,P003,C0188,50,02-10-2023,W004,25000
O075026,P006,C0979,88,02-10-2023,W013,110000
O075027,P006,C0384,56,02-10-2023,W012,70000
O075028,P004,C0261,99,02-10-2023,W010,148500
O075029,P003,C1244,55,02-10-2023,W006,27500
O075030,P003,C1085,95,02-10-2023,W012,47500
O075031,P002,C0112,77,02-10-2023,W004,38500
O075032,P006,C1644,95,02-10-2023,W010,118750
O075033,P003,C0062,96,02-10-2023,W005,48000
O075034,P005,C0289,87,02-10-2023,W014,108750
O075035,P003,C0200,83,02-10-2023,W014,41500
O075036,P006,C1491,66,02-10-2023,W005,82500
O075037,P004,C0699,79,02-10-2023,W014,118500
O075038,P002,C0671,99,02-10-2023,W007,49500
O075039,P003,C1776,51,02-10-2023,W007,25500
O075040,P004,C0089,69,02-10-2023,W013,103500
O075041,P003,C0291,52,02-10-2023,W010,26000
O075042,P001,C0939,94,02-10-2023,W012,47000
O075043,P001,C1615,87,02-10-2023,W015,43500
O075044,P004,C0819,91,02-10-2023,W004,136500
O075045,P001,C1054,53,02-10-2023,W004,26500
O075046,P006,C0628,93,02-10-2023,W004,116250
O075047,P003,C1714,88,02-10-2023,W013,44000
O075048,P001,C0056,76,02-10-2023,W002,38000
O075049,P003,C0830,83,02-10-2023,W015,41500
O075050,P004,C0384,77,02-10-2023,W012,115500
O075051,P006,C0965,84,02-10-2023,W005,105000
O075052,P005,C0776,100,02-10-2023,W014,125000
O075053,P001,C1559,87,02-10-2023,W003,43500
O075054,P005,C0181,91,02-10-2023,W006,113750
O075055,P002,C0716,98,02-10-2023,W003,49000
O075056,P002,C1389,74,02-10-2023,W015,37000
O075057,P005,C0974,59,02-10-2023,W005,73750
O075058,P006,C0489,57,02-10-2023,W015,71250
O075059,P002,C0668,81,02-10-2023,W012,40500
O075060,P002,C0132,67,02-10-2023,W006,33500
O075061,P006,C1067,74,02-10-2023,W004,92500
O075062,P002,C1805,68,02-10-2023,W010,34000
